GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_022E,S0101_C01_007E,S0101_C01_007E,S0101_C01_008E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_022E,S0101_C02_007E,S0101_C02_007E,S0101_C02_008E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_022E,S0101_C03_007E,S0101_C03_007E,S0101_C03_008E,S0101_C03_008E,S0101_C03_028E
0500000US17199,"Williamson County, Illinois",65579,4131,8066,2492,5574,8.5,4197,6.4,4066,6.2,10624,32414,2204,4117,1199,2723,8.4,2139,6.6,2172,6.7,4506,33165,1957,3947,1293,2852,8.6,2056,6.2,1890,5.7,6102
0500000US17201,"Winnebago County, Illinois",293972,19990,41450,13229,24988,8.5,18814,6.4,18226,6.2,39098,143739,10205,20986,6612,12505,8.7,9199,6.4,8912,6.2,16674,150233,9615,20281,6460,12469,8.3,9465,6.3,9164,6.1,22535
0500000US17203,"Woodford County, Illinois",38226,2485,5696,1835,3173,8.3,1911,5,2102,5.5,5505,18812,1260,2953,903,1618,8.6,922,4.9,1072,5.7,2333,19414,1223,2757,932,1573,8.1,971,5,1029,5.3,3164
0500000US18001,"Adams County, Indiana",34162,3143,5671,1776,2904,8.5,2050,6,1947,5.7,4680,16898,1588,2923,912,1521,9,1031,6.1,1014,6,1943,17264,1536,2762,863,1398,8.1,1001,5.8,932,5.4,2745
0500000US18003,"Allen County, Indiana",351332,26350,52700,16161,32674,9.3,23891,6.8,22485,6.4,40755,171589,13556,26768,8408,16301,9.5,11840,6.9,11325,6.6,16987,179743,12941,26063,7909,16536,9.2,12223,6.8,11324,6.3,23906
0500000US18005,"Bartholomew County, Indiana",75855,5234,10771,3413,5765,7.6,4855,6.4,4779,6.3,10240,37426,2657,5502,1796,3032,8.1,2545,6.8,2320,6.2,4341,38429,2575,5303,1614,2767,7.2,2306,6,2459,6.4,5918
0500000US18007,"Benton County, Indiana",8820,635,1297,423,600,6.8,494,5.6,476,5.4,1385,4349,331,657,235,322,7.4,261,6,235,5.4,583,4471,308,639,192,273,6.1,237,5.3,241,5.4,805
0500000US18009,"Blackford County, Indiana",12960,765,1711,596,985,7.6,648,5,661,5.1,2255,6367,382,917,280,509,8,337,5.3,318,5,936,6593,382,791,310,468,7.1,310,4.7,343,5.2,1319
0500000US18011,"Boone County, Indiana",54796,3891,8987,2685,3671,6.7,2685,4.9,3123,5.7,6302,26905,1991,4708,1372,1856,6.9,1318,4.9,1560,5.8,2691,27891,1897,4323,1339,1813,6.5,1367,4.9,1562,5.6,3626
0500000US18013,"Brown County, Indiana",15271,748,1848,657,977,6.4,626,4.1,718,4.7,2474,7668,383,997,314,506,6.6,337,4.4,368,4.8,1181,7603,365,852,350,471,6.2,281,3.7,357,4.7,1300
0500000US18015,"Carroll County, Indiana",20135,1208,2859,906,1470,7.3,1027,5.1,1228,6.1,3081,10077,645,1461,474,786,7.8,484,4.8,665,6.6,1370,10058,573,1398,432,674,6.7,553,5.5,553,5.5,1700
0500000US18017,"Cass County, Indiana",39058,2851,5507,1836,3007,7.7,2226,5.7,2500,6.4,5742,19254,1406,2869,1001,1579,8.2,1097,5.7,1252,6.5,2407,19804,1426,2614,832,1446,7.3,1129,5.7,1248,6.3,3347
0500000US18019,"Clark County, Indiana",107381,7087,14174,4295,8805,8.2,7731,7.2,7409,6.9,13530,52457,3515,7292,2203,4406,8.4,3987,7.6,3777,7.2,5508,54924,3570,6920,2087,4394,8,3680,6.7,3680,6.7,7964
0500000US18021,"Clay County, Indiana",26983,1673,3751,1214,2186,8.1,1565,5.8,1538,5.7,4020,13232,860,1866,569,1125,8.5,807,6.1,767,5.8,1707,13751,811,1884,646,1073,7.8,756,5.5,784,5.7,2296
0500000US18023,"Clinton County, Indiana",33270,2529,4891,1497,2861,8.6,1996,6,1996,6,4724,16333,1290,2466,719,1486,9.1,1013,6.2,1013,6.2,1944,16937,1236,2405,779,1372,8.1,982,5.8,999,5.9,2795
0500000US18025,"Crawford County, Indiana",10825,736,1386,530,834,7.7,552,5.1,595,5.5,1559,5418,320,726,244,439,8.1,276,5.1,293,5.4,759,5407,416,660,281,395,7.3,281,5.2,308,5.7,806
0500000US18027,"Daviess County, Indiana",31045,2608,4781,1459,2763,8.9,1987,6.4,1770,5.7,4377,15366,1368,2382,753,1429,9.3,1045,6.8,922,6,1813,15679,1254,2415,721,1348,8.6,925,5.9,847,5.4,2556
0500000US18029,"Dearborn County, Indiana",49580,3173,7189,2330,3669,7.4,2578,5.2,2876,5.8,6247,24572,1548,3686,1204,1867,7.6,1278,5.2,1450,5.9,2752,25008,1601,3501,1100,1801,7.2,1300,5.2,1450,5.8,3476
0500000US18031,"Decatur County, Indiana",25584,1714,3735,1126,2047,8,1663,6.5,1561,6.1,3659,12687,888,1916,571,1053,8.3,888,7,799,6.3,1548,12897,838,1806,542,993,7.7,774,6,774,6,2102
0500000US18033,"DeKalb County, Indiana",41968,2854,6421,1972,3315,7.9,2560,6.1,2602,6.2,5204,20790,1435,3285,1040,1663,8,1289,6.2,1351,6.5,2204,21178,1419,3156,932,1673,7.9,1292,6.1,1271,6,3007
0500000US18035,"Delaware County, Indiana",117344,6337,13143,4342,22765,19.4,6571,5.6,5985,5.1,16663,56397,3215,6655,2256,10772,19.1,3327,5.9,2933,5.2,7050,60947,3047,6460,2133,11946,19.6,3230,5.3,3047,5,9630
0500000US18037,"Dubois County, Indiana",41809,2759,6146,1840,3010,7.2,2550,6.1,2592,6.2,5937,20521,1478,2852,923,1539,7.5,1272,6.2,1457,7.1,2421,21288,1277,3278,915,1448,6.8,1299,6.1,1128,5.3,3534
0500000US18039,"Elkhart County, Indiana",196855,16339,30906,9252,17717,9,13189,6.7,12599,6.4,22835,97274,8268,15856,4669,8949,9.2,6615,6.8,6517,6.7,9533,99581,7966,15136,4581,8763,8.8,6473,6.5,6174,6.2,13145
0500000US18041,"Fayette County, Indiana",24367,1511,3363,1048,1730,7.1,1413,5.8,1462,6,3947,11911,762,1727,512,858,7.2,715,6,703,5.9,1715,12456,735,1632,536,884,7.1,698,5.6,772,6.2,2230
0500000US18043,"Floyd County, Indiana",73594,4489,10303,3165,6403,8.7,4489,6.1,4268,5.8,9126,35519,2238,5186,1563,3232,9.1,2202,6.2,2131,6,3801,38075,2246,5102,1637,3198,8.4,2285,6,2132,5.6,5331
0500000US18045,"Fountain County, Indiana",17329,1057,2409,780,1282,7.4,918,5.3,918,5.3,2929,8627,483,1285,423,690,8,483,5.6,466,5.4,1268,8702,574,1131,357,592,6.8,426,4.9,453,5.2,1671
0500000US18047,"Franklin County, Indiana",23194,1415,3549,1183,1624,7,1206,5.2,1276,5.5,3201,11496,701,1816,586,828,7.2,598,5.2,632,5.5,1414,11698,714,1731,597,795,6.8,608,5.2,643,5.5,1790
0500000US18049,"Fulton County, Indiana",20684,1344,2813,993,1489,7.2,1262,6.1,1076,5.2,3247,10251,656,1445,523,800,7.8,666,6.5,523,5.1,1394,10433,699,1356,459,689,6.6,584,5.6,553,5.3,1857
0500000US18051,"Gibson County, Indiana",33386,2237,4474,1369,2738,8.2,2037,6.1,1936,5.8,5108,16615,1196,2309,698,1412,8.5,1097,6.6,1014,6.1,2127,16771,1040,2180,688,1325,7.9,939,5.6,922,5.5,3002
0500000US18053,"Grant County, Indiana",70176,4000,8561,2947,9123,13,3509,5,3509,5,11158,33942,2206,4379,1493,4209,12.4,1697,5,1731,5.1,4718,36234,1775,4167,1449,4928,13.6,1812,5,1775,4.9,6450
0500000US18055,"Greene County, Indiana",33084,1952,4566,1456,2514,7.6,1753,5.3,1853,5.6,5161,16386,1016,2327,754,1294,7.9,868,5.3,934,5.7,2212,16698,935,2221,718,1202,7.2,902,5.4,918,5.5,2939
0500000US18057,"Hamilton County, Indiana",261244,21161,46240,12017,15152,5.8,15936,6.1,19071,7.3,21422,127760,10732,23508,6260,7793,6.1,7410,5.8,9071,7.1,9326,133484,10278,22692,5873,7475,5.6,8409,6.3,9878,7.4,12281
0500000US18059,"Hancock County, Indiana",68011,4217,10678,3197,4761,7,3605,5.3,4149,6.1,8297,33346,2167,5469,1601,2434,7.3,1734,5.2,1967,5.9,3701,34665,2080,5200,1560,2323,6.7,1837,5.3,2184,6.3,4610
0500000US18061,"Harrison County, Indiana",38616,2433,5213,1660,3089,8,2278,5.9,2278,5.9,5059,19238,1231,2636,885,1578,8.2,1231,6.4,1116,5.8,2232,19378,1201,2577,775,1511,7.8,1066,5.5,1163,6,2829
0500000US18063,"Hendricks County, Indiana",140028,9802,22264,6581,9942,7.1,8542,6.1,9802,7,14423,69894,5102,11323,3495,5242,7.5,4264,6.1,4893,7,6221,70134,4769,11011,3156,4629,6.6,4348,6.2,4839,6.9,8206
0500000US18065,"Henry County, Indiana",48921,2691,6213,2055,3767,7.7,2788,5.7,2886,5.9,7827,24749,1361,3193,1015,2029,8.2,1609,6.5,1559,6.3,3267,24172,1354,3046,1015,1716,7.1,1184,4.9,1329,5.5,4569
0500000US18067,"Howard County, Indiana",83326,5250,11249,3583,6583,7.9,5000,6,5083,6.1,12916,40022,2601,5643,1881,3162,7.9,2481,6.2,2601,6.5,5443,43304,2598,5586,1689,3378,7.8,2555,5.9,2468,5.7,7492
0500000US18069,"Huntington County, Indiana",37321,2389,5001,1642,3769,10.1,2165,5.8,2127,5.7,5374,18239,1167,2590,803,1915,10.5,1094,6,1094,6,2225,19082,1221,2423,821,1851,9.7,1050,5.5,1030,5.4,3129
0500000US18071,"Jackson County, Indiana",41902,2807,5741,1886,3268,7.8,2682,6.4,2891,6.9,5908,20766,1412,2970,934,1682,8.1,1391,6.7,1557,7.5,2492,21136,1416,2748,930,1585,7.5,1289,6.1,1310,6.2,3403
0500000US18073,"Jasper County, Indiana",33055,2314,4793,1487,3173,9.6,1884,5.7,2016,6.1,4529,16592,1112,2588,780,1643,9.9,1078,6.5,979,5.9,1974,16463,1185,2206,708,1531,9.3,807,4.9,1021,6.2,2535
0500000US18075,"Jay County, Indiana",21441,1501,3216,1136,1651,7.7,1201,5.6,1136,5.3,3238,10505,756,1576,588,882,8.4,620,5.9,578,5.5,1355,10936,744,1629,547,766,7,580,5.3,558,5.1,1881
0500000US18077,"Jefferson County, Indiana",32393,1944,4114,1490,3336,10.3,1846,5.7,1879,5.8,4470,15679,1035,2085,737,1599,10.2,941,6,878,5.6,1913,16714,886,2022,769,1738,10.4,903,5.4,1020,6.1,2557
0500000US18079,"Jennings County, Indiana",28470,1964,4299,1452,2249,7.9,1680,5.9,1680,5.9,3416,14255,984,2224,727,1169,8.2,870,6.1,855,6,1511,14215,981,2075,711,1095,7.7,796,5.6,824,5.8,1905
0500000US18081,"Johnson County, Indiana",135994,9384,20535,6256,11695,8.6,8568,6.3,8840,6.5,16183,66709,4936,10540,3202,5870,8.8,4269,6.4,4336,6.5,6871,69285,4504,10046,3049,5751,8.3,4296,6.2,4573,6.6,9284
0500000US18083,"Knox County, Indiana",38425,2382,4419,1537,5264,13.7,2421,6.3,1806,4.7,5994,19261,1194,2273,828,3082,16,1233,6.4,925,4.8,2408,19164,1169,2146,709,2166,11.3,1169,6.1,901,4.7,3584
0500000US18085,"Kosciusko County, Indiana",76982,5466,11239,3387,6928,9,4850,6.3,4619,6,9931,38318,2797,5786,1724,3487,9.1,2491,6.5,2376,6.2,4330,38664,2668,5413,1701,3441,8.9,2397,6.2,2204,5.7,5606
0500000US18087,"LaGrange County, Indiana",36996,3700,6955,2035,3367,9.1,2294,6.2,2220,6,4144,18696,1944,3683,1047,1720,9.2,1140,6.1,1159,6.2,1870,18300,1775,3294,970,1665,9.1,1153,6.3,1043,5.7,2288
0500000US18089,"Lake County, Indiana",494417,34115,72185,22743,43014,8.7,32137,6.5,30654,6.2,65263,238618,17180,36747,11692,21476,9,15510,6.5,14794,6.2,26964,255799,16627,35300,10999,21231,8.3,16371,6.4,15860,6.2,38114
0500000US18091,"LaPorte County, Indiana",110937,6656,14311,4770,9319,8.4,7211,6.5,6878,6.2,15420,57350,3326,7226,2581,5219,9.1,4187,7.3,3842,6.7,6595,53587,3322,7020,2197,4019,7.5,3054,5.7,3001,5.6,8842
0500000US18093,"Lawrence County, Indiana",46192,2725,6328,1986,3326,7.2,2448,5.3,2679,5.8,7391,22825,1461,3310,1050,1780,7.8,1164,5.1,1324,5.8,3173,23367,1262,3014,958,1566,6.7,1262,5.4,1332,5.7,4229
0500000US18095,"Madison County, Indiana",131444,8150,16825,5521,11830,9,8150,6.2,8018,6.1,19848,65491,4257,8710,2882,6091,9.3,4257,6.5,4322,6.6,8317,65953,3957,8112,2638,5738,8.7,3891,5.9,3759,5.7,11476
0500000US18097,"Marion County, Indiana",890976,66823,120282,37421,91771,10.3,77515,8.7,65041,7.3,95334,429956,34396,61484,18918,44285,10.3,37406,8.7,32247,7.5,38266,461020,32732,58550,17980,47485,10.3,39648,8.6,32732,7.1,57166
0500000US18099,"Marshall County, Indiana",46976,3335,7046,2255,3711,7.9,2725,5.8,2725,5.8,6671,23344,1774,3665,1191,1961,8.4,1401,6,1377,5.9,2755,23632,1583,3403,1063,1749,7.4,1323,5.6,1371,5.8,3899
0500000US18101,"Martin County, Indiana",10324,681,1383,444,785,7.6,506,4.9,557,5.4,1590,5233,345,706,235,398,7.6,283,5.4,277,5.3,712,5091,341,672,209,382,7.5,224,4.4,280,5.5,876
0500000US18103,"Miami County, Indiana",37307,2350,4813,1642,3022,8.1,2238,6,2425,6.5,5335,19423,1224,2447,855,1612,8.3,1360,7,1360,7,2292,17884,1127,2379,787,1395,7.8,876,4.9,1037,5.8,3040
0500000US18105,"Monroe County, Indiana",134442,6319,12234,3630,39123,29.1,10890,8.1,8201,6.1,13310,66832,3408,6215,1871,19782,29.6,5748,8.6,4411,6.6,5614,67610,2975,5950,1758,19336,28.6,5206,7.7,3854,5.7,7708
0500000US18107,"Montgomery County, Indiana",38138,2441,5110,1678,3738,9.8,1945,5.1,2174,5.7,5759,19183,1151,2647,863,2360,12.3,998,5.2,1036,5.4,2475,18955,1289,2464,834,1384,7.3,948,5,1118,5.9,3298
0500000US18109,"Morgan County, Indiana",68654,4394,10023,3227,5218,7.6,3776,5.5,3982,5.8,8513,34013,2177,5204,1701,2687,7.9,1837,5.4,1973,5.8,3775,34641,2217,4815,1559,2529,7.3,1905,5.5,2009,5.8,4711
0500000US18111,"Newton County, Indiana",14300,801,1945,644,1030,7.2,729,5.1,801,5.6,2245,7233,369,1020,340,579,8,354,4.9,441,6.1,1034,7067,431,926,304,445,6.3,375,5.3,360,5.1,1208
0500000US18113,"Noble County, Indiana",47513,3468,7317,2233,3991,8.4,2803,5.9,3041,6.4,5749,23780,1712,3757,1118,2093,8.8,1451,6.1,1593,6.7,2473,23733,1756,3584,1092,1899,8,1353,5.7,1471,6.2,3299
0500000US18115,"Ohio County, Indiana",6067,309,771,243,449,7.4,388,6.4,315,5.2,946,2978,149,381,101,235,7.9,194,6.5,146,4.9,432,3089,158,389,145,213,6.9,192,6.2,170,5.5,513
0500000US18117,"Orange County, Indiana",19820,1209,2735,951,1526,7.7,1031,5.2,1209,6.1,3052,9805,628,1392,490,775,7.9,520,5.3,637,6.5,1343,10015,591,1342,451,751,7.5,521,5.2,571,5.7,1713
0500000US18119,"Owen County, Indiana",21737,1304,2891,1000,1717,7.9,1065,4.9,1109,5.1,3108,10940,656,1521,525,875,8,558,5.1,558,5.1,1444,10797,648,1371,486,842,7.8,507,4.7,551,5.1,1652
0500000US18121,"Parke County, Indiana",17394,957,1983,765,1496,8.6,1026,5.9,1009,5.8,2644,8100,510,1029,397,680,8.4,421,5.2,413,5.1,1239,9294,446,967,362,809,8.7,613,6.6,595,6.4,1403
0500000US18123,"Perry County, Indiana",19316,1159,2202,734,1642,8.5,1391,7.2,1313,6.8,2936,10304,587,1154,371,979,9.5,866,8.4,793,7.7,1257,9012,559,1036,360,658,7.3,523,5.8,523,5.8,1685
0500000US18125,"Pike County, Indiana",12955,764,1632,570,920,7.1,674,5.2,713,5.5,2112,6532,392,817,287,503,7.7,359,5.5,366,5.6,934,6423,366,816,276,417,6.5,308,4.8,340,5.3,1182
0500000US18127,"Porter County, Indiana",162026,9884,22522,7291,15230,9.4,9884,6.1,9722,6,19443,79624,5176,11466,3663,7644,9.6,4937,6.2,4857,6.1,8361,82402,4862,11042,3626,7581,9.2,4944,6,4944,6,11042
0500000US18129,"Posey County, Indiana",26100,1436,3576,1305,2166,8.3,1331,5.1,1383,5.3,3602,13020,755,1849,703,1146,8.8,677,5.2,677,5.2,1575,13080,680,1713,615,1033,7.9,654,5,706,5.4,2014
0500000US18131,"Pulaski County, Indiana",13596,829,1931,625,1020,7.5,734,5.4,734,5.4,2189,6784,434,990,326,550,8.1,346,5.1,366,5.4,977,6812,388,947,307,463,6.8,388,5.7,375,5.5,1213
0500000US18133,"Putnam County, Indiana",38048,1940,4604,1522,5327,14,2245,5.9,2283,6,4984,20060,963,2427,802,2768,13.8,1424,7.1,1324,6.6,2207,17988,1007,2195,738,2536,14.1,809,4.5,953,5.3,2788
0500000US18135,"Randolph County, Indiana",26262,1471,3834,1182,1865,7.1,1339,5.1,1576,6,4359,12849,720,1966,565,964,7.5,668,5.2,797,6.2,1889,13413,765,1864,617,912,6.8,684,5.1,778,5.8,2468
0500000US18137,"Ripley County, Indiana",28570,1914,4286,1371,2114,7.4,1543,5.4,1600,5.6,4086,14056,984,2179,703,1068,7.6,773,5.5,801,5.7,1757,14514,929,2105,668,1045,7.2,769,5.3,798,5.5,2308
0500000US18139,"Rush County, Indiana",17568,1054,2582,861,1318,7.5,826,4.7,949,5.4,2741,8604,516,1291,473,680,7.9,413,4.8,465,5.4,1170,8964,529,1300,394,645,7.2,412,4.6,475,5.3,1569
0500000US18141,"St. Joseph County, Indiana",266522,18123,36780,11727,30117,11.3,17857,6.7,15725,5.9,34914,129202,9173,18734,5943,14600,11.3,8915,6.9,7752,6,14341,137320,8788,17989,5630,15654,11.4,8926,6.5,7965,5.8,20598
0500000US18143,"Scott County, Indiana",24109,1471,3375,1037,1953,8.1,1495,6.2,1567,6.5,3110,11923,727,1729,548,1002,8.4,751,6.3,751,6.3,1335,12186,743,1657,500,951,7.8,731,6,816,6.7,1755
0500000US18145,"Shelby County, Indiana",44237,2787,6149,2035,3450,7.8,2433,5.5,2610,5.9,6016,21948,1405,3161,1075,1800,8.2,1229,5.6,1317,6,2568,22289,1382,2964,981,1672,7.5,1204,5.4,1315,5.9,3455
0500000US18147,"Spencer County, Indiana",20977,1196,2832,1028,1426,6.8,1091,5.2,1196,5.7,3084,10581,603,1450,529,751,7.1,603,5.7,582,5.5,1376,10396,603,1372,509,676,6.5,499,4.8,613,5.9,1715
0500000US18149,"Starke County, Indiana",23343,1447,3221,1097,1891,8.1,1214,5.2,1307,5.6,3548,11551,762,1606,578,947,8.2,589,5.1,670,5.8,1629,11792,696,1616,519,943,8,613,5.2,637,5.4,1934
0500000US18151,"Steuben County, Indiana",34092,1977,4534,1466,3546,10.4,1773,5.2,1841,5.4,4773,17211,998,2341,723,2031,11.8,912,5.3,929,5.4,2151,16881,979,2195,743,1502,8.9,844,5,928,5.5,2633
0500000US18153,"Sullivan County, Indiana",21520,1162,2582,904,1915,8.9,1420,6.6,1485,6.9,3099,11653,606,1352,478,1177,10.1,862,7.4,944,8.1,1317,9867,562,1233,414,750,7.6,562,5.7,553,5.6,1766
0500000US18155,"Switzerland County, Indiana",10393,738,1434,457,821,7.9,603,5.8,603,5.8,1434,5247,383,756,241,409,7.8,310,5.9,320,6.1,661,5146,355,674,221,407,7.9,293,5.7,278,5.4,772
0500000US18157,"Tippecanoe County, Indiana",168635,10793,18213,5902,42665,25.3,13154,7.8,10455,6.2,15683,86032,5506,9205,3011,23659,27.5,6969,8.1,5420,6.3,6538,82603,5287,9004,2891,18916,22.9,6113,7.4,5039,6.1,9086
0500000US18159,"Tipton County, Indiana",16132,839,2194,710,1210,7.5,710,4.4,903,5.6,2646,7961,438,1130,358,669,8.4,366,4.6,446,5.6,1107,8171,409,1062,351,539,6.6,351,4.3,466,5.7,1536
0500000US18161,"Union County, Indiana",7463,470,1060,351,560,7.5,403,5.4,381,5.1,1075,3698,248,569,192,292,7.9,203,5.5,189,5.1,462,3765,226,489,162,271,7.2,203,5.4,192,5.1,614
0500000US18163,"Vanderburgh County, Indiana",178298,11589,21574,6597,21039,11.8,12837,7.2,10520,5.9,25675,85732,5830,11059,3429,9859,11.5,6430,7.5,5315,6.2,10202,92566,5739,10460,3240,11108,12,6387,6.9,5091,5.5,15366
0500000US18165,"Vermillion County, Indiana",16412,968,2183,673,1149,7,886,5.4,952,5.8,2675,8107,551,1135,373,600,7.4,438,5.4,470,5.8,1103,8305,415,1055,307,548,6.6,440,5.3,490,5.9,1570
0500000US18167,"Vigo County, Indiana",107151,6322,12644,4072,15751,14.7,6965,6.5,6215,5.8,14358,53902,3180,6522,2102,8247,15.3,3773,7,3396,6.3,5714,53249,3088,6124,1970,7508,14.1,3195,6,2875,5.4,8680
0500000US18169,"Wabash County, Indiana",33225,1960,4153,1462,3455,10.4,1694,5.1,1728,5.2,5848,16217,1005,2141,778,1768,10.9,843,5.2,892,5.5,2433,17008,969,2007,680,1701,10,850,5,833,4.9,3419
0500000US18171,"Warren County, Indiana",8563,505,1182,394,599,7,394,4.6,420,4.9,1327,4290,253,622,202,326,7.6,193,4.5,206,4.8,583,4273,248,560,197,273,6.4,205,4.8,209,4.9,739
0500000US18173,"Warrick County, Indiana",58393,3796,8817,2628,3912,6.7,3036,5.2,3445,5.9,7474,28736,1954,4626,1379,2012,7,1523,5.3,1667,5.8,3247,29657,1868,4211,1246,1898,6.4,1513,5.1,1750,5.9,4182
0500000US18175,"Washington County, Indiana",28226,1694,4206,1327,2286,8.1,1581,5.6,1806,6.4,3669,14141,834,2206,693,1188,8.4,806,5.7,905,6.4,1683,14085,859,2014,648,1085,7.7,789,5.6,887,6.3,2000
0500000US18177,"Wayne County, Indiana",69187,4359,8718,2906,6504,9.4,3944,5.7,4013,5.8,11139,33470,2209,4518,1473,3247,9.7,1975,5.9,2075,6.2,4619,35717,2143,4215,1429,3286,9.2,1964,5.5,1964,5.5,6536
0500000US18179,"Wells County, Indiana",27744,1776,3912,1332,2192,7.9,1554,5.6,1498,5.4,4245,13650,874,2034,723,1147,8.4,778,5.7,764,5.6,1747,14094,916,1889,606,1057,7.5,775,5.5,747,5.3,2495
0500000US18181,"White County, Indiana",24734,1509,3413,1088,1781,7.2,1261,5.1,1286,5.2,4180,12177,804,1705,572,950,7.8,621,5.1,658,5.4,1802,12557,703,1708,515,829,6.6,628,5,628,5,2373
0500000US18183,"Whitley County, Indiana",32991,2210,4586,1419,2606,7.9,1847,5.6,1946,5.9,4454,16492,1187,2342,742,1385,8.4,940,5.7,1023,6.2,1864,16499,1023,2227,693,1204,7.3,891,5.4,940,5.7,2590
0500000US19001,"Adair County, Iowa",7779,475,988,350,513,6.6,397,5.1,288,3.7,1727,3862,212,521,212,301,7.8,174,4.5,151,3.9,780,3917,266,466,141,215,5.5,219,5.6,141,3.6,944
0500000US19003,"Adams County, Iowa",4127,202,475,161,268,6.5,202,4.9,272,6.6,879,2034,136,246,63,124,6.1,116,5.7,124,6.1,348,2093,65,226,94,144,6.9,90,4.3,147,7,532
0500000US19005,"Allamakee County, Iowa",14331,960,1777,645,1046,7.3,717,5,745,5.2,2737,7247,536,891,319,558,7.7,384,5.3,399,5.5,1246,7084,432,886,326,489,6.9,333,4.7,347,4.9,1502
0500000US19007,"Appanoose County, Iowa",13029,886,1590,560,938,7.2,691,5.3,625,4.8,2606,6288,446,780,289,453,7.2,352,5.6,308,4.9,1113,6741,438,809,270,485,7.2,337,5,324,4.8,1497
0500000US19009,"Audubon County, Iowa",6186,328,773,309,365,5.9,235,3.8,285,4.6,1435,2988,176,368,155,182,6.1,128,4.3,140,4.7,589,3198,150,406,157,182,5.7,102,3.2,144,4.5,844
0500000US19011,"Benton County, Iowa",26098,1644,3836,1331,1696,6.5,1331,5.1,1488,5.7,3941,13083,877,1989,706,903,6.9,667,5.1,720,5.5,1701,13015,781,1835,625,794,6.1,664,5.1,755,5.8,2226
0500000US19013,"Black Hawk County, Iowa",129252,8272,14993,4782,20680,16,8660,6.7,7755,6,17966,62698,4201,7586,2508,9844,15.7,4452,7.1,3887,6.2,7524,66554,4060,7387,2329,10848,16.3,4193,6.3,3794,5.7,10382
0500000US19015,"Boone County, Iowa",26424,1585,3462,1295,2035,7.7,1665,6.3,1585,6,4175,13177,777,1845,764,1094,8.3,817,6.2,830,6.3,1753,13247,808,1616,530,941,7.1,848,6.4,768,5.8,2424
0500000US19017,"Bremer County, Iowa",24185,1379,3023,1088,2951,12.2,1185,4.9,1282,5.3,4063,11878,725,1568,546,1449,12.2,594,5,677,5.7,1722,12307,665,1452,542,1514,12.3,591,4.8,603,4.9,2351
0500000US19019,"Buchanan County, Iowa",21026,1619,3133,988,1577,7.5,1177,5.6,1198,5.7,3217,10441,804,1639,512,804,7.7,606,5.8,616,5.9,1410,10585,815,1503,476,773,7.3,572,5.4,593,5.6,1799
0500000US19021,"Buena Vista County, Iowa",19980,1339,2677,959,2478,12.4,1119,5.6,1039,5.2,3137,10036,672,1455,512,1255,12.5,672,6.7,552,5.5,1234,9944,666,1223,457,1223,12.3,447,4.5,477,4.8,1899
0500000US19023,"Butler County, Iowa",14892,953,1876,596,953,6.4,774,5.2,774,5.2,2978,7271,473,953,269,480,6.6,407,5.6,407,5.6,1272,7621,480,922,328,473,6.2,373,4.9,373,4.9,1699
0500000US19025,"Calhoun County, Iowa",9846,522,1113,384,502,5.1,571,5.8,512,5.2,2304,4801,264,581,197,173,3.6,370,7.7,288,6,975,5045,252,535,192,328,6.5,202,4,222,4.4,1332
0500000US19027,"Carroll County, Iowa",20805,1394,2809,999,1415,6.8,999,4.8,1123,5.4,3953,10079,726,1441,464,746,7.4,504,5,554,5.5,1572,10726,676,1373,536,665,6.2,493,4.6,579,5.4,2370
0500000US19029,"Cass County, Iowa",13969,852,1648,615,1048,7.5,712,5.1,684,4.9,2961,6922,429,886,325,595,8.6,401,5.8,339,4.9,1225,7047,416,768,296,458,6.5,310,4.4,352,5,1741
0500000US19031,"Cedar County, Iowa",18414,1142,2486,829,1178,6.4,1031,5.6,1031,5.6,3057,9030,569,1246,406,623,6.9,524,5.8,542,6,1282,9384,572,1239,413,563,6,507,5.4,479,5.1,1783
0500000US19033,"Cerro Gordo County, Iowa",44324,2482,5319,1817,3723,8.4,2526,5.7,2261,5.1,8023,21467,1245,2748,859,1975,9.2,1309,6.1,1138,5.3,3284,22857,1234,2583,983,1737,7.6,1211,5.3,1120,4.9,4731
0500000US19035,"Cherokee County, Iowa",12086,616,1414,483,858,7.1,556,4.6,544,4.5,2647,5973,305,705,257,490,8.2,317,5.3,263,4.4,1075,6113,312,715,226,373,6.1,238,3.9,281,4.6,1565
0500000US19037,"Chickasaw County, Iowa",12499,775,1625,612,812,6.5,600,4.8,612,4.9,2362,6279,396,848,333,427,6.8,295,4.7,339,5.4,1030,6220,386,778,286,386,6.2,305,4.9,274,4.4,1337
0500000US19039,"Clarke County, Iowa",9218,627,1364,369,691,7.5,424,4.6,627,6.8,1576,4628,315,773,194,375,8.1,208,4.5,356,7.7,648,4590,312,588,174,317,6.9,216,4.7,271,5.9,927
