GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_022E,S0101_C01_007E,S0101_C01_008E,S0101_C01_028E,S0101_C02_001E,S0101_C02_002E,S0101_C02_020E,S0101_C02_021E,S0101_C02_022E,S0101_C02_007E,S0101_C02_008E,S0101_C02_028E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_022E,S0101_C03_007E,S0101_C03_008E,S0101_C03_028E
0400000US11,District of Columbia,633736,38658,53234,15843,83019,75415,64641,71612,300030,19802,27003,7801,37804,34503,31203,28803,333706,19021,26696,8009,45050,41046,33704,42714
0400000US12,Florida,19361792,1084260,2226606,716386,1781285,1239155,1181069,3523846,9464651,548950,1145223,359657,908606,624667,586808,1571132,9897141,524548,1098583,346400,870948,603726,583931,1949737
0400000US13,Georgia,9907756,673727,1406901,416126,1010591,673727,673727,1139392,4837995,343498,716023,212872,517665,338660,328984,488637,5069761,329534,689487,202790,491767,339674,344744,648929
0400000US15,Hawaii,1392704,90526,167124,48745,135092,104453,96097,211691,701406,46293,86273,25251,74349,56112,49800,93988,691298,44243,80882,24195,61526,48391,45626,117521
0400000US16,Idaho,1599464,116761,243119,70376,155148,105565,105565,212729,801678,59324,124260,36076,79366,54514,53712,99408,797786,56643,118072,33507,75790,51856,52654,114083
0400000US17,Illinois,12868747,810731,1711543,527619,1248268,900812,887944,1698675,6313324,410366,871239,271473,637646,448246,441933,719719,6555423,399881,839094,262217,616210,445769,445769,976758
0400000US18,Indiana,6542411,425257,896310,274781,660784,418714,418714,889768,3220649,215783,457332,138488,338168,209342,209342,383257,3321762,205949,438473,132870,325533,205949,209271,504908
0400000US19,Iowa,3078116,196999,406311,123125,313968,193921,193921,470952,1526116,100724,207552,62571,161768,99198,99198,202973,1552000,96224,198656,60528,152096,94672,96224,266944
0400000US20,Kansas,2882946,201806,403612,118201,296943,196040,190274,394964,1433243,103193,206387,60196,154790,100327,96027,171989,1449703,100030,197160,57988,142071,95680,92781,223254
0400000US21,Kentucky,4383272,276146,569825,170948,425177,280529,284913,613658,2156251,142313,291094,88406,217781,140156,142313,267375,2227021,135848,278378,82400,207113,140302,142529,347415
0400000US22,Louisiana,4601049,312871,621142,184042,473908,335877,312871,593535,2250251,157518,317285,94511,238527,166519,157518,256529,2350798,152802,303253,89330,235080,166907,157503,338515
0400000US23,Maine,1328535,66427,150124,49156,115583,74398,73069,225851,649601,33779,77303,25334,59114,37027,36378,101338,678934,32589,73325,23763,56352,38020,37341,125603
0400000US24,Maryland,5887776,365042,747748,235511,565226,406257,394481,765411,2851238,188182,382066,119752,287975,202438,193884,325041,3036538,179156,367421,115388,276325,206485,200412,437261
0400000US25,Massachusetts,6657291,366151,785560,252977,692358,466010,426067,958650,3224430,187017,399829,128977,345014,232159,209588,406278,3432861,178509,384480,123583,346719,233435,216270,552691
0400000US26,Michigan,9889024,583452,1275684,415339,998791,593341,583452,1443798,4854677,296135,655381,213606,504886,300990,291281,631108,5034347,281923,624259,201374,488332,291992,297026,810530
0400000US27,Minnesota,5383661,349938,716027,215346,506064,366089,366089,732178,2674354,179182,366386,109649,256738,187205,187205,323597,2709307,170686,349501,105663,246547,181524,181524,409105
0400000US28,Mississippi,2984345,202935,417808,125342,310372,193982,193982,402887,1448840,102868,212979,63749,157924,95623,94175,172412,1535505,99808,204222,61420,153551,98272,98272,231861
0400000US29,Missouri,6028076,379769,789678,241123,590751,397853,391825,880099,2953719,194945,401706,124056,298326,200853,194945,383983,3074357,184461,384295,116826,292064,199833,196759,498046
0400000US30,Montana,1006370,61389,124790,38242,98624,63401,62395,158000,505536,31343,63698,19716,51565,32354,32354,74314,500834,30050,60601,18030,47078,30551,30050,83639
0400000US31,Nebraska,1855617,129893,257931,74225,187417,126182,124326,257931,921597,67277,131788,38707,95846,64512,62669,112435,934020,63513,126093,36427,91534,61645,60711,144773
0400000US32,Nevada,2761584,179503,370052,110463,251304,198834,196072,361768,1390921,91801,189165,57028,129356,101537,100146,171083,1370663,87722,180928,54827,123360,95946,95946,190522
0400000US33,New Hampshire,1321069,66053,155886,52843,126823,75301,73980,194197,651809,33894,79521,26724,63877,38457,36501,86691,669260,32794,76965,26101,62241,36809,36809,107082
0400000US34,New Jersey,8874374,532462,1135920,363849,789819,559086,567960,1251287,4326518,272571,579753,186040,406693,285550,285550,527835,4547856,263776,554838,177366,377472,277419,286515,723109
0400000US35,New Mexico,2080085,139366,287052,85283,210089,141446,133125,295372,1029757,72083,145196,43250,108124,73113,67964,133868,1050328,68271,140744,42013,100831,68271,66171,161751
0400000US36,New York,19594330,1175660,2351320,764179,1998622,1430386,1332414,2762801,9495978,598247,1196493,389335,1006574,712198,655222,1158509,10098352,575606,1141114,373639,989638,716983,676590,1595540
0400000US37,North Carolina,9750405,614276,1287053,380266,975041,633776,633776,1345556,4750366,313524,655551,194765,498788,313524,308774,579545,5000039,305002,630005,185001,470004,320002,320002,765006
0400000US38,North Dakota,704925,46525,86001,25377,88116,52164,46525,100804,358862,24044,44140,13278,47370,28350,24761,44499,346063,22840,41874,12458,40835,23878,21802,56408
0400000US39,Ohio,11560380,705183,1502849,473976,1109796,728304,716744,1699376,5651577,356049,768614,243018,559506,361701,356049,729053,5908803,342711,732692,230443,543610,366346,360437,974952
0400000US40,Oklahoma,3818851,263501,523183,152754,389523,263501,255863,534639,1891526,134298,268597,79444,200502,134298,130515,234549,1927325,129131,256334,73238,188878,129131,125276,298735
0400000US41,Oregon,3900343,230120,479742,148213,362732,261323,269124,581151,1929053,117672,244990,75233,185189,133105,135034,262351,1971290,112364,234584,70966,177416,130105,134048,319349
0400000US42,Pennsylvania,12758729,714489,1531047,497590,1250355,816559,765524,2041397,6230805,367617,778851,255463,635542,411233,386310,866082,6527924,352508,744183,241533,620153,404731,378620,1175026
0400000US44,Rhode Island,1053252,55822,122177,40024,120071,68461,63195,159041,509826,28550,62709,20393,59650,34668,31609,66277,543426,27171,59233,19563,59777,33692,32062,92382
0400000US45,South Carolina,4727273,297818,605091,179636,482182,307273,297818,694909,2298320,149391,305677,91933,248219,153987,147092,305677,2428953,145737,296332,87442,235608,155453,150595,391061
0400000US46,South Dakota,834708,59264,113520,33388,84306,55925,53421,122702,419494,30623,58310,17199,43627,29365,27687,54534,415214,28650,54808,16193,40276,26989,25743,67680
0400000US47,Tennessee,6451365,399985,838677,251603,625782,419339,419339,916094,3143195,204308,427475,128871,314320,207451,207451,399186,3308170,198490,410213,122402,310968,211723,211723,519383
0400000US48,Texas,26092033,1930810,3913805,1148049,2687479,1904718,1852534,2844032,12949685,984176,1994251,582736,1385616,971226,932377,1256119,13142348,946249,1918783,551979,1301092,933107,933107,1590224
0400000US49,Utah,2858111,257230,497311,134331,325825,220075,222933,271521,1436648,132172,255723,68959,163778,112059,113495,123552,1421463,125089,241649,65387,162047,108031,109453,147832
0400000US50,Vermont,626358,30692,70778,23802,66394,35702,35076,98338,308506,15734,36404,12032,34244,17893,17276,44425,317852,14939,34328,11761,32103,17482,18118,54035
0400000US51,Virginia,8185131,507478,1039512,311035,818513,581144,556589,1064067,4022624,261471,530986,160905,422376,293652,281584,462602,4162507,249750,507826,154013,399601,287213,278888,599401
0400000US53,Washington,6899123,441544,876189,269066,662316,496737,482939,910684,3443508,227272,451100,137740,344351,254820,244489,409777,3455615,217704,428496,131313,317917,241893,238437,497609
0400000US54,West Virginia,1853881,103817,215050,66740,172411,107525,113087,311452,914580,53046,109750,33839,87800,53960,57619,138102,939301,49783,104262,31936,83598,52601,55419,173771
0400000US55,Wisconsin,5724692,349206,738485,228988,555295,360656,366380,824356,2842050,179049,377993,116524,284205,184733,184733,363782,2882642,170076,363213,112423,273851,178724,178724,461223
0400000US56,Wyoming,575251,39117,75933,21860,57525,40843,39692,75358,293467,19956,39618,11445,30227,21717,20836,35216,281784,19161,36632,10426,27051,19161,18880,40013
0400000US72,Puerto Rico,3638965,203782,473065,160114,371174,232894,236533,582234,1742904,104574,242264,81916,188234,113289,113289,252721,1896061,100491,229423,77739,183918,117556,123244,329915
0500000US01001,"Autauga County, Alabama",55136,3418,8270,2536,4687,3363,3308,7333,26774,1794,4123,1285,2383,1660,1606,3106,28362,1617,4141,1276,2326,1730,1702,4226
0500000US01003,"Baldwin County, Alabama",191205,11472,24283,7457,14723,10707,11281,33843,93229,5780,12306,3822,7552,5407,5501,15662,97976,5683,12051,3625,7250,5291,5683,18126
0500000US01005,"Barbour County, Alabama",27119,1600,3309,976,2414,2007,1844,4176,14562,859,1660,524,1471,1165,1180,1806,12557,728,1632,439,954,841,678,2373
0500000US01007,"Bibb County, Alabama",22653,1155,2718,1019,2061,1586,1518,3217,12220,660,1369,672,1136,953,917,1442,10433,501,1346,355,939,626,605,1763
0500000US01009,"Blount County, Alabama",57645,3574,7782,2479,4727,3286,3459,9166,28574,1829,3943,1372,2457,1657,1743,4086,29071,1744,3866,1105,2268,1628,1686,5087
0500000US01011,"Bullock County, Alabama",10693,706,1219,353,1123,620,727,1529,5799,452,667,104,632,331,423,638,4894,254,553,250,494,289,303,891
0500000US01013,"Butler County, Alabama",20523,1272,2791,780,1642,1190,1272,3592,9590,652,1496,412,815,518,575,1439,10933,623,1290,372,831,667,700,2154
0500000US01015,"Calhoun County, Alabama",117186,6914,15000,4453,12187,7617,7148,17812,56478,3615,7681,2259,6043,3671,3445,7455,60708,3278,7285,2185,6132,3885,3642,10381
0500000US01017,"Chambers County, Alabama",34091,2011,4057,1330,2864,1943,1909,6034,16271,976,2099,683,1448,927,911,2473,17820,1016,1942,659,1408,998,998,3564
0500000US01019,"Cherokee County, Alabama",26042,1276,3047,990,1953,1224,1328,5000,12960,700,1542,492,998,583,648,2255,13082,563,1504,497,942,628,667,2747
0500000US01021,"Chilton County, Alabama",43781,2890,6086,1751,3678,2714,2933,6392,21573,1445,3063,863,1898,1338,1424,2848,22208,1444,2998,888,1777,1377,1510,3553
0500000US01023,"Choctaw County, Alabama",13546,691,1666,555,1070,610,718,2655,6469,349,867,265,563,278,330,1158,7077,340,800,283,510,326,382,1500
0500000US01025,"Clarke County, Alabama",25331,1419,3344,1191,2153,1241,1469,4306,11958,717,1662,574,1088,598,658,1853,13373,695,1698,615,1070,655,802,2461
0500000US01027,"Clay County, Alabama",13617,708,1743,586,980,654,803,2492,6681,381,915,334,468,341,354,1116,6936,326,818,243,513,319,451,1366
0500000US01029,"Cleburne County, Alabama",14990,884,2129,555,1109,839,764,2608,7374,435,1091,288,553,369,383,1150,7616,449,1036,274,548,465,373,1455
0500000US01031,"Coffee County, Alabama",50726,3297,6696,2130,4261,3500,3145,7660,25135,1734,3519,1005,2212,1885,1684,3318,25591,1561,3199,1126,2022,1638,1484,4350
0500000US01033,"Colbert County, Alabama",54491,3051,6648,2180,4577,3106,3160,9699,26358,1581,3506,1160,2214,1476,1581,4138,28133,1463,3151,1013,2363,1604,1575,5570
0500000US01035,"Conecuh County, Alabama",12985,766,1623,506,1156,597,662,2467,6178,321,809,278,605,297,303,1094,6807,442,817,238,551,300,361,1368
0500000US01037,"Coosa County, Alabama",11247,540,1170,427,889,574,607,1957,5754,276,598,276,495,305,293,875,5493,269,571,148,395,264,313,1082
0500000US01039,"Covington County, Alabama",37881,2197,4697,1477,2993,2046,2121,7311,18323,1154,2400,806,1539,989,1026,3060,19558,1037,2308,685,1467,1056,1095,4244
0500000US01041,"Crenshaw County, Alabama",13938,878,1798,558,1171,739,725,2314,6808,443,953,293,640,361,327,967,7130,442,848,264,528,385,392,1340
0500000US01043,"Cullman County, Alabama",80668,4840,10326,3146,6937,4759,4759,13633,40068,2644,5289,1683,3526,2524,2404,5930,40600,2233,4994,1502,3410,2233,2314,7673
0500000US01045,"Dale County, Alabama",50013,3351,6652,2051,4801,3701,3451,7152,24730,1781,3462,1014,2646,1954,1756,3067,25283,1542,3211,1037,2174,1719,1669,4071
0500000US01047,"Dallas County, Alabama",42743,2992,6112,1881,4018,2522,2436,6326,19775,1503,3124,969,1859,1147,1088,2610,22968,1493,3009,942,2159,1355,1355,3698
0500000US01049,"DeKalb County, Alabama",71074,4549,10164,3056,6112,4051,4549,10448,35262,2327,5289,1657,3174,2045,2222,4584,35812,2256,4906,1432,2972,2005,2328,5837
0500000US01051,"Elmore County, Alabama",80321,4739,10602,3213,7791,5221,5703,10281,39310,2594,5385,1572,4049,2516,2791,4678,41011,2174,5249,1599,3773,2707,2912,5619
0500000US01053,"Escambia County, Alabama",38042,2359,4755,1408,3652,2206,2549,6011,19634,1217,2336,746,2022,1178,1473,2592,18408,1141,2411,663,1620,1012,1068,3424
0500000US01055,"Etowah County, Alabama",104126,6039,13120,4269,9059,5935,6039,17181,50316,3170,6642,2264,4679,2918,2868,7246,53810,2906,6403,2045,4359,3013,3175,9901
0500000US01057,"Fayette County, Alabama",17019,953,2127,647,1362,970,885,3149,8457,524,1167,330,677,550,431,1378,8562,428,959,317,685,428,445,1772
0500000US01059,"Franklin County, Alabama",31663,2153,4464,1108,2786,1963,1773,4971,15544,1197,2161,591,1570,948,870,2145,16119,951,2305,516,1225,999,903,2837
0500000US01061,"Geneva County, Alabama",26816,1555,3379,1019,2118,1421,1609,4907,13125,879,1719,499,1116,683,801,2139,13691,671,1670,520,1027,739,808,2766
0500000US01063,"Greene County, Alabama",8798,519,1126,422,845,466,457,1487,4118,243,564,222,424,226,210,630,4680,281,562,201,417,239,243,861
0500000US01065,"Hale County, Alabama",15393,939,2032,723,1355,862,785,2524,7260,486,995,334,682,385,319,1053,8133,447,1025,382,667,472,464,1472
0500000US01067,"Henry County, Alabama",17270,933,2107,708,1209,898,812,3316,8226,436,1102,313,633,428,387,1448,9044,506,995,407,579,470,425,1863
0500000US01069,"Houston County, Alabama",103079,6597,14019,4226,8452,6700,6494,15771,49416,3410,7264,2125,4151,3212,3113,6721,53663,3220,6762,2093,4347,3488,3434,9015
0500000US01071,"Jackson County, Alabama",53012,2916,6680,2067,4135,2757,3075,9224,26187,1571,3457,1100,2121,1493,1466,4059,26825,1368,3246,993,2012,1288,1610,5124
0500000US01073,"Jefferson County, Alabama",658834,43483,84331,25036,62589,48095,46118,89601,311540,22431,42993,12773,30531,22742,21808,36139,347294,21185,41675,12503,31951,25352,24311,53831
0500000US01075,"Lamar County, Alabama",14268,770,1798,528,1056,713,756,2725,6863,357,920,268,549,329,364,1153,7405,407,881,267,518,385,392,1577
0500000US01077,"Lauderdale County, Alabama",92780,5010,10855,3526,10577,5196,5196,16237,44459,2623,5468,1778,5113,2579,2579,6891,48321,2368,5412,1740,5460,2609,2561,9374
0500000US01079,"Lawrence County, Alabama",33835,1929,4399,1286,2842,1962,1861,5211,16435,937,2202,608,1496,970,937,2334,17400,974,2192,661,1340,992,940,2871
0500000US01081,"Lee County, Alabama",147790,8867,18178,5468,29706,11380,9754,14336,72908,4447,9405,2698,15165,5760,4885,6343,74882,4343,8761,2771,14527,5616,4942,7863
0500000US01083,"Limestone County, Alabama",87167,5404,11593,3574,6973,5753,6015,11332,43986,2771,5982,1715,3607,3035,3123,5014,43181,2634,5614,1857,3368,2677,2850,6261
0500000US01085,"Lowndes County, Alabama",10918,688,1441,437,1070,611,546,1725,5150,314,752,221,541,288,247,736,5768,381,692,219,531,323,300,992
0500000US01087,"Macon County, Alabama",20505,1025,2112,800,3978,1169,882,3158,9413,527,1035,424,1741,537,414,1299,11092,488,1076,377,2229,621,466,1852
0500000US01089,"Madison County, Alabama",343229,20594,43933,14072,34323,24026,22310,44277,168021,10585,22515,7225,17642,12266,11089,19154,175208,10162,21551,7008,16820,11914,11213,25055
0500000US01091,"Marengo County, Alabama",20489,1209,2684,881,1762,1065,1045,3627,9550,563,1356,439,898,468,468,1518,10939,645,1345,438,864,591,580,2111
0500000US01093,"Marion County, Alabama",30527,1618,3663,1129,2412,1587,1740,5861,15151,864,1894,606,1258,803,879,2606,15376,753,1768,523,1138,784,861,3244
0500000US01095,"Marshall County, Alabama",94121,6494,12989,3859,8283,5741,5647,14589,46300,3241,6575,2084,4352,2917,2871,6297,47821,3204,6408,1769,3921,2821,2821,8273
0500000US01097,"Mobile County, Alabama",414045,27741,55896,17390,41405,28155,26499,56724,198288,14078,28553,8923,20225,13484,12690,23795,215757,13808,27401,8630,20928,14671,13593,32795
0500000US01099,"Monroe County, Alabama",22509,1373,3084,1013,1913,1058,1170,3804,10774,711,1573,528,1002,496,539,1616,11735,669,1514,493,915,575,634,2183
0500000US01101,"Montgomery County, Alabama",228850,15562,30666,9612,25860,16935,16020,28606,108811,8052,15560,4896,12840,8161,7726,11752,120039,7682,15125,4682,12964,8763,8283,16925
0500000US01103,"Morgan County, Alabama",119744,7424,15806,4910,10058,7424,7544,17842,58833,3824,8060,2471,5295,3706,3765,7766,60911,3594,7797,2436,4812,3716,3776,10111
0500000US01105,"Perry County, Alabama",10203,663,1306,408,1571,286,633,1877,4739,346,611,204,758,190,261,853,5464,322,699,202,809,98,372,1027
0500000US01107,"Pickens County, Alabama",19629,1119,2454,785,1708,1099,1099,3455,9462,539,1277,407,889,530,530,1476,10167,569,1179,386,824,569,569,1983
0500000US01109,"Pike County, Alabama",33216,1827,3621,1129,7374,2192,1794,4418,15785,900,1768,568,3441,1215,852,1894,17431,924,1848,558,3905,994,924,2527
0500000US01111,"Randolph County, Alabama",22724,1273,2954,932,2045,1000,1159,4136,11091,699,1553,444,987,532,566,1808,11633,582,1408,477,1059,477,605,2327
0500000US01113,"Russell County, Alabama",56980,4330,7635,2393,5356,4615,4103,7123,27662,2213,3956,1272,2683,2241,2130,2877,29318,2140,3694,1143,2697,2375,1994,4222
0500000US01115,"St. Clair County, Alabama",85242,5370,11252,3324,6649,5370,5796,12019,42650,2858,5928,1621,3497,2644,3028,5459,42592,2513,5367,1661,3152,2726,2768,6602
0500000US01117,"Shelby County, Alabama",201168,12674,28767,8650,15892,12674,14283,23939,98040,6373,14804,4412,8039,5980,6961,10588,103128,6394,14025,4228,7941,6600,7219,13200
0500000US01119,"Sumter County, Alabama",13433,672,1572,551,2378,591,631,2082,6056,321,757,279,1084,297,260,793,7377,354,804,273,1284,295,376,1291
0500000US01121,"Talladega County, Alabama",81673,4655,10617,3267,7187,4737,5064,12251,39727,2344,5244,1629,3496,2304,2622,5323,41946,2349,5327,1594,3691,2433,2475,6963
0500000US01123,"Tallapoosa County, Alabama",41295,2436,4997,1611,3345,2313,2189,7557,19983,1259,2518,819,1699,1119,1019,3377,21312,1172,2494,767,1641,1193,1151,4198
0500000US01125,"Tuscaloosa County, Alabama",198670,11920,23244,6953,36754,16291,13112,22251,96008,6049,11905,3360,18146,7969,6433,9409,102662,5954,11395,3491,18582,8316,6570,12833
0500000US01127,"Walker County, Alabama",66211,3906,8210,2648,5562,3575,3708,11388,32202,1932,4251,1352,2769,1836,1932,4895,34009,1973,3979,1292,2789,1768,1802,6530
0500000US01129,"Washington County, Alabama",17137,840,2536,771,1525,891,994,2605,8508,468,1276,434,825,425,493,1200,8629,362,1251,337,690,466,509,1415
0500000US01131,"Wilcox County, Alabama",11367,671,1762,500,966,580,648,1864,5336,352,864,256,518,256,309,763,6031,320,899,247,452,320,344,1104
0500000US01133,"Winston County, Alabama",24256,1261,2983,922,1771,1213,1334,4584,11793,637,1451,484,908,625,660,2017,12463,623,1533,436,872,598,661,2580
0500000US02013,"Aleutians East Borough, Alaska",3296,96,214,66,379,241,313,168,2299,60,129,39,276,166,237,90,997,36,84,26,102,75,75,77
0500000US02016,"Aleutians West Census Area, Alaska",5650,215,424,283,644,446,401,322,3481,101,226,73,459,265,268,219,2169,117,197,208,187,180,132,102
0500000US02020,"Anchorage Municipality, Alaska",298178,22065,41149,12225,34589,26538,22662,24152,151865,11086,21109,6226,18983,13972,11542,11238,146313,11120,19899,6145,15509,12729,10973,12876
0500000US02050,"Bethel Census Area, Alaska",17576,1881,3427,1002,2021,1406,1090,1090,9191,947,1792,515,1048,708,561,551,8385,939,1627,478,964,688,528,537
0500000US02060,"Bristol Bay Borough, Alaska",995,63,161,40,63,64,57,67,543,39,77,19,37,36,27,42,452,24,84,21,26,28,30,25
0500000US02068,"Denali Borough, Alaska",2048,158,205,66,209,143,150,113,1061,70,119,41,117,73,52,68,987,88,86,24,91,70,98,44
0500000US02070,"Dillingham Census Area, Alaska",4956,506,852,273,570,347,287,382,2567,252,442,151,305,162,149,198,2389,256,409,122,265,184,141,186
0500000US02090,"Fairbanks North Star Borough, Alaska",99319,7846,13209,3675,14203,9634,7747,7151,52832,4121,6762,1849,8400,5336,4121,3593,46487,3765,6415,1813,5811,4277,3579,3626
0500000US02100,"Haines Borough, Alaska",2557,66,348,87,182,215,179,335,1396,47,191,40,124,128,74,177,1161,19,156,46,57,85,104,158
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2126,113,210,60,132,117,134,321,1132,52,80,38,70,58,74,197,994,61,131,22,61,59,61,123
0500000US02110,"Juneau City and Borough, Alaska",32200,1964,4025,1352,2930,2447,2286,2995,16585,1028,2057,763,1476,1294,1111,1410,15615,937,1952,593,1437,1156,1171,1593
0500000US02122,"Kenai Peninsula Borough, Alaska",56687,3515,7369,2381,4762,3458,3345,7143,29664,1780,3708,1216,2729,1839,1780,3738,27023,1729,3675,1162,2054,1594,1594,3405
0500000US02130,"Ketchikan Gateway Borough, Alaska",13676,875,1764,547,1231,944,916,1477,7086,425,921,298,716,489,475,723,6590,442,850,250,514,455,448,758
0500000US02150,"Kodiak Island Borough, Alaska",13924,1184,2047,599,1601,975,1016,1030,7332,572,1100,301,880,579,521,506,6592,613,949,303,725,396,494,527
0500000US02164,"Lake and Peninsula Borough, Alaska",1490,128,252,118,159,104,92,98,733,64,112,62,71,56,43,46,757,64,140,56,89,48,49,53
0500000US02170,"Matanuska-Susitna Borough, Alaska",93843,6944,14827,4504,8446,6287,6287,8164,48911,3571,7728,2348,4647,3326,3277,4157,44932,3325,7099,2157,3774,3010,3010,4044
0500000US02180,"Nome Census Area, Alaska",9792,1058,1782,509,1097,783,656,666,5227,559,930,261,559,423,366,345,4565,498,849,251,534,361,292,324
0500000US02185,"North Slope Borough, Alaska",9618,769,1279,346,981,789,760,452,6112,391,685,202,599,513,477,269,3506,379,589,144,382,277,280,186
0500000US02188,"Northwest Arctic Borough, Alaska",7672,844,1473,384,990,614,483,491,4109,473,744,189,530,321,255,218,3563,374,730,196,456,296,232,271
0500000US02195,"Petersburg Borough, Alaska",3212,228,296,125,296,177,218,366,1665,123,128,67,163,98,143,173,1547,104,169,59,131,79,74,193
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",6356,445,858,273,496,375,362,680,3463,222,461,142,287,194,187,384,2893,223,396,127,211,182,174,295
0500000US02220,"Sitka City and Borough, Alaska",8957,582,1146,331,726,627,645,1075,4568,320,598,169,361,306,343,498,4389,268,549,158,364,320,307,579
0500000US02230,"Skagway Municipality, Alaska",996,95,84,16,70,51,76,79,506,48,25,1,36,21,50,45,490,47,59,15,34,30,26,34
0500000US02240,"Southeast Fairbanks Census Area, Alaska",7044,514,1078,310,676,444,486,733,3909,238,582,168,375,250,289,407,3135,273,495,147,298,198,194,323
0500000US02261,"Valdez-Cordova Census Area, Alaska",9685,591,1404,397,823,717,610,901,5165,300,733,191,547,325,336,449,4520,294,669,203,276,398,276,452
0500000US02270,"Wade Hampton Census Area, Alaska",7778,1011,1680,498,1066,614,397,404,4109,551,867,255,575,325,210,185,3669,459,815,242,488,286,191,224
0500000US02275,"Wrangell City and Borough, Alaska",2383,69,231,93,107,100,62,598,1207,29,140,46,58,68,23,307,1176,40,92,47,51,31,38,290
0500000US02282,"Yakutat City and Borough, Alaska",635,39,81,23,63,42,30,59,369,26,25,15,44,15,18,39,266,13,56,8,19,27,12,20
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5651,480,870,254,520,362,339,689,3032,230,452,127,291,197,197,376,2619,251,422,126,228,165,139,314
0500000US04001,"Apache County, Arizona",72142,5771,12192,3824,7575,4256,3968,9018,35823,2902,6090,1934,3833,2257,2042,4120,36319,2869,6138,1925,3705,1961,1889,4867
0500000US04003,"Cochise County, Arizona",130807,8502,16482,4971,12165,8895,7979,24068,66768,4273,8480,2537,6877,4941,4407,11484,64039,4163,8005,2369,5251,4034,3650,12488
