GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,S0101_C05_030E
Geography,Geographic Area Name,Estimate!!Total!!Total population,Estimate!!Total!!Total population!!AGE!!Under 5 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Total!!Total population!!AGE!!25 to 29 years,Estimate!!Total!!Total population!!AGE!!30 to 34 years,Estimate!!Total!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Male!!Total population,Estimate!!Male!!Total population!!AGE!!Under 5 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Male!!Total population!!AGE!!25 to 29 years,Estimate!!Male!!Total population!!AGE!!30 to 34 years,Estimate!!Male!!Total population!!SELECTED AGE CATEGORIES!!65 years and over,Estimate!!Female!!Total population,Estimate!!Female!!Total population!!AGE!!Under 5 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!5 to 14 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!15 to 17 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!18 to 24 years,Estimate!!Female!!Total population!!AGE!!25 to 29 years,Estimate!!Female!!Total population!!AGE!!30 to 34 years,Estimate!!Female!!Total population!!SELECTED AGE CATEGORIES!!65 years and over
0500000US19041,"Clay County, Iowa",16138,964,2065,600,1282,874,927,3388,7928,479,1050,279,637,458,486,1517,8210,485,1015,321,645,416,441,1871
0500000US19043,"Clayton County, Iowa",17527,947,2143,618,1139,912,876,4109,8853,469,1122,324,596,455,445,1951,8674,478,1021,294,543,457,431,2158
0500000US19045,"Clinton County, Iowa",46734,2775,5926,1836,3486,2463,2625,9180,22854,1318,3042,962,1671,1228,1230,4123,23880,1457,2884,874,1815,1235,1395,5057
0500000US19047,"Crawford County, Iowa",16998,1068,2392,743,1843,869,1365,2895,8486,522,1197,377,921,506,724,1331,8512,546,1195,366,922,363,641,1564
0500000US19049,"Dallas County, Iowa",90418,6865,14333,3775,6271,6182,7116,10775,44657,3612,7255,1944,3204,3019,3528,4654,45761,3253,7078,1831,3067,3163,3588,6121
0500000US19051,"Davis County, Iowa",8977,818,1398,414,728,494,472,1570,4478,423,682,197,397,255,239,711,4499,395,716,217,331,239,233,859
0500000US19053,"Decatur County, Iowa",7908,489,948,275,1361,366,401,1604,3975,251,500,140,758,191,188,724,3933,238,448,135,603,175,213,880
0500000US19055,"Delaware County, Iowa",17107,1114,2245,699,1268,763,829,3327,8687,579,1175,372,677,407,419,1571,8420,535,1070,327,591,356,410,1756
0500000US19057,"Des Moines County, Iowa",39227,2275,5098,1513,2936,2207,2231,8109,19003,1108,2614,731,1426,1222,1059,3568,20224,1167,2484,782,1510,985,1172,4541
0500000US19059,"Dickinson County, Iowa",17260,768,1917,592,1140,809,853,4492,8579,391,1045,329,602,412,443,2040,8681,377,872,263,538,397,410,2452
0500000US19061,"Dubuque County, Iowa",97193,6054,12277,3835,9829,6307,5810,17256,47950,3059,6228,2016,5052,3176,3032,7515,49243,2995,6049,1819,4777,3131,2778,9741
0500000US19063,"Emmet County, Iowa",9322,513,1047,365,941,458,482,1968,4691,304,492,173,555,225,220,878,4631,209,555,192,386,233,262,1090
0500000US19065,"Fayette County, Iowa",19604,1046,2405,720,1807,1092,987,4195,9842,519,1245,382,968,566,487,1861,9762,527,1160,338,839,526,500,2334
0500000US19067,"Floyd County, Iowa",15713,870,2086,585,1284,747,747,3477,7849,469,1083,307,692,381,367,1566,7864,401,1003,278,592,366,380,1911
0500000US19069,"Franklin County, Iowa",10091,624,1324,389,656,510,634,2185,5059,300,675,229,304,262,310,1028,5032,324,649,160,352,248,324,1157
0500000US19071,"Fremont County, Iowa",6895,370,839,262,428,365,379,1530,3426,193,431,139,231,152,202,706,3469,177,408,123,197,213,177,824
0500000US19073,"Greene County, Iowa",8923,514,1110,359,633,444,448,2011,4361,264,568,192,341,228,225,872,4562,250,542,167,292,216,223,1139
0500000US19075,"Grundy County, Iowa",12262,656,1671,488,825,679,697,2548,6068,337,846,249,435,355,326,1140,6194,319,825,239,390,324,371,1408
0500000US19077,"Guthrie County, Iowa",10702,547,1377,498,687,466,501,2426,5326,276,675,285,356,237,264,1109,5376,271,702,213,331,229,237,1317
0500000US19079,"Hamilton County, Iowa",14905,884,1893,587,1033,762,828,3074,7373,452,937,307,548,334,430,1364,7532,432,956,280,485,428,398,1710
0500000US19081,"Hancock County, Iowa",10709,601,1292,422,742,593,536,2388,5349,307,669,224,418,282,266,1099,5360,294,623,198,324,311,270,1289
0500000US19083,"Hardin County, Iowa",16924,814,1893,896,1288,873,908,3696,8547,402,1010,585,711,453,474,1612,8377,412,883,311,577,420,434,2084
0500000US19085,"Harrison County, Iowa",14043,799,1810,571,993,755,743,2746,7044,392,971,267,555,432,369,1262,6999,407,839,304,438,323,374,1484
0500000US19087,"Henry County, Iowa",19889,1103,2456,751,1990,1186,1218,3719,10083,550,1217,383,1042,658,679,1662,9806,553,1239,368,948,528,539,2057
0500000US19089,"Howard County, Iowa",9201,622,1310,362,647,460,520,1874,4611,326,689,184,346,227,238,871,4590,296,621,178,301,233,282,1003
0500000US19091,"Humboldt County, Iowa",9518,578,1322,347,618,454,549,1974,4764,286,722,172,308,245,263,900,4754,292,600,175,310,209,286,1074
0500000US19093,"Ida County, Iowa",6862,398,986,272,500,324,366,1499,3422,198,531,143,253,160,177,681,3440,200,455,129,247,164,189,818
0500000US19095,"Iowa County, Iowa",16155,924,2131,647,1163,826,871,3040,8104,499,1094,326,619,445,438,1373,8051,425,1037,321,544,381,433,1667
0500000US19097,"Jackson County, Iowa",19348,1161,2379,743,1467,944,970,4020,9727,603,1180,373,812,477,528,1845,9621,558,1199,370,655,467,442,2175
0500000US19099,"Jasper County, Iowa",37032,2063,4728,1447,2638,2199,2247,7031,19008,1093,2417,722,1478,1222,1284,3120,18024,970,2311,725,1160,977,963,3911
0500000US19101,"Jefferson County, Iowa",18153,786,2209,584,1372,1409,1141,4036,8924,421,693,333,788,820,603,1892,9229,365,1516,251,584,589,538,2144
0500000US19103,"Johnson County, Iowa",150819,8827,16716,4511,31473,12937,10494,17513,74806,4509,8396,2330,15245,6739,5465,7850,76013,4318,8320,2181,16228,6198,5029,9663
0500000US19105,"Jones County, Iowa",20575,1059,2523,806,1452,1112,1104,4252,10605,521,1277,398,817,637,567,1983,9970,538,1246,408,635,475,537,2269
0500000US19107,"Keokuk County, Iowa",10163,589,1269,461,712,584,498,2214,5190,295,678,268,385,327,242,1031,4973,294,591,193,327,257,256,1183
0500000US19109,"Kossuth County, Iowa",14864,851,1762,592,1202,780,752,3485,7405,415,934,313,573,395,399,1595,7459,436,828,279,629,385,353,1890
0500000US19111,"Lee County, Iowa",33946,1987,4123,1229,2446,2151,1835,6869,17076,995,2070,661,1338,1084,940,3066,16870,992,2053,568,1108,1067,895,3803
0500000US19113,"Linn County, Iowa",225601,14148,29298,9044,20528,15873,15005,35813,111112,7100,14969,4652,10254,8023,7512,15820,114489,7048,14329,4392,10274,7850,7493,19993
0500000US19115,"Louisa County, Iowa",11125,653,1380,475,862,804,547,2088,5727,347,754,260,481,445,308,972,5398,306,626,215,381,359,239,1116
0500000US19117,"Lucas County, Iowa",8556,514,1086,352,627,473,387,1843,4338,271,571,181,338,259,199,867,4218,243,515,171,289,214,188,976
0500000US19119,"Lyon County, Iowa",11800,877,1902,551,835,607,603,2154,6000,442,1035,290,459,319,304,968,5800,435,867,261,376,288,299,1186
0500000US19121,"Madison County, Iowa",16148,853,2419,712,1080,832,822,2790,8040,439,1269,381,567,340,384,1337,8108,414,1150,331,513,492,438,1453
0500000US19123,"Mahaska County, Iowa",22351,1450,3024,849,2138,1334,1348,4041,11275,770,1609,465,1112,737,653,1794,11076,680,1415,384,1026,597,695,2247
0500000US19125,"Marion County, Iowa",33193,1876,4458,1383,3445,1758,1768,5895,16580,950,2284,714,1843,937,880,2630,16613,926,2174,669,1602,821,888,3265
0500000US19127,"Marshall County, Iowa",39804,2616,5776,1634,3451,2233,2372,7184,19918,1359,3029,718,1893,1174,1236,3239,19886,1257,2747,916,1558,1059,1136,3945
0500000US19129,"Mills County, Iowa",15023,765,2071,668,1086,715,763,2832,7472,400,1026,325,528,371,395,1330,7551,365,1045,343,558,344,368,1502
0500000US19131,"Mitchell County, Iowa",10588,637,1404,455,839,581,497,2275,5229,294,745,222,420,312,249,993,5359,343,659,233,419,269,248,1282
0500000US19133,"Monona County, Iowa",8675,456,1032,320,566,471,391,2179,4130,216,515,167,300,233,188,930,4545,240,517,153,266,238,203,1249
0500000US19135,"Monroe County, Iowa",7761,447,1035,329,561,439,411,1540,3831,224,519,159,282,230,208,701,3930,223,516,170,279,209,203,839
0500000US19137,"Montgomery County, Iowa",10016,588,1349,385,770,462,481,2122,4905,267,662,203,385,236,249,926,5111,321,687,182,385,226,232,1196
0500000US19139,"Muscatine County, Iowa",42703,2736,6026,1868,3694,2561,2657,7015,21091,1370,2969,907,2034,1144,1349,3159,21612,1366,3057,961,1660,1417,1308,3856
0500000US19141,"O'Brien County, Iowa",13796,880,1826,548,1037,769,803,2869,6873,418,962,275,572,365,460,1258,6923,462,864,273,465,404,343,1611
0500000US19143,"Osceola County, Iowa",6016,347,819,247,367,317,281,1291,3066,192,429,122,197,199,148,585,2950,155,390,125,170,118,133,706
0500000US19145,"Page County, Iowa",15205,746,1591,623,1073,954,853,3397,8023,405,831,408,663,544,493,1580,7182,341,760,215,410,410,360,1817
0500000US19147,"Palo Alto County, Iowa",8941,616,1108,345,694,458,485,1948,4506,367,558,181,377,226,281,848,4435,249,550,164,317,232,204,1100
0500000US19149,"Plymouth County, Iowa",25141,1522,3553,1177,1912,1197,1367,4666,12362,760,1834,567,982,613,625,2091,12779,762,1719,610,930,584,742,2575
0500000US19151,"Pocahontas County, Iowa",6725,367,830,264,523,306,313,1534,3290,194,411,137,230,161,164,707,3435,173,419,127,293,145,149,827
0500000US19153,"Polk County, Iowa",485418,34238,67226,19246,42144,38078,37032,63436,239238,17473,34285,9716,20938,19079,18738,27586,246180,16765,32941,9530,21206,18999,18294,35850
0500000US19155,"Pottawattamie County, Iowa",93478,5845,12310,3711,8083,5615,5583,16350,46081,2929,6485,1852,4268,2860,2745,7245,47397,2916,5825,1859,3815,2755,2838,9105
0500000US19157,"Poweshiek County, Iowa",18391,892,2064,632,2813,881,933,3749,8913,451,1013,330,1433,403,438,1671,9478,441,1051,302,1380,478,495,2078
0500000US19159,"Ringgold County, Iowa",4922,306,666,228,398,152,261,1173,2400,170,351,110,240,37,126,514,2522,136,315,118,158,115,135,659
0500000US19161,"Sac County, Iowa",9711,578,1226,360,660,463,484,2278,4804,307,620,177,348,251,243,1011,4907,271,606,183,312,212,241,1267
0500000US19163,"Scott County, Iowa",172938,10986,23218,6879,14327,11192,11528,28027,84813,5512,11778,3456,7291,5468,5689,12514,88125,5474,11440,3423,7036,5724,5839,15513
0500000US19165,"Shelby County, Iowa",11544,571,1460,503,775,612,546,2664,5643,279,755,283,398,290,262,1187,5901,292,705,220,377,322,284,1477
0500000US19167,"Sioux County, Iowa",34900,2558,5353,1558,4619,1937,1914,5423,17586,1322,2731,883,2359,1030,987,2418,17314,1236,2622,675,2260,907,927,3005
0500000US19169,"Story County, Iowa",97355,4401,9093,2570,29722,7645,5324,11858,50899,2231,4680,1358,16640,4280,2914,5332,46456,2170,4413,1212,13082,3365,2410,6526
0500000US19171,"Tama County, Iowa",16962,1088,2318,746,1325,826,974,3355,8352,467,1177,399,722,399,511,1523,8610,621,1141,347,603,427,463,1832
0500000US19173,"Taylor County, Iowa",6160,347,867,216,477,290,329,1400,3073,177,384,120,252,150,179,669,3087,170,483,96,225,140,150,731
0500000US19175,"Union County, Iowa",12303,684,1550,525,1091,656,802,2496,5985,329,799,263,584,302,384,1137,6318,355,751,262,507,354,418,1359
0500000US19177,"Van Buren County, Iowa",7104,425,909,303,461,317,340,1595,3644,225,486,173,234,162,159,762,3460,200,423,130,227,155,181,833
0500000US19179,"Wapello County, Iowa",35102,2271,4380,1321,3116,2283,2123,6210,17473,1213,2214,640,1641,1181,1072,2768,17629,1058,2166,681,1475,1102,1051,3442
0500000US19181,"Warren County, Iowa",50867,3056,7267,2211,4722,2705,3076,8048,24982,1510,3777,1173,2358,1314,1564,3586,25885,1546,3490,1038,2364,1391,1512,4462
0500000US19183,"Washington County, Iowa",22100,1434,3075,961,1624,1273,1185,4197,10931,702,1587,548,811,633,547,1885,11169,732,1488,413,813,640,638,2312
0500000US19185,"Wayne County, Iowa",6426,471,895,272,445,349,347,1390,3133,232,442,133,211,167,169,618,3293,239,453,139,234,182,178,772
0500000US19187,"Webster County, Iowa",36348,2111,4217,1381,4089,2482,1996,6712,18867,987,2206,712,2482,1457,1082,3032,17481,1124,2011,669,1607,1025,914,3680
0500000US19189,"Winnebago County, Iowa",10474,554,1259,468,1114,488,523,2217,5202,280,616,232,622,260,266,977,5272,274,643,236,492,228,257,1240
0500000US19191,"Winneshiek County, Iowa",20090,893,2071,741,3150,906,961,4147,9960,466,1051,413,1460,487,489,1930,10130,427,1020,328,1690,419,472,2217
0500000US19193,"Woodbury County, Iowa",102687,7299,15029,4439,9922,6807,6609,15452,50884,3751,7658,2123,5127,3445,3439,6852,51803,3548,7371,2316,4795,3362,3170,8600
0500000US19195,"Worth County, Iowa",7422,412,828,280,574,428,384,1555,3781,226,433,136,287,211,212,730,3641,186,395,144,287,217,172,825
0500000US19197,"Wright County, Iowa",12644,817,1773,462,805,691,824,2808,6297,447,848,246,442,354,427,1279,6347,370,925,216,363,337,397,1529
0500000US20001,"Allen County, Kansas",12503,714,1594,494,1170,656,606,2582,6108,368,872,278,628,340,309,1106,6395,346,722,216,542,316,297,1476
0500000US20003,"Anderson County, Kansas",7877,568,1094,366,583,378,356,1661,3897,255,589,200,317,197,181,772,3980,313,505,166,266,181,175,889
0500000US20005,"Atchison County, Kansas",16210,909,2102,770,2258,996,785,2766,7839,450,1133,394,1025,450,386,1233,8371,459,969,376,1233,546,399,1533
0500000US20007,"Barber County, Kansas",4493,299,678,140,277,231,297,980,2318,164,361,82,126,137,141,482,2175,135,317,58,151,94,156,498
0500000US20009,"Barton County, Kansas",26209,1633,3669,918,2159,1747,1778,5114,12724,812,1785,478,1049,889,846,2281,13485,821,1884,440,1110,858,932,2833
0500000US20011,"Bourbon County, Kansas",14539,964,2120,607,1200,831,790,2910,7141,509,1020,293,652,444,412,1251,7398,455,1100,314,548,387,378,1659
0500000US20013,"Brown County, Kansas",9575,594,1461,393,624,514,537,1893,4640,277,695,201,335,263,254,867,4935,317,766,192,289,251,283,1026
0500000US20015,"Butler County, Kansas",66890,4022,9839,3193,5797,3582,4200,10137,33692,2150,5006,1526,3188,1961,2056,4594,33198,1872,4833,1667,2609,1621,2144,5543
0500000US20017,"Chase County, Kansas",2604,132,344,86,219,133,109,632,1328,67,179,62,110,71,55,296,1276,65,165,24,109,62,54,336
0500000US20019,"Chautauqua County, Kansas",3280,180,398,104,186,203,192,821,1735,94,229,70,98,117,116,384,1545,86,169,34,88,86,76,437
0500000US20021,"Cherokee County, Kansas",20017,1277,2574,903,1513,1002,1164,3859,9767,567,1325,436,766,511,643,1777,10250,710,1249,467,747,491,521,2082
0500000US20023,"Cheyenne County, Kansas",2639,143,319,94,184,131,118,703,1319,85,171,47,100,66,57,314,1320,58,148,47,84,65,61,389
0500000US20025,"Clark County, Kansas",2006,135,282,52,104,78,87,469,1049,74,157,32,46,45,44,225,957,61,125,20,58,33,43,244
0500000US20027,"Clay County, Kansas",8030,522,1032,290,482,344,422,1995,4019,231,546,155,253,174,236,918,4011,291,486,135,229,170,186,1077
0500000US20029,"Cloud County, Kansas",8831,652,1148,332,778,507,522,1861,4431,383,600,159,414,264,260,783,4400,269,548,173,364,243,262,1078
0500000US20031,"Coffey County, Kansas",8218,420,972,344,602,433,446,1771,4159,209,514,188,328,224,229,854,4059,211,458,156,274,209,217,917
0500000US20033,"Comanche County, Kansas",1759,56,206,83,111,49,46,491,870,30,134,31,73,21,27,208,889,26,72,52,38,28,19,283
0500000US20035,"Cowley County, Kansas",35090,2030,4818,1444,3645,2000,2010,6406,17606,1050,2455,789,1950,1028,1025,2847,17484,980,2363,655,1695,972,985,3559
0500000US20037,"Crawford County, Kansas",38874,2331,4690,1442,6868,2349,2266,5938,19596,1226,2405,829,3749,1186,1092,2552,19278,1105,2285,613,3119,1163,1174,3386
0500000US20039,"Decatur County, Kansas",2826,160,300,89,172,125,169,781,1411,86,162,27,91,61,101,352,1415,74,138,62,81,64,68,429
0500000US20041,"Dickinson County, Kansas",18614,1025,2496,825,1223,1001,1144,3686,9330,523,1290,413,660,525,554,1681,9284,502,1206,412,563,476,590,2005
0500000US20043,"Doniphan County, Kansas",7616,393,825,249,1131,419,364,1462,3864,199,395,132,678,214,182,676,3752,194,430,117,453,205,182,786
0500000US20045,"Douglas County, Kansas",121304,6015,12414,3701,28285,9899,7944,14826,60242,3156,6202,1930,14065,5337,4104,6732,61062,2859,6212,1771,14220,4562,3840,8094
0500000US20047,"Edwards County, Kansas",2822,169,360,110,99,231,160,600,1414,106,163,52,58,117,68,297,1408,63,197,58,41,114,92,303
0500000US20049,"Elk County, Kansas",2502,126,325,98,57,140,97,721,1238,69,156,62,18,84,45,329,1264,57,169,36,39,56,52,392
0500000US20051,"Ellis County, Kansas",28747,1727,3608,857,4795,2041,2018,4466,14191,814,1768,454,2314,1110,1129,2032,14556,913,1840,403,2481,931,889,2434
0500000US20053,"Ellsworth County, Kansas",6176,306,651,183,538,401,406,1275,3531,167,364,97,362,281,272,608,2645,139,287,86,176,120,134,667
0500000US20055,"Finney County, Kansas",36451,3094,6206,1767,3829,2598,2321,3991,18838,1623,3264,908,2036,1421,1262,1801,17613,1471,2942,859,1793,1177,1059,2190
0500000US20057,"Ford County, Kansas",33718,2947,5609,1608,3355,2459,2184,3662,17568,1466,2900,868,1878,1355,1193,1684,16150,1481,2709,740,1477,1104,991,1978
0500000US20059,"Franklin County, Kansas",25643,1568,3488,1073,2295,1500,1481,4358,12926,806,1859,548,1159,760,760,2052,12717,762,1629,525,1136,740,721,2306
0500000US20061,"Geary County, Kansas",33309,3982,5273,1094,4971,3923,3036,2817,17809,2059,2769,620,3046,2221,1561,1304,15500,1923,2504,474,1925,1702,1475,1513
0500000US20063,"Gove County, Kansas",2650,190,364,63,149,167,175,660,1350,95,210,22,62,83,94,309,1300,95,154,41,87,84,81,351
0500000US20065,"Graham County, Kansas",2464,113,318,83,178,90,100,681,1154,26,184,42,31,70,40,294,1310,87,134,41,147,20,60,387
0500000US20067,"Grant County, Kansas",7324,579,1423,260,682,436,588,976,3817,340,699,206,436,157,324,478,3507,239,724,54,246,279,264,498
0500000US20069,"Gray County, Kansas",6020,441,996,319,507,326,353,916,3048,221,544,166,252,155,194,435,2972,220,452,153,255,171,159,481
0500000US20071,"Greeley County, Kansas",1156,100,163,53,120,37,60,222,534,61,46,18,52,31,33,104,622,39,117,35,68,6,27,118
0500000US20073,"Greenwood County, Kansas",6010,291,766,230,351,248,274,1508,3072,148,417,126,192,128,147,726,2938,143,349,104,159,120,127,782
0500000US20075,"Hamilton County, Kansas",2552,190,468,84,167,90,217,319,1347,115,200,50,95,21,150,149,1205,75,268,34,72,69,67,170
0500000US20077,"Harper County, Kansas",5506,368,756,245,335,285,293,1243,2775,174,412,127,181,152,149,540,2731,194,344,118,154,133,144,703
0500000US20079,"Harvey County, Kansas",34434,2086,4644,1541,3490,1798,2064,6545,17117,1094,2319,815,1957,906,1008,2886,17317,992,2325,726,1533,892,1056,3659
0500000US20081,"Haskell County, Kansas",3990,275,635,218,321,280,193,545,1951,95,341,140,164,154,89,260,2039,180,294,78,157,126,104,285
0500000US20083,"Hodgeman County, Kansas",1872,103,222,74,149,55,95,420,927,54,90,36,74,36,43,176,945,49,132,38,75,19,52,244
0500000US20085,"Jackson County, Kansas",13249,879,1837,596,1079,638,685,2541,6610,431,953,305,565,309,359,1196,6639,448,884,291,514,329,326,1345
0500000US20087,"Jefferson County, Kansas",18974,1038,2445,850,1292,923,1081,3605,9560,512,1269,417,682,470,512,1737,9414,526,1176,433,610,453,569,1868
0500000US20089,"Jewell County, Kansas",2854,164,300,86,147,157,134,871,1450,87,160,39,91,63,75,425,1404,77,140,47,56,94,59,446
0500000US20091,"Johnson County, Kansas",597574,37757,82188,25419,47322,39963,42171,86885,293325,19161,42049,13007,24066,20382,21047,38363,304249,18596,40139,12412,23256,19581,21124,48522
0500000US20093,"Kearny County, Kansas",3863,312,646,164,517,89,188,588,1804,98,352,32,266,43,88,238,2059,214,294,132,251,46,100,350
0500000US20095,"Kingman County, Kansas",7173,371,889,341,475,337,346,1567,3582,206,453,187,248,178,165,742,3591,165,436,154,227,159,181,825
0500000US20097,"Kiowa County, Kansas",2483,176,331,88,288,112,108,544,1208,83,177,26,132,50,55,254,1275,93,154,62,156,62,53,290
0500000US20099,"Labette County, Kansas",19938,1328,2667,785,1458,1199,1167,3795,9858,717,1344,432,830,611,617,1638,10080,611,1323,353,628,588,550,2157
0500000US20101,"Lane County, Kansas",1523,71,190,93,99,85,46,326,766,50,82,66,49,46,18,151,757,21,108,27,50,39,28,175
0500000US20103,"Leavenworth County, Kansas",81499,5251,10879,3193,6876,4890,5567,11757,43544,2716,5640,1692,3821,2950,3128,5302,37955,2535,5239,1501,3055,1940,2439,6455
0500000US20105,"Lincoln County, Kansas",3013,137,446,130,186,117,97,720,1526,81,217,100,106,61,39,336,1487,56,229,30,80,56,58,384
0500000US20107,"Linn County, Kansas",9687,525,1238,406,595,425,439,2152,4901,294,609,195,314,228,213,1070,4786,231,629,211,281,197,226,1082
0500000US20109,"Logan County, Kansas",2789,204,362,116,188,165,158,583,1430,116,189,73,106,81,88,257,1359,88,173,43,82,84,70,326
0500000US20111,"Lyon County, Kansas",33237,1978,4218,1218,5904,2145,1688,5043,16097,1005,2260,497,2645,1150,731,2249,17140,973,1958,721,3259,995,957,2794
0500000US20113,"McPherson County, Kansas",28557,1551,3572,1175,2783,1682,1625,5640,14045,741,1819,555,1464,940,813,2499,14512,810,1753,620,1319,742,812,3141
0500000US20115,"Marion County, Kansas",11865,579,1489,446,1180,555,554,2762,5973,307,771,229,643,301,287,1248,5892,272,718,217,537,254,267,1514
0500000US20117,"Marshall County, Kansas",9713,664,1286,372,612,499,506,2133,4844,362,643,188,304,253,261,994,4869,302,643,184,308,246,245,1139
0500000US20119,"Meade County, Kansas",4120,291,561,197,421,253,217,718,2065,136,307,98,218,148,119,320,2055,155,254,99,203,105,98,398
0500000US20121,"Miami County, Kansas",33740,1914,4821,1485,2541,1527,1780,5821,16958,972,2390,804,1295,805,885,2673,16782,942,2431,681,1246,722,895,3148
0500000US20123,"Mitchell County, Kansas",6053,385,760,208,623,291,280,1412,3099,201,397,101,429,134,152,654,2954,184,363,107,194,157,128,758
0500000US20125,"Montgomery County, Kansas",32114,1973,4369,1251,2678,1808,2048,6191,16031,1117,2217,696,1497,880,1069,2719,16083,856,2152,555,1181,928,979,3472
0500000US20127,"Morris County, Kansas",5551,284,696,175,317,270,294,1362,2798,141,394,81,180,138,143,631,2753,143,302,94,137,132,151,731
0500000US20129,"Morton County, Kansas",2656,111,422,109,187,172,242,529,1268,46,262,13,79,77,155,233,1388,65,160,96,108,95,87,296
0500000US20131,"Nemaha County, Kansas",10109,742,1492,450,792,487,562,2003,5151,416,787,239,436,263,297,906,4958,326,705,211,356,224,265,1097
0500000US20133,"Neosho County, Kansas",16008,1071,2225,637,1310,997,814,3211,7770,548,1118,315,695,471,391,1379,8238,523,1107,322,615,526,423,1832
0500000US20135,"Ness County, Kansas",2838,194,321,107,216,150,160,688,1415,101,176,64,107,89,69,318,1423,93,145,43,109,61,91,370
0500000US20137,"Norton County, Kansas",5416,316,543,168,396,386,467,1129,2956,90,281,38,261,263,327,524,2460,226,262,130,135,123,140,605
0500000US20139,"Osage County, Kansas",15855,894,2106,688,1163,823,780,3131,7941,473,1104,385,614,384,386,1525,7914,421,1002,303,549,439,394,1606
0500000US20141,"Osborne County, Kansas",3494,198,411,124,227,205,207,867,1742,113,208,71,115,106,103,391,1752,85,203,53,112,99,104,476
0500000US20143,"Ottawa County, Kansas",5776,294,739,266,402,290,272,1184,2979,159,397,160,232,186,142,558,2797,135,342,106,170,104,130,626
0500000US20145,"Pawnee County, Kansas",6539,239,515,316,458,404,455,1447,3632,112,266,142,264,293,276,653,2907,127,249,174,194,111,179,794
0500000US20147,"Phillips County, Kansas",5297,311,671,203,364,282,324,1240,2659,162,337,140,179,151,138,581,2638,149,334,63,185,131,186,659
0500000US20149,"Pottawatomie County, Kansas",24203,1860,4116,1114,1753,1500,1574,3449,12046,865,2034,594,913,687,784,1614,12157,995,2082,520,840,813,790,1835
0500000US20151,"Pratt County, Kansas",9324,681,1255,424,922,576,467,1815,4667,386,601,264,500,321,238,816,4657,295,654,160,422,255,229,999
0500000US20153,"Rawlins County, Kansas",2490,152,302,74,97,163,128,663,1297,81,185,27,64,79,74,303,1193,71,117,47,33,84,54,360
0500000US20155,"Reno County, Kansas",62421,3503,8064,2472,5269,3775,3496,12374,31355,1911,4052,1264,2814,2078,1792,5324,31066,1592,4012,1208,2455,1697,1704,7050
0500000US20157,"Republic County, Kansas",4607,264,571,161,273,207,214,1249,2270,149,295,83,143,116,100,562,2337,115,276,78,130,91,114,687
0500000US20159,"Rice County, Kansas",9532,529,1252,352,1206,572,477,1828,4827,254,609,198,687,313,269,814,4705,275,643,154,519,259,208,1014
0500000US20161,"Riley County, Kansas",74059,4249,6093,1842,24256,7334,4982,6846,39095,2249,3188,773,13711,4211,2772,3132,34964,2000,2905,1069,10545,3123,2210,3714
0500000US20163,"Rooks County, Kansas",4985,344,599,180,333,255,293,1121,2404,150,284,82,173,136,155,500,2581,194,315,98,160,119,138,621
0500000US20165,"Rush County, Kansas",2953,185,313,134,207,151,158,734,1501,122,184,66,104,84,95,364,1452,63,129,68,103,67,63,370
0500000US20167,"Russell County, Kansas",6896,453,847,230,478,367,340,1653,3389,204,456,117,269,155,175,758,3507,249,391,113,209,212,165,895
0500000US20169,"Saline County, Kansas",54384,3380,7147,2141,4775,3653,3285,9406,27092,1809,3599,1085,2645,1898,1645,4225,27292,1571,3548,1056,2130,1755,1640,5181
0500000US20171,"Scott County, Kansas",4893,341,766,232,334,301,249,913,2505,197,350,166,178,148,126,432,2388,144,416,66,156,153,123,481
0500000US20173,"Sedgwick County, Kansas",515416,35619,74959,21946,47717,38030,35673,74648,254555,18208,38086,11160,24677,19239,17643,33506,260861,17411,36873,10786,23040,18791,18030,41142
0500000US20175,"Seward County, Kansas",21902,1955,3816,1024,2315,1866,1472,2102,11507,1079,2002,462,1220,1049,767,920,10395,876,1814,562,1095,817,705,1182
0500000US20177,"Shawnee County, Kansas",177293,11001,23698,7235,14716,11211,10838,31992,85618,5543,12051,3698,7372,5523,5213,14080,91675,5458,11647,3537,7344,5688,5625,17912
