GEO_ID,NAME,S0101_C01_001E,S0101_C01_002E,S0101_C01_020E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007E,S0101_C01_008E,S0101_C01_030E,S0101_C03_001E,S0101_C03_002E,S0101_C03_020E,S0101_C03_021E,S0101_C03_023E,S0101_C03_007E,S0101_C03_008E,S0101_C03_030E,S0101_C05_001E,S0101_C05_002E,S0101_C05_020E,S0101_C05_021E,S0101_C05_023E,S0101_C05_007E,S0101_C05_008E,S0101_C05_030E
0400000US49,Utah,3283809,239517,533327,163153,387893,250934,228195,374344,1665209,123087,274516,83909,197747,129799,116488,175437,1618600,116430,258811,79244,190146,121135,111707,198907
0400000US50,Vermont,643816,28275,66651,21891,67966,38180,38108,130760,320339,14536,34761,11446,34898,19574,19326,60699,323477,13739,31890,10445,33068,18606,18782,70061
0400000US51,Virginia,8624511,494148,1057560,325118,828543,579897,590216,1381006,4268775,252859,543363,166478,425639,295447,298201,614033,4355736,241289,514197,158640,402904,284450,292015,766973
0400000US53,Washington,7688549,440172,943280,279545,678238,571263,592493,1228940,3877918,225973,483680,142972,353557,298936,308042,563014,3810631,214199,459600,136573,324681,272327,284451,665926
0400000US54,West Virginia,1792967,90380,204691,64713,161654,107037,103882,366444,894772,46207,105261,33473,84210,56002,53100,167418,898195,44173,99430,31240,77444,51035,50782,199026
0400000US55,Wisconsin,5882128,321594,718993,228554,565156,370173,363169,1038620,2948762,164772,369131,117145,288500,190680,186226,478089,2933366,156822,349862,111409,276656,179493,176943,560531
0400000US56,Wyoming,577929,32789,76366,23198,53774,36108,37889,100891,295835,16772,39127,12008,28471,19049,19805,48956,282094,16017,37239,11190,25303,17059,18084,51935
0400000US72,Puerto Rico,3272382,112877,335871,117428,305813,222338,198580,722934,1551668,57635,170586,60703,155569,111459,96969,312636,1720714,55242,165285,56725,150244,110879,101611,410298
0500000US01001,"Autauga County, Alabama",58761,3370,7690,2706,4807,3727,3689,9176,28663,1778,3902,1272,2438,1882,1844,4023,30098,1592,3788,1434,2369,1845,1845,5153
0500000US01003,"Baldwin County, Alabama",233420,12104,28302,8990,17002,12487,13251,49499,114077,6278,14442,4563,8629,6204,6495,22897,119343,5826,13860,4427,8373,6283,6756,26602
0500000US01005,"Barbour County, Alabama",24877,1299,2954,898,2051,1690,1678,4926,12973,632,1447,457,1215,1055,977,2123,11904,667,1507,441,836,635,701,2803
0500000US01007,"Bibb County, Alabama",22251,1157,2740,818,1611,1689,1608,3734,11897,534,1443,483,905,924,1088,1668,10354,623,1297,335,706,765,520,2066
0500000US01009,"Blount County, Alabama",59077,3410,7660,2494,4696,3680,3334,10791,29864,1770,3986,1426,2510,1926,1622,4838,29213,1640,3674,1068,2186,1754,1712,5953
0500000US01011,"Bullock County, Alabama",10328,562,1353,260,997,752,631,1714,5542,240,666,133,592,385,389,746,4786,322,687,127,405,367,242,968
0500000US01013,"Butler County, Alabama",18981,1054,2443,737,1481,1081,1041,4021,8928,520,1324,389,775,557,456,1648,10053,534,1119,348,706,524,585,2373
0500000US01015,"Calhoun County, Alabama",116162,6503,13623,4473,12632,7565,7230,20794,56185,3306,6977,2242,6327,3793,3516,8792,59977,3197,6646,2231,6305,3772,3714,12002
0500000US01017,"Chambers County, Alabama",34612,2086,3907,1198,2715,2326,2007,6830,16485,1038,1959,530,1403,1143,978,2918,18127,1048,1948,668,1312,1183,1029,3912
0500000US01019,"Cherokee County, Alabama",25069,1151,2716,859,1820,1331,1278,5827,12261,577,1308,420,974,712,605,2670,12808,574,1408,439,846,619,673,3157
0500000US01021,"Chilton County, Alabama",45140,2709,6183,1813,3826,2826,2796,7605,22048,1323,2948,967,2002,1343,1258,3410,23092,1386,3235,846,1824,1483,1538,4195
0500000US01023,"Choctaw County, Alabama",12669,686,1363,477,1091,551,671,2950,5980,267,721,275,557,261,351,1283,6689,419,642,202,534,290,320,1667
0500000US01025,"Clarke County, Alabama",23058,1421,2742,912,1968,1355,1209,4700,11032,797,1354,464,1001,629,577,2046,12026,624,1388,448,967,726,632,2654
0500000US01027,"Clay County, Alabama",14209,745,1642,523,1246,713,815,2959,6931,273,823,321,698,325,416,1319,7278,472,819,202,548,388,399,1640
0500000US01029,"Cleburne County, Alabama",15144,901,1977,568,1068,955,993,2974,7565,485,952,316,577,540,490,1335,7579,416,1025,252,491,415,503,1639
0500000US01031,"Coffee County, Alabama",53559,3168,7260,2242,4333,3332,3398,9165,26626,1614,3720,1175,2277,1710,1729,4066,26933,1554,3540,1067,2056,1622,1669,5099
0500000US01033,"Colbert County, Alabama",57270,3158,6840,1979,4458,3608,3474,11453,27911,1916,3437,980,2248,1807,1726,4946,29359,1242,3403,999,2210,1801,1748,6507
0500000US01035,"Conecuh County, Alabama",11576,465,1484,419,826,715,738,2714,5639,290,818,132,517,258,480,1243,5937,175,666,287,309,457,258,1471
0500000US01037,"Coosa County, Alabama",10329,464,870,324,622,693,322,2523,5306,307,482,166,353,352,134,1189,5023,157,388,158,269,341,188,1334
0500000US01039,"Covington County, Alabama",37542,2147,4624,1456,2868,1991,2208,8165,18243,1179,2414,717,1507,922,1045,3551,19299,968,2210,739,1361,1069,1163,4614
0500000US01041,"Crenshaw County, Alabama",13205,708,1789,523,1037,819,737,2611,6451,285,959,293,557,398,410,1125,6754,423,830,230,480,421,327,1486
0500000US01043,"Cullman County, Alabama",88284,5173,10985,3514,7092,5396,5423,16582,43820,2589,5588,1841,3742,2739,2729,7406,44464,2584,5397,1673,3350,2657,2694,9176
0500000US01045,"Dale County, Alabama",49455,3243,6296,1864,4365,3550,3376,8658,24461,1675,3254,985,2291,1895,1664,3967,24994,1568,3042,879,2074,1655,1712,4691
0500000US01047,"Dallas County, Alabama",38326,2284,5064,1690,3304,2164,2156,7440,17895,1205,2587,920,1634,978,991,3163,20431,1079,2477,770,1670,1186,1165,4277
0500000US01049,"DeKalb County, Alabama",71680,4110,9879,3157,6149,4399,4028,12374,35847,2133,5058,1615,3252,2284,2049,5618,35833,1977,4821,1542,2897,2115,1979,6756
0500000US01051,"Elmore County, Alabama",87694,4785,10705,3573,7585,6046,6295,13833,42743,2390,5664,1797,3998,2851,3114,6186,44951,2395,5041,1776,3587,3195,3181,7647
0500000US01053,"Escambia County, Alabama",36755,2119,4791,1425,2959,2391,2381,6830,18476,1102,2447,637,1467,1386,1265,2850,18279,1017,2344,788,1492,1005,1116,3980
0500000US01055,"Etowah County, Alabama",103348,5943,12294,3927,8469,6487,5708,20082,50134,3083,6399,1905,4331,3244,2671,8738,53214,2860,5895,2022,4138,3243,3037,11344
0500000US01057,"Fayette County, Alabama",16297,846,1936,654,1433,903,853,3461,7997,383,1048,287,711,424,413,1532,8300,463,888,367,722,479,440,1929
0500000US01059,"Franklin County, Alabama",32011,2318,4280,1322,2740,1982,2056,5459,16071,1197,2169,722,1433,1047,1130,2376,15940,1121,2111,600,1307,935,926,3083
0500000US01061,"Geneva County, Alabama",26647,1432,3378,1024,1831,1577,1507,5414,13037,737,1681,547,874,848,773,2450,13610,695,1697,477,957,729,734,2964
0500000US01063,"Greene County, Alabama",7706,544,891,261,561,469,507,1824,3707,316,451,81,202,330,242,784,3999,228,440,180,359,139,265,1040
0500000US01065,"Hale County, Alabama",14742,968,2036,450,1308,863,1027,2903,7020,486,1032,273,650,401,413,1288,7722,482,1004,177,658,462,614,1615
0500000US01067,"Henry County, Alabama",17282,829,2099,589,1204,941,956,3953,8303,341,1034,333,611,485,538,1719,8979,488,1065,256,593,456,418,2234
0500000US01069,"Houston County, Alabama",107040,6580,13565,4325,8577,6785,6775,19450,51565,3391,7076,2272,4310,3247,3187,8453,55475,3189,6489,2053,4267,3538,3588,10997
0500000US01071,"Jackson County, Alabama",52618,2613,6278,1961,3943,3033,2972,10817,25883,1334,3182,1019,1988,1551,1493,4816,26735,1279,3096,942,1955,1482,1479,6001
0500000US01073,"Jefferson County, Alabama",672265,41464,85572,25310,62609,47961,47723,109751,319713,21160,43617,12781,30338,23249,22878,45995,352552,20304,41955,12529,32271,24712,24845,63756
0500000US01075,"Lamar County, Alabama",13885,946,1575,505,965,765,783,3075,6930,606,768,276,540,375,361,1403,6955,340,807,229,425,390,422,1672
0500000US01077,"Lauderdale County, Alabama",94329,4677,10342,3237,11509,6020,5155,18977,45493,2400,5252,1687,5376,3047,2519,8283,48836,2277,5090,1550,6133,2973,2636,10694
0500000US01079,"Lawrence County, Alabama",33116,1748,4243,1181,2466,2146,1941,6149,16299,930,2151,614,1222,1150,942,2745,16817,818,2092,567,1244,996,999,3404
0500000US01081,"Lee County, Alabama",175126,9618,20629,6278,31517,12561,11356,22160,86692,4917,10579,3322,16160,6433,5558,10008,88434,4701,10050,2956,15357,6128,5798,12152
0500000US01083,"Limestone County, Alabama",104199,5694,13102,4208,8128,6550,7050,16023,52385,2928,6550,2122,4149,3435,3546,7162,51814,2766,6552,2086,3979,3115,3504,8861
0500000US01085,"Lowndes County, Alabama",10153,588,1241,408,881,644,564,1967,4842,267,643,235,464,295,253,840,5311,321,598,173,417,349,311,1127
0500000US01087,"Macon County, Alabama",19198,895,1720,564,4139,1177,866,3883,8865,451,864,304,1799,650,418,1607,10333,444,856,260,2340,527,448,2276
0500000US01089,"Madison County, Alabama",389781,22089,47010,14635,38742,27511,26992,59906,191913,11285,23976,7414,19438,14210,13564,26476,197868,10804,23034,7221,19304,13301,13428,33430
0500000US01091,"Marengo County, Alabama",19180,1237,2376,737,1833,862,996,3818,9100,780,1165,316,761,596,338,1690,10080,457,1211,421,1072,266,658,2128
0500000US01093,"Marion County, Alabama",29203,1435,3467,1251,2265,1690,1606,6114,14510,771,1874,584,1203,824,779,2737,14693,664,1593,667,1062,866,827,3377
0500000US01095,"Marshall County, Alabama",97923,6896,13496,4331,8205,5978,5820,16883,48686,3482,6944,2226,4312,3065,2938,7385,49237,3414,6552,2105,3893,2913,2882,9498
0500000US01097,"Mobile County, Alabama",413878,26468,53373,16385,37784,28997,28182,69056,198642,13652,26977,8378,18873,14081,13371,30029,215236,12816,26396,8007,18911,14916,14811,39027
0500000US01099,"Monroe County, Alabama",19816,618,2764,806,1921,948,821,4161,9758,402,1632,421,880,570,472,1797,10058,216,1132,385,1041,378,349,2364
0500000US01101,"Montgomery County, Alabama",228132,15285,29693,8827,22885,16094,15926,35635,107680,7759,15055,4490,11332,7751,7534,14771,120452,7526,14638,4337,11553,8343,8392,20864
0500000US01103,"Morgan County, Alabama",123102,7366,15760,5055,10047,7538,7160,22059,60953,3729,8150,2578,5225,3818,3622,9682,62149,3637,7610,2477,4822,3720,3538,12377
0500000US01105,"Perry County, Alabama",8479,517,980,295,1373,321,299,1737,3912,309,445,129,692,164,52,715,4567,208,535,166,681,157,247,1022
0500000US01107,"Pickens County, Alabama",18925,944,2064,645,1680,1080,1255,3672,9149,521,1078,357,991,463,601,1653,9776,423,986,288,689,617,654,2019
0500000US01109,"Pike County, Alabama",32997,1674,3519,1027,7572,2282,1588,5057,15843,861,1802,532,3565,1302,777,2235,17154,813,1717,495,4007,980,811,2822
0500000US01111,"Randolph County, Alabama",22179,1232,2605,790,1938,1387,1107,4633,10787,573,1282,429,1015,684,463,2088,11392,659,1323,361,923,703,644,2545
0500000US01113,"Russell County, Alabama",58849,3971,7949,2240,4821,4410,4085,8769,28125,1891,4007,1081,2447,2105,1995,3717,30724,2080,3942,1159,2374,2305,2090,5052
0500000US01115,"St. Clair County, Alabama",91719,4981,11845,3627,6743,5524,6177,15955,45680,2478,6287,1952,3452,2925,2984,6940,46039,2503,5558,1675,3291,2599,3193,9015
0500000US01117,"Shelby County, Alabama",223916,11946,29432,9685,19208,13129,13863,36181,109226,6022,14926,4947,9592,6475,6719,16066,114690,5924,14506,4738,9616,6654,7144,20115
0500000US01119,"Sumter County, Alabama",12196,655,1316,332,2539,715,384,2269,5586,310,656,158,1226,283,131,955,6610,345,660,174,1313,432,253,1314
0500000US01121,"Talladega County, Alabama",81105,4323,9395,3053,6928,5218,5152,15066,39386,2190,4636,1500,3463,2699,2519,6753,41719,2133,4759,1553,3465,2519,2633,8313
0500000US01123,"Tallapoosa County, Alabama",41251,2228,4778,1404,3284,2335,2271,9181,20025,982,2419,785,1785,1080,1041,4289,21226,1246,2359,619,1499,1255,1230,4892
0500000US01125,"Tuscaloosa County, Alabama",231558,12874,26526,7815,42384,17019,15685,31567,111807,6588,13466,3998,20103,8623,7737,13666,119751,6286,13060,3817,22281,8396,7948,17901
0500000US01127,"Walker County, Alabama",64978,3691,8187,2531,5288,3897,3971,12763,32122,2031,4316,1317,2798,2023,1897,5584,32856,1660,3871,1214,2490,1874,2074,7179
0500000US01129,"Washington County, Alabama",15434,843,1676,661,1754,678,714,3051,7664,473,927,332,840,423,340,1421,7770,370,749,329,914,255,374,1630
0500000US01131,"Wilcox County, Alabama",10441,658,1295,444,975,618,581,2169,4892,275,644,253,537,286,299,935,5549,383,651,191,438,332,282,1234
0500000US01133,"Winston County, Alabama",23655,1240,2645,900,1872,1298,1240,5136,11764,680,1383,433,995,634,611,2356,11891,560,1262,467,877,664,629,2780
0500000US02013,"Aleutians East Borough, Alaska",3407,108,212,97,315,285,230,396,2102,76,117,56,172,247,121,195,1305,32,95,41,143,38,109,201
0500000US02016,"Aleutians West Census Area, Alaska",5219,220,485,182,471,437,448,329,3484,97,233,115,314,367,344,195,1735,123,252,67,157,70,104,134
0500000US02020,"Anchorage Municipality, Alaska",290674,19434,38806,11148,28832,24384,24522,34768,149144,9846,19911,5679,16191,12897,12561,16488,141530,9588,18895,5469,12641,11487,11961,18280
0500000US02050,"Bethel Census Area, Alaska",18538,1970,3511,972,1976,1360,1454,1435,9909,1022,1786,492,1046,736,904,730,8629,948,1725,480,930,624,550,705
0500000US02060,"Bristol Bay Borough, Alaska",854,66,67,30,55,126,70,108,489,47,26,14,43,92,17,65,365,19,41,16,12,34,53,43
0500000US02063,"Chugach Census Area, Alaska",7000,412,908,199,552,619,520,925,3717,241,436,105,358,235,264,435,3283,171,472,94,194,384,256,490
0500000US02066,"Copper River Census Area, Alaska",2614,188,382,122,131,71,160,449,1388,65,179,58,61,43,104,277,1226,123,203,64,70,28,56,172
0500000US02068,"Denali Borough, Alaska",2101,64,144,64,155,78,150,296,1417,14,72,52,113,37,105,183,684,50,72,12,42,41,45,113
0500000US02070,"Dillingham Census Area, Alaska",4854,419,832,215,486,382,381,568,2492,203,421,113,258,201,190,295,2362,216,411,102,228,181,191,273
0500000US02090,"Fairbanks North Star Borough, Alaska",96299,6875,12680,3404,11990,9156,7977,11333,52279,3750,6585,1666,7470,5269,4267,5809,44020,3125,6095,1738,4520,3887,3710,5524
0500000US02100,"Haines Borough, Alaska",2079,77,382,169,31,62,48,449,1079,53,194,117,26,30,21,197,1000,24,188,52,5,32,27,252
0500000US02105,"Hoonah-Angoon Census Area, Alaska",2329,75,192,43,181,179,148,559,1300,40,85,25,118,114,84,327,1029,35,107,18,63,65,64,232
0500000US02110,"Juneau City and Borough, Alaska",32108,1679,3855,1091,2536,2362,2598,4744,16461,833,2014,583,1291,1337,1285,2274,15647,846,1841,508,1245,1025,1313,2470
0500000US02122,"Kenai Peninsula Borough, Alaska",59235,3365,7441,2268,4516,3565,3819,11005,31086,1738,3833,1111,2502,1992,1951,5714,28149,1627,3608,1157,2014,1573,1868,5291
0500000US02130,"Ketchikan Gateway Borough, Alaska",13910,755,1677,496,1113,988,937,2319,7232,402,855,250,612,555,465,1138,6678,353,822,246,501,433,472,1181
0500000US02150,"Kodiak Island Borough, Alaska",13065,820,1938,377,1296,1063,1010,1607,6991,438,957,219,842,537,535,782,6074,382,981,158,454,526,475,825
0500000US02158,"Kusilvak Census Area, Alaska",8372,1086,1885,475,874,624,609,512,4576,576,1015,245,467,329,357,252,3796,510,870,230,407,295,252,260
0500000US02164,"Lake and Peninsula Borough, Alaska",999,82,145,28,93,70,125,92,508,36,78,9,41,35,89,43,491,46,67,19,52,35,36,49
0500000US02170,"Matanuska-Susitna Borough, Alaska",108661,7022,16421,4944,8905,7268,7929,14002,56811,3596,8479,2584,4893,3923,4196,6924,51850,3426,7942,2360,4012,3345,3733,7078
0500000US02180,"Nome Census Area, Alaska",10018,901,1992,518,1043,737,730,750,5237,426,1039,245,575,377,366,379,4781,475,953,273,468,360,364,371
0500000US02185,"North Slope Borough, Alaska",10924,608,1441,444,830,1037,908,830,6766,312,699,198,484,708,614,469,4158,296,742,246,346,329,294,361
0500000US02188,"Northwest Arctic Borough, Alaska",7682,801,1589,393,669,561,683,607,4105,372,871,215,328,291,424,309,3577,429,718,178,341,270,259,298
0500000US02195,"Petersburg Borough, Alaska",3374,148,339,119,231,142,210,842,1655,84,170,54,132,99,57,394,1719,64,169,65,99,43,153,448
0500000US02198,"Prince of Wales-Hyder Census Area, Alaska",5799,286,738,220,404,307,389,1120,3223,155,388,150,213,180,175,653,2576,131,350,70,191,127,214,467
0500000US02220,"Sitka City and Borough, Alaska",8462,398,1003,308,682,611,611,1375,4420,191,544,198,381,343,321,662,4042,207,459,110,301,268,290,713
0500000US02230,"Skagway Municipality, Alaska",1303,79,104,24,126,147,107,180,537,28,42,10,53,64,29,97,766,51,62,14,73,83,78,83
0500000US02240,"Southeast Fairbanks Census Area, Alaska",6888,483,1084,278,509,407,456,976,3912,228,528,158,308,243,248,550,2976,255,556,120,201,164,208,426
0500000US02275,"Wrangell City and Borough, Alaska",2134,137,251,84,103,162,87,576,1136,64,124,60,62,99,30,353,998,73,127,24,41,63,57,223
0500000US02282,"Yakutat City and Borough, Alaska",564,43,42,20,62,50,19,139,352,21,23,16,54,8,9,95,212,22,19,4,8,42,10,44
0500000US02290,"Yukon-Koyukuk Census Area, Alaska",5355,390,860,209,445,347,355,869,2841,188,429,115,218,197,177,492,2514,202,431,94,227,150,178,377
