"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US11","District of Columbia","312","71","154","81","0","30","0","30","19","33","0","30","0","30","9","21","0","30","15","21","95","67","0","30","16","28","0","30","0","30","0","30","158","72","50","56","0","30","0","30","0","30","0","30","0","30","14","24","11","17","34","38","0","30","49","48","0","30","0","30","0","30",
"0400000US12","Florida","11575","926","5808","606","620","194","376","166","457","173","228","113","299","146","417","143","737","224","514","193","589","153","781","230","511","181","256","96","23","31","0","32","5767","529","440","197","339","147","379","136","95","53","194","94","366","146","692","174","538","175","823","205","877","235","632","210","143","84","201","161","48","59",
"0400000US13","Georgia","4498","596","2415","425","133","64","159","112","136","102","78","69","71","51","222","149","266","134","270","141","540","157","266","122","139","75","72","53","63","49","0","31","2083","312","64","60","152","72","92","48","157","76","110","80","179","77","205","105","191","125","352","145","365","151","155","98","30","56","18","24","13","20",
"0400000US15","Hawaii","133873","2279","67848","1185","5715","360","5807","447","5682","406","3711","199","2388","149","5667","280","5622","310","4717","298","9217","334","8633","372","5936","306","3062","204","1348","154","343","94","66025","1422","5450","318","4787","439","5284","409","3379","250","2183","172","5289","312","5120","321","4952","277","9007","352","8575","311","6181","254","3505","210","1711","179","602","162",
"0400000US16","Idaho","2213","350","1128","263","114","71","24","22","151","177","30","25","14","16","223","147","109","75","149","106","102","70","166","121","42","40","4","7","0","28","0","28","1085","258","43","27","51","35","166","110","0","28","84","83","102","73","37","50","127","77","81","67","273","178","119","82","0","28","0","28","2","3",
"0400000US17","Illinois","2907","354","1421","210","79","44","93","64","58","28","133","102","0","27","170","89","101","84","198","99","199","112","288","100","44","27","29","28","21","28","8","13","1486","291","6","14","39","31","111","87","67","41","98","62","64","38","152","101","80","61","362","153","210","91","221","117","57","60","19","20","0","27",
"0400000US18","Indiana","1533","369","779","198","60","40","68","44","23","30","37","41","46","54","75","45","11","15","130","91","148","101","64","45","81","61","36","42","0","27","0","27","754","244","69","61","18","22","23","25","36","40","58","60","55","46","42","50","58","57","170","113","56","43","113","55","37","54","19","34","0","27",
"0400000US19","Iowa","1308","329","782","288","108","106","33","30","76","80","0","23","64","54","141","95","37","34","41","50","151","137","42","36","26","18","63","44","0","23","0","23","526","156","42","23","2","5","1","4","12","17","9","15","162","115","23","32","33","26","93","48","29","27","82","53","36","35","2","4","0","23",
"0400000US20","Kansas","1603","277","957","208","78","63","26","30","11","10","48","33","18","17","164","130","229","89","116","59","102","67","79","51","68","41","11","17","7","11","0","24","646","167","45","41","96","70","84","45","4","11","9","11","30","29","104","79","32","26","62","48","89","56","54","48","0","24","37","40","0","24",
"0400000US21","Kentucky","2370","430","1023","272","0","28","82","71","23","38","81","83","43","38","305","147","99","74","35","38","55","78","168","110","132","122","0","28","0","28","0","28","1347","268","182","117","171","101","115","89","20","26","15","19","169","103","103","83","156","92","195","109","134","70","60","49","5","11","0","28","22","36",
"0400000US22","Louisiana","1826","435","1057","382","35","31","45","40","102","58","38","44","53","42","89","60","182","120","20","28","363","261","96","53","16","18","5","7","13","19","0","29","769","197","36","27","40","51","33","13","58","50","0","29","117","97","34","37","55","53","122","61","202","105","42","30","20","33","0","29","10","15",
"0400000US23","Maine","288","105","41","28","4","8","0","23","0","23","0","23","0","23","6","13","0","23","8","12","17","20","0","23","6","8","0","23","0","23","0","23","247","100","17","15","23","33","4","6","0","23","2","5","0","23","29","42","77","63","64","45","16","14","15","19","0","23","0","23","0","23",
"0400000US24","Maryland","2419","294","1151","244","22","22","40","41","54","53","81","109","52","54","326","291","84","59","100","63","134","87","121","71","118","73","11","17","0","29","8","16","1268","218","56","45","103","90","45","58","18","22","31","44","166","74","194","102","119","68","100","67","237","96","105","90","22","37","72","85","0","29",
"0400000US25","Massachusetts","1576","303","545","146","8","12","73","64","0","29","31","33","34","40","31","44","27","45","27","23","137","81","61","56","12","22","95","54","9","13","0","29","1031","260","145","173","67","43","52","63","47","42","59","46","80","52","103","73","104","80","191","119","78","51","64","52","33","33","8","13","0","29",
"0400000US26","Michigan","2678","419","1433","296","158","99","69","51","25","26","63","46","114","61","227","140","86","63","232","111","149","77","123","53","174","70","5","8","0","24","8","14","1245","266","179","108","138","103","74","60","23","24","14","20","114","75","256","117","67","68","97","69","185","83","77","48","14","13","7","10","0","24",
"0400000US27","Minnesota","2087","370","1048","217","124","77","41","47","90","79","30","24","0","20","150","81","148","87","115","67","110","80","171","96","48","44","15","16","0","20","6","9","1039","231","76","57","147","94","35","33","18","38","38","30","60","41","100","67","122","73","212","112","153","78","56","46","15","27","0","20","7","19",
"0400000US28","Mississippi","345","143","191","103","0","29","28","48","7","11","0","29","20","23","50","56","4","10","0","29","49","44","9","13","15","19","9","15","0","29","0","29","154","78","0","29","8","10","0","29","12","20","0","29","0","29","14","22","13","23","10","17","58","47","0","29","15","25","24","32","0","29",
"0400000US29","Missouri","5812","475","2966","301","281","95","274","106","136","61","171","91","87","61","311","168","320","153","250","104","648","119","290","96","146","55","52","41","0","27","0","27","2846","331","336","125","334","101","363","90","73","47","139","70","119","70","235","122","436","144","435","104","218","115","71","36","84","51","3","9","0","27",
"0400000US30","Montana","674","167","364","115","37","19","35","29","34","20","5","10","16","22","63","43","21","30","38","44","54","35","18","17","24","27","15","15","4","8","0","24","310","99","11","16","23","27","8","13","2","4","7","10","23","29","61","46","70","51","59","56","22","19","12","14","0","24","12","14","0","24",
"0400000US31","Nebraska","1075","154","407","96","27","29","28","27","36","28","23","23","24","27","39","51","28","30","22","30","76","53","39","39","38","27","27","33","0","23","0","23","668","136","16","5","74","34","82","45","6","10","74","61","33","41","90","63","38","31","99","58","97","53","38","49","21","23","0","23","0","23",
"0400000US32","Nevada","16472","715","8215","341","610","137","536","147","760","162","320","54","109","80","920","135","735","96","713","122","1437","99","861","96","684","50","472","87","47","41","11","17","8257","455","501","178","766","158","537","171","371","99","139","114","732","138","861","90","860","151","1377","154","802","144","752","86","468","96","91","59","0","31",
"0400000US33","New Hampshire","203","79","99","51","17","20","6","9","0","27","0","27","7","12","27","31","0","27","0","27","31","22","11","18","0","27","0","27","0","27","0","27","104","52","17","20","0","27","0","27","0","27","0","27","3","7","0","27","0","27","33","20","8","13","34","31","9","17","0","27","0","27",
"0400000US34","New Jersey","2592","408","1288","242","46","54","83","55","210","82","63","52","14","22","87","62","94","89","120","71","219","112","160","106","132","87","51","52","9","18","0","29","1304","254","98","53","96","79","44","46","89","61","26","17","158","104","87","78","126","71","255","106","207","126","118","87","0","29","0","29","0","29",
"0400000US35","New Mexico","1344","295","784","227","129","87","74","73","42","47","40","37","23","30","53","49","76","61","79","68","84","56","75","47","50","45","15","14","44","37","0","28","560","155","48","52","0","28","17","24","0","28","29","27","117","65","95","55","67","54","58","45","35","47","83","44","5","8","6","9","0","28",
"0400000US36","New York","6477","716","3081","476","290","142","136","60","187","165","38","35","122","69","428","180","339","127","278","145","601","283","223","109","248","132","191","106","0","28","0","28","3396","485","272","116","263","188","224","110","52","30","152","91","438","176","422","182","228","154","442","142","465","160","251","115","168","100","19","21","0","28",
"0400000US37","North Carolina","4424","536","1989","325","285","114","57","39","103","58","0","30","81","53","405","195","309","135","78","70","235","113","291","138","119","72","9","14","3","7","14","22","2435","400","106","73","222","104","257","114","117","73","135","84","249","115","307","162","186","99","351","145","344","139","122","91","4","9","31","55","4","10",
"0400000US38","North Dakota","375","130","289","118","14","10","0","20","9","7","0","20","0","20","98","85","21","22","17","12","92","69","38","49","0","20","0","20","0","20","0","20","86","50","0","20","0","20","41","30","0","20","7","15","4","6","8","6","0","20","0","20","11","18","15","23","0","20","0","20","0","20",
"0400000US39","Ohio","2164","338","1109","233","49","35","124","127","92","74","52","48","31","29","32","39","132","86","87","60","315","219","98","65","73","54","17","26","6","8","1","5","1055","220","13","16","156","66","43","29","38","31","45","44","80","60","46","34","127","75","232","114","64","36","86","51","96","61","27","24","2","4",
"0400000US40","Oklahoma","4271","315","2083","205","297","80","222","83","90","68","57","40","144","52","243","88","187","67","246","83","212","80","200","106","60","32","57","47","47","43","21","25","2188","214","283","101","80","45","198","81","96","47","67","39","312","116","205","72","173","86","323","97","190","73","175","76","48","35","36","32","2","4",
"0400000US41","Oregon","14132","625","6936","413","529","132","832","151","461","121","348","100","251","96","889","249","833","171","774","196","795","198","636","131","360","108","147","78","81","55","0","29","7196","405","880","174","692","181","464","165","310","89","268","156","702","157","804","200","728","161","940","164","645","130","475","181","188","81","50","39","50","54",
"0400000US42","Pennsylvania","3821","865","1898","540","61","39","123","101","205","90","91","90","163","101","259","157","126","141","150","98","227","121","304","142","141","72","42","66","0","24","6","9","1923","436","95","83","132","66","182","107","79","67","215","165","234","136","65","39","115","77","253","120","303","134","153","72","63","65","13","20","21","27",
"0400000US44","Rhode Island","350","150","138","111","0","30","21","31","29","33","0","30","0","30","40","58","0","30","0","30","30","50","13","21","5","8","0","30","0","30","0","30","212","118","0","30","40","48","10","17","0","30","31","29","43","40","66","66","12","18","0","30","0","30","10","15","0","30","0","30","0","30",
"0400000US45","South Carolina","1791","300","870","195","99","65","50","38","76","69","0","30","77","62","117","72","132","71","66","58","104","93","115","69","3","7","21","35","0","30","10","22","921","213","68","68","160","86","14","17","61","38","37","34","113","65","145","112","103","71","84","49","52","60","52","54","32","36","0","30","0","30",
"0400000US46","South Dakota","157","118","53","31","4","8","0","22","5","8","0","22","0","22","18","22","16","18","6","11","2","4","2","3","0","22","0","22","0","22","0","22","104","106","0","22","0","22","6","9","0","22","2","3","0","22","16","27","4","7","47","79","25","33","4","11","0","22","0","22","0","22",
"0400000US47","Tennessee","2765","539","1317","288","110","74","109","92","184","140","28","34","26","52","214","139","141","86","93","69","166","94","155","85","19","23","38","37","17","31","17","23","1448","354","101","69","184","95","111","95","28","36","81","88","192","172","167","91","124","66","243","114","76","55","61","52","78","51","2","5","0","29",
"0400000US48","Texas","20671","1170","10511","712","1007","218","711","163","897","203","352","158","437","134","1296","251","1188","271","864","241","1872","342","941","175","712","201","192","86","39","40","3","6","10160","644","570","157","830","194","642","192","426","147","528","142","1001","240","768","184","1012","238","1702","356","1330","225","1051","233","164","84","77","56","59","68",
"0400000US49","Utah","25766","1145","13617","670","1490","197","1661","227","1348","222","802","104","666","107","1165","145","1395","150","1041","129","1571","187","1265","151","773","98","286","46","94","39","60","39","12149","655","1244","173","1513","244","1314","216","644","150","519","129","1387","203","1211","96","690","155","1408","132","1062","121","616","82","326","77","132","73","83","57",
"0400000US50","Vermont","130","83","77","60","0","22","0","22","0","22","3","5","0","22","26","39","43","47","0","22","2","3","0","22","3","6","0","22","0","22","0","22","53","38","0","22","0","22","6","8","0","22","17","17","5","7","0","22","7","10","0","22","0","22","18","28","0","22","0","22","0","22",
"0400000US51","Virginia","5438","579","2657","349","121","89","159","98","333","162","182","167","121","72","321","152","326","132","205","97","491","152","216","111","92","60","83","61","7","13","0","29","2781","398","120","77","126","84","178","76","165","122","153","83","356","159","229","128","186","89","465","152","443","149","315","132","32","32","13","22","0","29",
"0400000US53","Washington","39246","1028","19534","668","1687","214","1427","212","1610","302","1010","92","544","134","2146","233","1921","227","1609","139","2938","164","2474","185","1441","140","554","109","173","95","0","28","19712","561","1544","187","1396","259","1941","263","1207","116","622","141","2283","243","1834","137","1547","198","2971","264","2137","169","1243","111","767","122","209","99","11","17",
"0400000US54","West Virginia","531","211","350","153","32","34","43","58","0","27","0","27","19","33","32","36","21","27","0","27","88","82","76","63","14","27","10","14","15","24","0","27","181","103","0","27","13","20","0","27","0","27","0","27","0","27","13","20","0","27","63","68","35","35","27","33","8","12","22","29","0","27",
"0400000US55","Wisconsin","1302","264","565","143","38","43","36","35","2","3","27","27","53","43","117","63","16","14","9","15","139","71","65","31","61","50","2","3","0","22","0","22","737","184","4","6","54","40","76","56","55","40","25","23","82","61","55","47","52","46","140","78","137","68","37","30","19","27","1","2","0","22",
"0400000US56","Wyoming","206","91","107","56","0","28","0","28","18","16","7","14","0","28","12","21","5","6","7","11","24","29","25","24","9","10","0","28","0","28","0","28","99","60","0","28","0","28","3","7","4","7","10","11","3","6","10","14","0","28","36","44","26","26","0","28","0","28","0","28","7","7",
"0400000US72","Puerto Rico","44","45","15","25","0","30","0","30","0","30","0","30","0","30","0","30","15","25","0","30","0","30","0","30","0","30","0","30","0","30","0","30","29","38","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","29","38","0","30","0","30","0","30",
"0500000US01001","Autauga County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01003","Baldwin County, Alabama","4","8","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","4","8","0","28","0","28","0","28","0","28","0","28","0","28","4","8","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01005","Barbour County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01007","Bibb County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01009","Blount County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01011","Bullock County, Alabama","35","70","21","46","0","19","0","19","0","19","0","19","0","19","0","19","21","46","0","19","0","19","0","19","0","19","0","19","0","19","0","19","14","27","0","19","0","19","0","19","0","19","0","19","0","19","14","27","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01013","Butler County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01015","Calhoun County, Alabama","84","95","52","70","0","28","26","42","0","28","0","28","0","28","10","15","0","28","16","27","0","28","0","28","0","28","0","28","0","28","0","28","32","38","0","28","13","21","0","28","0","28","0","28","0","28","0","28","0","28","0","28","19","32","0","28","0","28","0","28","0","28",
"0500000US01017","Chambers County, Alabama","16","24","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","16","24","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","16","24","0","25","0","25","0","25","0","25","0","25",
"0500000US01019","Cherokee County, Alabama","5","9","5","9","0","22","0","22","0","22","0","22","0","22","0","22","5","9","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01021","Chilton County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01023","Choctaw County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01025","Clarke County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01027","Clay County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01029","Cleburne County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01031","Coffee County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01033","Colbert County, Alabama","8","13","8","13","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","8","13","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01035","Conecuh County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01037","Coosa County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01039","Covington County, Alabama","35","52","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","35","52","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","12","20","0","25","0","25","23","34","0","25",
"0500000US01041","Crenshaw County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01043","Cullman County, Alabama","32","31","20","24","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","5","9","0","28","0","28","15","22","0","28","0","28","12","21","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","12","21","0","28","0","28","0","28","0","28","0","28",
"0500000US01045","Dale County, Alabama","74","92","61","71","18","30","17","27","0","28","0","28","12","24","14","23","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","13","22","0","28","0","28","0","28","0","28","0","28","0","28","13","22","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01047","Dallas County, Alabama","8","14","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","8","14","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","8","14","0","25","0","25","0","25","0","25",
"0500000US01049","DeKalb County, Alabama","5","8","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","5","8","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","5","8","0","28","0","28","0","28",
"0500000US01051","Elmore County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01053","Escambia County, Alabama","15","22","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","15","22","0","25","0","25","0","25","0","25","0","25","15","22","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01055","Etowah County, Alabama","46","72","27","43","0","28","0","28","14","22","0","28","0","28","0","28","0","28","0","28","0","28","13","22","0","28","0","28","0","28","0","28","19","30","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","19","30","0","28","0","28","0","28","0","28",
