"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US15","Hawaii","138735","2578","70200","1382","5676","461","6286","430","5545","423","3662","218","2191","161","5850","338","5755","358","5241","357","9163","329","9229","312","6342","315","3370","215","1550","202","340","92","68535","1523","5691","351","5184","438","5675","513","3310","228","2293","130","5568","333","5092","315","5168","255","9011","358","8568","340","6389","242","4000","205","1994","216","592","126",
"0400000US16","Idaho","2177","404","1135","246","133","89","52","49","65","59","6","10","92","75","182","113","89","64","80","68","193","77","200","106","22","24","21","22","0","27","0","27","1042","233","96","74","80","62","123","70","16","25","95","77","174","73","47","33","97","55","89","60","54","39","167","98","2","5","0","27","2","4",
"0400000US17","Illinois","3240","387","1727","274","87","58","139","61","78","37","108","97","11","12","152","74","141","88","184","82","268","90","330","136","143","65","77","56","9","14","0","26","1513","240","18","18","77","43","66","32","59","40","159","85","83","54","103","63","166","114","308","93","239","97","142","62","62","54","21","20","10","16",
"0400000US18","Indiana","2076","411","1025","280","138","87","52","43","60","32","54","59","67","66","136","71","95","81","80","64","192","86","76","53","55","40","20","21","0","27","0","27","1051","222","98","43","85","48","128","63","40","35","18","29","80","68","109","73","110","93","132","73","108","88","67","44","60","43","16","26","0","27",
"0400000US19","Iowa","1715","409","1047","260","28","18","43","45","185","121","4","6","47","35","68","49","150","80","214","111","135","108","61","44","39","22","71","48","0","22","2","6","668","228","87","53","54","58","23","24","0","22","2","4","48","44","98","54","52","34","106","80","43","35","117","64","25","24","13","17","0","22",
"0400000US20","Kansas","1655","253","946","221","79","48","52","49","22","25","55","50","16","19","180","122","176","71","136","79","125","68","57","48","29","30","9","16","10","18","0","24","709","138","18","37","146","76","32","31","15","22","42","30","67","57","122","95","47","46","43","36","54","37","73","43","0","24","36","35","14","21",
"0400000US21","Kentucky","2109","437","995","247","33","19","71","55","63","69","41","38","63","59","308","124","76","44","20","28","43","36","131","86","146","97","0","27","0","27","0","27","1114","277","194","113","72","38","70","57","18","22","31","24","159","118","111","73","181","85","115","61","116","62","27","29","20","23","0","27","0","27",
"0400000US22","Louisiana","1671","274","836","185","37","31","52","26","113","54","10","17","91","57","100","63","144","103","23","20","142","87","89","45","5","10","23","24","7","11","0","28","835","171","82","45","57","60","47","29","73","34","24","25","65","39","41","38","58","34","140","62","173","89","39","42","23","26","13","21","0","28",
"0400000US23","Maine","198","99","17","17","4","12","0","23","0","23","0","23","0","23","0","23","0","23","0","23","6","7","2","8","5","8","0","23","0","23","0","23","181","90","15","13","19","33","3","8","2","4","0","23","1","3","20","26","45","45","66","41","4","6","0","23","0","23","6","10","0","23",
"0400000US24","Maryland","2425","291","1170","189","17","18","93","46","88","59","96","62","25","32","136","95","179","134","151","79","161","79","100","51","87","50","27","23","0","28","10","15","1255","205","39","37","39","40","115","44","27","39","41","42","184","86","193","93","163","83","154","89","147","72","113","59","31","32","9","17","0","28",
"0400000US25","Massachusetts","1645","280","637","184","14","21","27","31","0","29","55","41","28","33","24","27","0","29","52","35","130","70","185","131","45","38","64","51","13","21","0","29","1008","252","50","77","103","100","93","79","15","17","88","82","129","119","109","84","100","93","82","56","86","66","75","53","47","71","14","20","17","28",
"0400000US26","Michigan","1995","296","1039","190","71","54","69","55","13","17","37","30","55","41","100","81","138","80","139","52","138","61","134","67","133","55","3","6","0","23","9","14","956","218","87","48","56","53","114","73","39","30","37","35","160","81","108","64","32","25","91","61","96","60","109","58","4","7","20","23","3","6",
"0400000US27","Minnesota","2166","280","1090","179","81","49","36","23","125","84","64","39","32","44","197","99","109","49","110","52","168","70","80","38","57","47","24","25","1","2","6","10","1076","201","66","65","74","49","46","33","23","27","36","31","112","60","213","123","81","39","172","76","206","101","41","29","3","5","1","2","2","5",
"0400000US28","Mississippi","365","118","203","95","9","14","0","29","16","17","0","29","6","12","54","58","8","19","0","29","46","39","18","21","16","19","19","22","11","17","0","29","162","76","0","29","16","22","0","29","15","25","11","19","14","19","59","53","0","29","0","29","0","29","23","31","15","23","9","15","0","29",
"0400000US29","Missouri","5983","533","3169","350","273","111","341","120","162","91","122","73","141","84","215","129","273","121","310","107","688","162","335","117","220","74","89","84","0","26","0","26","2814","416","288","113","396","187","274","136","141","87","97","84","131","93","357","172","313","136","482","114","153","84","157","59","19","26","6","9","0","26",
"0400000US30","Montana","699","188","366","111","28","16","21","14","7","12","0","23","5","10","58","42","0","23","70","81","83","47","18","19","32","30","23","20","0","23","21","32","333","121","11","13","16","22","0","23","0","23","26","23","11","20","90","82","82","69","22","24","3","6","47","42","5","7","20","29","0","23",
"0400000US31","Nebraska","1150","240","469","116","38","48","18","20","17","14","18","23","23","31","30","27","56","50","30","32","97","65","28","27","72","36","38","43","4","7","0","22","681","179","34","23","67","42","66","43","0","22","60","43","26","22","142","84","30","26","98","63","51","31","62","63","40","40","5","7","0","22",
"0400000US32","Nevada","17207","611","8483","319","507","118","569","154","733","165","378","65","77","74","916","142","791","109","887","152","1304","86","958","108","739","56","490","90","121","61","13","17","8724","438","687","192","726","159","529","143","412","78","201","60","773","153","797","94","798","130","1403","112","1080","151","686","92","497","79","135","64","0","30",
"0400000US33","New Hampshire","280","127","138","77","12","16","3","5","0","26","0","26","7","12","26","32","0","26","0","26","81","68","0","26","4","8","5","7","0","26","0","26","142","65","11","16","11","19","0","26","0","26","13","18","9","14","0","26","0","26","9","13","35","44","37","37","17","24","0","26","0","26",
"0400000US34","New Jersey","2671","522","1186","277","28","42","81","42","133","56","80","68","70","67","132","85","100","76","109","74","187","94","115","79","86","73","57","52","8","14","0","28","1485","343","86","48","101","79","87","54","79","61","112","74","147","88","51","47","132","77","394","130","152","85","119","84","25","31","0","28","0","28",
"0400000US35","New Mexico","1271","256","605","202","82","76","72","69","25","33","47","40","4","9","70","57","38","43","71","58","58","51","44","31","38","37","20","37","36","46","0","28","666","150","36","40","16","20","20","27","0","28","15","17","119","55","97","73","89","58","49","46","62","44","94","61","31","20","38","34","0","28",
"0400000US36","New York","6258","674","3110","468","223","94","192","71","117","63","74","55","134","81","279","100","502","173","208","104","604","244","442","180","156","72","84","51","81","79","14","23","3148","364","220","109","148","84","226","103","56","39","111","84","424","154","311","130","236","122","424","129","420","117","337","126","141","81","94","67","0","27",
"0400000US37","North Carolina","6083","743","2810","508","398","185","98","54","160","100","10","13","81","67","453","200","446","186","213","106","307","109","335","110","153","104","68","48","33","34","55","52","3273","437","206","108","369","121","392","137","113","74","132","98","232","126","343","162","248","107","514","131","396","120","244","119","38","39","18","25","28","33",
"0400000US38","North Dakota","312","107","187","74","14","12","0","20","10","11","6","11","3","6","29","23","34","36","16","14","59","59","15","27","1","2","0","20","0","20","0","20","125","75","3","4","1","3","67","61","5","5","3","6","16","19","8","9","4","5","3","4","0","20","15","26","0","20","0","20","0","20",
"0400000US39","Ohio","2893","388","1388","281","99","53","178","99","139","78","67","56","43","27","13","15","78","62","172","85","311","188","115","68","143","85","16","26","14","17","0","27","1505","251","35","30","158","76","80","49","18","21","49","48","107","75","126","89","151","71","267","105","154","76","216","128","72","46","47","45","25","28",
"0400000US40","Oklahoma","4390","321","2310","186","317","89","280","86","120","56","107","64","146","89","246","100","177","69","224","84","218","82","273","93","108","52","69","50","25","22","0","22","2080","225","227","81","123","63","137","78","143","56","62","37","210","107","242","91","253","88","328","101","170","76","130","58","22","16","33","30","0","22",
"0400000US41","Oregon","14513","695","7254","506","407","112","801","188","612","163","326","129","275","122","931","242","647","176","795","117","986","187","700","152","507","159","188","92","60","57","19","24","7259","391","651","127","825","175","562","212","192","93","266","145","453","178","1107","230","619","160","1012","198","782","184","418","134","258","94","45","47","69","71",
"0400000US42","Pennsylvania","3740","860","1796","446","34","34","111","88","96","65","82","58","149","81","308","170","218","135","198","107","138","91","274","119","141","78","47","46","0","24","0","24","1944","510","112","84","99","70","170","123","66","42","163","120","291","136","69","75","131","77","136","57","323","125","222","88","95","64","40","33","27","35",
"0400000US44","Rhode Island","536","230","221","138","0","29","54","62","34","46","0","29","0","29","89","87","0","29","8","16","0","29","0","29","23","28","0","29","0","29","13","23","315","173","0","29","34","49","0","29","0","29","46","60","64","56","85","85","12","19","60","75","0","29","0","29","14","22","0","29","0","29",
"0400000US45","South Carolina","2326","425","1048","225","75","57","188","95","97","62","0","29","28","30","112","62","135","95","100","65","135","85","94","48","5","6","69","63","0","29","10","22","1278","305","57","50","342","137","57","44","68","53","36","31","98","78","166","100","88","78","205","107","27","28","55","44","76","67","0","29","3","6",
"0400000US46","South Dakota","229","99","111","56","11","12","6","8","0","22","0","22","31","41","21","24","22","21","16","20","2","4","2","4","0","22","0","22","0","22","0","22","118","66","5","8","10","10","13","12","0","22","4","9","12","17","30","30","0","22","3","4","11","18","30","34","0","22","0","22","0","22",
"0400000US47","Tennessee","3256","552","1341","275","137","120","109","76","136","96","60","57","18","23","114","73","177","97","69","61","166","103","213","98","78","56","48","50","0","29","16","19","1915","424","189","128","192","126","239","124","38","62","43","47","165","104","272","124","55","33","321","128","240","91","100","68","57","50","4","6","0","29",
"0400000US48","Texas","21867","1102","11226","769","1226","257","973","213","851","219","495","181","372","153","1548","335","1151","292","776","222","1790","300","910","174","855","270","252","97","23","22","4","7","10641","639","473","148","687","190","743","243","564","215","275","100","1115","248","831","174","1180","308","1761","383","1460","273","1052","224","270","108","207","89","23","39",
"0400000US49","Utah","26491","837","13902","549","1503","188","1473","244","1521","207","715","90","662","112","1244","157","1410","247","1171","142","1647","138","1283","124","829","80","320","50","81","37","43","32","12589","485","1166","141","1527","253","1360","197","685","103","548","141","1406","221","1227","116","803","155","1363","109","1086","148","751","121","442","69","168","67","57","43",
"0400000US50","Vermont","214","104","69","63","0","20","0","20","0","20","0","20","0","20","14","19","55","58","0","20","0","20","0","20","0","20","0","20","0","20","0","20","145","75","0","20","4","8","41","42","0","20","14","14","34","38","0","20","28","28","0","20","4","7","17","23","0","20","0","20","3","6",
"0400000US51","Virginia","5485","547","2746","317","145","68","89","58","283","118","168","100","177","120","262","133","416","167","298","118","501","149","159","82","114","56","111","69","23","31","0","28","2739","373","99","61","114","71","104","40","150","97","103","57","318","130","269","151","268","127","467","141","480","150","260","83","85","49","11","18","11","17",
"0400000US53","Washington","42608","980","21659","630","1743","212","1947","269","1857","297","1121","122","677","135","2123","220","2127","207","1665","189","3381","238","2500","229","1697","147","675","94","123","69","23","26","20949","524","1483","182","1580","221","1850","231","1275","173","562","148","2271","184","1957","159","1875","206","3114","249","2177","225","1842","175","736","163","191","90","36","33",
"0400000US54","West Virginia","645","233","390","167","58","53","41","43","33","55","0","27","12","20","30","38","29","35","42","48","102","87","30","33","10","17","3","8","0","27","0","27","255","118","1","4","16","16","7","8","6","7","0","27","22","31","17","25","15","21","106","77","33","36","13","20","9","15","10","16","0","27",
"0400000US55","Wisconsin","1303","275","643","158","27","35","16","15","22","23","33","23","64","42","156","77","105","82","9","14","104","66","43","32","54","45","3","4","7","7","0","20","660","173","7","7","34","23","47","35","45","36","17","20","82","45","64","56","10","15","113","54","113","58","56","48","50","63","22","25","0","20",
"0400000US56","Wyoming","332","190","246","194","0","27","0","27","17","18","6","7","0","27","98","110","75","85","0","27","15","14","16","17","19","22","0","27","0","27","0","27","86","46","0","27","0","27","5","10","10","9","28","22","2","4","0","27","0","27","20","25","16","19","5","9","0","27","0","27","0","27",
"0400000US72","Puerto Rico","129","73","62","50","0","30","0","30","7","11","0","30","0","30","12","19","0","30","0","30","0","30","24","35","19","30","0","30","0","30","0","30","67","49","0","30","0","30","0","30","0","30","0","30","11","18","0","30","0","30","11","17","12","19","25","32","8","13","0","30","0","30",
"0500000US01001","Autauga County, Alabama","16","26","16","26","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","16","26","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01005","Barbour County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01007","Bibb County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01011","Bullock County, Alabama","48","83","34","60","0","18","0","18","0","18","0","18","0","18","0","18","34","60","0","18","0","18","0","18","0","18","0","18","0","18","0","18","14","25","0","18","0","18","0","18","0","18","0","18","0","18","14","25","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01013","Butler County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","17","19","10","14","0","27","0","27","0","27","0","27","0","27","10","14","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","12","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","12","0","27","0","27","0","27",
"0500000US01017","Chambers County, Alabama","8","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","13","0","24","0","24","0","24","0","24","0","24",
"0500000US01019","Cherokee County, Alabama","3","5","3","5","0","21","0","21","0","21","0","21","0","21","0","21","3","5","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01021","Chilton County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","93","146","76","119","23","36","27","45","0","21","0","21","0","21","0","21","0","21","26","41","0","21","0","21","0","21","0","21","0","21","0","21","17","28","0","21","0","21","0","21","0","21","0","21","0","21","17","28","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01033","Colbert County, Alabama","38","42","7","11","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","11","0","27","0","27","31","41","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27","25","33",
"0500000US01035","Conecuh County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","20","30","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","30","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","15","0","24","0","24","11","17","0","24",
"0500000US01041","Crenshaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01043","Cullman County, Alabama","23","22","6","11","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","6","11","0","27","0","27","0","27","0","27","0","27","17","20","0","27","0","27","4","7","0","27","0","27","0","27","0","27","0","27","13","21","0","27","0","27","0","27","0","27","0","27",
"0500000US01045","Dale County, Alabama","5","9","5","9","5","9","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01047","Dallas County, Alabama","20","34","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","34","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","34","0","24","0","24","0","24","0","24",
"0500000US01049","DeKalb County, Alabama","3","5","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","5","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","5","0","27","0","27","0","27",
"0500000US01051","Elmore County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01053","Escambia County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01055","Etowah County, Alabama","75","78","27","45","0","27","0","27","14","24","0","27","0","27","0","27","0","27","0","27","0","27","13","22","0","27","0","27","0","27","0","27","48","43","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","29","32","19","30","0","27","0","27","0","27",
