"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US11","District of Columbia","289","84","190","63","0","29","0","29","0","29","0","29","0","29","41","36","14","23","16","26","91","67","11","19","17","19","0","29","0","29","0","29","99","60","0","29","0","29","0","29","0","29","0","29","5","13","67","62","7","12","14","23","0","29","0","29","0","29","0","29","6","10",
"0400000US12","Florida","12342","1040","5838","744","418","282","294","131","361","184","254","115","182","96","534","213","421","174","609","233","993","316","604","174","661","180","400","150","75","71","32","38","6504","686","269","106","447","146","505","157","275","132","205","120","464","186","512","153","698","193","1155","295","755","228","517","174","437","144","238","140","27","29",
"0400000US13","Georgia","5237","747","2469","513","182","138","164","78","180","99","84","42","27","25","162","86","267","137","218","116","434","176","311","176","308","121","124","97","8","11","0","30","2768","398","290","136","174","65","190","92","153","93","27","32","224","111","427","147","121","73","565","219","230","155","234","94","105","70","0","30","28","31",
"0400000US15","Hawaii","142600","2122","72597","1159","5192","376","6060","423","5761","411","3271","180","2302","166","5694","349","6031","339","5396","302","9653","447","9296","352","7331","341","4287","238","1820","184","503","158","70003","1389","5354","355","5234","448","5707","454","3135","227","2141","172","5464","339","5235","290","5061","259","9060","312","8692","335","7026","337","4801","214","2174","247","919","214",
"0400000US16","Idaho","2343","439","1116","193","22","26","33","34","152","70","28","26","66","70","132","92","136","116","29","27","305","134","34","37","141","103","38","35","0","28","0","28","1227","346","8","25","103","85","143","70","35","36","63","80","141","114","20","32","186","114","180","105","73","69","135","114","126","88","9","15","5","8",
"0400000US17","Illinois","4275","464","2219","372","165","89","116","62","46","32","40","29","10","12","267","162","312","201","203","97","449","122","214","79","213","98","127","63","21","21","36","40","2056","334","86","63","138","55","113","45","74","40","148","112","225","97","126","52","272","113","372","108","224","86","122","57","110","65","19","19","27","26",
"0400000US18","Indiana","2635","417","1179","315","139","99","24","43","90","56","32","27","101","79","61","47","167","126","65","45","232","135","145","75","99","75","24","22","0","27","0","27","1456","213","88","84","186","84","142","84","78","52","23","28","108","63","195","87","93","65","151","73","227","102","105","73","39","37","21","28","0","27",
"0400000US19","Iowa","2913","428","1296","205","105","50","199","120","101","62","26","21","45","37","80","41","192","97","160","48","246","101","54","43","67","44","18","19","0","22","3","6","1617","350","298","124","99","58","126","72","123","82","14","20","95","92","195","93","170","75","174","103","159","82","67","37","57","50","40","40","0","22",
"0400000US20","Kansas","1923","384","1064","227","56","40","52","46","33","25","37","31","14","16","261","102","127","77","104","59","182","86","123","92","73","53","0","24","2","3","0","24","859","222","18","27","48","16","45","48","36","28","75","39","93","70","89","57","118","69","172","80","26","18","73","56","31","35","13","19","22","28",
"0400000US21","Kentucky","2271","338","1126","215","110","78","18","23","217","133","39","34","11","13","163","94","116","52","19","28","182","66","125","58","117","82","9","16","0","27","0","27","1145","253","165","75","94","57","73","51","34","29","21","28","91","71","199","91","90","71","144","83","76","43","102","87","33","34","0","27","23","22",
"0400000US22","Louisiana","1401","300","578","164","58","55","19","21","49","34","25","37","60","37","73","77","71","58","15","12","53","38","57","52","28","24","38","24","12","13","20","29","823","209","59","38","15","21","38","36","74","33","49","38","62","38","93","56","39","44","146","78","62","47","62","41","93","76","31","33","0","29",
"0400000US23","Maine","249","101","119","65","0","23","0","23","30","37","4","8","0","23","0","23","27","30","0","23","40","37","9","13","5","8","4","6","0","23","0","23","130","69","15","19","0","23","3","4","4","7","0","23","2","4","0","23","0","23","54","45","33","33","12","20","2","3","5","11","0","23",
"0400000US24","Maryland","2830","325","1434","230","60","43","99","54","167","86","0","28","15","16","145","69","65","45","167","76","386","150","145","71","59","38","76","48","41","42","9","13","1396","216","44","42","48","48","84","50","23","24","43","37","120","52","225","135","127","65","185","68","298","89","130","62","47","34","9","18","13","19",
"0400000US25","Massachusetts","2253","286","1061","209","34","25","49","40","82","60","60","39","92","56","89","59","66","77","110","90","210","122","212","106","33","34","9","13","15","24","0","29","1192","235","41","54","53","40","76","65","31","30","70","54","282","159","102","63","90","71","52","46","153","84","72","48","71","71","76","57","23","37",
"0400000US26","Michigan","2808","334","1213","197","40","32","53","42","22","21","86","65","31","25","101","94","338","172","82","62","74","34","190","72","153","58","35","30","3","5","5","7","1595","285","17","19","99","61","127","73","100","69","81","55","212","106","111","62","106","69","140","76","231","123","236","87","21","24","51","31","63","55",
"0400000US27","Minnesota","1976","279","1138","200","41","33","42","30","167","72","46","36","85","74","128","87","81","41","84","43","202","116","152","70","69","49","38","25","3","4","0","20","838","154","11","7","25","16","30","26","31","27","14","15","124","52","213","129","37","26","103","50","135","79","56","49","45","33","1","2","13","19",
"0400000US28","Mississippi","597","192","145","72","18","29","0","30","14","25","0","30","5","10","8","12","7","14","6","14","21","24","0","30","0","30","37","48","29","35","0","30","452","164","0","30","19","24","0","30","17","30","51","52","50","39","66","69","64","79","31","34","7","11","116","94","19","22","12","20","0","30",
"0400000US29","Missouri","6336","568","3592","396","495","141","229","92","206","104","142","66","283","116","373","133","262","148","359","148","438","158","437","138","269","105","99","76","0","26","0","26","2744","347","263","130","262","115","164","67","143","76","53","40","337","138","207","84","309","116","355","164","236","105","259","113","44","34","98","63","14","19",
"0400000US30","Montana","571","162","318","108","43","47","10","12","10","16","16","20","0","23","35","29","32","48","18","17","87","44","30","36","15","14","0","23","0","23","22","37","253","99","9","12","12","12","18","24","0","23","28","28","8","11","46","51","20","26","54","47","14","18","26","43","10","11","8","13","0","23",
"0400000US31","Nebraska","1524","343","715","181","34","38","24","26","11","12","14","22","68","64","106","52","127","70","58","85","159","111","63","45","27","18","1","4","18","17","5","10","809","219","59","43","52","44","65","55","0","22","52","33","45","24","138","81","27","34","80","65","168","100","61","42","42","48","20","25","0","22",
"0400000US32","Nevada","19019","654","9579","399","428","97","590","116","765","148","491","64","293","98","790","126","941","73","939","141","1585","170","1116","162","848","96","573","79","180","48","40","33","9440","396","610","118","673","140","720","132","443","72","330","121","787","94","874","74","654","133","1494","139","1213","113","799","132","590","53","180","56","73","60",
"0400000US33","New Hampshire","289","127","160","79","0","27","0","27","16","20","0","27","0","27","15","24","0","27","21","31","33","35","56","55","18","28","1","3","0","27","0","27","129","90","0","27","9","14","15","26","0","27","21","23","4","7","0","27","0","27","27","33","16","15","15","24","22","34","0","27","0","27",
"0400000US34","New Jersey","3013","389","1292","272","93","78","42","39","105","55","26","30","77","51","122","79","137","83","164","95","174","87","192","99","85","56","35","35","38","33","2","6","1721","223","92","64","64","48","136","70","111","58","103","62","166","80","102","87","115","74","312","94","249","108","148","77","101","62","22","30","0","28",
"0400000US35","New Mexico","1390","250","537","134","20","33","39","61","28","35","24","33","29","30","40","33","81","45","63","56","55","36","79","61","59","44","20","27","0","28","0","28","853","207","70","61","77","72","26","25","26","25","2","4","158","93","42","44","26","31","108","88","117","62","71","57","35","31","95","86","0","28",
"0400000US36","New York","7937","790","3759","447","205","118","262","109","110","55","167","88","144","77","312","109","539","216","341","153","512","144","675","212","272","116","97","60","69","66","54","40","4178","505","245","135","182","80","229","100","66","53","120","66","421","169","533","170","324","123","495","133","637","195","490","151","251","103","133","71","52","59",
"0400000US37","North Carolina","6393","533","2922","340","245","107","129","61","162","70","40","29","122","74","575","183","391","166","312","102","300","110","256","84","180","106","129","59","61","40","20","25","3471","405","394","150","179","79","250","86","142","61","177","86","317","139","166","95","232","92","480","136","624","201","364","149","116","62","4","9","26","30",
"0400000US38","North Dakota","341","127","158","86","6","11","0","22","0","22","5","8","5","10","72","57","14","23","17","29","20","26","18","23","1","3","0","22","0","22","0","22","183","105","1","3","16","24","28","31","2","3","0","22","34","26","18","16","11","12","52","65","0","22","20","33","1","2","0","22","0","22",
"0400000US39","Ohio","3499","344","1597","228","99","55","136","52","169","95","64","47","52","34","174","84","113","71","193","103","197","69","156","87","132","53","55","47","38","31","19","34","1902","240","93","54","101","57","189","115","39","25","64","42","120","78","138","58","110","73","326","93","267","111","254","133","133","82","47","36","21","23",
"0400000US40","Oklahoma","5543","386","2765","345","392","143","384","201","118","108","93","70","87","58","253","74","371","87","228","99","259","91","390","109","128","54","46","35","16","17","0","22","2778","331","364","329","266","133","105","50","111","116","113","74","271","133","295","120","349","112","339","155","303","139","169","54","77","75","14","23","2","4",
"0400000US41","Oregon","15157","744","7778","550","313","121","729","193","858","228","412","114","255","116","928","217","611","164","737","242","1326","274","574","163","722","163","238","93","50","36","25","28","7379","510","502","172","668","243","519","133","179","71","416","189","671","216","650","195","651","185","1156","254","1259","209","310","113","308","99","84","46","6","14",
"0400000US42","Pennsylvania","3665","603","1608","330","28","37","93","73","96","71","31","27","176","108","231","102","148","78","237","107","171","72","169","74","154","60","74","40","0","24","0","24","2057","399","129","98","112","66","65","39","70","62","41","36","178","73","238","91","128","63","212","101","323","108","306","118","153","72","81","70","21","21",
"0400000US44","Rhode Island","759","207","398","129","0","29","104","67","24","34","18","24","0","29","97","63","4","8","30","40","28","34","31","43","50","55","0","29","0","29","12","19","361","134","0","29","20","29","0","29","0","29","0","29","20","22","43","53","84","104","107","74","63","68","0","29","24","31","0","29","0","29",
"0400000US45","South Carolina","3015","499","1543","317","51","48","211","125","108","53","38","21","107","85","209","111","166","94","125","89","211","87","112","77","50","47","139","87","16","18","0","29","1472","307","139","69","175","119","88","62","32","35","81","41","103","75","147","110","74","60","316","128","94","59","110","69","97","58","11","16","5","7",
"0400000US46","South Dakota","381","118","167","64","7","9","11","15","11","15","2","4","22","28","24","25","21","21","17","21","13","14","0","22","39","40","0","22","0","22","0","22","214","93","17","15","20","22","19","20","0","22","3","5","27","31","38","35","8","12","18","28","12","16","47","41","5","8","0","22","0","22",
"0400000US47","Tennessee","3784","535","1860","279","264","122","64","60","88","59","50","27","17","21","254","137","261","144","53","38","240","170","338","127","153","65","21","43","57","60","0","29","1924","429","249","144","157","92","113","107","56","39","44","36","159","92","138","87","101","91","411","158","228","115","109","68","138","63","21","27","0","29",
"0400000US48","Texas","23531","1183","11104","706","780","273","757","170","815","179","523","163","437","131","1015","213","1219","277","827","240","2061","276","1170","216","1021","212","446","182","33","37","0","31","12427","757","1041","234","501","249","1014","247","544","176","247","119","1063","244","948","225","1072","208","2291","281","1693","414","1118","257","501","153","372","188","22","23",
"0400000US49","Utah","26742","1162","13661","642","1334","145","1181","241","1462","279","685","92","486","137","1383","219","1305","148","1458","151","1772","182","1085","123","960","96","460","87","90","53","0","27","13081","651","1308","158","1069","173","1422","230","679","103","504","144","1407","192","1339","135","1005","118","1514","187","1075","145","980","134","430","96","227","132","122","103",
"0400000US50","Vermont","206","103","68","48","0","22","0","22","19","23","0","22","0","22","0","22","0","22","0","22","23","22","0","22","0","22","6","10","20","21","0","22","138","71","0","22","5","5","25","33","16","23","4","5","37","39","0","22","4","5","4","6","7","9","11","13","7","11","13","18","5","5",
"0400000US51","Virginia","5469","439","2525","317","162","63","92","49","208","83","126","65","175","78","248","115","154","71","346","150","399","114","297","80","169","72","90","46","59","50","0","28","2944","278","182","81","157","52","143","62","67","42","114","62","311","143","302","147","208","85","434","122","500","120","280","87","171","74","50","50","25","27",
"0400000US53","Washington","46071","1047","23217","698","1545","161","2340","338","1749","250","1114","166","886","182","2270","277","2259","212","1949","228","3376","322","2451","217","1942","147","1017","142","258","100","61","40","22854","756","1418","214","1861","235","1522","257","1055","151","659","142","2173","220","2178","205","2153","260","3566","272","2656","262","2246","198","865","166","435","116","67","42",
"0400000US54","West Virginia","541","192","204","116","12","19","6","11","18","27","0","27","0","27","10","17","7","11","43","48","65","66","0","27","43","67","0","27","0","27","0","27","337","155","2","6","22","27","13","20","10","17","12","21","35","35","0","27","26","32","95","80","72","73","23","34","0","27","0","27","27","37",
"0400000US55","Wisconsin","1811","357","813","227","42","45","14","18","20","19","14","14","4","5","161","82","224","120","13","42","139","85","75","36","56","32","34","24","3","4","14","16","998","197","66","63","19","20","15","15","20","16","12","18","245","125","68","50","35","44","167","68","141","75","82","42","54","36","42","35","32","38",
"0400000US56","Wyoming","470","268","319","237","7","11","0","28","0","28","7","9","2","5","216","164","65","74","0","28","7","9","3","6","12","18","0","28","0","28","0","28","151","102","0","28","0","28","14","21","7","9","16","14","74","78","0","28","0","28","0","28","13","23","20","25","7","11","0","28","0","28",
"0400000US72","Puerto Rico","136","70","93","58","0","32","0","32","7","10","19","20","0","32","32","37","0","32","0","32","0","32","18","26","17","27","0","32","0","32","0","32","43","29","0","32","0","32","0","32","0","32","0","32","11","17","0","32","0","32","12","18","12","19","0","32","8","13","0","32","0","32",
"0500000US01001","Autauga County, Alabama","43","40","29","33","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","17","27","12","19","0","27","0","27","0","27","0","27","14","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","14","20","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01005","Barbour County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01007","Bibb County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01011","Bullock County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01013","Butler County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","7","12","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","12","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","12","0","27","0","27","0","27",
"0500000US01017","Chambers County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01019","Cherokee County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01021","Chilton County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","22","42","19","37","8","16","5","10","0","21","0","21","0","21","0","21","0","21","6","12","0","21","0","21","0","21","0","21","0","21","0","21","3","6","0","21","0","21","0","21","0","21","0","21","0","21","3","6","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01033","Colbert County, Alabama","19","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","19","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","4","7","0","27","0","27","0","27","15","21",
"0500000US01035","Conecuh County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","8","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","18","0","24","0","24","0","24","8","18","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01041","Crenshaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01043","Cullman County, Alabama","3","5","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","3","5","0","27","0","27","3","5","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01045","Dale County, Alabama","9","11","6","10","6","10","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24","0","24","0","24","0","24","3","4","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01047","Dallas County, Alabama","23","38","23","38","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","6","11","17","28","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01049","DeKalb County, Alabama","640","556","274","253","137","119","70","76","0","27","0","27","0","27","0","27","8","14","0","27","59","64","0","27","0","27","0","27","0","27","0","27","366","308","0","27","144","147","9","15","0","27","0","27","0","27","5","8","162","129","46","52","0","27","0","27","0","27","0","27","0","27",
"0500000US01051","Elmore County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01053","Escambia County, Alabama","54","81","54","81","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","54","81","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01055","Etowah County, Alabama","71","64","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","71","64","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","27","33","44","62","0","27","0","27","0","27",
