"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US11","District of Columbia","311","71","173","85","0","95","0","95","20","33","0","95","0","95","9","21","0","95","26","40","98","61","0","95","20","33","0","95","0","95","0","95","138","88","46","56","0","95","0","95","0","95","0","95","0","95","0","95","12","22","34","41","0","95","46","38","0","95","0","95","0","95",
"0400000US12","Florida","11005","810","5462","615","656","215","439","163","298","112","230","106","274","125","409","191","594","181","453","199","525","148","795","220","438","150","308","151","43","47","0","104","5543","539","429","163","276","94","449","173","151","73","93","77","371","161","756","237","469","169","822","239","765","243","571","156","136","67","208","160","47","45",
"0400000US13","Georgia","4653","446","2392","365","76","41","130","83","247","105","100","82","22","26","224","131","300","149","267","156","490","188","299","130","122","83","63","55","52","62","0","98","2261","317","248","128","175","79","154","79","118","73","123","108","153","69","249","113","110","69","342","92","350","129","203","118","20","28","16","21","0","98",
"0400000US15","Hawaii","129157","2188","65296","1224","5485","414","5269","442","5677","431","3598","211","2257","177","5684","291","5410","324","4443","335","9024","374","8315","292","5561","315","3008","198","1252","144","313","89","63861","1324","5231","338","4540","384","5285","406","3439","249","1954","204","5186","339","5119","311","4472","259","8536","339","8628","329","5771","281","3406","202","1726","192","568","154",
"0400000US16","Idaho","2425","349","1250","205","93","46","105","79","255","197","41","38","16","23","172","127","66","47","170","88","95","64","150","95","80","67","7","10","0","89","0","89","1175","248","37","26","53","43","127","80","68","69","77","66","22","26","30","37","143","81","170","101","333","162","115","77","0","89","0","89","0","89",
"0400000US17","Illinois","3185","419","1532","237","72","59","61","35","51","32","127","95","0","89","268","134","193","112","183","103","203","115","202","94","71","60","41","37","52","51","8","14","1653","318","20","29","56","42","83","77","45","40","82","51","64","48","353","164","71","60","413","147","148","79","257","119","39","55","15","19","7","12",
"0400000US18","Indiana","1233","273","638","191","68","47","109","57","0","89","25","26","39","47","48","38","13","17","106","113","67","50","61","45","64","52","38","45","0","89","0","89","595","166","23","28","16","21","15","21","32","38","22","35","71","67","64","64","59","76","146","92","56","45","81","59","10","14","0","89","0","89",
"0400000US19","Iowa","1112","304","630","226","143","110","20","21","12","13","15","13","94","77","133","107","61","38","24","25","68","72","27","21","32","27","1","2","0","74","0","74","482","146","45","33","3","5","1","3","7","11","8","14","125","83","20","15","27","26","122","67","42","32","81","58","0","74","1","3","0","74",
"0400000US20","Kansas","1734","309","1071","245","81","69","53","31","11","8","60","43","16","13","210","120","185","80","183","107","91","55","102","72","73","43","6","14","0","81","0","81","663","163","63","50","94","72","117","58","0","81","13","19","39","28","76","57","38","36","52","35","97","65","42","42","0","81","32","32","0","81",
"0400000US21","Kentucky","2403","427","966","273","0","89","70","65","33","34","63","72","30","29","197","133","174","122","22","24","139","82","130","98","105","110","3","22","0","89","0","89","1437","309","105","85","167","116","119","87","43","37","29","26","217","150","128","80","184","107","188","104","121","89","66","40","40","45","8","14","22","34",
"0400000US22","Louisiana","1719","415","995","341","63","44","84","95","84","54","29","40","27","25","109","71","155","153","44","45","288","185","88","59","11","16","4","7","9","14","0","92","724","182","41","30","31","34","53","34","51","44","0","92","129","88","32","30","71","49","113","55","98","66","81","65","3","6","11","18","10","17",
"0400000US23","Maine","310","104","64","48","3","6","0","74","0","74","0","74","0","74","5","12","3","5","36","46","13","15","0","74","4","7","0","74","0","74","0","74","246","95","47","48","14","18","2","5","0","74","2","5","0","74","11","20","59","56","72","60","18","21","21","21","0","74","0","74","0","74",
"0400000US24","Maryland","2708","514","1270","388","36","31","34","38","46","47","124","114","38","29","234","273","136","89","219","108","143","93","114","74","130","72","9","15","0","95","7","15","1438","299","68","48","93","64","45","66","20","23","26","41","144","99","264","143","285","214","175","95","223","91","51","35","10","22","26","36","8","16",
"0400000US25","Massachusetts","1711","290","639","179","17","20","57","41","0","95","20","32","38","36","65","63","24","39","30","25","236","139","88","83","28","28","36","34","0","95","0","95","1072","240","133","172","37","36","68","63","30","30","71","48","72","45","114","108","103","89","215","118","120","94","76","59","33","33","0","95","0","95",
"0400000US26","Michigan","2690","429","1493","277","119","97","99","58","32","32","67","44","159","75","223","118","82","76","223","113","163","104","161","76","147","70","5","10","0","78","13","18","1197","259","141","111","134","86","83","62","30","27","42","38","144","78","198","97","102","78","53","42","135","79","111","47","14","14","10","17","0","78",
"0400000US27","Minnesota","2129","379","1056","255","170","92","71","69","105","89","15","17","0","69","173","106","140","92","34","29","122","80","173","81","31","34","18","19","0","69","4","7","1073","241","59","49","135","80","18","19","38","42","68","66","99","62","69","63","99","71","223","112","158","89","49","41","49","53","3","5","6","13",
"0400000US28","Mississippi","579","306","299","201","0","95","42","72","4","7","45","48","64","67","16","27","0","95","0","95","120","93","0","95","8","12","0","95","0","95","0","95","280","146","0","95","8","11","85","99","12","22","0","95","24","37","8","13","15","23","11","17","81","61","21","35","0","95","15","26","0","95",
"0400000US29","Missouri","5725","414","2803","254","322","104","232","101","177","59","186","88","88","53","311","167","246","147","207","95","533","155","315","99","129","52","57","52","0","85","0","85","2922","348","274","121","274","108","368","121","117","56","177","84","191","102","216","98","404","130","457","120","236","137","128","66","80","46","0","85","0","85",
"0400000US30","Montana","664","178","346","126","20","17","16","26","31","21","9","14","19","27","148","115","30","40","0","78","33","22","26","18","0","78","10","13","4","8","0","78","318","139","15","20","11","18","6","9","1","5","0","78","36","39","32","23","85","81","58","63","32","26","32","37","0","78","10","12","0","78",
"0400000US31","Nebraska","1263","198","491","81","44","30","47","29","109","45","14","20","14","20","48","50","46","35","28","20","101","45","14","18","16","17","10","16","0","74","0","74","772","170","50","20","67","35","112","47","28","16","122","113","36","47","88","65","40","35","109","39","79","59","26","43","15","15","0","74","0","74",
"0400000US32","Nevada","16391","752","8166","428","505","98","549","147","817","202","520","164","193","103","799","139","711","73","642","161","1409","101","861","114","624","85","461","68","49","37","26","26","8225","509","442","168","828","223","539","198","363","204","203","111","729","134","830","106","826","173","1330","211","901","149","727","62","436","115","71","61","0","101",
"0400000US33","New Hampshire","296","146","178","107","17","20","5","8","0","85","0","85","6","13","65","55","18","28","14","21","23","22","30","40","0","85","0","85","0","85","0","85","118","65","29","31","0","85","0","85","0","85","0","85","11","17","0","85","0","85","35","21","21","25","22","28","0","85","0","85","0","85",
"0400000US34","New Jersey","2112","407","1055","273","41","41","40","33","87","56","47","43","8","18","109","71","125","100","94","56","228","106","130","81","62","57","76","103","8","14","0","92","1057","243","65","40","83","63","23","32","89","66","21","26","107","88","70","70","95","69","251","149","192","101","44","42","17","32","0","92","0","92",
"0400000US35","New Mexico","1157","258","638","162","43","37","5","10","14","20","78","59","30","54","54","62","61","58","65","69","59","49","84","56","84","60","13","17","48","54","0","92","519","179","36","41","16","26","0","92","0","92","19","19","101","64","90","68","42","48","68","53","52","52","85","60","0","92","10","17","0","92",
"0400000US36","New York","6706","805","3308","538","266","138","169","87","134","97","88","75","104","59","582","237","335","154","296","122","532","274","297","113","357","143","138","80","10","19","0","89","3398","434","370","125","250","176","116","74","52","37","161","104","531","187","410","155","214","106","438","141","502","154","214","95","132","66","8","13","0","89",
"0400000US37","North Carolina","4725","592","2166","370","329","126","69","60","142","68","0","98","90","56","525","235","261","122","90","63","301","138","188","98","118","65","19","27","17","26","17","27","2559","403","148","85","190","111","230","113","90","82","207","113","312","145","397","196","243","117","354","160","282","143","91","68","10","18","0","98","5","10",
"0400000US38","North Dakota","348","126","257","118","0","69","10","5","10","5","10","5","0","69","59","52","65","77","7","11","80","66","9","11","7","11","0","69","0","69","0","69","91","47","0","69","10","5","25","24","0","69","8","14","4","6","10","5","0","69","11","13","14","22","9","16","0","69","0","69","0","69",
"0400000US39","Ohio","2162","411","1226","325","61","63","76","52","99","68","41","44","121","73","102","94","129","81","147","83","187","124","126","89","65","51","65","70","6","10","1","4","936","221","15","18","113","66","78","52","55","35","48","49","46","37","43","35","89","57","130","81","103","76","68","60","103","73","34","34","11","15",
"0400000US40","Oklahoma","4257","443","2015","248","294","91","213","87","108","78","54","41","103","68","227","108","149","63","214","82","250","99","211","107","34","27","93","45","46","44","19","22","2242","306","221","107","128","79","214","109","147","71","45","37","344","131","235","98","196","102","349","109","197","89","106","63","35","28","23","28","2","4",
"0400000US41","Oregon","13447","741","6695","499","578","122","785","184","504","155","309","128","276","126","801","201","698","183","709","199","696","181","741","192","490","160","69","43","39","43","0","92","6752","446","628","158","714","212","626","183","300","79","193","102","828","201","602","170","645","174","1034","181","559","158","431","169","113","77","57","52","22","31",
"0400000US42","Pennsylvania","2785","440","1476","281","64","54","54","47","166","83","57","50","106","102","169","99","23","19","124","99","263","113","211","93","176","98","30","37","28","29","5","9","1309","263","85","75","151","84","80","57","57","49","44","61","80","50","60","35","93","70","258","116","176","71","115","70","70","65","21","24","19","26",
"0400000US44","Rhode Island","459","225","137","134","0","95","15","25","16","26","0","95","0","95","66","112","0","95","0","95","27","42","13","21","0","95","0","95","0","95","0","95","322","170","0","95","45","62","26","31","0","95","16","16","127","97","89","93","11","18","0","95","0","95","8","15","0","95","0","95","0","95",
"0400000US45","South Carolina","1920","367","988","195","109","76","61","47","106","75","0","98","32","27","120","70","143","94","83","62","130","73","120","74","46","33","25","39","0","98","13","27","932","270","112","80","154","95","6","9","55","39","45","37","87","58","146","96","86","91","89","60","71","61","64","46","17","20","0","98","0","98",
"0400000US46","South Dakota","197","123","75","51","3","7","27","36","6","10","0","74","0","74","22","28","16","26","0","74","0","74","1","3","0","74","0","74","0","74","0","74","122","90","0","74","29","37","0","74","0","74","6","10","0","74","16","28","19","24","48","66","4","7","0","74","0","74","0","74","0","74",
"0400000US47","Tennessee","3097","622","1599","350","116","82","105","85","215","137","58","60","76","60","316","161","135","92","194","127","169","102","136","92","44","69","16","21","19","35","0","95","1498","360","134","79","188","96","133","87","22","32","60","62","232","129","203","135","155","82","198","121","71","46","45","37","57","45","0","95","0","95",
"0400000US48","Texas","19966","1034","10215","706","768","168","572","137","1112","268","509","205","443","163","1422","301","934","226","836","253","1730","359","877","159","748","228","247","102","17","21","0","95","9751","667","490","153","838","236","607","181","472","153","455","156","1059","269","766","235","895","231","1639","298","1329","233","897","264","177","96","60","49","67","58",
"0400000US49","Utah","25137","864","13367","573","1552","191","1832","230","1145","196","893","186","629","95","1414","163","1086","173","1008","154","1580","187","1174","145","676","94","233","71","109","52","36","41","11770","448","1318","169","1405","206","1195","230","726","129","419","95","1383","129","1143","100","809","143","1369","152","1011","105","517","71","255","94","155","88","65","70",
"0400000US50","Vermont","155","83","106","75","0","69","0","69","0","69","3","5","0","69","45","64","51","53","0","69","3","6","1","3","3","4","0","69","0","69","0","69","49","30","0","69","0","69","5","8","0","69","14","16","4","8","4","6","5","7","0","69","0","69","17","22","0","69","0","69","0","69",
"0400000US51","Virginia","5295","545","2445","380","84","61","206","131","254","76","98","72","21","22","340","189","362","142","145","81","495","179","224","78","144","76","63","45","9","16","0","95","2850","436","151","105","96","74","147","78","188","142","162","102","473","230","247","119","302","172","381","151","377","106","270","101","56","50","0","95","0","95",
"0400000US53","Washington","37084","940","18540","603","1530","186","1252","190","1640","276","1136","113","597","138","2047","210","1805","162","1380","174","2815","199","2363","216","1392","124","409","100","163","91","11","14","18544","575","1405","178","1314","235","1734","265","1090","135","644","157","2231","191","1766","166","1371","161","2799","259","2270","223","1092","122","677","112","139","67","12","20",
"0400000US54","West Virginia","456","192","381","183","86","77","18","28","0","89","0","89","18","30","92","78","10","18","0","89","41","67","75","68","16","31","13","21","12","19","0","89","75","53","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","11","18","21","26","25","33","0","89","18","24","0","89",
"0400000US55","Wisconsin","1503","265","746","167","25","28","45","40","8","11","67","68","57","34","116","60","50","41","3","5","219","95","83","35","71","48","2","3","0","69","0","69","757","191","21","18","45","37","73","36","53","36","16","17","147","76","34","38","52","41","157","81","92","67","26","18","40","41","1","3","0","69",
"0400000US56","Wyoming","204","91","117","71","0","89","0","89","19","20","8","16","0","89","12","20","2","4","11","16","29","32","14","24","5","8","17","21","0","89","0","89","87","48","0","89","0","89","5","7","5","10","14","19","2","5","10","14","0","89","18","23","27","30","0","89","0","89","0","89","6","7",
"0400000US72","Puerto Rico","77","70","47","44","0","92","9","14","1","3","0","92","0","92","0","92","14","21","0","92","7","13","0","92","9","13","7","12","0","92","0","92","30","30","0","92","10","15","0","92","0","92","6","11","0","92","0","92","0","92","8","13","0","92","0","92","6","11","0","92","0","92",
"0500000US01001","Autauga County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01003","Baldwin County, Alabama","2","5","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","2","5","0","89","0","89","0","89","0","89","0","89","0","89","2","5","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01005","Barbour County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01007","Bibb County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01009","Blount County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01011","Bullock County, Alabama","18","48","12","34","0","89","0","89","0","89","0","89","0","89","0","89","12","34","0","89","0","89","0","89","0","89","0","89","0","89","0","89","6","15","0","89","0","89","0","89","0","89","0","89","0","89","6","15","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01013","Butler County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01015","Calhoun County, Alabama","82","98","50","70","0","89","29","46","0","89","0","89","0","89","7","13","0","89","14","23","0","89","0","89","0","89","0","89","0","89","0","89","32","36","0","89","16","25","0","89","0","89","0","89","0","89","0","89","0","89","0","89","16","26","0","89","0","89","0","89","0","89",
"0500000US01017","Chambers County, Alabama","17","26","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","17","26","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","17","26","0","89","0","89","0","89","0","89","0","89",
"0500000US01019","Cherokee County, Alabama","3","6","3","6","0","89","0","89","0","89","0","89","0","89","0","89","3","6","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01021","Chilton County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01023","Choctaw County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01025","Clarke County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01027","Clay County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01029","Cleburne County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01031","Coffee County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01033","Colbert County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01035","Conecuh County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01037","Coosa County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01039","Covington County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01041","Crenshaw County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01043","Cullman County, Alabama","32","35","18","23","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","18","23","0","89","0","89","14","25","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","14","25","0","89","0","89","0","89","0","89","0","89",
"0500000US01045","Dale County, Alabama","58","41","46","36","12","12","12","12","0","89","0","89","12","24","10","10","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","12","9","0","89","0","89","0","89","0","89","0","89","0","89","12","9","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01047","Dallas County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01049","DeKalb County, Alabama","5","7","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","5","7","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","5","7","0","89","0","89","0","89",
"0500000US01051","Elmore County, Alabama","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01053","Escambia County, Alabama","14","22","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","14","22","0","89","0","89","0","89","0","89","0","89","14","22","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89",
"0500000US01055","Etowah County, Alabama","84","96","27","43","0","89","0","89","12","20","0","89","0","89","0","89","0","89","0","89","0","89","15","23","0","89","0","89","0","89","0","89","57","66","0","89","0","89","0","89","0","89","0","89","37","55","0","89","0","89","0","89","20","32","0","89","0","89","0","89","0","89",
