"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US21","Kentucky","2019","326","844","182","15","30","88","68","24","23","18","20","49","43","252","113","70","44","25","26","22","22","149","85","132","98","0","27","0","27","0","27","1175","228","157","96","167","112","80","70","24","28","25","24","132","94","41","38","111","67","198","108","150","80","32","33","41","36","0","27","17","28",
"0400000US22","Louisiana","2141","566","1288","423","82","70","176","190","111","67","31","37","46","47","99","56","196","133","63","72","334","209","110","59","12","21","9","9","19","24","0","28","853","224","69","48","42","45","60","55","55","55","11","20","83","66","79","66","86","70","121","64","163","78","60","46","10","24","14","23","0","28",
"0400000US23","Maine","246","98","23","18","4","7","0","23","0","23","0","23","0","23","0","23","0","23","0","23","7","9","7","12","5","7","0","23","0","23","0","23","223","89","14","15","20","24","3","6","3","5","0","23","0","23","17","21","59","48","84","58","4","5","12","17","0","23","7","11","0","23",
"0400000US24","Maryland","2570","367","1271","263","29","23","110","93","55","50","78","82","20","25","363","314","131","99","159","88","134","104","96","48","81","52","7","12","0","29","8","17","1299","245","56","40","48","45","125","107","19","26","83","60","206","91","121","67","147","88","121","66","257","140","101","72","15","23","0","29","0","29",
"0400000US25","Massachusetts","1876","320","626","169","10","16","68","74","0","29","35","29","9","17","43","57","19","37","59","54","109","85","138","86","38","48","90","77","8","11","0","29","1250","253","104","137","92","76","72","68","59","48","86","58","166","138","66","61","102","99","207","104","81","60","110","98","98","104","7","11","0","29",
"0400000US26","Michigan","2230","396","1360","284","94","64","89","65","23","22","71","52","98","52","162","111","177","126","184","85","173","93","123","71","149","65","3","5","0","24","14","24","870","213","165","103","56","41","79","58","33","30","14","20","111","73","80","50","21","16","102","68","95","53","100","57","8","8","6","7","0","24",
"0400000US27","Minnesota","2259","306","1110","213","138","71","60","48","158","118","48","33","0","20","168","99","136","71","93","47","99","64","144","71","47","37","14","15","1","2","4","7","1149","210","92","62","115","63","41","29","17","19","27","26","78","49","157","92","119","67","229","101","206","92","56","43","0","20","1","2","11","15",
"0400000US28","Mississippi","274","105","177","94","0","29","27","45","6","9","0","29","0","29","31","38","8","17","0","29","59","45","13","16","16","18","8","14","9","15","0","29","97","53","0","29","10","14","0","29","14","25","0","29","0","29","42","50","0","29","0","29","0","29","11","16","14","23","6","9","0","29",
"0400000US29","Missouri","6263","513","3228","374","219","77","366","121","138","57","156","100","158","81","261","129","322","137","402","123","632","152","301","124","188","74","85","83","0","26","0","26","3035","402","375","148","378","146","408","158","82","58","82","55","90","62","301","155","477","137","473","122","175","110","100","50","89","53","5","9","0","26",
"0400000US30","Montana","676","196","354","144","26","17","20","14","9","14","8","15","15","20","65","42","0","23","75","87","76","52","17","17","27","29","16","13","0","23","0","23","322","112","12","16","15","20","7","15","0","23","13","15","12","17","83","71","70","62","34","31","16","16","43","43","4","7","13","15","0","23",
"0400000US31","Nebraska","1254","220","421","110","28","37","10","10","16","16","23","28","32","29","16","34","11","11","26","24","100","65","58","45","50","31","51","62","0","22","0","22","833","176","39","22","113","54","90","49","12","14","75","54","42","36","155","86","20","21","105","59","93","60","25","30","64","62","0","22","0","22",
"0400000US32","Nevada","16841","631","8367","351","480","109","576","129","750","164","350","83","162","92","830","110","716","89","790","153","1414","105","948","114","753","64","504","92","53","38","41","48","8474","465","563","176","767","185","554","165","361","95","177","54","750","105","862","127","805","106","1444","110","868","130","794","85","445","101","84","67","0","31",
"0400000US33","New Hampshire","214","92","112","60","17","21","6","10","0","27","0","27","7","13","33","40","0","27","0","27","42","37","0","27","7","12","0","27","0","27","0","27","102","51","18","21","0","27","0","27","0","27","0","27","3","7","0","27","0","27","30","16","10","16","27","29","14","28","0","27","0","27",
"0400000US34","New Jersey","2610","584","1217","325","42","47","75","59","172","82","37","36","46","41","81","52","120","88","93","71","231","125","101","74","154","100","55","46","10","19","0","28","1393","373","108","68","124","86","17","52","51","50","99","74","160","115","120","99","115","81","362","155","131","93","93","74","13","21","0","28","0","28",
"0400000US35","New Mexico","1477","325","840","268","91","66","104","90","23","27","101","76","25","37","62","57","65","64","147","101","82","60","63","38","30","28","20","16","27","32","0","28","637","137","38","44","7","10","13","19","0","28","15","16","162","83","88","60","66","47","56","41","66","65","97","54","22","17","7","13","0","28",
"0400000US36","New York","7365","916","3512","537","301","150","227","80","133","85","56","43","184","109","428","164","522","183","289","117","552","258","445","179","218","100","125","78","32","39","0","28","3853","567","340","156","256","163","293","129","49","36","133","106","464","170","431","174","182","112","487","149","702","186","282","108","187","96","47","35","0","28",
"0400000US37","North Carolina","5390","704","2424","481","336","173","61","51","141","105","15","26","76","55","523","178","414","189","128","77","263","109","286","123","102","68","23","23","41","54","15","22","2966","412","190","121","280","152","296","116","114","89","185","114","305","133","261","139","203","89","429","157","448","163","175","110","39","42","37","50","4","8",
"0400000US38","North Dakota","332","102","255","88","10","9","0","20","7","9","7","13","3","7","34","27","51","38","16","14","98","68","29","38","0","20","0","20","0","20","0","20","77","53","3","5","1","3","34","34","0","20","4","9","5","6","6","7","0","20","2","3","0","20","22","33","0","20","0","20","0","20",
"0400000US39","Ohio","2402","446","1194","316","88","47","114","90","76","57","51","45","36","22","13","20","131","92","118","65","319","185","106","57","108","59","18","30","16","13","0","27","1208","238","36","31","142","72","40","34","21","21","40","35","79","72","102","58","138","82","272","118","110","78","113","79","64","43","30","22","21","25",
"0400000US40","Oklahoma","4283","367","2266","216","291","91","290","94","120","74","98","61","120","82","214","92","214","99","203","83","226","101","231","77","104","52","87","59","54","44","14","19","2017","244","182","82","100","54","194","74","144","76","50","37","198","97","206","95","219","86","361","113","151","64","165","78","22","19","25","26","0","23",
"0400000US41","Oregon","14993","641","7326","433","561","138","834","184","539","150","334","111","255","106","733","157","855","197","956","205","898","191","702","199","391","112","166","84","72","57","30","38","7667","421","809","123","815","212","596","212","377","89","283","144","590","179","844","179","885","184","947","196","824","175","410","135","179","69","45","38","63","64",
"0400000US42","Pennsylvania","3510","669","1791","389","43","31","123","88","123","83","93","82","131","87","304","184","114","110","187","141","207","112","316","178","123","91","22","36","0","24","5","9","1719","372","99","66","58","36","153","109","59","61","164","125","228","114","49","34","118","76","172","76","289","129","169","73","98","68","40","49","23","29",
"0400000US44","Rhode Island","383","163","172","93","0","30","29","25","23","31","0","30","0","30","69","59","0","30","11","16","0","30","0","30","25","33","0","30","0","30","15","21","211","121","0","30","39","54","0","30","0","30","33","38","39","38","65","70","12","19","12","17","0","30","0","30","11","17","0","30","0","30",
"0400000US45","South Carolina","2128","406","966","220","89","63","106","80","114","68","0","30","73","51","89","54","123","81","77","53","109","67","136","91","4","7","28","50","0","30","18","33","1162","283","79","55","216","116","41","35","70","46","36","40","125","85","158","99","61","53","206","108","47","46","74","49","49","44","0","30","0","30",
"0400000US46","South Dakota","226","129","107","91","3","5","0","22","0","22","0","22","22","35","10","14","19","17","50","69","2","3","1","3","0","22","0","22","0","22","0","22","119","72","0","22","0","22","5","7","0","22","0","22","19","31","18","28","0","22","16","20","15","24","46","49","0","22","0","22","0","22",
"0400000US47","Tennessee","3110","540","1448","274","112","86","137","114","148","122","64","62","30","38","181","93","204","78","83","72","173","90","185","76","55","44","46","46","14","25","16","25","1662","354","155","111","139","88","124","81","37","50","66","63","216","109","202","119","109","65","281","131","186","88","109","78","33","40","5","6","0","29",
"0400000US48","Texas","20974","1129","10687","831","1153","255","872","182","990","239","464","194","245","103","1657","305","954","268","754","213","1635","301","1010","195","760","269","174","86","15","16","4","7","10287","603","502","158","778","190","602","211","605","190","463","132","946","200","716","178","979","242","1881","387","1392","268","1006","198","211","129","147","75","59","67",
"0400000US49","Utah","26145","823","13716","555","1589","195","1547","185","1325","243","754","113","657","111","1179","158","1457","198","1214","168","1605","153","1198","136","790","106","283","49","80","32","38","22","12429","509","1310","221","1601","226","1186","201","623","98","560","129","1380","173","1274","130","877","190","1336","100","1049","131","676","81","362","94","125","76","70","58",
"0400000US50","Vermont","145","74","62","52","0","22","0","22","0","22","0","22","0","22","18","22","44","48","0","22","0","22","0","22","0","22","0","22","0","22","0","22","83","52","0","22","0","22","43","42","0","22","21","21","0","22","0","22","6","9","0","22","2","4","11","17","0","22","0","22","0","22",
"0400000US51","Virginia","5633","541","2697","336","132","62","82","47","324","117","141","97","144","89","340","186","419","170","239","125","439","128","210","97","112","61","91","57","24","30","0","29","2936","398","63","50","134","76","153","78","203","149","149","86","370","142","340","151","191","72","457","129","484","162","291","97","74","53","13","21","14","23",
"0400000US53","Washington","40695","985","20091","611","1873","227","1609","281","1552","229","1074","112","547","126","1984","220","1966","221","1634","180","3151","230","2447","219","1501","127","586","96","167","75","0","28","20604","627","1614","166","1705","208","1764","198","1332","196","521","138","2215","196","2063","167","1714","226","3015","240","2149","227","1554","173","789","156","146","87","23","27",
"0400000US54","West Virginia","666","238","478","182","65","67","77","83","26","41","0","27","23","38","53","60","23","27","31","38","112","106","47","45","9","17","3","6","9","14","0","27","188","100","0","27","18","17","7","7","7","7","0","27","0","27","17","26","0","27","69","56","34","41","19","28","6","10","11","17","0","27",
"0400000US55","Wisconsin","1305","250","620","146","42","47","18","16","9","12","29","25","73","47","137","78","76","63","8","13","124","68","51","29","49","35","4","4","0","22","0","22","685","172","3","5","54","40","67","42","55","35","15","20","67","46","74","64","42","44","133","66","122","61","35","32","17","24","1","2","0","22",
"0400000US56","Wyoming","197","79","96","45","0","27","0","27","13","13","0","27","0","27","8","15","5","8","6","10","25","24","18","25","21","25","0","27","0","27","0","27","101","55","0","27","0","27","7","11","3","5","17","17","5","6","13","23","0","27","27","34","20","21","0","27","0","27","0","27","9","10",
"0400000US72","Puerto Rico","61","47","25","29","0","30","0","30","7","10","0","30","0","30","0","30","18","27","0","30","0","30","0","30","0","30","0","30","0","30","0","30","36","36","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","0","30","10","16","26","33","0","30","0","30","0","30",
"0500000US01001","Autauga County, Alabama","15","25","15","25","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","15","25","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","5","9","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","9","0","27","0","27","0","27","0","27","0","27","0","27","5","9","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01005","Barbour County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01007","Bibb County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01011","Bullock County, Alabama","32","64","21","41","0","18","0","18","0","18","0","18","0","18","0","18","21","41","0","18","0","18","0","18","0","18","0","18","0","18","0","18","11","25","0","18","0","18","0","18","0","18","0","18","0","18","11","25","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01013","Butler County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","24","34","4","8","0","27","0","27","0","27","0","27","0","27","4","8","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","20","33","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","20","33","0","27","0","27","0","27","0","27",
"0500000US01017","Chambers County, Alabama","13","20","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","13","20","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","13","20","0","24","0","24","0","24","0","24","0","24",
"0500000US01019","Cherokee County, Alabama","4","9","4","9","0","21","0","21","0","21","0","21","0","21","0","21","4","9","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01021","Chilton County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","68","112","54","88","18","30","23","36","0","21","0","21","0","21","0","21","0","21","13","25","0","21","0","21","0","21","0","21","0","21","0","21","14","26","0","21","0","21","0","21","0","21","0","21","0","21","14","26","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01033","Colbert County, Alabama","7","10","7","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01035","Conecuh County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","26","40","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","26","40","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","10","16","0","24","0","24","16","25","0","24",
"0500000US01041","Crenshaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01043","Cullman County, Alabama","44","44","27","34","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","8","0","27","0","27","22","32","0","27","0","27","17","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","17","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01045","Dale County, Alabama","45","35","37","28","17","11","13","12","0","24","0","24","0","24","7","7","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","8","0","24","0","24","0","24","0","24","0","24","0","24","8","8","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01047","Dallas County, Alabama","19","31","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","19","31","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","19","31","0","24","0","24","0","24","0","24",
"0500000US01049","DeKalb County, Alabama","5","8","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","8","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","5","8","0","27","0","27","0","27",
"0500000US01051","Elmore County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01053","Escambia County, Alabama","15","23","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","15","23","0","24","0","24","0","24","0","24","0","24","15","23","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01055","Etowah County, Alabama","61","71","30","49","0","27","0","27","12","20","0","27","0","27","0","27","0","27","0","27","0","27","18","29","0","27","0","27","0","27","0","27","31","28","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","31","28","0","27","0","27","0","27","0","27",
