"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US24","Maryland","2792","261","1409","236","55","44","111","50","118","61","12","19","28","26","233","117","79","47","168","69","316","137","138","73","91","61","39","28","13","23","8","10","1383","190","33","41","33","31","87","47","24","28","27","26","206","81","211","122","152","71","166","87","245","80","148","80","39","27","12","21","0","28",
"0400000US25","Massachusetts","2002","319","929","188","32","28","43","32","29","28","51","33","102","50","63","56","50","52","93","61","162","92","202","100","38","38","47","36","17","22","0","28","1073","222","25","40","65","41","65","53","31","34","48","44","256","157","115","76","69","52","44","38","117","65","64","38","75","75","77","66","22","36",
"0400000US26","Michigan","2492","388","1071","252","56","36","29","21","12","12","66","52","38","27","85","73","337","213","64","46","77","37","144","70","139","58","19","19","0","23","5","7","1421","281","60","42","86","71","96","68","77","55","42","38","172","92","133","85","85","48","178","86","181","101","175","72","17","17","37","30","82","80",
"0400000US27","Minnesota","1969","292","1032","191","30","23","52","30","168","82","73","47","47","43","189","109","73","39","117","61","86","54","100","48","72","39","23","19","2","3","0","20","937","187","53","46","54","35","76","40","37","31","17","17","93","41","210","101","47","29","96","62","181","106","54","30","15","13","1","2","3","6",
"0400000US28","Mississippi","492","198","147","81","16","22","0","29","8","13","0","29","5","11","39","47","7","16","8","15","14","17","13","17","9","14","13","14","15","20","0","29","345","162","0","29","7","11","0","29","0","29","8","16","29","25","73","71","55","82","33","39","8","13","90","84","24","26","18","22","0","29",
"0400000US29","Missouri","6479","573","3853","425","520","181","351","118","223","122","149","85","331","156","336","121","220","132","277","98","634","170","405","131","301","121","106","81","0","26","0","26","2626","320","195","78","282","111","188","97","112","70","60","43","305","137","173","79","346","125","416","106","206","74","248","130","18","20","65","43","12","19",
"0400000US30","Montana","841","289","537","181","80","56","38","22","8","13","9","15","0","23","42","34","0","23","99","77","155","87","18","24","47","41","13","22","0","23","28","43","304","138","0","23","31","31","0","23","0","23","34","30","7","11","147","120","28","27","14","16","2","5","25","28","5","8","11","18","0","23",
"0400000US31","Nebraska","1305","330","541","138","42","36","34","20","9","10","7","14","52","46","62","39","34","33","66","45","92","85","83","54","46","33","0","22","10","10","4","10","764","234","54","35","91","53","90","65","0","22","51","32","45","25","143","92","49","45","71","71","67","33","32","32","64","66","7","8","0","22",
"0400000US32","Nevada","18334","567","9156","366","465","135","617","155","769","169","474","71","271","136","795","133","862","91","848","127","1426","151","1154","134","773","72","564","92","120","62","18","21","9178","367","647","130","730","130","646","119","416","62","333","104","839","104","806","69","746","143","1474","132","1053","117","750","124","485","60","180","81","73","57",
"0400000US33","New Hampshire","229","92","103","65","0","26","0","26","0","26","0","26","0","26","15","23","0","26","20","28","54","51","0","26","10","16","4","7","0","26","0","26","126","60","0","26","10","15","0","26","0","26","19","21","10","14","0","26","0","26","9","14","25","32","35","37","18","19","0","26","0","26",
"0400000US34","New Jersey","2811","440","1157","259","70","64","65","41","140","56","16","20","73","55","78","48","77","68","199","97","143","75","153","74","63","61","56","44","24","48","0","28","1654","269","96","57","92","67","84","63","121","57","75","41","174","81","90","65","128","93","301","94","228","90","168","94","89","61","8","13","0","28",
"0400000US35","New Mexico","1340","267","583","181","64","68","74","75","17","22","27","33","30","40","57","50","75","52","52","40","105","104","52","45","12","19","18","33","0","27","0","27","757","180","40","42","91","95","31","40","0","27","15","20","156","95","26","25","61","49","112","88","98","69","73","69","28","21","26","25","0","27",
"0400000US36","New York","7528","653","3572","386","245","147","219","80","123","64","154","80","129","65","302","111","635","227","292","139","550","168","553","142","171","76","97","51","62","49","40","36","3956","402","183","110","149","62","311","115","73","61","103","52","419","176","471","146","303","118","509","146","665","190","406","116","229","79","99","56","36","61",
"0400000US37","North Carolina","6588","936","3059","617","239","269","147","78","242","144","41","27","74","53","491","164","520","172","296","95","359","152","358","123","129","111","64","44","85","66","14","22","3529","522","403","158","335","146","231","78","134","68","131","148","178","99","254","118","194","86","507","162","666","320","375","165","85","63","12","15","24","26",
"0400000US38","North Dakota","336","120","185","89","13","11","0","20","10","11","6","9","4","9","58","50","13","24","29","27","31","39","18","24","3","4","0","20","0","20","0","20","151","63","1","3","2","4","56","36","2","3","4","9","32","34","18","13","11","10","24","33","0","20","0","20","1","2","0","20","0","20",
"0400000US39","Ohio","3248","472","1547","274","85","53","111","59","197","127","75","66","41","35","88","64","128","76","180","97","254","109","159","76","120","65","64","57","25","24","20","35","1701","289","71","54","133","73","99","48","26","17","50","44","189","101","112","62","138","83","328","105","122","69","261","144","119","63","26","19","27","31",
"0400000US40","Oklahoma","4969","289","2568","231","331","89","326","123","158","85","122","68","99","69","234","95","339","112","302","117","193","57","251","103","157","53","45","36","11","10","0","22","2401","218","287","153","202","101","110","93","86","74","116","50","178","90","257","95","215","82","384","117","179","62","264","74","96","58","24","29","3","4",
"0400000US41","Oregon","14936","654","7325","414","364","119","661","203","575","172","329","97","270","102","921","274","758","241","800","149","1131","163","635","164","535","163","228","76","91","56","27","28","7611","459","577","171","783","137","594","168","222","91","325","135","576","178","924","186","855","201","976","201","973","174","383","107","283","72","96","60","44","59",
"0400000US42","Pennsylvania","4463","761","2083","435","31","31","171","105","119","79","47","38","278","163","326","154","203","133","270","127","161","78","274","124","138","64","65","47","0","23","0","23","2380","446","148","96","133","80","164","84","77","55","154","74","293","154","163","93","107","60","258","106","408","121","288","103","107","74","63","50","17","18",
"0400000US44","Rhode Island","575","245","338","153","0","29","55","52","39","36","15","21","0","29","110","81","0","29","26","32","0","29","26","41","59","55","0","29","0","29","8","15","237","134","0","29","0","29","0","29","0","29","4","9","22","23","49","61","0","29","52","57","83","93","0","29","27","32","0","29","0","29",
"0400000US45","South Carolina","2784","532","1361","276","85","67","201","139","108","71","17","18","63","47","198","121","157","90","86","49","249","123","88","44","32","27","67","52","10","19","0","28","1423","360","166","105","251","166","95","76","34","27","65","40","83","73","122","97","102","67","258","110","75","53","74","53","81","51","13","20","4","6",
"0400000US46","South Dakota","313","107","135","66","6","9","13","18","13","16","3","5","32","38","13","19","14","12","23","21","18","15","0","22","0","22","0","22","0","22","0","22","178","89","17","14","7","9","14","12","0","22","3","6","21","25","34","37","0","22","15","23","37","45","30","33","0","22","0","22","0","22",
"0400000US47","Tennessee","3299","442","1609","266","160","100","74","105","76","58","46","78","52","67","271","112","313","135","47","42","112","82","255","108","107","65","22","22","57","60","17","20","1690","322","240","135","133","74","147","136","66","92","20","27","147","80","169","90","58","43","261","135","193","83","127","75","109","56","20","23","0","28",
"0400000US48","Texas","22248","1145","10910","733","1105","333","859","172","791","185","499","133","334","132","952","198","1275","289","904","211","1896","312","1027","237","889","203","338","151","36","37","5","9","11338","697","808","228","557","158","911","223","532","186","308","114","863","170","934","208","1101","215","2070","308","1605","299","1016","212","338","122","270","132","25","27",
"0400000US49","Utah","26411","1047","13498","546","1298","137","1152","211","1523","246","708","106","571","114","1276","226","1382","165","1256","149","1824","162","1140","105","899","89","316","84","108","45","45","56","12913","626","1276","150","1106","214","1446","248","607","114","678","207","1403","216","1317","104","918","136","1545","118","1056","151","919","129","422","91","124","70","96","89",
"0400000US50","Vermont","206","107","69","47","0","20","0","20","10","15","0","20","0","20","0","20","0","20","0","20","27","26","0","20","0","20","7","12","25","24","0","20","137","82","0","20","6","10","25","31","18","25","11","17","25","20","0","20","11","17","1","3","5","9","0","20","10","13","15","19","10","16",
"0400000US51","Virginia","5494","454","2464","268","186","66","92","52","206","73","130","69","212","94","246","116","177","85","338","138","401","128","234","76","114","51","76","41","52","50","0","28","3030","331","206","81","142","65","108","53","47","33","115","68","313","116","340","118","205","102","471","139","552","159","294","104","161","74","51","45","25","28",
"0400000US53","Washington","44870","1320","22522","785","1682","187","2117","353","1908","278","1059","166","730","124","2036","253","2325","210","1995","229","3148","250","2485","199","1923","139","860","117","224","74","30","23","22348","734","1464","203","1911","228","1605","310","1229","159","584","129","2076","185","2147","235","2139","232","3395","274","2436","254","2194","151","778","176","323","116","67","42",
"0400000US54","West Virginia","648","301","283","149","28","41","19","29","34","44","0","27","0","27","11","19","43","52","38","44","71","59","0","27","39","57","0","27","0","27","0","27","365","193","3","6","38","40","16","28","13","23","0","27","27","30","19","26","25","30","80","72","64","54","26","29","11","18","0","27","43","48",
"0400000US55","Wisconsin","1378","196","604","128","24","33","12","13","20","20","28","22","17","19","179","90","115","68","22","24","60","43","49","29","43","26","26","23","4","6","5","8","774","145","21","19","30","24","19","17","23","17","11","18","122","81","65","43","11","16","145","54","110","51","88","46","62","46","45","41","22","26",
"0400000US56","Wyoming","391","247","250","213","6","9","0","27","0","27","4","7","3","7","154","138","52","77","0","27","6","9","9","17","16","21","0","27","0","27","0","27","141","98","0","27","0","27","8","15","4","6","16","12","73","76","0","27","0","27","0","27","11","18","22","27","7","11","0","27","0","27",
"0400000US72","Puerto Rico","182","91","115","69","0","31","0","31","7","10","33","37","0","31","33","38","0","31","0","31","0","31","24","38","18","28","0","31","0","31","0","31","67","48","0","31","0","31","0","31","0","31","0","31","12","18","0","31","0","31","11","18","12","19","23","30","9","14","0","31","0","31",
"0500000US01001","Autauga County, Alabama","31","33","18","26","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","12","20","6","14","0","27","0","27","0","27","0","27","13","20","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","13","20","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01005","Barbour County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01007","Bibb County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01011","Bullock County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01013","Butler County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","6","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27",
"0500000US01017","Chambers County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01019","Cherokee County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01021","Chilton County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","33","59","27","49","11","19","7","15","0","21","0","21","0","21","0","21","0","21","9","16","0","21","0","21","0","21","0","21","0","21","0","21","6","10","0","21","0","21","0","21","0","21","0","21","0","21","6","10","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01033","Colbert County, Alabama","31","35","8","13","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","13","0","27","0","27","23","32","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","6","10","0","27","0","27","0","27","17","23",
"0500000US01035","Conecuh County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","23","27","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","23","27","0","24","0","24","0","24","6","10","0","24","0","24","0","24","0","24","0","24","8","12","0","24","0","24","9","14","0","24",
"0500000US01041","Crenshaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01043","Cullman County, Alabama","19","27","15","26","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","15","26","0","27","0","27","0","27","0","27","0","27","4","7","0","27","0","27","4","7","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01045","Dale County, Alabama","11","15","9","14","9","14","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","2","3","0","24","0","24","0","24","0","24","0","24","0","24","2","3","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01047","Dallas County, Alabama","37","33","20","34","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","7","11","13","24","0","24","0","24","0","24","17","27","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","17","27","0","24","0","24","0","24","0","24",
"0500000US01049","DeKalb County, Alabama","497","517","194","218","97","105","48","60","0","27","0","27","0","27","0","27","6","11","0","27","43","58","0","27","0","27","0","27","0","27","0","27","303","303","0","27","122","147","7","12","0","27","0","27","0","27","7","11","123","110","44","57","0","27","0","27","0","27","0","27","0","27",
"0500000US01051","Elmore County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01053","Escambia County, Alabama","67","89","67","89","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","67","89","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01055","Etowah County, Alabama","67","59","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","67","59","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","31","35","36","53","0","27","0","27","0","27",
