"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US11","District of Columbia","328","76","215","84","0","31","0","31","0","31","0","31","0","31","41","40","28","32","2","3","35","50","77","37","17","21","15","22","0","31","0","31","113","74","0","31","0","31","0","31","0","31","0","31","8","11","69","71","10","15","26","28","0","31","0","31","0","31","0","31","0","31",
"0400000US12","Florida","13339","1061","6128","691","220","103","458","145","310","130","222","112","241","103","553","196","619","166","841","343","975","194","770","218","449","138","349","139","83","69","38","46","7211","717","244","119","389","134","543","261","394","201","298","145","671","244","553","179","569","195","986","245","900","271","597","184","679","196","337","212","51","57",
"0400000US13","Georgia","7127","1097","3641","601","227","134","381","153","296","147","166","96","139","96","225","172","468","212","375","174","659","244","265","174","270","96","143","90","27","29","0","33","3486","708","263","130","302","135","259","108","133","115","170","137","271","179","488","283","134","75","298","116","448","183","233","91","417","252","68","67","2","3",
"0400000US15","Hawaii","147698","2604","75721","1522","6170","494","5538","474","6184","612","3291","239","2258","163","5264","313","6047","305","5259","424","10100","445","9149","381","7875","302","5404","239","2349","295","833","265","71977","1438","5280","364","5298","433","6074","422","3207","227","1712","174","4799","275","5558","357","4904","303","9626","367","8224","361","7798","337","5783","253","2496","301","1218","254",
"0400000US16","Idaho","3174","479","1261","226","144","104","3","5","78","38","75","45","27","20","137","82","184","125","102","84","199","150","76","70","184","101","52","41","0","29","0","29","1913","399","73","55","60","42","106","49","91","55","120","116","296","148","198","117","296","158","202","112","219","126","96","72","84","62","65","65","7","9",
"0400000US17","Illinois","5196","572","2653","377","165","98","102","57","167","87","203","90","95","45","133","93","242","129","368","160","466","140","252","105","328","153","63","43","39","37","30","44","2543","331","39","32","172","65","202","79","66","40","89","54","315","136","133","83","234","136","514","166","304","115","269","124","147","85","39","45","20","20",
"0400000US18","Indiana","2205","258","1050","208","21","29","70","35","104","44","58","39","75","81","125","73","148","83","68","52","151","78","52","48","102","64","44","26","27","29","5","8","1155","189","30","20","71","33","110","57","58","48","5","10","104","65","137","68","108","81","157","73","97","58","116","89","116","62","42","37","4","6",
"0400000US19","Iowa","3941","369","1997","257","160","85","325","163","121","82","61","51","107","65","103","61","212","130","136","68","414","155","63","62","130","83","157","47","8","12","0","23","1944","289","305","96","145","88","134","57","180","93","33","46","34","28","204","92","167","81","336","162","207","124","93","45","53","64","53","40","0","23",
"0400000US20","Kansas","2344","389","1111","255","84","64","118","87","16","21","73","44","128","125","103","62","120","52","77","78","131","86","36","33","161","80","37","25","27","29","0","26","1233","220","58","52","127","60","68","55","12","9","95","49","46","30","131","67","183","98","192","91","95","63","105","84","48","32","70","48","3","6",
"0400000US21","Kentucky","3033","453","1452","295","146","91","36","37","89","66","83","56","38","38","179","112","333","161","104","65","161","68","195","99","41","38","43","43","4","7","0","29","1581","283","267","124","240","118","72","59","40","47","21","25","150","93","219","81","103","67","148","97","105","55","160","102","29","24","0","29","27","38",
"0400000US22","Louisiana","1743","513","950","361","163","174","62","46","163","151","66","69","3","9","139","130","18","25","108","80","15","21","86","59","43","63","42","33","16","17","26","30","793","281","27","29","11","15","2","6","87","122","41","47","186","157","72","54","2","6","76","49","90","76","73","63","107","88","19","25","0","32",
"0400000US23","Maine","190","69","93","51","0","26","0","26","0","26","5","8","0","26","36","23","8","14","0","26","11","19","30","38","3","5","0","26","0","26","0","26","97","44","14","18","0","26","0","26","0","26","0","26","0","26","0","26","0","26","36","39","15","13","11","18","11","9","10","9","0","26",
"0400000US24","Maryland","2650","417","1340","245","100","70","42","39","118","74","4","15","0","30","107","74","57","50","95","57","391","143","114","76","105","60","100","42","107","54","0","30","1310","279","61","48","120","74","63","52","61","56","46","44","84","67","33","20","60","39","247","109","240","89","140","66","105","51","34","40","16","20",
"0400000US25","Massachusetts","2786","459","1384","281","85","70","94","61","109","91","20","29","101","112","119","85","101","69","125","96","242","157","228","82","103","70","42","49","15","17","0","31","1402","279","131","93","38","37","36","44","12","21","94","44","261","99","140","91","118","78","97","85","222","115","126","85","64","54","42","60","21","27",
"0400000US26","Michigan","3117","353","1512","262","161","98","41","41","64","40","59","30","0","26","85","60","195","90","156","92","200","118","178","69","225","101","119","55","29","26","0","26","1605","246","65","56","62","41","61","48","40","51","82","49","75","53","289","169","137","69","141","70","307","109","263","109","12","13","35","32","36","31",
"0400000US27","Minnesota","2201","438","1453","374","131","123","51","70","50","83","10","25","19","15","183","109","297","102","120","46","180","153","150","84","72","46","64","24","114","64","12","15","748","159","18","55","52","54","38","31","22","18","7","17","73","42","121","52","40","31","105","73","132","92","49","40","77","52","0","22","14","19",
"0400000US28","Mississippi","1215","435","408","159","0","32","63","77","10","19","0","32","74","55","0","32","13","25","20","22","66","69","5","6","0","32","35","51","28","40","94","71","807","370","6","9","40","63","0","32","45","67","47","62","59","43","198","211","239","189","36","56","61","74","65","52","11","19","0","32","0","32",
"0400000US29","Missouri","8887","727","4474","474","525","162","483","190","328","162","165","114","375","166","329","107","400","141","363","144","447","131","587","182","241","123","167","86","25","30","39","44","4413","418","544","148","588","161","201","86","139","69","82","75","531","183","349","118","463","137","511","190","469","162","290","137","148","78","96","71","2","4",
"0400000US30","Montana","595","161","314","95","4","8","4","6","2","4","19","19","64","51","3","7","58","44","51","46","50","43","54","46","5","7","0","26","0","26","0","26","281","112","5","8","7","8","15","19","0","26","0","26","27","30","11","19","7","12","61","60","69","70","31","25","9","14","39","43","0","26",
"0400000US31","Nebraska","1235","252","489","180","18","20","4","6","77","78","25","20","32","31","65","73","67","48","17","34","40","30","102","73","12","13","11","13","14","12","5","12","746","159","32","29","15","19","34","30","3","4","86","52","189","85","50","49","21","26","75","51","154","75","60","30","5","6","22","18","0","23",
"0400000US32","Nevada","21398","909","10579","550","650","202","712","169","829","174","588","103","316","53","845","121","885","149","991","125","1806","187","1058","158","888","113","719","129","238","57","54","51","10819","543","666","162","695","177","1167","374","528","48","262","62","667","78","924","115","873","126","1677","107","1357","131","878","84","826","71","205","88","94","79",
"0400000US33","New Hampshire","424","187","164","78","37","44","0","28","7","11","0","28","0","28","4","10","12","15","0","28","2","4","66","54","0","28","0","28","36","42","0","28","260","159","0","28","17","26","24","39","7","11","0","28","39","45","6","16","87","80","45","51","7","11","0","28","28","38","0","28","0","28",
"0400000US34","New Jersey","3156","449","1528","294","113","62","113","71","68","76","104","96","26","38","110","76","167","118","128","85","336","155","172","89","103","53","45","29","39","39","4","8","1628","316","103","59","33","31","169","88","35","32","51","48","108","70","102","82","122","63","287","99","228","128","169","114","139","80","82","74","0","30",
"0400000US35","New Mexico","1853","391","964","239","41","37","28","26","14","13","3","5","24","24","65","72","262","123","88","86","77","92","66","65","175","148","80","72","38","32","3","40","889","240","96","63","42","56","33","42","95","63","9","26","26","39","44","50","163","159","60","75","103","67","45","47","88","80","85","81","0","30",
"0400000US36","New York","9376","1171","4235","632","391","192","212","96","145","81","139","83","170","95","355","141","709","288","251","122","574","208","659","225","217","92","226","104","72","57","115","71","5141","752","278","143","193","98","207","104","99","71","113","64","644","201","619","270","438","161","807","226","476","175","667","212","343","151","132","64","125","92",
"0400000US37","North Carolina","7368","781","3655","538","331","176","241","77","158","76","166","102","180","89","596","196","405","156","180","98","485","186","347","121","348","156","172","77","39","38","7","12","3713","469","342","171","120","63","292","95","158","78","154","107","292","171","225","94","382","191","653","178","584","211","339","159","144","75","10","18","18","26",
"0400000US38","North Dakota","1004","480","602","363","9","11","0","23","108","120","0","23","106","113","103","85","83","58","23","36","26","33","91","93","53","71","0","23","0","23","0","23","402","168","12","18","15","29","0","23","102","115","13","22","43","44","64","60","28","40","43","53","44","65","31","41","7","8","0","23","0","23",
"0400000US39","Ohio","3907","568","1856","313","111","76","192","130","113","93","63","42","74","49","240","121","128","94","147","63","471","177","112","40","97","70","69","54","29","25","10","18","2051","376","244","130","118","57","169","85","32","30","17","24","160","100","139","116","134","90","363","128","257","127","257","105","104","54","57","43","0","29",
"0400000US40","Oklahoma","6418","426","3162","456","212","79","196","103","216","149","81","41","56","37","392","237","388","284","410","185","756","509","236","162","110","45","45","46","64","51","0","23","3256","491","333","258","222","96","158","67","254","192","60","59","220","83","220","141","699","332","447","164","338","185","182","74","114","102","6","9","3","4",
"0400000US41","Oregon","16445","859","8797","572","439","145","749","202","731","189","523","171","369","140","903","213","847","210","744","202","1543","294","691","209","875","187","267","119","114","79","2","3","7648","583","367","159","378","155","632","205","327","132","399","147","770","202","722","247","696","208","1147","262","1002","259","488","130","540","178","121","114","59","57",
"0400000US42","Pennsylvania","4268","492","1797","321","52","46","124","101","88","75","119","62","115","53","257","118","93","82","150","104","286","130","261","95","102","71","119","74","31","32","0","26","2471","319","149","61","42","35","137","101","65","50","106","56","206","95","319","114","217","100","220","130","253","100","198","74","409","104","127","103","23","22",
"0400000US44","Rhode Island","790","231","441","137","0","32","133","102","28","45","22","32","0","32","64","59","6","11","40","35","51","49","49","71","48","53","0","32","0","32","0","32","349","166","0","32","14","23","0","32","35","56","0","32","0","32","53","58","148","102","13","25","64","71","0","32","22","27","0","32","0","32",
"0400000US45","South Carolina","3633","692","1909","427","216","132","214","98","159","96","114","74","76","72","77","51","137","112","210","119","214","108","90","70","287","194","108","49","7","12","0","31","1724","384","93","50","198","89","92","76","71","30","133","92","46","35","207","161","102","76","374","152","131","54","191","89","76","53","10","14","0","31",
"0400000US46","South Dakota","544","246","276","114","0","23","0","23","14","16","0","23","9","14","28","36","62","48","15","30","12","20","15","20","111","85","10","15","0","23","0","23","268","170","27","62","65","68","31","48","0","23","0","23","18","21","4","6","81","77","0","23","5","6","27","32","10","13","0","23","0","23",
"0400000US47","Tennessee","3959","550","1818","329","123","59","74","72","76","48","89","55","111","80","213","93","339","154","117","81","269","158","227","113","129","78","41","40","10","16","0","31","2141","354","227","141","147","84","92","57","39","33","99","60","144","111","222","128","146","116","352","126","280","151","186","133","149","85","21","31","37","40",
"0400000US48","Texas","25328","1152","12221","824","965","246","750","184","1108","275","460","147","600","140","956","288","1257","249","792","297","2356","417","1124","250","876","205","747","191","150","107","80","76","13107","697","907","265","437","158","728","174","664","205","372","120","1151","237","1045","283","1356","326","2172","373","1855","313","1276","255","694","202","338","160","112","64",
"0400000US49","Utah","29450","1036","15152","592","1303","222","1296","289","1222","237","922","120","633","108","1489","257","1642","233","1614","171","1957","240","1193","213","1118","156","593","78","128","62","42","34","14298","631","1269","229","1128","197","1410","221","674","148","543","183","1465","180","1504","142","1224","133","1618","216","1384","171","1110","124","631","127","200","141","138","88",
"0400000US50","Vermont","205","100","68","45","0","23","0","23","8","14","0","23","0","23","0","23","0","23","0","23","26","26","0","23","0","23","15","16","19","29","0","23","137","79","11","18","0","23","9","12","0","23","0","23","7","11","8","14","0","23","42","64","22","26","10","21","10","11","18","28","0","23",
"0400000US51","Virginia","5994","791","3007","486","173","119","135","78","293","126","73","59","201","105","434","173","258","118","232","84","442","160","404","153","256","110","89","56","17","21","0","30","2987","440","189","113","190","118","195","101","75","58","89","69","345","127","238","127","118","72","473","160","477","168","309","113","193","96","43","42","53","64",
"0400000US53","Washington","51117","1289","26283","819","1899","295","2298","354","1613","256","1241","138","711","155","1985","272","3210","277","2564","274","3756","298","2938","283","2348","242","1297","259","335","125","88","59","24834","818","1283","179","1835","344","1713","295","1078","152","765","121","1949","229","2455","247","2395","247","4318","253","2738","219","2433","227","1133","201","524","163","215","146",
"0400000US54","West Virginia","474","242","282","234","0","29","234","230","0","29","0","29","0","29","0","29","5","9","0","29","15","18","18","30","9","11","1","3","0","29","0","29","192","75","2","4","0","29","0","29","0","29","10","15","27","37","1","3","0","29","12","17","1","2","84","55","36","43","0","29","19","32",
"0400000US55","Wisconsin","2672","518","1326","313","135","90","102","69","125","48","26","16","63","70","53","35","179","104","89","76","240","147","89","54","154","60","41","27","8","12","22","23","1346","289","119","92","113","59","102","57","30","40","21","22","175","112","185","111","35","30","115","77","163","97","145","84","80","35","32","30","31","24",
"0400000US56","Wyoming","589","240","181","94","0","29","8","20","0","29","0","29","0","29","40","63","26","25","20","30","17","29","44","41","0","29","16","21","0","29","10","14","408","199","30","49","0","29","26","28","16","26","118","138","43","61","6","8","84","81","0","29","42","44","5","8","38","46","0","29","0","29",
"0400000US72","Puerto Rico","258","239","142","113","0","34","0","34","0","34","48","50","0","34","65","65","0","34","0","34","0","34","0","34","22","36","7","10","0","34","0","34","116","138","0","34","22","34","22","34","0","34","0","34","16","26","0","34","0","34","24","40","0","34","16","25","16","26","0","34","0","34",
"0500000US01001","Autauga County, Alabama","24","37","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","24","37","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","24","37","0","29","0","29",
"0500000US01003","Baldwin County, Alabama","10","16","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","10","16","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","10","16","0","29","0","29","0","29","0","29","0","29",
"0500000US01005","Barbour County, Alabama","1","2","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","1","2","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","1","2","0","23","0","23","0","23",
"0500000US01007","Bibb County, Alabama","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US01009","Blount County, Alabama","55","60","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","55","60","0","29","0","29","0","29","0","29","0","29","24","44","0","29","0","29","4","6","0","29","27","42","0","29","0","29","0","29",
"0500000US01011","Bullock County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01013","Butler County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01015","Calhoun County, Alabama","327","135","25","27","0","29","0","29","2","6","0","29","0","29","17","24","0","29","0","29","0","29","6","9","0","29","0","29","0","29","0","29","302","121","0","29","0","29","0","29","2","4","0","29","0","29","0","29","0","29","2","4","0","29","0","29","0","29","298","115","0","29",
"0500000US01017","Chambers County, Alabama","9","16","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","9","16","0","26","0","26","0","26","6","11","0","26","0","26","0","26","0","26","3","5","0","26","0","26","0","26","0","26","0","26",
"0500000US01019","Cherokee County, Alabama","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US01021","Chilton County, Alabama","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US01023","Choctaw County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01025","Clarke County, Alabama","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23","0","23",
"0500000US01027","Clay County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01029","Cleburne County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01031","Coffee County, Alabama","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29",
"0500000US01033","Colbert County, Alabama","57","48","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","57","48","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","12","22","0","29","0","29","17","28","28","38",
"0500000US01035","Conecuh County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01037","Coosa County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01039","Covington County, Alabama","32","44","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","32","44","0","26","0","26","0","26","32","44","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US01041","Crenshaw County, Alabama","8","12","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","8","12","8","12","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01043","Cullman County, Alabama","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29",
"0500000US01045","Dale County, Alabama","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US01047","Dallas County, Alabama","11","25","11","25","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","5","12","6","13","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
"0500000US01049","DeKalb County, Alabama","92","67","36","51","0","29","0","29","0","29","0","29","0","29","36","51","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","56","49","0","29","0","29","0","29","30","31","0","29","0","29","0","29","26","35","0","29","0","29","0","29","0","29","0","29","0","29",
"0500000US01051","Elmore County, Alabama","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29","0","29",
"0500000US01053","Escambia County, Alabama","43","59","43","59","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","43","59","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26","0","26",
