"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US11","District of Columbia","376","77","226","76","0","29","0","29","0","29","0","29","0","29","35","30","26","28","0","29","54","50","64","38","28","30","19","29","0","29","0","29","150","65","0","29","0","29","0","29","0","29","0","29","4","10","106","68","11","18","24","33","0","29","0","29","0","29","0","29","5","8",
"0400000US12","Florida","12653","909","5826","583","506","390","294","112","280","110","239","118","124","70","615","174","423","143","579","201","1049","224","715","205","475","136","374","137","100","86","53","54","6827","642","205","86","515","185","516","157","370","193","193","124","405","151","498","160","562","178","1153","258","798","263","619","196","690","193","264","105","39","35",
"0400000US13","Georgia","6233","790","3203","507","186","101","313","144","285","147","111","63","160","118","120","71","359","179","344","121","636","243","217","96","277","131","171","107","24","28","0","31","3030","476","190","94","169","86","263","131","325","194","98","79","231","179","345","148","126","90","376","170","468","158","224","96","135","87","78","67","2","4",
"0400000US15","Hawaii","142997","2386","72358","1333","5081","354","5771","401","5676","405","3237","209","2269","164","5010","408","5941","373","5517","277","9824","411","8757","371","7557","328","4898","266","2202","201","618","155","70639","1308","4742","308","5186","432","5367","439","3250","226","1880","176","4906","262","5545","279","5215","293","9543","327","8485","305","7652","337","5369","237","2454","246","1045","288",
"0400000US16","Idaho","2755","376","1227","193","64","45","31","28","169","63","50","38","9","14","153","97","117","103","79","63","310","136","46","32","149","86","50","47","0","28","0","28","1528","296","66","46","99","75","145","70","49","30","58","59","199","107","88","79","261","162","180","95","139","114","75","67","106","83","59","58","4","7",
"0400000US17","Illinois","4477","583","2192","396","201","112","99","49","122","76","93","50","49","41","232","151","191","76","260","111","425","148","219","74","158","86","67","37","41","33","35","42","2285","316","78","59","173","68","187","57","104","57","88","50","201","92","150","85","240","98","431","106","278","91","192","90","113","77","26","31","24","24",
"0400000US18","Indiana","2506","313","1176","212","19","24","82","47","125","57","58","47","93","74","106","64","155","91","59","45","151","86","134","61","118","64","42","31","20","23","14","25","1330","195","46","28","121","50","114","57","58","43","40","47","105","73","112","54","126","88","147","79","211","99","113","77","94","66","40","42","3","4",
"0400000US19","Iowa","3729","455","1761","234","175","81","300","124","84","71","64","38","78","32","99","52","221","114","142","59","334","110","78","56","143","93","35","26","8","13","0","23","1968","308","359","108","131","64","162","57","152","96","18","28","64","40","187","77","197","77","304","128","222","108","79","26","44","46","49","43","0","23",
"0400000US20","Kansas","2382","322","1281","249","114","78","78","44","42","33","60","33","59","21","204","116","157","68","83","54","181","107","56","43","165","113","60","21","22","26","0","24","1101","167","17","19","97","44","92","58","29","25","105","40","44","34","121","60","154","73","257","99","35","25","60","44","86","40","0","24","4","6",
"0400000US21","Kentucky","3182","554","1607","391","181","120","37","39","113","75","70","52","35","33","287","169","287","178","87","66","270","134","154","65","55","39","31","27","0","27","0","27","1575","270","196","97","136","82","103","64","58","41","44","42","133","90","217","78","95","63","232","124","72","43","237","110","38","29","0","27","14","13",
"0400000US22","Louisiana","1406","324","743","240","116","90","47","41","110","94","23","25","6","10","108","111","86","94","33","25","45","34","61","61","34","33","35","25","16","17","23","25","663","174","46","40","13","10","4","7","0","30","20","33","113","92","109","49","36","53","84","60","41","34","89","65","87","59","21","33","0","30",
"0400000US23","Maine","396","117","242","100","0","24","0","24","61","73","12","16","0","24","37","36","54","54","0","24","42","37","24","37","7","11","5","10","0","24","0","24","154","62","12","15","0","24","4","5","20","28","0","24","0","24","0","24","0","24","53","47","38","30","14","22","9","9","4","4","0","24",
"0400000US24","Maryland","3034","387","1550","221","145","68","56","40","187","101","7","12","0","28","187","100","79","57","130","77","314","111","151","62","139","58","112","59","35","34","8","13","1484","248","48","40","137","80","58","46","53","38","64","55","107","71","157","114","62","38","261","121","292","88","122","60","72","51","35","46","16","20",
"0400000US25","Massachusetts","2804","473","1368","305","91","57","86","62","109","80","39","37","55","94","123","81","88","64","113","72","217","147","243","98","112","62","76","80","16","20","0","29","1436","276","103","64","51","40","52","63","21","26","93","57","301","133","128","90","96","60","50","52","189","88","132","95","111","79","100","124","9","16",
"0400000US26","Michigan","3099","339","1403","242","168","114","44","35","47","25","88","55","6","11","66","56","228","108","175","79","106","58","178","64","221","93","53","34","18","19","5","7","1696","251","77","59","103","60","69","49","53","50","74","46","89","52","210","130","136","77","170","86","296","114","303","132","36","23","33","27","47","36",
"0400000US27","Minnesota","2194","268","1317","225","119","56","80","37","89","33","46","26","22","14","106","69","296","134","128","49","197","138","152","85","49","33","21","18","2","3","10","12","877","159","40","17","45","44","38","30","35","30","16","19","82","41","107","49","27","25","130","60","164","88","110","62","69","46","0","20","14","20",
"0400000US28","Mississippi","680","250","161","89","0","30","7","12","0","30","0","30","11","18","0","30","6","11","7","11","50","45","0","30","0","30","39","55","24","36","17","30","519","214","2","3","20","31","0","30","20","32","27","42","54","40","35","55","82","88","60","44","59","57","130","94","20","24","10","20","0","30",
"0400000US29","Missouri","8231","550","4314","413","629","200","618","224","275","108","170","65","323","136","390","152","345","179","335","126","274","116","460","128","277","118","163","90","21","30","34","41","3917","322","421","120","489","141","189","78","108","60","93","74","497","149","282","89","431","140","520","160","315","130","307","121","132","62","120","71","13","19",
"0400000US30","Montana","807","255","418","148","109","90","12","13","10","19","26","31","8","13","29","27","61","67","37","52","61","34","58","59","7","11","0","24","0","24","0","24","389","148","13","16","14","14","27","32","0","24","8","13","20","23","114","96","14","20","51","42","38","39","41","38","5","8","44","38","0","24",
"0400000US31","Nebraska","1327","252","563","139","43","33","14","17","46","40","45","44","34","31","64","47","49","40","37","40","55","34","110","69","29","23","11","13","19","15","7","15","764","175","33","26","13","17","69","46","5","6","71","41","115","60","106","65","38","37","83","65","136","92","54","28","21","23","20","16","0","23",
"0400000US32","Nevada","20022","841","10082","569","558","163","553","152","767","154","502","75","323","46","837","148","930","85","990","107","1668","201","1208","142","833","106","666","101","199","45","48","41","9940","416","578","115","706","162","769","176","494","58","336","104","707","91","918","84","690","127","1636","157","1278","132","858","120","753","78","159","73","58","59",
"0400000US33","New Hampshire","443","158","187","98","19","28","0","27","10","14","0","27","0","27","33","56","4","7","40","64","10","10","71","62","0","27","0","27","0","27","0","27","256","151","0","27","23","37","24","38","6","10","0","27","27","27","11","32","44","48","68","59","13","17","0","27","40","53","0","27","0","27",
"0400000US34","New Jersey","3458","493","1440","282","146","93","74","60","107","53","30","33","33","28","128","72","137","83","147","102","236","103","208","111","93","61","24","21","74","65","3","6","2018","316","160","85","74","48","142","77","102","61","60","43","167","79","137","101","187","93","305","117","277","129","169","71","179","68","59","73","0","29",
"0400000US35","New Mexico","1644","345","677","211","59","52","32","31","41","45","3","5","24","27","58","64","114","78","74","74","60","63","92","81","56","45","24","31","33","31","7","27","967","225","56","49","68","82","32","42","95","59","3","7","189","108","41","45","81","60","45","51","143","82","89","73","33","33","92","100","0","28",
"0400000US36","New York","8821","985","3881","484","197","140","205","102","172","95","127","57","165","78","305","150","570","157","325","139","642","253","649","216","213","89","186","99","51","41","74","41","4940","730","365","211","155","76","288","119","96","70","135","67","501","148","436","164","490","212","645","168","504","188","672","205","459","169","117","53","77","50",
"0400000US37","North Carolina","7213","682","3612","432","317","153","235","75","183","77","155","66","120","65","614","203","357","142","263","97","397","123","403","131","359","158","138","59","63","48","8","13","3601","420","356","133","130","70","340","111","130","52","113","55","336","142","212","105","294","124","728","209","466","185","347","166","108","58","9","17","32","34",
"0400000US38","North Dakota","863","420","486","286","14","16","0","22","73","87","0","22","81","101","111","75","38","35","22","38","21","30","68","76","58","74","0","22","0","22","0","22","377","166","10","13","22","34","9","12","79","103","14","26","72","60","27","31","33","31","37","40","47","66","20","26","7","8","0","22","0","22",
"0400000US39","Ohio","3880","513","1867","341","132","85","195","101","127","84","59","47","106","48","228","87","153","110","182","106","307","105","135","51","122","78","79","50","25","21","17","27","2013","310","165","81","128","60","157","77","54","26","48","40","153","84","119","85","142","106","378","100","249","117","213","82","154","78","53","40","0","27",
"0400000US40","Oklahoma","6260","378","3169","389","194","71","155","64","198","142","92","59","116","109","518","191","416","247","530","171","348","127","349","189","138","57","55","47","60","46","0","23","3091","407","308","230","158","64","122","46","217","145","78","67","200","74","266","151","401","215","537","263","387","196","235","79","175","159","4","7","3","4",
"0400000US41","Oregon","16625","824","8760","484","473","120","774","230","664","172","490","113","368","131","876","204","893","184","770","160","1509","192","759","149","806","175","266","98","110","76","2","3","7865","499","364","115","514","198","647","154","315","92","453","171","761","203","599","175","851","156","1152","230","1248","249","411","129","323","127","182","93","45","47",
"0400000US42","Pennsylvania","4198","567","1772","345","51","40","129","87","55","43","60","42","135","92","233","105","103","97","253","153","282","111","214","86","147","67","83","53","27","26","0","24","2426","364","156","87","53","49","154","91","66","44","92","56","272","131","317","116","233","100","287","136","247","98","276","95","207","98","37","26","29","29",
"0400000US44","Rhode Island","810","273","464","162","0","30","91","68","41","39","18","25","0","30","104","77","5","9","37","41","70","55","55","73","43","47","0","30","0","30","0","30","346","165","0","30","20","26","0","30","41","58","0","30","0","30","56","61","114","93","36","41","58","78","0","30","21","25","0","30","0","30",
"0400000US45","South Carolina","4002","785","2297","477","213","122","270","114","223","121","143","89","101","84","149","66","171","153","123","71","421","166","110","68","257","176","98","50","18","21","0","30","1705","434","159","86","240","116","109","103","62","45","135","99","80","50","115","102","91","63","335","135","141","68","133","65","96","66","9","13","0","30",
"0400000US46","South Dakota","504","176","224","99","0","23","14","22","18","17","2","3","9","14","20","25","45","43","11","17","19","22","20","27","58","66","8","12","0","23","0","23","280","126","20","25","31","43","35","52","0","23","0","23","17","21","26","36","43","50","67","94","11","15","19","25","11","16","0","23","0","23",
"0400000US47","Tennessee","3771","491","1812","287","158","78","95","88","80","36","69","47","66","49","224","93","281","120","91","62","273","147","247","118","131","71","36","37","61","63","0","29","1959","294","218","73","125","74","80","57","59","41","57","39","101","83","211","122","186","114","346","139","224","106","143","81","161","76","13","20","35","41",
"0400000US48","Texas","25292","1089","12423","757","830","270","802","246","1012","267","400","143","650","168","1101","308","1307","320","910","254","2473","368","1036","234","1010","226","658","250","133","91","101","94","12869","790","1077","239","355","104","893","247","587","168","600","206","1106","277","1019","213","1162","336","2366","342","1672","295","1113","274","593","196","266","152","60","37",
"0400000US49","Utah","27554","1154","14037","682","1132","209","1064","232","1164","216","797","135","560","107","1589","240","1571","172","1495","164","1912","223","1029","125","994","89","575","84","107","40","48","35","13517","610","1114","152","1105","192","1274","200","735","94","505","152","1425","169","1476","208","1267","207","1673","200","1131","148","1022","96","490","104","168","89","132","93",
"0400000US50","Vermont","325","148","152","90","0","22","0","22","18","26","0","22","0","22","0","22","0","22","0","22","43","34","0","22","0","22","36","39","55","57","0","22","173","76","0","22","0","22","5","8","6","8","0","22","20","22","14","20","0","22","41","56","13","13","11","19","30","37","33","37","0","22",
"0400000US51","Virginia","6179","562","3140","430","228","120","132","79","293","113","88","47","209","98","395","165","244","115","235","104","578","155","411","138","182","78","101","61","44","48","0","29","3039","369","164","95","162","86","174","71","80","63","127","75","264","109","264","115","130","62","528","150","555","155","318","114","187","91","57","61","29","32",
"0400000US53","Washington","49090","1312","24697","834","1889","196","2099","306","1573","243","1089","154","705","158","2198","242","2551","247","2410","271","3625","270","2686","308","2268","205","1163","226","376","143","65","53","24393","739","1341","193","1912","250","1592","228","1059","153","769","163","2257","252","2238","189","2265","291","4057","257","2793","243","2463","185","938","170","582","150","127","68",
"0400000US54","West Virginia","419","181","57","37","0","28","11","21","0","28","0","28","0","28","10","18","6","10","0","28","14","18","8","14","8","13","0","28","0","28","0","28","362","168","2","3","19","30","0","28","0","28","19","24","35","31","0","28","3","5","22","30","110","109","80","53","53","70","0","28","19","28",
"0400000US55","Wisconsin","2400","529","1101","308","111","74","93","53","58","41","33","22","17","15","100","53","190","121","40","54","147","102","102","50","117","47","54","41","13","16","26","26","1299","278","93","67","96","71","46","29","29","22","22","18","187","116","179","110","25","22","178","93","179","93","121","52","46","39","32","32","66","47",
"0400000US56","Wyoming","596","302","276","166","7","11","0","28","0","28","0","28","2","4","84","107","49","62","11","18","18","24","77","76","0","28","6","11","0","28","22","26","320","173","76","116","0","28","13","17","10","16","8","14","77","67","2","5","25","35","0","28","85","83","8","17","16","18","0","28","0","28",
"0400000US72","Puerto Rico","269","231","148","102","0","33","0","33","0","33","47","51","0","33","72","72","0","33","0","33","0","33","0","33","23","37","6","9","0","33","0","33","121","140","0","33","22","34","21","33","0","33","0","33","17","28","0","33","0","33","27","43","0","33","18","28","16","26","0","33","0","33",
"0500000US01001","Autauga County, Alabama","26","33","5","9","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","5","9","0","28","0","28","0","28","0","28","21","32","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","21","32","0","28","0","28",
"0500000US01003","Baldwin County, Alabama","9","15","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","9","15","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","9","15","0","28","0","28","0","28","0","28","0","28",
"0500000US01005","Barbour County, Alabama","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","3","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","1","3","0","22","0","22","0","22",
"0500000US01007","Bibb County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01009","Blount County, Alabama","25","40","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","25","40","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","25","40","0","28","0","28","0","28",
"0500000US01011","Bullock County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01013","Butler County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01015","Calhoun County, Alabama","14","21","14","21","0","28","0","28","0","28","0","28","0","28","14","21","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01017","Chambers County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01019","Cherokee County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01021","Chilton County, Alabama","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01023","Choctaw County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01025","Clarke County, Alabama","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22",
"0500000US01027","Clay County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01029","Cleburne County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01031","Coffee County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01033","Colbert County, Alabama","51","44","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","51","44","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","13","22","0","28","0","28","16","27","22","29",
"0500000US01035","Conecuh County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01037","Coosa County, Alabama","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01039","Covington County, Alabama","34","41","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","34","41","0","25","0","25","0","25","34","41","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01041","Crenshaw County, Alabama","9","14","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","9","14","9","14","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"0500000US01043","Cullman County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01045","Dale County, Alabama","4","7","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","4","7","0","25","0","25","0","25","0","25","0","25","0","25","4","7","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01047","Dallas County, Alabama","21","42","21","42","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","5","9","16","34","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
"0500000US01049","DeKalb County, Alabama","561","460","258","216","126","105","48","60","0","28","0","28","0","28","29","39","6","9","0","28","49","56","0","28","0","28","0","28","0","28","0","28","303","252","0","28","107","110","17","24","10","17","0","28","0","28","5","8","124","105","40","48","0","28","0","28","0","28","0","28","0","28",
"0500000US01051","Elmore County, Alabama","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28","0","28",
"0500000US01053","Escambia County, Alabama","55","75","55","75","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","55","75","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25","0","25",
