"GEO_ID","NAME","B01001E_001E","B01001E_001M","B01001E_002E","B01001E_002M","B01001E_003E","B01001E_003M","B01001E_004E","B01001E_004M","B01001E_005E","B01001E_005M","B01001E_006E","B01001E_006M","B01001E_007E","B01001E_007M","B01001E_008E","B01001E_008M","B01001E_009E","B01001E_009M","B01001E_010E","B01001E_010M","B01001E_011E","B01001E_011M","B01001E_012E","B01001E_012M","B01001E_013E","B01001E_013M","B01001E_014E","B01001E_014M","B01001E_015E","B01001E_015M","B01001E_016E","B01001E_016M","B01001E_017E","B01001E_017M","B01001E_018E","B01001E_018M","B01001E_019E","B01001E_019M","B01001E_020E","B01001E_020M","B01001E_021E","B01001E_021M","B01001E_022E","B01001E_022M","B01001E_023E","B01001E_023M","B01001E_024E","B01001E_024M","B01001E_025E","B01001E_025M","B01001E_026E","B01001E_026M","B01001E_027E","B01001E_027M","B01001E_028E","B01001E_028M","B01001E_029E","B01001E_029M","B01001E_030E","B01001E_030M","B01001E_031E","B01001E_031M",
"0400000US18","Indiana","2285","415","1093","265","110","84","57","43","110","58","39","41","75","63","101","69","91","82","63","66","223","99","132","62","64","43","28","34","0","27","0","27","1192","218","126","65","171","68","157","92","57","39","34","31","51","49","134","75","62","39","107","52","183","103","60","47","35","35","15","20","0","27",
"0400000US19","Iowa","1882","262","1056","176","65","36","80","66","132","93","2","5","58","49","83","43","134","72","185","76","130","101","66","41","54","40","64","47","0","22","3","6","826","170","104","50","76","49","43","30","0","22","2","4","110","83","111","50","94","58","72","59","56","37","109","57","23","25","26","22","0","22",
"0400000US20","Kansas","1796","229","1043","203","66","41","70","51","32","31","40","32","11","16","183","89","156","94","139","74","151","84","126","80","58","44","0","23","11","15","0","23","753","156","17","32","139","82","31","46","41","32","53","38","77","75","93","64","45","35","65","45","48","34","59","48","33","39","35","37","17","25",
"0400000US21","Kentucky","2197","329","1147","258","87","50","17","22","194","118","26","25","8","18","326","173","61","38","40","38","125","80","121","73","142","94","0","27","0","27","0","27","1050","204","172","118","119","64","49","41","9","6","9","15","147","80","178","86","124","67","116","61","93","53","23","22","9","11","0","27","2","4",
"0400000US22","Louisiana","1824","479","852","286","68","61","117","135","72","53","10","17","74","53","55","47","104","87","48","47","148","72","124","76","17","16","12","13","3","7","0","28","972","260","65","37","71","75","38","45","69","51","26","26","56","32","100","56","95","72","139","81","203","113","38","28","45","35","27","33","0","28",
"0400000US23","Maine","187","67","63","33","0","22","0","22","16","20","0","22","0","22","0","22","17","23","0","22","17","17","5","8","4","7","4","7","0","22","0","22","124","52","5","6","10","17","3","4","12","14","0","22","1","3","6","9","0","22","55","39","27","23","0","22","0","22","5","9","0","22",
"0400000US24","Maryland","2754","259","1434","202","43","38","122","57","93","53","101","81","29","29","218","110","112","71","142","60","269","125","121","50","118","66","48","38","12","23","6","8","1320","220","45","44","44","39","84","53","22","26","27","30","185","85","213","99","174","101","195","75","169","67","118","69","34","22","10","24","0","28",
"0400000US25","Massachusetts","1644","338","625","227","24","28","40","37","17","19","50","39","27","30","21","22","5","6","45","42","97","65","182","133","43","37","70","58","4","7","0","28","1019","225","100","148","60","46","59","61","36","36","28","31","226","173","99","61","108","85","81","61","37","37","43","41","72","72","49","69","21","34",
"0400000US26","Michigan","2083","305","943","203","41","33","33","26","13","16","55","49","40","33","69","61","241","158","78","52","64","36","172","93","107","44","21","31","0","23","9","12","1140","233","62","42","66","50","118","80","61","45","52","42","178","87","70","51","45","30","150","88","165","92","100","50","17","19","22","21","34","48",
"0400000US27","Minnesota","1970","274","929","147","30","25","37","27","155","97","76","43","46","55","165","113","57","41","103","52","80","41","91","46","60","42","26","25","3","4","0","20","1041","201","65","60","58","38","53","41","35","35","33","24","109","49","193","110","80","42","116","60","226","89","64","40","5","6","1","2","3","7",
"0400000US28","Mississippi","409","141","145","73","16","24","0","29","8","15","0","29","5","11","43","39","0","29","0","29","27","29","12","14","9","13","18","20","7","14","0","29","264","108","0","29","12","15","0","29","18","30","10","17","13","16","55","49","0","29","36","44","11","20","62","71","25","30","22","24","0","29",
"0400000US29","Missouri","6161","523","3431","290","322","87","369","112","191","81","144","72","128","70","284","156","185","89","322","102","714","159","366","123","327","141","79","67","0","26","0","26","2730","370","212","79","332","103","235","99","117","67","135","106","238","104","250","112","283","108","471","126","207","95","199","107","10","15","33","32","8","12",
"0400000US30","Montana","848","263","495","166","111","90","32","18","12","13","0","23","7","14","82","43","0","23","79","72","88","41","6","10","34","36","12","22","0","23","32","46","353","135","9","15","27","24","0","23","0","23","34","29","0","23","158","118","84","60","12","14","0","23","19","29","6","8","4","5","0","23",
"0400000US31","Nebraska","1280","281","577","149","64","54","44","33","6","8","6","11","24","32","40","30","59","61","55","33","87","78","93","53","71","38","21","30","7","6","0","22","703","175","44","32","95","52","80","57","0","22","66","39","20","19","135","87","48","36","72","54","55","35","38","44","46","49","4","7","0","22",
"0400000US32","Nevada","17942","613","8932","416","529","132","597","167","750","198","368","60","174","95","808","122","837","97","825","123","1511","172","1133","164","780","62","511","74","94","60","15","19","9010","380","532","136","743","156","627","151","389","68","256","78","804","126","830","97","853","141","1521","123","1016","94","726","104","559","84","120","69","34","46",
"0400000US33","New Hampshire","228","99","118","75","0","26","0","26","0","26","0","26","4","7","22","27","0","26","22","31","60","54","0","26","5","9","5","7","0","26","0","26","110","49","0","26","10","15","0","26","0","26","18","22","11","15","0","26","0","26","9","15","14","20","35","32","13","17","0","26","0","26",
"0400000US34","New Jersey","2808","480","1238","274","82","86","55","33","133","54","28","27","104","71","116","72","149","93","122","81","138","76","149","84","71","67","65","57","26","30","0","28","1570","306","60","42","100","70","69","40","99","68","80","40","158","95","87","69","178","97","316","113","219","91","165","87","31","35","8","15","0","28",
"0400000US35","New Mexico","1276","294","555","188","114","90","66","60","8","25","22","31","4","9","56","47","60","53","66","60","39","39","43","40","25","29","21","42","31","39","0","27","721","187","47","56","14","21","26","35","0","27","18","24","186","104","84","63","67","45","76","57","62","64","83","61","24","18","34","32","0","27",
"0400000US36","New York","6485","624","3111","418","147","80","219","87","148","81","140","70","134","66","383","134","473","231","216","131","507","205","398","136","195","105","51","33","65","46","35","41","3374","354","151","75","122","54","277","109","79","50","134","82","352","132","423","181","275","96","520","161","519","156","282","93","170","62","70","47","0","27",
"0400000US37","North Carolina","6244","791","2834","506","337","144","114","70","183","114","15","15","39","40","412","154","525","203","282","136","339","142","295","128","113","74","69","51","83","67","28","39","3410","468","220","118","352","144","287","117","111","59","148","94","243","125","334","178","206","96","536","198","569","237","266","116","96","71","12","18","30","30",
"0400000US38","North Dakota","304","106","155","65","15","12","0","20","12","12","8","11","4","9","48","34","12","20","13","10","23","26","18","23","2","3","0","20","0","20","0","20","149","64","2","3","2","4","62","48","2","3","4","8","31","28","8","9","8","8","15","19","0","20","15","27","0","20","0","20","0","20",
"0400000US39","Ohio","3060","426","1486","297","124","66","150","59","130","72","81","74","40","41","73","56","105","53","191","92","279","160","141","64","116","61","43","42","13","15","0","26","1574","291","48","32","130","60","90","52","26","17","81","57","114","91","167","104","144","70","269","117","130","88","235","118","76","50","28","22","36","42",
"0400000US40","Oklahoma","4701","330","2501","231","329","80","384","73","117","57","108","62","79","56","223","95","290","74","278","99","175","56","279","117","161","51","70","47","8","9","0","22","2200","173","213","88","185","79","81","49","105","43","118","59","228","119","290","105","221","64","297","99","160","63","221","65","55","38","26","28","0","22",
"0400000US41","Oregon","15042","691","7484","447","445","125","829","226","542","164","369","128","244","119","888","246","763","182","879","148","1161","205","566","166","502","149","216","89","52","42","28","31","7558","438","595","149","734","159","649","169","228","102","243","162","554","196","1081","230","795","162","954","166","907","159","405","130","294","93","72","43","47","67",
"0400000US42","Pennsylvania","4279","924","1973","492","38","36","172","106","90","61","52","36","246","138","310","180","214","142","251","102","128","70","281","134","158","84","33","42","0","23","0","23","2306","538","139","96","150","99","189","115","66","58","167","117","328","176","129","89","84","54","193","98","345","145","257","95","190","120","54","47","15","18",
"0400000US44","Rhode Island","373","179","224","134","0","29","41","37","35","36","0","29","0","29","89","98","0","29","14","24","0","29","0","29","25","32","0","29","0","29","20","33","149","107","0","29","0","29","0","29","0","29","14","17","36","34","0","29","0","29","79","93","0","29","0","29","20","33","0","29","0","29",
"0400000US45","South Carolina","2588","556","1216","286","39","38","213","144","131","78","16","22","47","31","174","87","115","78","87","68","230","99","97","41","6","7","49","57","12","18","0","29","1372","341","111","69","377","179","43","35","84","47","42","33","75","70","155","112","80","51","252","95","47","44","37","30","65","58","0","29","4","6",
"0400000US46","South Dakota","332","122","136","54","10","10","10","15","6","9","6","9","29","32","24","23","9","9","20","20","20","17","2","4","0","22","0","22","0","22","0","22","196","91","21","20","9","9","16","14","0","22","3","6","9","14","51","55","0","22","18","22","42","46","27","29","0","22","0","22","0","22",
"0400000US47","Tennessee","3323","546","1502","327","118","116","96","69","67","72","49","47","53","81","168","91","178","90","133","81","134","72","282","113","120","57","38","32","49","62","17","22","1821","386","150","104","112","82","211","119","83","57","39","41","210","132","159","75","41","37","373","136","245","105","108","62","84","56","6","7","0","28",
"0400000US48","Texas","21655","1198","11017","809","1102","293","868","180","803","211","578","185","487","165","1020","259","1063","283","925","245","1948","301","848","170","1014","299","327","165","29","25","5","7","10638","680","585","190","539","178","1055","226","433","163","343","125","856","256","950","198","1225","259","1861","268","1339","240","941","203","314","111","197","82","0","30",
"0400000US49","Utah","26147","894","13486","578","1362","168","1205","189","1523","246","728","107","530","52","1327","218","1374","180","1226","197","1764","139","1096","125","870","83","340","78","102","45","39","33","12661","483","1187","149","1369","211","1469","291","581","103","580","122","1452","227","1299","130","852","149","1442","139","975","134","828","128","406","59","206","62","15","26",
"0400000US50","Vermont","249","91","93","60","0","20","0","20","8","16","0","20","0","20","18","23","25","38","0","20","18","30","0","20","0","20","0","20","24","20","0","20","156","77","0","20","5","8","41","44","12","20","7","11","31","28","0","20","36","42","0","20","4","9","0","20","0","20","17","16","3","5",
"0400000US51","Virginia","5304","450","2395","268","111","47","82","52","242","91","134","57","192","103","185","82","184","89","256","118","491","137","252","122","135","57","103","62","28","33","0","28","2909","280","138","68","111","58","92","52","72","45","184","102","333","130","302","123","207","118","502","136","462","156","337","90","148","75","11","17","10","19",
"0400000US53","Washington","44159","939","22173","623","1693","173","2141","310","1790","290","1065","162","740","145","2298","250","2151","246","1891","185","3242","224","2494","253","1721","131","743","115","181","90","23","30","21986","646","1395","197","1754","249","1703","274","1402","208","700","149","2293","246","1993","226","1934","232","3397","240","2251","177","2071","173","796","167","247","113","50","43",
"0400000US54","West Virginia","625","278","307","180","36","42","17","27","40","58","0","26","0","26","10","18","30","44","33","38","66","67","32","29","24","37","19","33","0","26","0","26","318","133","1","4","33","32","14","23","16","28","0","26","33","40","22","31","32","32","77","62","59","47","24","36","7","12","0","26","0","26",
"0400000US55","Wisconsin","1233","222","536","105","28","38","15","14","30","36","15","16","23","24","143","86","95","60","7","25","51","38","55","30","59","39","9","9","6","7","0","20","697","158","15","19","35","20","50","36","15","16","9","15","81","55","62","64","8","15","136","59","110","55","78","55","63","52","24","27","11","17",
"0400000US56","Wyoming","423","255","309","249","5","8","0","27","4","5","6","8","2","5","165","153","87","89","0","27","12","12","14","24","14","17","0","27","0","27","0","27","114","71","0","27","0","27","0","27","14","15","17","18","44","57","0","27","0","27","18","27","7","11","8","12","6","10","0","27","0","27",
"0400000US72","Puerto Rico","129","77","61","53","0","31","0","31","7","10","0","31","0","31","12","19","0","31","0","31","0","31","24","37","18","30","0","31","0","31","0","31","68","48","0","31","0","31","0","31","0","31","0","31","11","18","0","31","0","31","12","18","12","19","24","34","9","15","0","31","0","31",
"0500000US01001","Autauga County, Alabama","24","31","24","31","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","16","26","8","14","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01005","Barbour County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01007","Bibb County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01011","Bullock County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01013","Butler County, Alabama","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","7","11","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","11","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","11","0","27","0","27","0","27",
"0500000US01017","Chambers County, Alabama","9","16","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","16","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","9","16","0","24","0","24","0","24","0","24","0","24",
"0500000US01019","Cherokee County, Alabama","4","7","4","7","0","21","0","21","0","21","0","21","0","21","0","21","4","7","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01021","Chilton County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","96","148","79","121","35","53","22","37","0","21","0","21","0","21","0","21","0","21","22","34","0","21","0","21","0","21","0","21","0","21","0","21","17","29","0","21","0","21","0","21","0","21","0","21","0","21","17","29","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01033","Colbert County, Alabama","35","39","8","13","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","13","0","27","0","27","27","38","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","7","10","0","27","0","27","0","27","20","29",
"0500000US01035","Conecuh County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","23","28","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","23","28","0","24","0","24","0","24","5","8","0","24","0","24","0","24","0","24","0","24","7","11","0","24","0","24","11","16","0","24",
"0500000US01041","Crenshaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01043","Cullman County, Alabama","21","22","8","13","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","13","0","27","0","27","0","27","0","27","0","27","13","17","0","27","0","27","3","6","0","27","0","27","0","27","0","27","0","27","10","16","0","27","0","27","0","27","0","27","0","27",
"0500000US01045","Dale County, Alabama","10","14","9","14","9","14","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","1","3","0","24","0","24","0","24","0","24","0","24","0","24","1","3","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01047","Dallas County, Alabama","20","32","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","32","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","20","32","0","24","0","24","0","24","0","24",
"0500000US01049","DeKalb County, Alabama","730","661","346","333","179","176","83","89","0","27","0","27","0","27","0","27","7","12","0","27","77","77","0","27","0","27","0","27","0","27","0","27","384","338","0","27","181","173","6","9","0","27","0","27","0","27","7","12","122","110","68","67","0","27","0","27","0","27","0","27","0","27",
"0500000US01051","Elmore County, Alabama","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27",
"0500000US01053","Escambia County, Alabama","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US01055","Etowah County, Alabama","107","92","30","47","0","27","0","27","16","26","0","27","0","27","0","27","0","27","0","27","0","27","14","22","0","27","0","27","0","27","0","27","77","61","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","44","43","33","46","0","27","0","27","0","27",
