"GEO_ID","NAME","B01001C_001E","B01001C_001M","B01001C_002E","B01001C_002M","B01001C_003E","B01001C_003M","B01001C_004E","B01001C_004M","B01001C_005E","B01001C_005M","B01001C_006E","B01001C_006M","B01001C_007E","B01001C_007M","B01001C_008E","B01001C_008M","B01001C_009E","B01001C_009M","B01001C_010E","B01001C_010M","B01001C_011E","B01001C_011M","B01001C_012E","B01001C_012M","B01001C_013E","B01001C_013M","B01001C_014E","B01001C_014M","B01001C_015E","B01001C_015M","B01001C_016E","B01001C_016M","B01001C_017E","B01001C_017M","B01001C_018E","B01001C_018M","B01001C_019E","B01001C_019M","B01001C_020E","B01001C_020M","B01001C_021E","B01001C_021M","B01001C_022E","B01001C_022M","B01001C_023E","B01001C_023M","B01001C_024E","B01001C_024M","B01001C_025E","B01001C_025M","B01001C_026E","B01001C_026M","B01001C_027E","B01001C_027M","B01001C_028E","B01001C_028M","B01001C_029E","B01001C_029M","B01001C_030E","B01001C_030M","B01001C_031E","B01001C_031M",
"0400000US11","District of Columbia","1990","315","827","158","58","41","40","31","32","31","8","17","12","19","98","61","78","61","80","60","159","91","77","66","117","50","68","51","0","29","0","29","1163","241","41","47","49","44","7","12","0","29","21","34","133","69","109","75","164","72","235","86","128","73","89","35","132","70","32","45","23","25",
"0400000US12","Florida","58390","2655","29835","1707","1906","320","1332","296","1812","312","1560","313","1083","317","2108","402","2489","473","2372","461","4678","594","4408","465","3430","354","1946","252","604","156","107","56","28555","1356","1546","316","1867","358","1590","307","1336","310","714","205","2065","362","1842","384","1930","387","4726","497","4646","373","3736","439","1765","267","449","125","343","141",
"0400000US13","Georgia","24496","1585","12774","981","719","212","803","205","858","194","671","173","412","163","1143","260","745","230","723","211","1915","297","2141","317","1525","264","750","158","369","128","0","31","11722","989","804","205","1039","415","759","218","506","167","459","179","715","225","546","163","862","223","2091","350","1765","287","1347","230","610","175","156","68","63","44",
"0400000US15","Hawaii","3050","451","1653","293","0","27","42","38","43","45","63","65","7","12","212","98","262","135","113","44","268","90","347","106","200","80","58","37","29","32","9","14","1397","293","0","27","40","48","64","52","91","61","93","66","45","36","109","59","83","57","294","124","242","112","176","69","115","59","30","39","15","17",
"0400000US16","Idaho","19984","962","9831","583","734","158","745","175","856","160","600","149","393","121","782","155","789","202","628","143","1348","223","991","187","1150","159","565","114","202","77","48","41","10153","620","659","153","662","165","989","219","575","128","330","95","835","171","784","168","688","144","1283","197","1356","178","1049","172","590","118","270","117","83","61",
"0400000US17","Illinois","27548","1761","13639","1014","835","221","990","220","970","198","532","127","516","126","1037","182","886","203","948","240","2032","276","2524","343","1532","288","552","131","241","77","44","34","13909","957","790","219","1010","186","862","205","857","160","390","126","1148","241","905","211","913","178","2105","285","2210","235","1407","232","894","172","223","62","195","92",
"0400000US18","Indiana","14975","977","7701","586","412","148","632","143","539","192","248","100","288","107","477","127","520","171","601","155","1085","254","1362","238","829","139","488","131","196","80","24","32","7274","624","406","159","507","142","339","106","378","128","145","71","583","183","352","112","531","159","1044","224","1231","187","1136","198","413","109","160","63","49","30",
"0400000US19","Iowa","9440","699","4896","460","419","126","392","130","484","142","182","65","208","95","460","137","365","110","427","132","621","150","659","177","427","117","157","57","92","55","3","7","4544","399","405","133","367","115","309","99","174","64","192","72","339","100","378","120","329","132","569","147","623","129","542","120","231","75","82","44","4","5",
"0400000US20","Kansas","23958","1168","11945","748","994","184","914","190","1164","239","526","115","497","129","1073","188","933","177","858","167","1474","227","1582","222","1265","186","461","116","156","56","48","29","12013","756","761","162","1044","193","913","182","619","138","544","147","1145","210","812","159","607","124","1755","225","1548","173","1169","171","733","137","297","88","66","34",
"0400000US21","Kentucky","8811","769","4633","481","218","129","200","108","295","107","295","123","194","93","422","152","402","173","175","71","529","152","769","179","604","144","318","85","191","96","21","22","4178","437","86","50","334","109","247","88","155","76","226","110","187","72","303","114","308","142","646","165","778","176","584","143","232","83","63","36","29","20",
"0400000US22","Louisiana","28466","1246","14613","886","890","237","1013","189","1276","224","609","155","645","218","985","220","1026","250","1212","281","2240","368","2304","270","1323","152","834","153","185","73","71","53","13853","634","912","171","985","192","1270","270","684","177","292","96","919","227","1046","214","955","132","2172","271","1782","241","1663","175","740","129","397","101","36","25",
"0400000US23","Maine","7364","548","3677","309","194","65","259","67","238","84","149","43","106","38","498","115","228","64","188","61","420","97","806","152","321","67","166","89","94","53","10","9","3687","334","172","79","149","68","239","68","270","102","159","66","258","79","195","87","249","82","571","124","671","104","415","103","232","66","66","43","41","42",
"0400000US24","Maryland","17535","1377","8577","849","592","211","342","118","404","155","405","127","334","139","640","179","694","203","631","255","1510","344","1305","214","918","166","579","135","143","56","80","61","8958","699","749","250","496","158","552","147","398","93","196","91","726","190","518","138","589","187","1249","206","1447","221","1197","162","592","183","162","60","87","34",
"0400000US25","Massachusetts","12956","987","6369","594","306","92","541","199","436","144","238","98","280","103","724","204","332","114","519","156","762","183","951","161","671","154","423","135","158","88","28","22","6587","596","326","130","285","96","515","143","377","129","326","129","503","152","438","146","559","210","907","227","1067","202","720","142","291","89","224","101","49","39",
"0400000US26","Michigan","54881","1348","27533","876","1569","196","2192","254","2225","240","1342","173","911","190","2056","254","2011","280","1749","223","4000","277","4313","332","3137","245","1358","197","611","124","59","34","27348","817","1591","223","1821","264","2256","251","1216","137","848","159","1966","247","1789","224","1831","228","3755","321","4473","268","3290","240","1603","163","680","109","229","75",
"0400000US27","Minnesota","57479","1245","27999","734","2708","221","2524","242","2461","233","1619","129","1020","159","2530","243","2077","193","1900","207","3585","304","3739","214","2398","155","1048","119","299","71","91","52","29480","750","2734","201","2625","234","2584","223","1353","167","917","124","2730","236","2266","206","1901","169","3667","281","4060","225","2872","157","1159","127","518","72","94","39",
"0400000US28","Mississippi","13030","654","6369","501","493","75","786","162","438","105","358","91","207","75","527","166","515","117","404","115","827","165","912","162","593","138","283","125","14","18","12","20","6661","418","603","120","665","146","588","124","225","68","268","84","691","161","494","127","442","129","912","195","748","141","630","172","273","98","101","49","21","26",
"0400000US29","Missouri","22781","962","11188","645","552","146","524","172","622","144","453","113","377","119","710","184","865","255","842","222","1638","233","1923","267","1444","214","957","166","228","77","53","35","11593","664","700","181","717","155","619","129","424","104","380","126","1087","275","688","154","841","219","1364","208","2173","237","1596","193","584","122","331","82","89","49",
"0400000US30","Montana","64426","963","31621","593","3466","173","3232","280","2879","245","1724","105","1103","184","3065","243","2437","190","2330","197","3162","239","3613","217","2827","173","1135","103","594","101","54","26","32805","652","3264","174","3146","270","2893","256","1493","143","1206","174","2671","175","2635","133","1997","165","4032","203","4165","224","2828","185","1585","116","746","111","144","50",
"0400000US31","Nebraska","16408","740","7733","462","663","125","785","131","1001","133","384","78","352","118","709","129","468","120","599","145","903","167","856","150","641","123","290","106","68","37","14","18","8675","493","891","145","819","124","867","173","553","119","358","84","582","141","671","155","491","121","1129","179","1247","144","716","129","244","65","69","32","38","36",
"0400000US32","Nevada","29446","951","14445","698","980","142","1237","203","1202","199","566","125","437","122","1155","182","1051","122","1031","147","1657","216","2303","259","1435","162","941","137","320","79","130","84","15001","619","987","144","895","142","1014","197","713","133","440","133","1037","130","1095","116","950","159","2192","276","2336","210","1707","196","1031","152","466","95","138","60",
"0400000US33","New Hampshire","2588","421","1435","292","14","16","115","75","78","58","30","25","30","33","69","51","200","96","119","80","141","71","258","104","335","112","23","25","8","9","15","18","1153","242","73","43","70","74","118","60","46","39","13","16","57","47","77","69","71","54","147","81","222","87","132","51","89","48","21","19","17","24",
"0400000US34","New Jersey","20482","1398","10727","1038","818","218","808","230","896","221","615","174","280","110","968","424","509","172","926","241","1740","355","1568","260","955","176","430","96","177","80","37","39","9755","710","986","230","687","213","530","134","392","139","302","101","635","161","687","162","726","191","1319","238","1473","227","920","166","581","127","349","104","168","90",
"0400000US35","New Mexico","189953","1566","92441","1066","8039","287","8442","467","7572","404","5054","205","3677","217","8427","376","7688","266","6357","251","11768","321","11219","302","7817","226","4103","157","1766","146","512","111","97512","971","7791","288","7860","522","7544","432","4914","265","3447","201","8694","285","7444","197","6730","216","12110","315","12594","263","9015","248","5505","206","2914","182","950","150",
"0400000US36","New York","72740","2289","36280","1474","2590","380","2793","363","3030","374","1839","323","1174","210","3489","468","2454","400","2304","313","5203","502","5275","396","3488","305","1884","243","599","147","158","61","36460","1201","2220","320","2246","295","2250","410","1839","261","1545","298","2612","312","2370","292","2392","278","5082","484","5672","355","4408","411","2328","231","1042","165","454","114",
"0400000US37","North Carolina","111733","2128","54135","1305","4246","343","3760","334","4625","415","2866","250","2277","256","4058","307","3217","321","3862","328","7782","483","7225","411","5947","276","3083","193","992","153","195","95","57598","1251","3548","313","3863","435","4186","446","2414","264","1878","211","4779","347","3936","303","4068","369","8539","399","7415","289","7048","362","3697","189","1673","176","554","142",
"0400000US38","North Dakota","36659","652","17914","486","2076","125","2009","202","1772","201","971","98","714","105","1684","179","1380","164","1220","151","2057","157","1963","146","1245","111","620","76","197","36","6","8","18745","409","1982","152","1914","185","1557","148","942","108","765","131","1877","174","1217","105","1283","141","2335","150","2227","161","1507","107","770","104","297","47","72","32",
"0400000US39","Ohio","20709","1113","10067","675","490","133","462","117","412","128","254","96","427","154","585","152","655","144","694","210","1759","255","2184","289","1287","152","600","141","145","73","113","63","10642","680","363","128","527","137","774","213","416","108","360","126","721","164","617","143","691","173","1466","223","1935","235","1835","220","573","106","243","74","121","64",
"0400000US40","Oklahoma","266509","2555","130236","1717","11307","435","11817","481","13018","575","7736","332","4696","292","10078","507","9191","364","9029","393","15716","503","16164","407","12046","390","6490","287","2328","172","620","114","136273","1471","11478","491","11882","498","11792","517","6830","334","4417","287","10723","385","9971","385","9064","364","17032","465","17162","474","13698","392","7270","312","3524","227","1430","196",
"0400000US41","Oregon","47411","1842","24652","1113","1644","237","1979","326","1905","256","1364","224","1066","217","1922","330","1818","321","1751","298","3448","310","3250","324","2608","247","1423","171","402","118","72","59","22759","1090","1556","319","1912","273","1733","269","1018","205","667","155","1766","268","1424","251","1689","270","3326","308","3278","323","2518","289","1382","218","401","112","89","62",
"0400000US42","Pennsylvania","20258","1087","10274","594","488","134","649","137","593","154","381","115","188","63","1112","253","896","240","774","177","1698","249","1410","191","1225","189","621","113","170","61","69","65","9984","725","678","180","508","170","801","173","464","153","391","132","375","124","772","175","626","187","1267","193","1832","220","1351","261","559","122","270","79","90","51",
"0400000US44","Rhode Island","4616","733","2289","431","37","53","260","114","233","103","54","54","136","113","78","56","264","138","179","110","410","185","261","99","192","41","125","67","30","27","30","32","2327","449","236","138","115","76","268","145","64","66","79","56","111","81","160","106","101","53","345","124","284","96","191","73","174","78","153","92","46","37",
"0400000US45","South Carolina","14732","946","7501","540","441","154","462","123","401","131","283","118","383","184","791","183","717","200","490","154","871","204","1248","214","852","179","433","121","97","50","32","37","7231","579","432","142","368","123","494","182","472","153","214","68","584","162","300","123","350","142","1185","282","1107","230","879","152","571","153","219","89","56","45",
"0400000US46","South Dakota","71766","946","35388","661","4393","183","4034","273","3803","323","2186","119","1336","146","3351","281","2480","222","2006","167","4206","256","3732","226","2221","120","1066","144","462","93","112","60","36378","608","3905","202","3945","263","3569","270","2376","159","1332","142","2970","191","2878","140","2325","194","4252","268","3822","168","2864","168","1454","110","546","85","140","43",
"0400000US47","Tennessee","16604","1453","8790","851","768","269","582","157","400","132","277","115","165","108","645","235","390","144","818","242","1441","274","1473","243","1052","177","520","110","225","93","34","31","7814","813","437","155","422","163","410","191","272","139","266","110","670","179","297","104","693","255","1022","192","1462","263","1171","181","378","102","296","99","18","32",
"0400000US48","Texas","129219","3759","65974","2277","4276","535","5251","604","4868","533","3444","393","2499","427","5084","577","4822","530","4642","518","9393","662","9896","608","6980","555","3305","287","1286","203","228","91","63245","1963","4464","582","4647","418","5012","550","3170","366","2197","379","4729","507","4222","460","4252","418","9863","588","9564","605","6169","465","3269","348","1191","183","496","143",
"0400000US49","Utah","31696","1182","15637","650","1397","201","1320","235","1651","266","957","199","784","161","1232","220","1473","242","1174","209","2031","196","1733","204","1148","133","529","109","191","65","17","13","16059","782","1356","190","1215","198","1393","241","1008","180","680","147","1684","274","1383","233","963","158","2319","232","1907","206","1300","142","497","101","311","72","43","21",
"0400000US50","Vermont","1841","272","1023","176","49","53","48","36","77","51","36","26","73","55","50","46","71","87","51","51","208","77","102","50","139","57","80","44","8","9","31","31","818","160","28","22","26","18","50","33","88","69","20","20","44","31","34","22","43","37","65","34","156","52","176","53","46","30","25","24","17","19",
"0400000US51","Virginia","24816","1745","12908","1333","511","187","674","189","918","242","367","128","667","241","1785","555","1158","388","704","203","1620","256","2204","348","1273","178","807","159","198","65","22","19","11908","775","421","123","559","161","859","226","439","118","474","135","1136","282","712","157","711","186","1996","271","2041","259","1421","197","742","154","270","86","127","95",
"0400000US53","Washington","94194","2486","47596","1369","4016","343","3671","343","3856","397","2452","281","1509","230","4191","332","3558","292","3386","344","6443","445","6147","326","5318","306","2255","220","712","124","82","41","46598","1412","3312","300","3251","324","3447","346","2083","247","1555","242","3820","297","3593","370","3222","290","6443","358","6623","385","5620","359","2352","192","1022","134","255","62",
"0400000US54","West Virginia","2955","462","1624","278","45","40","0","27","0","27","45","42","53","46","59","37","172","91","140","77","209","98","442","159","358","94","71","44","30","23","0","27","1331","258","71","49","79","61","21","22","51","55","7","14","159","119","63","47","60","53","77","39","284","100","335","124","49","34","75","55","0","27",
"0400000US55","Wisconsin","49343","1255","24608","653","1909","234","2104","233","2178","214","1347","158","957","154","1829","197","1613","208","1607","177","3407","268","3731","224","2404","166","1058","106","393","92","71","38","24735","831","1917","231","1897","192","1827","206","1194","162","694","117","1994","185","1825","215","1647","152","3565","299","3588","230","2519","154","1319","114","521","86","228","51",
"0400000US56","Wyoming","13268","635","6784","395","696","93","706","115","752","176","346","61","271","75","645","141","519","101","380","94","796","96","817","141","561","121","216","40","64","14","15","12","6484","373","680","97","702","131","513","88","296","85","168","67","444","65","433","92","535","127","756","135","952","123","577","84","317","85","85","16","26","16",
"0400000US72","Puerto Rico","10471","1332","4561","710","367","132","305","130","414","165","205","95","218","114","265","92","367","140","382","149","508","166","441","119","588","173","352","121","117","69","32","29","5910","744","331","137","418","139","504","165","308","113","139","80","450","155","501","178","465","151","829","208","935","247","542","123","271","82","116","64","101","84",
"0500000US01001","Autauga County, Alabama","138","66","34","32","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","8","13","26","28","0","27","0","27","0","27","0","27","104","59","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","0","27","49","49","0","27","55","24","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","1157","274","493","191","0","27","0","27","55","63","45","45","21","41","27","44","0","27","28","40","70","71","76","58","84","38","84","56","3","6","0","27","664","170","0","27","77","54","58","42","0","27","0","27","0","27","0","27","25","30","169","74","147","69","121","61","25","42","42","51","0","27",
"0500000US01005","Barbour County, Alabama","55","45","55","45","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","21","25","10","14","0","21","24","33","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US01007","Bibb County, Alabama","105","33","77","28","0","21","0","21","0","21","28","34","7","11","7","16","12","22","0","21","3","5","11","23","9","14","0","21","0","21","0","21","28","18","0","21","0","21","0","21","0","21","0","21","0","21","0","21","4","7","4","5","11","13","9","15","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","197","177","106","97","13","21","7","13","8","13","0","27","7","12","0","27","14","23","0","27","5","10","5","8","24","30","23","35","0","27","0","27","91","94","0","27","14","25","3","6","3","6","0","27","0","27","22","34","0","27","10","13","22","27","17","28","0","27","0","27","0","27",
"0500000US01011","Bullock County, Alabama","4","10","4","10","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","5","2","5","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01013","Butler County, Alabama","24","20","15","16","0","21","0","21","0","21","0","21","0","21","0","21","8","11","0","21","0","21","7","11","0","21","0","21","0","21","0","21","9","11","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","6","10","0","21","3","5","0","21",
"0500000US01015","Calhoun County, Alabama","314","125","151","65","22","24","21","24","7","13","0","27","0","27","0","27","10","17","12","15","7","9","18","17","14","23","40","28","0","27","0","27","163","79","0","27","28","24","1","3","2","4","0","27","3","5","0","27","4","8","16","23","44","46","29","28","25","28","0","27","11","17",
"0500000US01017","Chambers County, Alabama","30","34","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","30","34","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","15","25","15","22",
"0500000US01019","Cherokee County, Alabama","126","62","30","35","0","21","2","4","0","21","2","6","0","21","0","21","0","21","0","21","0","21","0","21","26","33","0","21","0","21","0","21","96","60","0","21","0","21","0","21","0","21","0","21","17","29","15","25","10","18","3","6","47","39","0","21","4","6","0","21","0","21",
"0500000US01021","Chilton County, Alabama","152","45","109","36","0","24","0","24","0","24","0","24","0","24","13","23","0","24","0","24","0","24","49","44","47","41","0","24","0","24","0","24","43","31","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","29","39","14","19","0","24","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","137","24","35","6","15","4","16","4","0","21","0","21","0","21","0","21","0","21","0","21","0","21","1","5","3","8","0","21","0","21","0","21","102","25","48","12","15","4","0","21","0","21","16","4","16","4","0","21","0","21","0","21","7","3","0","21","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","12","19","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","19","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","19","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","34","37","34","37","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","16","25","7","14","11","20","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","419","126","234","78","23","18","6","7","26","28","4","5","17","21","8","12","0","27","11","13","21","19","71","64","29","11","18","16","0","27","0","27","185","63","4","5","5","6","27","28","19","14","7","9","7","8","9","11","8","10","39","34","13","12","21","13","5","5","18","23","3","4",
"0500000US01033","Colbert County, Alabama","323","137","209","113","15","18","27","22","32","26","0","27","23","28","0","27","8","14","5","10","12","21","26","18","54","71","7","13","0","27","0","27","114","74","0","27","0","27","12","12","0","27","0","27","28","37","30","38","0","27","2","6","15","22","5","8","22","32","0","27","0","27",
"0500000US01035","Conecuh County, Alabama","68","98","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","68","98","0","18","0","18","0","18","0","18","0","18","58","83","0","18","0","18","0","18","10","17","0","18","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","8","14","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","8","14","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","8","14","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","201","79","113","54","13","21","0","24","0","24","41","48","0","24","0","24","0","24","16","22","0","24","11","19","3","5","21","23","0","24","8","12","88","41","0","24","0","24","0","24","0","24","0","24","8","13","4","7","0","24","36","32","0","24","11","17","13","16","0","24","16","22",
"0500000US01041","Crenshaw County, Alabama","62","41","35","30","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","7","12","28","27","0","18","0","18","0","18","27","30","0","18","0","18","0","18","12","17","0","18","7","12","0","18","0","18","8","11","0","18","0","18","0","18","0","18","0","18",
"0500000US01043","Cullman County, Alabama","304","139","98","55","0","27","0","27","0","27","11","20","13","25","0","27","0","27","0","27","1","3","50","34","20","18","3","6","0","27","0","27","206","114","27","39","10","17","18","26","17","26","0","27","0","27","0","27","21","33","0","27","40","57","22","26","51","46","0","27","0","27",
"0500000US01045","Dale County, Alabama","194","64","67","39","0","24","3","5","0","24","6","7","0","24","0","24","0","24","0","24","45","38","5","9","7","11","1","2","0","24","0","24","127","54","9","14","3","6","9","12","5","7","0","24","10","17","0","24","9","14","0","24","30","35","39","25","5","6","8","13","0","24",
"0500000US01047","Dallas County, Alabama","42","67","29","46","9","14","10","16","0","24","0","24","0","24","0","24","0","24","0","24","0","24","10","17","0","24","0","24","0","24","0","24","13","21","0","24","0","24","0","24","13","21","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24",
