"GEO_ID","NAME","B01001C_001E","B01001C_001M","B01001C_002E","B01001C_002M","B01001C_003E","B01001C_003M","B01001C_004E","B01001C_004M","B01001C_005E","B01001C_005M","B01001C_006E","B01001C_006M","B01001C_007E","B01001C_007M","B01001C_008E","B01001C_008M","B01001C_009E","B01001C_009M","B01001C_010E","B01001C_010M","B01001C_011E","B01001C_011M","B01001C_012E","B01001C_012M","B01001C_013E","B01001C_013M","B01001C_014E","B01001C_014M","B01001C_015E","B01001C_015M","B01001C_016E","B01001C_016M","B01001C_017E","B01001C_017M","B01001C_018E","B01001C_018M","B01001C_019E","B01001C_019M","B01001C_020E","B01001C_020M","B01001C_021E","B01001C_021M","B01001C_022E","B01001C_022M","B01001C_023E","B01001C_023M","B01001C_024E","B01001C_024M","B01001C_025E","B01001C_025M","B01001C_026E","B01001C_026M","B01001C_027E","B01001C_027M","B01001C_028E","B01001C_028M","B01001C_029E","B01001C_029M","B01001C_030E","B01001C_030M","B01001C_031E","B01001C_031M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Under 5 years","Margin of Error!!Total!!Male!!Under 5 years","Estimate!!Total!!Male!!5 to 9 years","Margin of Error!!Total!!Male!!5 to 9 years","Estimate!!Total!!Male!!10 to 14 years","Margin of Error!!Total!!Male!!10 to 14 years","Estimate!!Total!!Male!!15 to 17 years","Margin of Error!!Total!!Male!!15 to 17 years","Estimate!!Total!!Male!!18 and 19 years","Margin of Error!!Total!!Male!!18 and 19 years","Estimate!!Total!!Male!!20 to 24 years","Margin of Error!!Total!!Male!!20 to 24 years","Estimate!!Total!!Male!!25 to 29 years","Margin of Error!!Total!!Male!!25 to 29 years","Estimate!!Total!!Male!!30 to 34 years","Margin of Error!!Total!!Male!!30 to 34 years","Estimate!!Total!!Male!!35 to 44 years","Margin of Error!!Total!!Male!!35 to 44 years","Estimate!!Total!!Male!!45 to 54 years","Margin of Error!!Total!!Male!!45 to 54 years","Estimate!!Total!!Male!!55 to 64 years","Margin of Error!!Total!!Male!!55 to 64 years","Estimate!!Total!!Male!!65 to 74 years","Margin of Error!!Total!!Male!!65 to 74 years","Estimate!!Total!!Male!!75 to 84 years","Margin of Error!!Total!!Male!!75 to 84 years","Estimate!!Total!!Male!!85 years and over","Margin of Error!!Total!!Male!!85 years and over","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Under 5 years","Margin of Error!!Total!!Female!!Under 5 years","Estimate!!Total!!Female!!5 to 9 years","Margin of Error!!Total!!Female!!5 to 9 years","Estimate!!Total!!Female!!10 to 14 years","Margin of Error!!Total!!Female!!10 to 14 years","Estimate!!Total!!Female!!15 to 17 years","Margin of Error!!Total!!Female!!15 to 17 years","Estimate!!Total!!Female!!18 and 19 years","Margin of Error!!Total!!Female!!18 and 19 years","Estimate!!Total!!Female!!20 to 24 years","Margin of Error!!Total!!Female!!20 to 24 years","Estimate!!Total!!Female!!25 to 29 years","Margin of Error!!Total!!Female!!25 to 29 years","Estimate!!Total!!Female!!30 to 34 years","Margin of Error!!Total!!Female!!30 to 34 years","Estimate!!Total!!Female!!35 to 44 years","Margin of Error!!Total!!Female!!35 to 44 years","Estimate!!Total!!Female!!45 to 54 years","Margin of Error!!Total!!Female!!45 to 54 years","Estimate!!Total!!Female!!55 to 64 years","Margin of Error!!Total!!Female!!55 to 64 years","Estimate!!Total!!Female!!65 to 74 years","Margin of Error!!Total!!Female!!65 to 74 years","Estimate!!Total!!Female!!75 to 84 years","Margin of Error!!Total!!Female!!75 to 84 years","Estimate!!Total!!Female!!85 years and over","Margin of Error!!Total!!Female!!85 years and over",
"0100000US","United States","2597817","15322","1288198","8504","95528","1930","102368","2011","105197","2067","64360","1207","43287","1237","112909","1960","98916","1761","89443","1860","166225","2488","171278","2004","134470","1750","71285","1167","26329","787","6603","414","1309619","8229","91069","1921","101123","1556","100506","1633","61183","1326","40845","1026","105116","2003","95079","1781","89432","1568","168827","2258","174364","2287","151168","1868","83225","1334","34758","885","12924","530",
"0400000US01","Alabama","23919","1369","11236","789","503","148","541","161","902","247","619","180","231","86","896","232","628","176","516","141","1588","280","1702","245","1816","266","926","145","285","110","83","49","12683","799","374","131","793","176","730","196","552","157","324","111","808","185","918","244","867","207","1736","291","2237","291","1947","264","1013","192","210","78","174","69",
"0400000US02","Alaska","103574","1522","52217","895","4999","238","4990","264","4599","337","2738","151","1700","204","4588","222","4231","222","3613","214","5960","274","6252","225","4845","185","2420","133","1064","94","218","53","51357","927","4449","279","4824","307","4181","245","2427","194","1567","124","4211","238","4510","285","3210","211","5621","277","6395","228","5373","192","2907","130","1261","98","421","86",
"0400000US04","Arizona","296732","2571","144817","1623","12641","478","12879","593","12599","643","7900","260","5107","349","14356","606","13009","447","10166","429","18249","572","16482","465","11647","322","6063","254","2970","145","749","130","151915","1415","12814","463","13169","511","12250","484","7767","361","4948","263","13380","546","12051","283","10470","370","18060","397","18835","435","14466","344","8252","218","3932","226","1521","164",
"0400000US05","Arkansas","18697","1137","9047","709","526","154","519","210","594","152","396","128","463","158","501","149","608","168","612","147","1499","250","1234","222","1299","231","502","114","158","72","136","68","9650","697","562","130","580","160","745","247","432","162","381","121","572","183","772","200","701","167","1234","219","1481","231","1189","172","622","160","266","96","113","79",
"0400000US06","California","285512","5874","142659","3012","8810","640","10083","690","9584","672","6114","461","4351","367","13910","919","11252","811","10382","703","18812","922","20746","868","16522","687","7899","468","3199","343","995","177","142853","3514","8530","742","9849","656","9829","759","6113","473","4579","483","10915","631","10644","697","9720","589","19071","943","19221","1052","18933","862","9416","478","4174","393","1859","197",
"0400000US08","Colorado","50160","2033","24975","1102","1464","253","1831","281","1985","299","1078","229","851","234","1945","321","2084","254","1746","267","3821","443","3350","394","2921","302","1425","206","426","129","48","28","25185","1271","1807","283","1588","214","1724","254","950","182","890","179","2503","328","2008","304","1803","258","3697","345","3222","309","2894","313","1440","215","468","138","191","72",
"0400000US09","Connecticut","9399","1144","4899","703","317","192","464","212","295","139","258","163","159","83","402","133","341","125","254","111","705","247","852","184","455","111","264","112","111","64","22","27","4500","541","332","127","157","96","187","80","401","156","166","87","394","160","238","78","274","99","820","185","546","140","626","166","218","74","122","69","19","20",
"0400000US10","Delaware","3494","422","1693","228","111","68","7","8","66","68","53","39","72","51","132","61","126","97","57","46","215","93","288","85","335","87","143","40","72","21","16","14","1801","346","179","177","66","54","151","78","37","27","26","28","220","157","70","100","34","35","211","81","233","87","281","67","165","56","104","47","24","16",
