"GEO_ID","NAME","B01001H_001E","B01001H_001M","B01001H_002E","B01001H_002M","B01001H_003E","B01001H_003M","B01001H_004E","B01001H_004M","B01001H_005E","B01001H_005M","B01001H_006E","B01001H_006M","B01001H_007E","B01001H_007M","B01001H_008E","B01001H_008M","B01001H_009E","B01001H_009M","B01001H_010E","B01001H_010M","B01001H_011E","B01001H_011M","B01001H_012E","B01001H_012M","B01001H_013E","B01001H_013M","B01001H_014E","B01001H_014M","B01001H_015E","B01001H_015M","B01001H_016E","B01001H_016M","B01001H_017E","B01001H_017M","B01001H_018E","B01001H_018M","B01001H_019E","B01001H_019M","B01001H_020E","B01001H_020M","B01001H_021E","B01001H_021M","B01001H_022E","B01001H_022M","B01001H_023E","B01001H_023M","B01001H_024E","B01001H_024M","B01001H_025E","B01001H_025M","B01001H_026E","B01001H_026M","B01001H_027E","B01001H_027M","B01001H_028E","B01001H_028M","B01001H_029E","B01001H_029M","B01001H_030E","B01001H_030M","B01001H_031E","B01001H_031M",
"0400000US11","District of Columbia","224184","250","111425","156","4883","44","2901","227","1915","223","959","36","3852","20","10887","51","18135","43","15682","38","18442","101","12651","40","10348","45","6668","16","2913","190","1189","187","112759","148","4599","70","2856","220","1738","218","969","29","4678","17","13790","23","21106","45","15575","32","15589","51","9626","39","10096","20","6916","9","3093","221","2128","218",
"0400000US12","Florida","10958680","3470","5373500","1942","231598","503","246476","2960","267815","2852","171037","259","115007","403","315105","500","305765","414","284522","398","611495","448","802128","464","799577","260","671900","250","404020","2177","147055","2167","5585180","1866","220658","406","236159","2754","251309","2839","160296","266","106748","349","302094","572","294372","410","277246","356","598078","552","810617","460","870675","331","741910","296","473784","3589","241234","3623",
"0400000US13","Georgia","5448717","1576","2683039","1003","149684","303","166444","2319","169595","2313","103437","355","72996","943","177801","976","170719","306","165248","362","363981","452","413391","272","359028","177","234271","139","106885","1025","29559","1019","2765678","900","142737","323","156907","2094","161940","2105","97122","394","67139","514","171095","529","168388","283","166706","196","364100","284","416319","254","383000","179","261657","89","145160","1353","63408","1356",
"0400000US15","Hawaii","318407","200","174469","122","7185","29","6010","301","5306","302","2917","33","3240","64","16285","84","16838","17","13678","69","22984","59","24370","40","28350","14","17804","28","6558","330","2944","329","143938","145","6712","58","5378","313","5186","316","2818","26","2509","113","9523","123","11819","21","10554","16","16907","33","20447","40","25434","25","15535","22","7333","322","3783","326",
"0400000US16","Idaho","1333061","471","664729","281","44589","79","46393","1161","48937","1164","28235","112","17180","246","44342","261","42644","78","43122","185","81269","179","87957","47","86243","108","57011","84","27472","442","9335","457","668332","271","42297","86","44267","1195","45706","1191","26145","110","17041","245","43238","234","41822","96","42535","175","79641","171","89447","132","88926","54","58843","99","33181","655","15243","648",
"0400000US17","Illinois","8088630","1797","3964375","1317","209869","201","222794","2265","237895","2217","150696","184","101216","521","255232","510","264196","318","259149","301","508041","403","621056","475","561284","185","329524","129","176964","1104","66459","1104","4124255","876","199753","221","211447","2221","225467","2175","142807","114","94580","211","248818","268","261518","262","256277","155","503417","231","631953","200","584448","230","375475","154","245410","1751","142885","1746",
"0400000US18","Indiana","5286730","1063","2597633","631","154364","168","165637","2059","170330","2081","106752","118","73958","147","182771","227","161889","135","162060","164","331706","208","388392","135","349989","144","208637","56","106364","893","34784","887","2689097","606","145857","278","156615","1928","162049","1906","101362","142","70504","79","180679","188","161631","101","161463","128","330270","148","393786","113","365302","87","236302","62","146206","1389","77071","1398",
"0400000US19","Iowa","2702644","501","1332021","291","79082","55","82398","1275","85173","1315","52400","72","38388","132","93933","166","83026","142","83868","70","158178","70","193153","64","185335","52","109876","21","62940","639","24271","638","1370623","308","75361","104","79469","1223","79440","1223","49458","59","37520","183","90761","204","80380","28","81791","25","155911","116","194852","59","187296","23","121595","22","86240","940","50549","939",
"0400000US20","Kansas","2231182","373","1101250","327","68216","125","70496","1247","70441","1229","43602","151","30223","246","80018","241","72541","167","70745","86","130549","121","157417","106","150219","72","88019","90","48873","548","19891","548","1129932","250","64813","92","65995","1022","67571","1016","40996","149","29035","426","73289","435","70581","148","69185","118","129870","119","161660","92","154814","65","97394","82","67032","799","37697","810",
"0400000US21","Kentucky","3760868","983","1842689","626","111275","193","113223","1413","121667","1392","72717","138","48388","280","127759","295","117182","146","118706","227","242627","267","272879","236","247148","94","154246","66","72950","793","21922","777","1918179","538","105547","182","110612","1710","112199","1699","68832","182","46435","423","125359","450","117086","134","119617","82","244137","110","282407","108","263204","95","174495","25","100473","990","47776","985",
"0400000US22","Louisiana","2748538","655","1352837","451","79947","197","81466","1832","85168","1804","50955","124","32556","233","93773","334","94612","230","91407","108","169876","154","199041","102","184154","146","114350","62","57223","670","18309","672","1395701","401","76494","135","80148","1471","78602","1468","48120","91","30949","199","93564","229","93909","134","89278","75","168563","135","202286","107","191107","128","128455","99","78834","981","35392","976",
"0400000US23","Maine","1249385","393","610635","272","29989","43","33952","800","35258","819","23090","3","16414","23","36808","11","34442","178","33732","23","74746","49","98447","37","94851","50","59061","19","30034","474","9811","471","638750","170","28344","23","31539","884","33540","884","21713","43","15346","48","35724","61","34797","13","34574","23","77563","36","102633","49","100171","43","63791","12","39418","635","19597","632",
"0400000US24","Maryland","3153084","984","1543169","572","78776","164","84837","1316","90551","1301","58324","139","40557","152","98840","163","100891","136","92415","181","186867","250","251465","135","226739","116","136576","162","68733","771","27598","761","1609915","607","75183","117","82378","1403","84395","1437","54970","88","38198","161","94391","147","98951","129","92495","89","193245","174","259554","125","236178","155","152116","97","94120","922","53741","920",
"0400000US25","Massachusetts","4992644","1806","2414540","1144","114592","284","127452","1740","139977","1753","90451","261","70876","347","163242","337","159034","333","143883","324","303632","304","393899","365","347433","225","205655","162","110861","1173","43553","1172","2578104","965","108958","307","122606","1796","131917","1763","85849","166","72541","726","162569","805","160111","352","145891","309","313824","397","410592","321","373213","276","237902","166","156177","1603","95954","1632",
"0400000US26","Michigan","7526388","933","3710355","567","194310","183","216763","1800","232757","1837","150699","119","103209","77","254152","132","220044","137","215682","137","456454","178","580914","114","537796","145","322799","95","165769","1054","59007","1040","3816033","523","184915","136","204717","2249","221880","2222","141832","91","97255","108","245893","177","213092","128","213442","99","453493","143","587065","151","556841","112","354865","90","223011","1585","117732","1599",
"0400000US27","Minnesota","4421799","814","2187439","501","123763","135","128905","1579","135838","1572","83960","136","56992","74","137803","88","143621","126","145239","148","272176","157","344724","110","308432","80","175974","53","94897","889","35115","895","2234360","393","118207","100","124433","1522","127804","1521","79805","115","55723","178","133828","179","140286","46","140649","90","267905","113","346979","123","312473","110","191552","69","124372","1128","70344","1133",
"0400000US28","Mississippi","1718713","395","844157","439","49795","267","51809","1268","54400","1284","32006","248","23016","600","58064","582","51212","251","51695","268","106998","262","121823","217","113963","103","78882","84","39782","572","10712","571","874556","414","47532","255","49437","1121","51296","1119","30730","220","21294","454","56173","510","51127","279","51152","161","105290","187","122941","172","120130","96","88657","52","55260","800","23537","804",
"0400000US29","Missouri","4851262","942","2382640","556","140644","159","146963","1822","152320","1783","93432","123","63762","208","161637","257","156461","172","153904","168","293246","188","354338","123","319433","139","203308","67","106668","854","36524","871","2468622","510","133387","135","140240","1795","143823","1757","88769","142","60859","418","159840","461","155440","144","151911","71","291960","122","359520","118","338192","88","228203","78","143034","1174","73444","1175",
"0400000US30","Montana","877713","169","441057","196","24346","133","25816","694","24924","686","16139","111","11772","166","30855","175","27466","112","27805","145","50805","134","62354","27","67783","29","42737","10","21495","410","6760","410","436656","173","23515","125","24797","678","23166","682","15038","117","10682","150","28134","158","25977","70","26022","113","48822","87","63244","42","67737","23","42007","11","24308","498","13207","499",
"0400000US31","Nebraska","1506879","403","744041","265","46051","65","47401","916","47317","919","28627","71","20478","153","52410","156","49567","134","48863","58","89260","74","106916","54","101124","71","59054","12","34506","499","12467","502","762838","226","43737","74","44495","912","45450","917","27162","66","20205","315","50126","324","48168","29","47757","48","87663","45","107680","84","103958","24","64679","25","46041","767","25717","765",
"0400000US32","Nevada","1455192","653","741020","425","34387","67","36917","1090","35727","1110","22868","95","13758","95","40818","138","47978","171","48318","154","98761","152","116075","91","113981","56","82743","111","37945","616","10744","617","714172","360","32587","145","34728","1045","34033","1044","21824","65","12266","144","39482","184","45551","67","44718","86","89172","125","107264","72","112655","81","81749","38","40777","858","17366","860",
"0400000US33","New Hampshire","1210946","522","596620","325","28602","151","32915","746","36841","741","24303","54","17443","14","39370","60","34198","40","32627","82","74484","89","101650","75","89659","37","51392","8","24689","415","8447","415","614326","236","27435","54","32175","867","34206","883","22904","52","18090","321","37261","321","32979","50","32808","71","76420","100","104194","67","91783","27","54949","7","32687","522","16435","523",
"0400000US34","New Jersey","5131568","2063","2497023","1211","123352","251","139302","1810","157811","1770","100041","170","61052","161","142079","343","140066","368","134976","351","308543","355","419844","264","370961","210","222561","100","125186","1058","51249","1053","2634545","1155","117172","214","134832","1602","146842","1590","94371","165","55549","177","134643","195","135339","225","134861","274","315611","333","431884","305","390371","220","258105","138","176381","1548","108584","1558",
"0400000US35","New Mexico","824291","640","407507","483","17945","170","18347","709","19177","708","11807","205","8447","231","25330","265","24672","206","24243","239","45118","293","60456","229","69982","213","48926","60","25774","444","7283","445","416784","543","16706","190","16819","670","18761","659","11571","258","7762","254","21558","309","22791","166","22040","234","44290","261","62837","124","75879","106","52367","95","29106","654","14297","665",
"0400000US36","New York","11220383","2140","5477616","1145","282340","250","295858","2646","314132","2696","201587","175","147870","473","363922","508","369294","266","341984","271","682556","282","851332","367","779477","290","473067","208","268330","1637","105867","1621","5742767","1374","267801","345","282860","2407","295028","2368","190397","266","142461","480","359679","593","372816","357","340891","261","680638","370","862505","339","816796","323","543874","210","366158","2260","220863","2296",
"0400000US37","North Carolina","6294528","1397","3073829","791","162432","324","174739","2015","186819","2004","111179","239","80750","321","211831","370","189670","302","184365","199","410731","269","465149","177","423697","122","289795","112","141359","1028","41313","1018","3220699","922","154455","207","165523","2532","177192","2491","105617","222","75983","288","197441","369","192062","222","189246","195","416077","275","479443","167","459562","173","328238","68","191537","1834","88323","1827",
"0400000US38","North Dakota","618458","147","314068","101","18975","22","18466","566","16785","567","10797","38","9922","136","29505","175","24057","97","21298","22","35651","41","43058","21","42511","23","23426","19","14143","384","5474","383","304390","114","18096","80","17287","595","16124","592","10417","36","8912","109","25184","124","20499","26","18802","18","32603","17","41754","14","40245","22","24515","25","18562","456","11390","456",
"0400000US39","Ohio","9311563","1211","4559954","774","254955","238","278404","2436","292405","2434","183749","174","124323","141","300886","205","284375","193","278514","204","574737","208","692434","134","642538","314","379770","242","201926","1211","70938","1197","4751609","726","241809","244","261201","2568","280030","2572","174817","114","118427","94","295329","126","280271","163","277542","170","577633","167","708921","128","673975","118","433535","66","278995","1866","149124","1853",
"0400000US40","Oklahoma","2587971","522","1272530","299","71888","80","74012","1288","75040","1273","45779","76","32347","163","87949","168","84945","126","83192","44","157177","138","184176","92","176248","80","117587","35","63113","580","19077","577","1315441","316","68561","60","69317","1076","71397","1096","42997","65","29882","206","85142","223","83572","76","81507","102","155810","83","188040","81","186572","77","132355","47","82479","809","37810","800",
"0400000US41","Oregon","3027597","1236","1487638","684","75847","205","78740","1422","81600","1418","51896","137","34891","184","93821","230","97063","114","99662","157","192587","198","212372","180","227442","150","144979","105","69608","851","27130","846","1539959","643","71568","98","74813","1370","77613","1387","49194","126","33221","184","93409","258","96769","64","99612","61","188336","190","218758","192","242252","119","157050","110","87979","1227","49385","1256",
"0400000US42","Pennsylvania","10020439","1510","4889947","1036","245724","153","267238","2290","283354","2269","184153","130","137714","623","319137","788","304893","286","285492","289","597185","263","763656","243","720078","149","437747","111","248416","1500","95160","1478","5130492","731","233746","167","254146","1957","269131","2011","173447","137","135375","542","312268","551","296824","202","281510","113","598269","189","780176","197","749502","152","497915","99","348590","1975","199593","1961",
"0400000US44","Rhode Island","790922","841","380285","454","16328","198","18959","671","20299","663","13552","106","12032","104","28352","102","23494","141","21715","63","46398","144","61953","117","57008","81","33856","63","18348","443","7991","449","410637","551","15582","105","17961","703","19415","694","12829","120","12767","58","27662","147","23166","63","22056","111","48341","158","65911","156","61348","114","38924","76","26291","698","18384","684",
"0400000US45","South Carolina","3021819","624","1479062","420","79622","162","84419","1507","87429","1520","53408","165","40379","169","102280","247","91881","137","88302","127","188219","173","214934","105","206205","45","152697","58","69967","706","19320","684","1542757","413","76177","133","81436","1385","82429","1420","49988","158","37463","222","98225","230","92456","58","89708","156","189746","110","222120","91","225687","123","167367","43","89799","1143","40156","1151",
"0400000US46","South Dakota","697982","316","348899","291","22007","64","21453","670","21966","669","13260","110","9987","243","23941","247","22990","92","22534","64","40083","84","49546","120","49415","100","28718","97","16594","368","6405","372","349083","202","20838","81","20565","652","20089","648","12272","100","9360","245","22672","240","21544","106","21363","39","38431","65","49320","101","48258","141","29849","47","21668","538","12854","540",
"0400000US47","Tennessee","4838950","1225","2360362","708","131063","138","139245","1795","150796","1816","90493","175","59548","345","156372","370","145975","221","147030","181","312182","214","351786","122","323388","142","219739","115","104288","861","28457","855","2478588","718","125301","215","135024","1859","140513","1824","85718","140","56473","223","156722","231","150551","153","150039","149","315787","191","364708","120","348192","109","244254","134","142616","1185","62690","1183",
"0400000US48","Texas","11562453","2136","5721040","1430","314528","439","331007","3400","336157","3422","207636","396","140202","674","373164","824","382836","558","373051","519","743502","663","870492","469","803468","314","507925","248","255601","1659","81471","1673","5841413","1373","297878","471","307481","3262","324179","3253","196977","404","129132","617","355806","677","376749","441","366833","296","731414","451","874640","419","836699","305","554553","282","332597","1907","156475","1902",
"0400000US49","Utah","2279901","848","1140893","552","98006","102","98083","1533","94034","1584","52583","52","32385","161","92652","211","85625","111","90276","106","143534","113","126240","106","112925","52","67258","17","35126","521","12166","521","1139008","382","92639","123","93148","1652","89071","1675","49530","58","33286","132","92040","208","84584","92","87540","74","138705","142","126814","84","116579","55","73381","18","43628","669","18063","668",
"0400000US50","Vermont","587883","170","289557","104","14379","17","15469","544","17269","531","11083","24","9939","48","20999","39","16440","20","16142","12","34401","27","45430","26","44757","33","26459","20","12302","291","4488","291","298326","93","13305","37","14817","502","16025","504","10447","48","9387","19","19599","29","16323","7","16512","37","35345","10","47458","32","46116","44","28046","20","16765","431","8181","431",
"0400000US51","Virginia","5227415","1146","2580502","840","140160","288","145898","1730","152974","1769","94377","318","71422","1239","177097","1397","175609","703","164900","351","335451","370","399719","205","355120","133","225303","94","108049","855","34423","853","2646913","804","133136","330","139532","1731","143316","1704","89568","322","65960","779","168339","823","169113","354","161759","305","335466","282","406463","171","373295","135","247564","100","141105","1466","72297","1452",
"0400000US53","Washington","4921929","985","2448945","493","127907","155","131797","1953","136745","1964","87308","88","58417","346","162204","321","168850","192","163685","92","320229","210","373207","153","358871","149","217958","95","101586","1166","40181","1168","2472984","667","121783","143","123080","1643","131433","1675","82541","121","55266","422","150555","456","159677","190","157456","113","310481","129","373393","190","373479","97","233155","63","129006","1261","71679","1261",
"0400000US54","West Virginia","1718871","445","844204","359","46588","219","48531","1129","50188","1138","31097","75","22103","151","55506","236","49239","153","51351","87","108449","147","122420","99","125791","56","81046","50","40316","524","11579","527","874667","319","44498","206","46152","1070","47685","1086","29409","90","20467","263","55154","283","48117","91","51677","36","108285","78","125689","79","131000","43","87837","24","53681","771","25016","757",
"0400000US55","Wisconsin","4733711","712","2345119","429","124289","90","134621","1669","142215","1662","89116","76","63984","384","153885","365","144538","84","145611","123","289952","150","373611","68","340078","40","197328","46","106581","797","39310","804","2388592","386","117705","171","128549","1621","134194","1609","84671","64","61903","64","149795","87","139202","84","141174","62","283609","176","373422","84","341054","55","213078","47","141024","1297","79212","1299",
"0400000US56","Wyoming","487918","181","248096","201","15299","116","15086","568","15708","571","9243","116","6565","194","17581","191","17546","86","16823","75","30056","81","34806","63","36571","23","20130","31","9576","281","3106","283","239822","176","14528","115","14802","470","14033","478","8447","115","5733","182","16286","184","16190","2","15773","27","27686","24","34321","28","35004","22","20067","38","11511","426","5441","422",
"0400000US72","Puerto Rico","25583","1356","13165","893","631","208","795","221","811","203","430","159","267","114","758","231","689","179","887","247","2167","320","1895","261","1732","287","1227","251","625","158","251","111","12418","771","563","189","557","171","505","178","468","166","271","108","771","201","851","194","695","186","1863","252","2087","294","1755","299","1295","239","544","139","193","79",
"0500000US01001","Autauga County, Alabama","42033","109","20633","39","1261","27","1477","222","1509","224","952","27","535","27","1237","12","1186","27","1229","27","2972","27","3238","9","2357","27","1652","27","818","128","210","128","21400","78","1203","27","1385","199","1570","201","914","27","487","12","1229","27","1217","27","1201","51","3062","27","3217","11","2522","27","1985","27","1082","100","326","100",
"0500000US01003","Baldwin County, Alabama","159047","162","77375","88","4180","27","4965","473","4700","473","3013","8","1646","27","3868","11","4028","69","4389","27","9789","19","11202","32","10964","22","8800","27","4601","256","1230","256","81672","104","4044","27","4985","387","4365","401","2941","27","1537","27","3916","27","4197","2","4588","19","10192","31","11911","22","12262","27","9678","27","4966","285","2090","286",
"0500000US01005","Barbour County, Alabama","12505","166","6671","80","247","21","340","78","284","78","151","51","123","21","376","21","437","21","433","21","999","21","1048","31","989","21","784","21","371","34","89","34","5834","88","279","21","360","71","201","64","179","21","127","64","239","64","278","21","252","21","632","21","822","49","982","21","828","21","430","65","225","65",
"0500000US01007","Bibb County, Alabama","16936","21","8689","21","487","21","601","82","551","82","346","21","189","21","496","21","534","21","596","21","1248","21","1376","21","1109","21","756","21","344","47","56","47","8247","21","445","21","365","95","598","95","313","21","92","78","568","78","474","21","472","21","1124","21","1180","21","1105","21","859","21","472","100","180","100",
"0500000US01009","Blount County, Alabama","50820","52","24867","4","1401","27","1164","188","2055","188","1132","27","607","27","1385","27","1361","27","1441","4","3337","27","3721","27","3366","27","2451","27","1205","88","241","88","25953","51","1374","7","1684","214","1502","214","976","27","509","27","1412","27","1454","27","1470","3","3370","49","3657","27","3633","27","2831","27","1534","131","547","131",
"0500000US01011","Bullock County, Alabama","2372","18","1504","95","63","64","101","70","32","32","43","38","37","59","48","65","28","36","163","123","232","125","237","110","248","18","130","55","102","57","40","34","868","95","19","32","23","31","7","13","20","30","24","40","77","85","12","21","56","44","113","50","59","41","162","18","199","50","60","55","37","31",
"0500000US01013","Butler County, Alabama","11006","22","5255","11","319","21","363","76","249","74","194","21","102","21","248","21","259","21","308","21","609","21","754","21","856","21","601","21","317","34","76","34","5751","11","281","21","241","60","340","58","166","21","84","21","274","21","300","21","297","21","624","21","799","21","897","21","662","21","584","64","202","64",
"0500000US01015","Calhoun County, Alabama","85871","68","41680","16","2230","16","2515","267","2604","267","1625","27","1016","27","2888","27","2617","27","2516","27","5252","27","6115","27","5942","27","3953","27","1931","120","476","120","44191","67","2055","27","2123","265","2672","265","1529","27","963","27","2955","27","2584","67","2553","27","5360","27","6252","27","6432","27","4597","27","3084","184","1032","184",
"0500000US01017","Chambers County, Alabama","19651","24","9527","24","479","24","614","101","444","101","359","24","207","24","559","24","501","24","487","24","1218","24","1384","24","1448","24","1120","24","569","67","138","67","10124","24","493","24","442","105","542","105","335","24","175","24","504","24","519","24","503","24","1158","24","1485","24","1544","24","1239","24","810","87","375","87",
"0500000US01019","Cherokee County, Alabama","23929","21","11860","21","600","21","597","157","780","157","459","21","264","21","653","21","517","21","619","21","1511","21","1833","21","1841","21","1437","21","609","74","140","74","12069","21","536","21","718","120","661","120","431","21","223","21","619","21","578","21","606","21","1480","21","1761","21","1858","21","1540","21","790","164","268","164",
"0500000US01021","Chilton County, Alabama","35342","91","17200","40","991","24","1014","174","1225","188","698","24","395","24","1039","24","983","24","1041","24","2337","24","2582","24","2343","24","1607","24","777","64","168","64","18142","51","1019","24","855","156","1370","154","684","24","367","24","1046","24","1066","24","1121","24","2320","17","2569","24","2522","24","1800","24","1062","114","341","114",
"0500000US01023","Choctaw County, Alabama","7551","18","3694","18","181","18","236","56","256","56","147","18","74","18","168","18","157","18","188","18","466","18","536","18","513","18","476","18","209","38","87","38","3857","18","168","18","145","44","264","44","145","18","65","48","179","48","162","18","208","18","465","18","555","18","552","18","495","18","303","49","151","49",
"0500000US01025","Clarke County, Alabama","13548","21","6569","21","312","21","315","78","471","78","263","21","152","21","354","21","305","21","340","21","780","21","1009","21","944","21","798","21","422","46","104","46","6979","21","317","21","368","118","458","118","271","21","134","21","327","21","312","21","378","21","819","21","987","21","999","21","861","21","542","65","206","65",
"0500000US01027","Clay County, Alabama","10900","10","5332","18","274","18","255","92","406","92","224","18","137","63","261","63","251","18","272","18","672","18","828","18","771","18","562","18","334","47","85","47","5568","10","240","18","351","68","245","68","210","18","109","18","304","18","284","18","294","18","668","10","841","18","794","18","645","18","404","56","179","56",
