"GEO_ID","NAME","B01001H_001E","B01001H_001M","B01001H_002E","B01001H_002M","B01001H_003E","B01001H_003M","B01001H_004E","B01001H_004M","B01001H_005E","B01001H_005M","B01001H_006E","B01001H_006M","B01001H_007E","B01001H_007M","B01001H_008E","B01001H_008M","B01001H_009E","B01001H_009M","B01001H_010E","B01001H_010M","B01001H_011E","B01001H_011M","B01001H_012E","B01001H_012M","B01001H_013E","B01001H_013M","B01001H_014E","B01001H_014M","B01001H_015E","B01001H_015M","B01001H_016E","B01001H_016M","B01001H_017E","B01001H_017M","B01001H_018E","B01001H_018M","B01001H_019E","B01001H_019M","B01001H_020E","B01001H_020M","B01001H_021E","B01001H_021M","B01001H_022E","B01001H_022M","B01001H_023E","B01001H_023M","B01001H_024E","B01001H_024M","B01001H_025E","B01001H_025M","B01001H_026E","B01001H_026M","B01001H_027E","B01001H_027M","B01001H_028E","B01001H_028M","B01001H_029E","B01001H_029M","B01001H_030E","B01001H_030M","B01001H_031E","B01001H_031M",
"0400000US11","District of Columbia","241901","372","121017","178","5708","61","3319","231","2161","225","1069","34","3763","30","9045","40","18815","36","18928","60","20876","42","13871","35","10684","31","7912","29","3549","195","1317","200","120884","245","5466","91","3164","247","2249","248","1095","29","4626","27","10829","70","22202","101","18926","70","18155","68","10507","41","9660","12","8264","67","3965","253","1776","253",
"0400000US12","Florida","11124951","2910","5458090","1547","232546","525","242140","2759","259738","2761","166201","346","109354","299","303241","389","326393","354","299674","460","583936","428","760630","428","823394","323","754834","331","436417","2280","159592","2261","5666861","1831","220063","422","230017","2811","247379","2844","157165","297","100254","327","289319","503","313484","394","292035","440","573606","454","767128","464","897004","359","837281","434","493698","2550","248428","2528",
"0400000US13","Georgia","5469446","1939","2691283","1291","144607","380","159114","2006","164763","1953","103384","460","68638","653","177381","756","175987","325","167085","276","342845","498","401455","308","369094","227","265714","163","117689","1116","33527","1103","2778163","1036","137846","352","148958","2080","159445","1986","97941","414","65703","829","165168","867","173903","281","168346","310","345964","350","403494","300","392577","202","298172","138","155580","1400","65066","1388",
"0400000US15","Hawaii","316047","257","171309","165","7671","48","5598","350","5833","352","2752","40","2867","69","14926","68","14623","21","13426","55","21935","68","22418","45","26893","32","21753","48","7636","297","2978","296","144738","182","7360","28","6246","364","4630","365","2640","26","2161","17","8276","16","11499","32","11272","35","17156","20","18139","54","24592","78","18940","32","8140","317","3687","305",
"0400000US16","Idaho","1368118","363","682826","271","43367","124","47336","1124","48482","1133","28982","110","17382","310","45010","345","43214","159","43323","167","84287","169","84736","74","89789","35","66382","58","30671","581","9865","583","685292","282","41416","144","44457","993","46198","993","27148","112","16693","166","41636","161","42858","153","42854","127","82627","159","85632","37","93871","84","68858","74","34978","667","16066","676",
"0400000US17","Illinois","7955484","1458","3906198","914","205038","244","211477","2228","225059","2218","142273","121","94016","169","247369","295","260277","220","259524","262","485580","264","572843","252","579355","182","371705","97","181611","1347","70071","1341","4049286","802","194433","207","198968","2135","215666","2155","134877","156","88074","192","237486","293","253522","152","256084","162","479318","251","580431","167","602889","187","417990","120","246626","1603","142922","1605",
"0400000US18","Indiana","5280583","999","2597597","525","152898","180","160194","2223","165152","2219","103978","108","70227","175","184421","166","165819","122","161637","104","320632","178","365400","104","363275","129","235398","44","111279","1201","37287","1200","2682986","594","144361","242","151406","1916","156821","1918","99235","117","66520","158","179322","155","163683","81","161279","138","320499","106","369549","110","378367","69","264873","82","148088","1384","78983","1387",
"0400000US19","Iowa","2697252","572","1331146","415","77580","90","81920","1294","83076","1265","51237","44","38383","438","94961","420","80281","170","83956","94","157170","111","178425","62","191388","18","123840","43","63864","708","25065","696","1366106","236","73871","100","77269","1235","79652","1221","48426","49","36013","130","91903","143","77775","33","82065","46","154635","95","179598","45","194562","62","134484","23","84877","996","50976","991",
"0400000US20","Kansas","2220256","633","1096871","365","66576","164","68453","1243","69137","1260","42588","194","29021","259","80026","281","69944","224","71303","87","130214","109","144243","107","154488","58","100669","80","50377","662","19832","659","1123385","436","63515","170","65442","978","65405","962","40018","154","27188","323","73199","352","66999","145","70483","99","128940","148","146813","111","161437","82","109358","42","66435","806","38153","809",
"0400000US21","Kentucky","3764473","876","1846009","615","110392","178","111790","1672","117169","1699","71990","167","46627","299","129332","362","120595","217","115882","213","234597","244","260347","150","252808","74","172762","42","77430","849","24288","830","1918464","430","104009","186","106438","1723","110604","1703","68638","153","45098","473","122756","485","119376","113","116988","134","236845","155","268688","76","271138","113","194554","54","105646","1034","47686","1049",
"0400000US22","Louisiana","2752253","721","1356206","412","79312","153","79954","1704","83077","1700","50706","85","30950","203","89634","212","96338","102","93923","161","168657","173","186118","116","189356","135","128122","95","60635","797","19424","799","1396047","470","75320","126","78982","1495","76424","1502","48160","94","29050","277","86177","322","95373","107","92629","126","166077","146","189629","83","197862","133","142776","97","79962","1023","37626","1009",
"0400000US23","Maine","1244859","288","608848","192","29228","40","32591","893","33580","885","22019","23","15435","7","36193","31","35863","87","34646","23","70554","31","91153","31","97066","56","68568","22","30756","466","11196","463","636011","150","27551","21","30398","861","31965","864","20694","36","14456","34","34755","49","35310","15","35376","23","72808","43","95200","22","103706","38","73589","18","39990","696","20213","696",
"0400000US24","Maryland","3109275","1123","1522770","679","76450","157","80400","1490","86209","1479","55247","103","38355","122","94864","195","100559","188","97172","125","176263","224","231323","133","232121","118","153411","234","72608","734","27788","734","1586505","591","73176","115","76283","1315","82321","1331","52078","115","36277","162","89923","163","98162","125","96736","123","180587","119","239479","158","242190","191","170076","92","94780","1086","54437","1082",
"0400000US25","Massachusetts","4952367","2312","2396930","1208","109022","337","115681","1748","135250","1728","85567","294","68898","274","161422","402","162571","341","151498","274","281314","458","368720","361","361960","312","236720","161","111685","1196","46622","1183","2555437","1402","104284","420","113598","1749","125003","1799","81640","239","70450","228","160734","407","162734","280","152422","343","290244","463","384887","394","387382","297","271670","160","154236","1423","96153","1438",
"0400000US26","Michigan","7493362","987","3701001","659","192713","174","207092","1888","220359","1917","143427","121","97844","99","257258","117","228620","347","218583","133","433443","174","539968","129","558211","108","368050","100","172776","1372","62657","1371","3792361","564","183013","161","194778","1946","211433","1893","135675","143","92470","86","244773","171","218194","128","214372","147","430031","207","543836","120","579511","116","401102","95","224331","1531","118842","1522",
"0400000US27","Minnesota","4434473","817","2197942","538","122647","141","127151","1604","131440","1585","81031","119","54195","158","137582","160","139424","181","149007","169","269959","113","318889","116","326524","82","202733","58","98655","885","38705","887","2236531","457","116536","249","121302","1333","125591","1320","77022","130","52735","72","134074","84","132857","80","144770","46","262920","122","319729","149","331926","100","218040","49","126838","1154","72191","1155",
"0400000US28","Mississippi","1702268","609","836570","453","48027","235","51791","1457","52021","1467","32266","303","21755","358","56645","459","52115","233","50533","379","102165","421","115213","241","114689","142","85751","178","41986","639","11613","616","865698","577","45166","254","48105","1374","50275","1412","30496","307","22250","718","52033","724","51733","316","50641","196","101827","271","115600","265","121127","113","95684","102","55924","956","24837","957",
"0400000US29","Missouri","4849068","1065","2384630","593","137474","130","143557","1943","148013","1924","91665","100","60074","239","161481","280","156166","155","156523","128","289523","111","329726","112","333236","95","226329","48","112529","1123","38334","1120","2464438","626","130317","170","136501","1970","140162","1927","87357","62","57109","254","156075","281","154617","142","154944","125","286806","111","334240","118","351982","92","253320","56","146803","1283","74205","1284",
"0400000US30","Montana","891990","189","449097","194","24358","79","25120","703","26159","698","15841","101","11248","210","31742","242","27781","160","28497","90","52681","96","57202","118","68526","71","49609","18","22802","380","7531","378","442893","185","23376","83","25281","730","23086","717","14582","110","9956","230","28637","243","26164","120","27034","107","50193","119","57178","57","70433","37","48547","11","25717","595","12709","590",
"0400000US31","Nebraska","1512046","455","748556","267","45776","46","46609","906","47924","914","28150","117","19937","214","52468","223","47957","91","50493","44","90363","81","98232","66","105023","47","67620","14","34952","497","13052","496","763490","285","43092","64","44794","720","44757","709","26660","101","19524","255","50408","274","45634","52","49219","25","88306","45","98543","77","107837","68","73283","26","45144","650","26289","652",
"0400000US32","Nevada","1457272","745","742451","458","33639","102","34613","1020","35077","997","21856","131","12604","193","36918","215","48115","163","49186","119","94312","147","111009","157","115569","65","94709","95","43043","639","11801","649","714821","458","31390","172","32835","959","33197","994","20544","107","11063","149","35064","165","46106","86","45835","68","85817","157","102136","109","114058","94","94499","70","43583","833","18694","813",
"0400000US33","New Hampshire","1211110","564","597458","392","27740","156","31684","870","33934","870","22797","41","16585","46","40421","59","35984","81","34046","140","68433","177","94418","117","94851","43","60651","49","26214","537","9700","540","613652","266","26517","79","30020","1018","32718","1040","21366","29","16753","231","38468","253","33541","45","33596","90","70207","31","96825","59","97563","49","64626","14","33423","759","18029","758",
"0400000US34","New Jersey","5023606","1365","2447680","837","117475","218","129152","1620","147121","1509","94606","150","58409","119","144891","254","140997","212","136192","305","282027","274","385201","230","384135","252","249645","140","124016","1192","53813","1186","2575926","807","111536","208","125532","1965","136891","1955","89697","136","53182","131","138393","250","133127","166","135199","250","286466","276","397495","275","401891","163","285850","156","170763","1567","109904","1571",
"0400000US35","New Mexico","795728","607","393222","444","16382","199","16931","702","18111","680","11116","179","7750","212","22992","268","23485","233","23806","292","42625","301","52461","200","67141","132","55341","55","26693","536","8388","533","402506","473","15588","166","16430","634","17321","704","10606","232","6733","214","19883","248","21401","177","22091","159","41053","207","53821","191","73778","95","59361","89","30245","679","14195","683",
"0400000US36","New York","11071563","2453","5414549","1536","276112","338","282034","2428","296658","2414","189836","200","139243","413","351562","489","377217","353","354108","344","641006","353","790455","392","798234","374","535298","195","269395","1750","113391","1720","5657014","1283","261344","453","268198","2665","281667","2678","179516","225","134906","376","343207","473","378356","346","351847","228","636845","381","799801","429","830752","324","605962","314","360455","2600","224158","2576",
"0400000US37","North Carolina","6397460","1606","3126613","909","156883","327","167113","1840","184503","1864","112419","243","79323","306","213816","421","202055","281","189036","195","392196","256","458981","254","440145","123","330353","159","153475","1138","46315","1134","3270847","957","149090","231","162983","1978","171146","1919","107116","220","74068","365","193043","580","202154","228","193458","254","400469","274","470653","242","478101","151","374265","91","203703","1914","90598","1933",
"0400000US38","North Dakota","638773","375","326180","176","20086","42","19302","589","18054","583","10589","36","9499","197","29840","220","25780","100","23636","137","38025","75","40083","26","44589","35","26872","12","14026","333","5799","334","312593","220","19303","31","18404","632","16968","632","10217","30","8537","134","25961","141","21411","45","20429","106","33967","55","38004","22","42775","21","26971","24","18196","550","11450","552",
"0400000US39","Ohio","9243187","1540","4533860","910","251072","164","263018","2339","282270","2368","178333","172","118607","109","297235","152","293389","211","279629","242","549354","264","646235","200","661535","192","430248","97","206407","1342","76528","1350","4709327","809","237986","205","247231","2270","270282","2293","169185","167","113165","259","288156","270","284728","103","277987","180","551580","228","659187","186","694436","147","485110","61","278966","1991","151328","1971",
"0400000US40","Oklahoma","2589210","553","1274468","329","71790","76","74290","1058","73643","1082","45628","93","30205","200","85657","203","85076","115","85527","100","156951","171","171453","87","179825","63","127946","66","65959","630","20518","637","1314742","312","67932","89","68669","1123","71392","1129","43052","95","27503","205","81378","208","84016","123","84029","107","155000","116","173964","72","191179","60","143698","71","85243","789","37687","788",
"0400000US41","Oregon","3079995","882","1516578","467","76055","74","77800","1525","81065","1521","50344","57","33055","144","91962","153","101076","159","103539","108","197238","109","204149","128","227194","144","170118","88","75297","967","27686","970","1563417","539","71843","57","74813","1343","75814","1354","47839","114","31390","196","89577","215","99361","98","102982","79","192886","127","206580","176","245141","156","184832","84","90507","1106","49852","1108",
"0400000US42","Pennsylvania","9881135","1323","4833002","867","237852","226","252395","2101","272758","2114","173765","155","127087","210","307184","252","311582","264","295382","206","562926","377","707110","195","742601","179","493600","123","249563","1635","99197","1646","5048133","733","226331","195","242795","1994","256685","2020","163988","156","124913","225","298864","233","298700","147","288370","173","560734","249","719877","171","773472","196","553019","79","340775","2372","199610","2370",
"0400000US44","Rhode Island","773388","955","372290","563","15098","274","17422","657","18854","672","12512","78","11309","50","26734","64","24764","138","22248","94","42795","123","56872","139","58667","124","38696","56","18620","462","7699","471","401098","501","14786","67","16442","787","18012","741","11778","109","12088","55","25897","112","23928","50","22448","58","44177","142","60651","161","63658","99","43848","80","25289","662","18096","654",
"0400000US45","South Carolina","3119676","770","1525552","462","79623","217","83664","1389","87951","1401","54385","153","41341","554","99901","534","97973","210","91951","125","185164","194","212508","119","213582","62","176800","84","78349","923","22360","891","1594124","527","76221","178","81960","1480","82511","1451","51584","191","37867","585","93545","595","99948","145","93773","97","188034","138","219180","122","235108","132","194972","39","96628","1025","42793","1028",
"0400000US46","South Dakota","707282","394","354752","286","21849","46","22104","644","21931","653","13065","72","9380","235","24227","235","22764","68","23232","77","41139","105","45702","115","51946","94","34091","23","16562","340","6760","343","352530","221","20572","66","21523","616","20003","615","11926","73","8936","211","22704","224","20980","68","21986","67","39193","84","45020","79","51644","35","34160","60","21340","483","12543","487",
"0400000US47","Tennessee","4898888","1126","2392532","666","130792","187","136339","1679","147210","1676","90776","165","57279","241","157568","300","156745","385","149593","216","302992","216","342575","151","330646","139","245443","100","112546","1046","32028","1049","2506356","736","123988","200","132073","1852","138031","1846","86001","166","54097","319","154484","356","159796","165","152795","172","307598","149","353144","162","357589","141","272754","109","148912","1270","65094","1289",
"0400000US48","Texas","11755493","1988","5823217","1343","320563","513","328711","3249","334331","3340","207819","389","137719","688","367749","705","394987","517","394710","544","738555","685","826902","440","835804","348","573391","263","272669","1499","89307","1499","5932276","1358","303342","591","309995","3031","319829","2941","196864","403","125974","620","343557","651","385746","510","386352","372","726366","503","826165","441","870228","312","627183","259","346956","2243","163719","2227",
"0400000US49","Utah","2365205","883","1185699","507","95654","157","99132","1164","98363","1124","55754","64","32739","169","96450","192","85765","157","87363","148","158581","164","125456","104","120504","65","78601","31","37957","552","13380","547","1179506","493","90339","201","96309","1298","90385","1299","52533","123","32875","147","93937","207","84058","160","86111","90","153725","168","124398","137","124818","85","85238","61","46055","658","18725","656",
"0400000US50","Vermont","582404","155","287328","90","14003","24","15219","420","15835","419","10410","11","9540","28","21481","33","16769","28","16374","13","32482","16","41325","21","45357","17","30747","5","13125","328","4661","329","295076","99","12965","35","14253","504","14955","505","9755","3","9002","37","19967","21","15894","31","16643","9","33245","13","43192","12","47310","54","32436","28","16882","412","8577","412",
"0400000US51","Virginia","5238967","1377","2588508","877","138434","365","141762","1682","148774","1754","92054","292","68217","718","176678","732","174576","393","169698","325","322729","481","380544","271","364933","165","254813","185","116417","1166","38879","1171","2650459","875","131277","346","135634","1852","140169","1868","87708","327","65239","904","161158","1039","169937","387","167102","292","320860","382","385145","228","382670","179","281188","138","148931","1300","73441","1299",
"0400000US53","Washington","5001482","1097","2492028","601","128996","171","133369","1734","130815","1751","84102","102","53639","130","158229","183","176724","182","173734","122","319034","279","356595","157","370685","108","254521","97","110934","979","40651","987","2509454","657","122383","116","124879","1734","125812","1736","79442","144","51234","328","144391","338","166365","181","166121","126","308602","185","353177","130","386066","131","274100","78","133967","1373","72915","1360",
"0400000US54","West Virginia","1694887","889","833398","550","45666","110","47115","1216","49079","1216","30244","170","20533","246","54732","290","50150","188","48721","198","103965","188","114752","123","123088","120","90468","61","42088","602","12797","598","861489","479","43573","179","44434","846","46929","850","28757","166","18835","296","53329","314","48761","63","48686","77","104252","150","116968","74","129893","81","97446","42","54213","785","25413","788",
"0400000US55","Wisconsin","4715129","651","2339882","378","120058","102","130604","1555","136644","1589","86145","71","60881","71","156373","98","141244","96","145890","131","280535","102","345649","82","357260","74","227428","61","110396","770","40775","764","2375247","365","114123","130","124038","1295","129127","1299","81798","70","59420","73","152392","67","131851","77","142278","78","273228","167","345189","92","360400","59","241716","67","139685","1323","80002","1325",
"0400000US56","Wyoming","491626","210","250130","219","14849","90","15218","573","15931","588","9182","168","5916","229","17509","215","17011","122","17525","1","30959","107","31245","105","37202","25","23764","33","10431","357","3388","356","241496","227","13962","99","15669","611","14029","613","8203","123","5654","170","15378","183","15798","140","16220","98","28512","102","30532","18","36176","29","23385","40","12056","346","5922","345",
"0400000US72","Puerto Rico","26416","1862","13549","1274","468","181","719","254","904","258","459","171","267","130","873","232","673","201","878","243","2085","448","2050","364","1722","343","1463","331","746","172","242","92","12867","996","399","165","627","194","579","187","554","228","294","116","725","238","1018","229","717","185","1574","282","2319","395","1978","324","1343","248","528","158","212","113",
"0500000US01001","Autauga County, Alabama","41509","56","20338","12","1156","27","1419","190","1347","189","940","27","493","27","1218","27","1222","27","1218","27","2722","27","3137","27","2534","27","1768","27","826","149","338","149","21171","54","1068","27","1341","192","1423","192","930","27","431","27","1198","27","1265","27","1215","54","2797","27","3147","27","2665","27","2102","27","1223","153","366","153",
"0500000US01003","Baldwin County, Alabama","168951","236","82200","103","4348","6","4657","455","5318","455","3184","5","1678","27","4198","27","4382","27","4523","27","10016","27","11503","104","11723","27","10140","16","5122","276","1408","276","86751","171","4192","27","4950","418","4651","410","3044","14","1574","27","4166","27","4647","27","4703","27","10472","33","12108","35","13235","44","11254","12","5579","277","2176","278",
"0500000US01005","Barbour County, Alabama","11985","145","6345","73","237","21","282","65","277","65","140","47","106","21","371","21","434","21","404","21","898","21","948","28","922","21","826","21","430","35","70","35","5640","74","240","21","257","68","295","73","174","21","87","21","251","21","274","21","270","21","548","21","742","35","924","21","905","21","490","64","183","64",
"0500000US01007","Bibb County, Alabama","16849","21","8611","21","451","21","638","123","453","123","353","21","177","21","488","21","545","21","561","21","1187","21","1362","21","1106","21","840","21","385","50","65","50","8238","21","467","21","368","123","549","123","305","21","155","21","466","21","505","21","465","21","1047","21","1177","21","1115","21","910","21","542","84","167","84",
"0500000US01009","Blount County, Alabama","50381","165","24690","4","1377","27","1298","177","1756","177","1080","27","578","27","1438","27","1405","27","1378","4","3103","27","3654","27","3413","27","2628","27","1227","96","355","96","25691","164","1257","110","1612","222","1463","222","981","27","461","27","1372","27","1478","27","1429","55","3193","27","3616","27","3570","27","3040","27","1762","112","457","112",
"0500000US01011","Bullock County, Alabama","2264","18","1450","59","44","52","14","25","28","24","68","46","19","33","66","75","82","110","53","47","184","115","389","123","235","18","149","55","109","51","10","21","814","59","18","35","0","18","73","56","6","12","25","27","44","36","13","21","17","22","77","36","98","18","151","18","147","18","109","34","36","34",
"0500000US01013","Butler County, Alabama","10515","20","5005","10","276","21","305","81","293","81","173","21","100","21","261","21","253","21","261","21","566","21","650","21","839","21","641","21","247","56","140","56","5510","10","248","21","181","73","350","72","178","21","134","54","203","54","271","21","290","21","589","21","724","21","882","21","689","21","555","51","216","51",
"0500000US01015","Calhoun County, Alabama","84006","43","40693","23","2057","16","2146","262","2708","262","1639","2","943","27","2572","27","2723","16","2447","27","5039","27","5747","27","5870","27","4282","27","1964","112","556","112","43313","28","1997","28","2249","254","2208","254","1543","3","900","5","2639","27","2817","27","2487","27","5084","27","5851","27","6379","27","5056","27","2827","163","1276","163",
"0500000US01017","Chambers County, Alabama","19045","3","9227","24","486","24","472","109","506","109","340","24","188","24","541","24","557","24","465","24","1051","24","1333","24","1368","24","1189","24","588","74","143","74","9818","3","480","3","415","95","499","95","316","24","166","24","511","24","526","24","491","24","1078","24","1366","24","1532","24","1338","24","711","107","389","107",
"0500000US01019","Cherokee County, Alabama","23731","21","11780","21","577","21","547","126","798","126","459","21","239","21","663","21","597","21","522","21","1383","21","1770","21","1809","21","1557","21","759","59","100","59","11951","21","516","21","693","121","595","121","440","21","207","21","599","21","613","21","584","21","1390","21","1660","21","1853","21","1672","21","811","89","318","89",
"0500000US01021","Chilton County, Alabama","35207","74","17147","26","1008","24","1029","172","1125","179","704","24","358","24","1022","24","1048","24","1005","24","2202","24","2461","24","2455","24","1726","24","805","69","199","69","18060","48","980","24","810","192","1389","198","666","24","332","24","1035","24","1097","24","1060","24","2248","15","2478","24","2582","24","1946","24","1075","108","362","108",
"0500000US01023","Choctaw County, Alabama","7420","6","3581","51","129","52","207","65","243","65","150","18","94","59","166","58","162","18","173","18","431","18","507","18","503","18","483","18","259","46","74","46","3839","52","208","52","167","41","209","41","145","18","62","42","193","42","176","18","193","18","440","18","526","18","530","18","517","18","333","59","140","59",
"0500000US01025","Clarke County, Alabama","13057","21","6285","21","301","21","270","85","429","85","250","21","85","55","405","55","319","21","311","21","685","21","908","21","920","21","815","21","485","54","102","54","6772","21","320","21","299","79","451","79","263","21","130","21","357","21","331","21","333","21","757","21","905","21","958","21","882","21","506","75","280","75",
"0500000US01027","Clay County, Alabama","10753","18","5257","18","258","18","244","129","376","129","228","18","123","60","282","60","268","18","161","92","730","92","793","18","787","18","595","18","363","47","49","47","5496","18","243","18","301","75","256","75","211","18","116","66","294","66","313","18","285","18","642","18","787","18","786","18","672","18","422","65","168","65",
