"GEO_ID","NAME","B01001H_001E","B01001H_001M","B01001H_002E","B01001H_002M","B01001H_003E","B01001H_003M","B01001H_004E","B01001H_004M","B01001H_005E","B01001H_005M","B01001H_006E","B01001H_006M","B01001H_007E","B01001H_007M","B01001H_008E","B01001H_008M","B01001H_009E","B01001H_009M","B01001H_010E","B01001H_010M","B01001H_011E","B01001H_011M","B01001H_012E","B01001H_012M","B01001H_013E","B01001H_013M","B01001H_014E","B01001H_014M","B01001H_015E","B01001H_015M","B01001H_016E","B01001H_016M","B01001H_017E","B01001H_017M","B01001H_018E","B01001H_018M","B01001H_019E","B01001H_019M","B01001H_020E","B01001H_020M","B01001H_021E","B01001H_021M","B01001H_022E","B01001H_022M","B01001H_023E","B01001H_023M","B01001H_024E","B01001H_024M","B01001H_025E","B01001H_025M","B01001H_026E","B01001H_026M","B01001H_027E","B01001H_027M","B01001H_028E","B01001H_028M","B01001H_029E","B01001H_029M","B01001H_030E","B01001H_030M","B01001H_031E","B01001H_031M",
"0400000US13","Georgia","5381770","1799","2644520","1937","163219","446","169682","1961","171101","2091","106516","433","74988","1596","168981","1625","164968","686","165567","539","397992","522","413197","1680","334220","199","193472","215","96264","885","24353","856","2737250","2112","155278","458","160195","2200","162851","2174","101013","370","72159","1685","165292","1111","168932","465","164358","419","394514","480","420649","311","354667","157","219307","190","138520","1372","59515","1389",
"0400000US15","Hawaii","306616","339","165471","206","7065","90","5545","413","5253","406","3282","41","3391","29","15217","51","14080","123","11497","37","23007","37","27302","37","27841","25","13184","25","6682","258","2125","259","141145","203","6760","56","4919","323","5335","331","3119","11","2473","200","9979","212","11202","41","8913","71","18097","59","23957","46","23905","25","11810","123","6952","284","3724","286",
"0400000US16","Idaho","1292746","575","644786","350","46780","45","44924","927","48084","919","28815","102","18287","355","44414","357","42887","137","40551","74","81433","130","91676","69","77323","29","46645","63","24887","389","8080","387","647960","318","44052","112","44741","953","42455","954","27055","95","18627","239","43621","258","42074","139","38998","72","80296","94","93538","59","78036","49","48381","61","31442","595","14644","590",
"0400000US17","Illinois","8202650","1787","4014031","945","221780","252","236093","2184","253238","2149","164448","175","109981","666","260159","836","264960","333","249357","232","563280","392","655310","307","507986","162","288677","200","178785","1028","59977","1024","4188619","1388","210381","322","226232","2217","237747","2195","155743","206","102624","647","253846","969","263009","235","245167","246","561180","268","665973","242","531644","243","336444","124","260941","1840","137688","1832",
"0400000US18","Indiana","5271451","1442","2587038","808","159817","226","168860","1921","178584","1926","113004","163","77891","150","178594","245","163573","188","157213","172","357574","251","402939","196","313921","154","180688","68","104187","924","30193","921","2684413","854","151380","195","161809","1917","167562","1935","106708","180","75594","147","175860","261","163318","183","156123","131","356724","220","407556","213","329889","145","208676","80","153181","1648","70033","1646",
"0400000US19","Iowa","2696669","529","1325084","278","80862","61","82974","1221","87943","1210","56235","61","39729","110","93754","132","82820","96","78005","93","169323","83","205488","98","164996","61","97946","18","63381","675","21628","673","1371585","361","76911","137","80074","1095","81527","1107","53494","61","38732","198","91073","215","79922","83","76360","42","168124","80","206583","67","167684","58","111590","32","91072","863","48439","860",
"0400000US20","Kansas","2220952","1190","1091903","688","67854","210","70379","1413","72976","1441","46279","150","32991","522","77809","550","69558","434","65294","154","139413","175","170327","100","135245","83","76619","83","49395","665","17764","664","1129049","617","65262","199","66710","1076","68544","1034","43698","131","29883","333","75848","341","68745","328","64429","152","139678","173","174353","143","137928","82","87353","59","69079","784","37539","786",
"0400000US21","Kentucky","3724731","770","1823288","711","113181","267","115859","1451","123774","1455","76299","256","50795","455","121862","526","119804","263","116035","260","257644","341","278864","155","226782","104","134151","125","69425","592","18813","588","1901443","594","107653","265","111141","1684","114770","1642","72048","296","49638","551","119542","630","121269","384","115936","340","259188","290","289329","78","240394","119","154659","43","100722","960","45154","958",
"0400000US22","Louisiana","2711272","636","1332570","456","80664","151","82636","1319","84922","1304","53765","130","36207","237","93409","289","92682","223","81224","147","179946","171","208051","155","168167","85","99762","79","55996","530","15139","530","1378702","443","77208","162","79006","1273","80356","1284","50714","158","36463","618","91483","622","92488","224","79502","187","179824","183","210099","224","174427","58","114207","34","79002","905","33923","887",
"0400000US23","Maine","1258372","273","615008","149","32311","52","34364","917","39061","919","26034","57","17456","104","37465","28","33323","11","33230","32","85337","33","103295","41","86791","32","49248","31","28577","448","8516","446","643364","164","30120","23","32626","888","36798","886","24521","37","16299","44","36345","29","33940","16","34134","10","88292","40","107705","64","89412","15","54538","12","40306","688","18328","692",
"0400000US24","Maryland","3179571","1265","1552439","751","83342","220","90245","1218","97500","1207","64782","146","42754","565","97123","612","93193","145","84312","193","216841","137","263042","205","210414","139","116083","51","69132","832","23676","843","1627132","660","79598","150","85568","1406","92709","1400","61158","179","39870","478","93567","439","94459","136","86010","83","225070","233","270207","149","219137","154","130977","90","100464","1207","48338","1192",
"0400000US25","Massachusetts","5013857","2354","2420079","1467","122002","323","136581","1634","150737","1776","98276","190","70508","270","162704","478","147768","454","137848","455","349297","489","402332","482","315387","263","173765","191","114422","1058","38452","1079","2593778","1375","116088","367","132106","1747","140851","1664","92803","198","72389","1310","161656","1434","149884","434","140676","322","362346","524","420289","311","339849","313","205379","178","168748","1650","90714","1664",
"0400000US26","Michigan","7654981","1208","3770641","742","210680","219","232060","2266","252752","2307","165369","165","112439","1040","247855","1155","223434","140","212963","132","520627","225","615685","178","484709","109","276601","73","164820","1033","50647","1032","3884340","634","201126","215","219053","1804","239166","1797","155283","101","107503","890","240316","904","218492","180","210419","106","517259","151","623001","130","500109","112","311140","73","231211","1666","110262","1655",
"0400000US27","Minnesota","4396841","692","2172905","473","126364","119","131692","1341","142137","1349","91652","65","59265","104","144198","153","144776","150","132034","123","300174","145","360007","117","269080","90","149371","50","91629","821","30526","821","2223936","369","121413","102","125664","1350","133818","1338","86839","100","58233","304","140251","294","139237","94","128757","125","298365","147","360813","121","273451","75","165422","47","125147","1179","66526","1166",
"0400000US28","Mississippi","1722204","474","844791","542","52420","379","54082","1287","53360","1282","33889","237","24550","579","55768","674","53007","356","50479","315","114473","360","127527","286","108756","115","70385","168","37482","566","8613","538","877413","606","50604","379","49520","1104","51885","1065","32621","226","22905","603","54630","622","52568","221","49859","272","112653","274","128314","124","114381","102","80428","77","54011","762","23034","770",
"0400000US29","Missouri","4818816","1301","2363472","772","144502","316","148205","1729","157090","1748","99566","135","67570","424","161479","477","155461","146","142687","131","315850","169","368077","189","288774","164","179061","127","103133","885","32017","878","2455344","782","137601","287","140001","1732","149608","1763","94279","153","65241","277","159382","313","155376","176","140453","199","314877","277","374157","210","306553","193","202830","164","144975","1288","70011","1308",
"0400000US30","Montana","857768","258","430423","281","24452","77","25281","716","25782","713","17237","163","12074","196","30215","243","26894","238","24820","126","52321","145","68690","89","61206","75","35280","59","20355","316","5816","321","427345","232","22785","78","23664","616","24258","620","16728","239","11165","405","27946","243","25078","289","23288","185","51104","82","70008","36","59142","36","35620","14","25196","435","11363","434",
"0400000US31","Nebraska","1494958","392","736045","269","46651","98","46793","942","47614","933","31245","73","21335","279","53182","304","48224","94","44884","111","93752","73","114536","73","90334","62","51851","33","34270","484","11374","483","758913","254","44436","69","44302","776","45903","772","29489","123","21009","280","51292","273","46594","98","44179","58","92800","58","115248","86","92283","34","58812","103","47886","713","24680","709",
"0400000US32","Nevada","1466994","643","746653","387","38016","143","37211","1131","39334","1131","25475","102","15809","262","41714","205","49468","157","46789","168","109339","220","121264","251","109347","73","69489","85","34782","552","8616","550","720341","398","35499","151","36412","1012","36151","1021","23849","112","14468","174","40821","174","48038","108","42553","151","98839","165","114018","100","107230","121","68099","28","39490","666","14874","668",
"0400000US33","New Hampshire","1217683","664","599731","386","31692","58","35141","869","40883","900","26939","53","17669","50","38594","67","31843","82","31970","99","87485","92","105061","74","79502","49","42231","7","23405","467","7316","467","617952","325","30307","72","34675","982","37278","987","25388","68","18132","328","36479","345","31727","85","32796","60","89609","96","106621","55","81309","19","45718","81","32349","663","15564","662",
"0400000US34","New Jersey","5282611","1745","2564933","1027","137632","213","156510","1918","166644","1911","108404","193","61877","113","139191","208","135954","228","136045","238","365745","443","441397","228","342108","153","195267","149","132840","1217","45319","1219","2717678","1042","130307","273","150061","1879","156090","1937","102330","155","56798","488","131486","507","133226","261","136623","259","375897","371","452364","268","363972","269","231429","181","197769","1552","99326","1556",
"0400000US35","New Mexico","832107","596","409071","437","19015","179","18930","700","20278","705","13934","188","9582","269","24069","366","24263","287","21398","239","50019","267","68425","229","67012","115","41412","68","24233","368","6501","362","423036","513","18051","226","17971","738","19331","717","12638","167","8851","253","22342","348","23177","303","20606","203","50224","263","72212","225","71335","106","44267","129","28659","623","13372","611",
"0400000US36","New York","11374937","2337","5535619","1321","294607","327","313943","2769","338691","2778","223056","189","152580","197","362547","312","349837","352","325124","338","773703","453","888372","403","720927","292","417973","176","279770","1636","94489","1659","5839318","1315","280387","290","297354","2976","321136","2975","209947","236","145732","185","360038","294","355923","403","325063","280","774002","371","902948","442","767091","261","490079","254","404161","2580","205457","2610",
"0400000US37","North Carolina","6129064","1532","2989449","953","171179","396","180810","2287","183572","2271","114883","249","81591","542","196729","591","177041","367","184010","273","439763","367","462991","184","391788","131","242139","80","129895","942","33058","955","3139615","875","162524","385","166916","1960","177346","1859","108425","241","78526","1018","188697","1056","185405","373","186170","248","441460","307","479738","191","422628","108","277878","65","186024","1543","77878","1532",
"0400000US38","North Dakota","590077","314","297074","249","17052","76","16389","555","17417","553","11630","28","10029","134","27616","121","20578","100","17697","49","35454","251","46057","43","36772","25","20903","15","14213","298","5267","295","293003","141","16270","91","15778","489","16466","484","10851","36","9158","111","24255","129","17806","53","16197","59","33681","76","44812","17","34731","22","22924","31","19087","432","10987","434",
"0400000US39","Ohio","9398011","1382","4593951","769","269467","193","291100","2673","307823","2684","198193","177","132351","536","298655","489","289646","186","268942","194","632323","188","731153","195","578732","184","331979","90","202352","1297","61235","1286","4804060","846","256094","272","278320","2879","290491","2890","187846","165","127513","474","292831","515","289344","254","267853","151","636127","257","749384","206","608698","113","388327","82","293235","1907","137997","1892",
"0400000US40","Oklahoma","2559664","741","1256918","443","72649","171","73453","1364","75546","1343","48506","169","34680","192","87968","308","83558","165","75898","239","163050","267","195081","121","163546","83","105596","42","60349","614","17038","610","1302746","548","68559","212","70252","1205","69938","1212","45512","186","33104","243","85111","246","82407","126","74537","107","162412","137","199475","74","172786","75","119923","65","82017","943","36713","945",
"0400000US41","Oregon","2984428","817","1465952","528","77227","96","80655","1528","85878","1546","57002","121","38211","173","93383","196","95906","84","93169","157","197187","180","229035","127","209386","101","117532","59","67231","1014","24150","1010","1518476","431","72962","115","76697","1444","81669","1417","54103","96","37274","198","92761","192","96626","172","90799","109","194062","138","238540","160","219083","114","128070","58","89381","1139","46449","1133",
"0400000US42","Pennsylvania","10124301","1640","4927503","916","257583","271","282362","2627","303077","2648","203730","182","146147","704","320842","686","292083","234","270192","200","670252","309","806080","244","648241","164","385289","91","258123","1506","83502","1505","5196798","908","244442","278","268574","2079","287216","2084","192357","181","143163","674","312860","722","287736","313","268487","198","675909","233","822379","231","679319","136","449249","126","382193","1971","182914","1963",
"0400000US44","Rhode Island","818087","777","393037","427","18354","77","20851","728","23185","733","15429","72","13230","54","28763","117","22869","112","21150","81","55084","203","65562","126","52653","98","28835","62","20766","392","6306","388","425050","476","17241","120","20079","729","21535","707","14530","107","13519","61","28533","52","23055","124","21683","99","57623","158","69548","149","55985","94","34250","76","30043","643","17426","666",
"0400000US45","South Carolina","2907675","1065","1422909","819","81142","336","84308","1477","86881","1463","54426","180","42106","302","95272","273","87493","240","84856","287","197427","302","213750","226","192310","51","125106","83","62305","735","15527","722","1484766","555","77795","225","80243","1503","81779","1534","51501","157","40052","538","91820","542","90638","199","84679","161","197898","221","221875","113","206510","62","138528","187","86418","1028","35030","1015",
"0400000US46","South Dakota","682633","567","340820","406","21570","84","20386","680","22474","694","14220","101","9980","336","24391","379","22454","154","19995","96","41702","109","53075","122","42964","63","25006","120","16691","389","5912","374","341813","399","20033","127","19062","651","20763","665","12988","94","9624","333","23200","354","20987","247","19086","101","40571","89","52535","128","41434","61","26974","125","22476","452","12080","437",
"0400000US47","Tennessee","4750495","1123","2318156","634","135670","170","141390","1704","152273","1754","94326","129","61726","247","146075","268","147135","180","142844","300","331375","278","355003","128","302566","101","188011","98","95381","886","24381","879","2432339","614","129464","218","137863","1763","139754","1756","88446","116","60573","388","147190","397","151434","118","144340","147","333561","189","369410","133","320714","120","212892","78","137624","1221","59074","1223",
"0400000US48","Texas","11286712","2249","5574453","1400","321356","550","328516","2812","339545","2822","219160","441","146839","790","362999","916","361709","589","342505","612","777389","668","905520","510","727238","296","432086","240","240536","1399","69055","1389","5712259","1526","302671","639","309913","2986","322224","3074","204511","568","140476","944","350855","873","361053","420","336813","405","770058","506","912213","350","753085","328","477659","253","324504","1883","146224","1867",
"0400000US49","Utah","2158993","456","1078755","294","99135","86","92248","1170","86329","1171","51246","100","33854","117","91703","191","90986","126","81251","130","128272","165","127877","49","97281","50","56076","34","32733","519","9764","519","1080238","295","93858","77","87740","1128","80932","1126","48181","70","36772","162","91941","185","88773","82","77648","109","124802","136","129487","50","100556","80","61699","36","40786","661","17063","658",
"0400000US50","Vermont","590772","273","290802","218","15047","53","16522","558","18504","559","12666","12","10026","32","20916","93","15730","51","15645","9","39016","53","48728","67","40636","83","21724","12","11951","255","3691","253","299970","96","14139","32","15452","520","17472","523","11862","22","9295","30","19704","31","15637","21","16154","15","40204","49","50653","16","41274","24","23460","5","17064","400","7600","401",
"0400000US51","Virginia","5151070","2085","2537557","1746","144754","423","148717","1590","157272","1619","99846","406","73515","1059","174422","1050","161583","570","154103","451","364904","777","408279","681","331504","215","188451","147","100699","830","29508","791","2613513","1297","137332","403","139189","1752","150647","1815","94251","335","70622","1150","162565","1210","160580","475","152575","316","367067","475","416482","223","346366","237","209110","141","142980","1538","63747","1556",
"0400000US53","Washington","4837275","1213","2400126","695","128069","147","133435","1803","146168","1814","96357","157","63445","125","158527","199","159083","181","148038","112","340473","188","393640","175","325429","165","175439","91","97645","904","34378","909","2437149","665","121635","163","126568","1955","137951","1953","90535","133","60498","403","149006","419","156749","180","143763","172","333316","216","396845","203","336489","117","187617","67","129996","1492","66181","1488",
"0400000US54","West Virginia","1719766","570","841746","620","47685","230","47810","999","52798","1024","33310","190","23512","311","54015","268","50538","239","50820","263","112842","242","129391","229","117852","98","71580","62","39185","552","10408","553","878020","522","45470","260","46311","1222","49475","1195","31483","200","22527","393","52788","399","50795","230","50999","105","113486","136","133988","77","121130","78","80184","47","56131","814","23253","810",
"0400000US55","Wisconsin","4735425","664","2343115","442","129775","117","139032","1825","149048","1865","97805","97","65839","109","157943","126","144900","120","137877","128","323923","101","388952","105","299607","46","169223","27","105050","808","34141","809","2392310","373","122631","92","130722","1647","143257","1644","92132","176","64037","265","153179","282","138100","65","134294","118","319350","137","387075","112","300459","37","186623","476","145947","1313","74504","1452",
"0400000US56","Wyoming","470732","635","238808","402","15064","103","14951","569","14506","570","9845","104","7022","238","17550","249","16530","120","14313","139","29541","145","38475","105","31977","136","17274","138","9137","281","2623","281","231924","322","14292","78","13923","515","13465","508","8946","123","6350","160","16290","171","15229","132","13579","72","27931","86","37905","53","30301","44","17403","46","11228","309","5082","309",
"0400000US72","Puerto Rico","33731","1454","17744","1042","1030","240","1168","273","801","173","735","156","567","167","1035","229","1085","268","964","216","2709","374","3064","350","2356","339","1361","207","624","152","245","78","15987","793","692","162","1122","207","1042","245","817","194","451","120","1210","249","857","208","1243","257","2705","323","2303","266","1758","247","1035","183","579","144","173","74",
"0500000US01001","Autauga County, Alabama","41223","49","20190","44","1292","8","1441","178","1674","178","1088","119","573","119","1044","43","1111","119","1219","119","3205","8","3076","119","2226","119","1451","119","651","67","139","67","21033","13","1266","119","1360","177","1679","177","1054","119","530","119","1067","119","1158","119","1264","119","3299","6","3082","119","2349","119","1696","119","851","92","378","92",
"0500000US01003","Baldwin County, Alabama","147801","142","71950","131","4166","18","4569","340","4615","349","2972","119","1597","119","3459","31","3733","96","4013","22","9674","40","10825","119","9973","29","7444","119","3904","193","1006","195","75851","45","4129","19","4369","363","4549","363","2787","30","1563","119","3474","119","3969","119","4133","119","10071","119","11558","28","10972","119","7875","119","4831","253","1571","253",
"0500000US01005","Barbour County, Alabama","13077","17","6913","17","284","17","248","76","416","76","243","119","137","119","354","119","426","119","471","119","1053","119","1145","119","1017","119","692","119","392","23","35","23","6164","119","286","119","335","62","280","62","226","119","157","65","215","65","273","119","286","119","758","119","966","119","1004","119","712","119","446","60","220","60",
"0500000US01007","Bibb County, Alabama","18904","665","10196","450","664","88","601","184","718","181","604","175","303","155","947","332","721","260","529","185","1709","312","1310","159","1070","108","658","74","337","59","25","23","8708","379","569","72","559","140","543","154","277","153","235","48","498","104","318","112","562","73","1284","94","1240","112","1207","44","759","73","567","96","90","80",
"0500000US01009","Blount County, Alabama","50737","119","24930","119","1444","119","1576","176","1939","176","1140","119","643","119","1272","119","1448","119","1473","119","3707","119","3706","119","3160","119","2215","119","1034","80","173","80","25807","119","1438","119","1530","207","1721","207","1032","119","610","119","1329","119","1458","119","1493","119","3636","119","3700","119","3482","119","2444","119","1444","130","490","130",
"0500000US01011","Bullock County, Alabama","2418","119","1432","111","29","29","78","51","81","50","60","58","21","40","0","119","56","54","64","73","218","90","329","138","239","119","150","119","67","24","40","24","986","111","12","21","12","22","25","31","10","17","0","119","0","119","105","115","83","76","145","72","111","58","196","58","144","119","50","30","93","30",
"0500000US01013","Butler County, Alabama","11435","119","5476","119","350","119","387","82","246","82","221","119","110","119","270","119","276","119","301","119","674","119","892","119","833","119","533","119","355","24","28","24","5959","119","311","119","263","62","327","62","209","119","102","119","295","119","311","119","289","119","673","119","904","119","860","119","642","119","510","75","263","75",
"0500000US01015","Calhoun County, Alabama","86996","44","42192","31","2436","119","2651","260","2609","258","1702","119","1157","119","2899","119","2769","119","2442","26","5664","119","6425","119","5627","119","3579","119","1813","115","419","115","44804","18","2220","119","2610","248","2434","247","1570","119","1180","119","2865","119","2829","119","2450","119","5717","119","6578","119","6065","119","4210","119","3133","143","943","143",
"0500000US01017","Chambers County, Alabama","20138","16","9801","15","501","119","679","102","518","102","398","119","227","119","507","119","519","15","548","119","1330","119","1450","119","1459","119","1010","119","512","61","143","61","10337","5","512","119","436","117","653","117","369","119","173","5","460","119","529","119","542","119","1249","119","1546","119","1532","119","1086","119","827","106","423","106",
"0500000US01019","Cherokee County, Alabama","23676","119","11715","119","611","119","563","143","869","143","481","119","283","119","538","119","590","119","654","119","1640","119","1833","119","1766","119","1270","119","487","72","130","72","11961","119","609","119","565","116","805","116","402","119","269","119","562","119","594","119","637","119","1530","119","1849","119","1799","119","1328","119","679","92","333","92",
"0500000US01021","Chilton County, Alabama","35475","33","17342","15","1012","119","1188","183","1238","182","761","119","434","119","963","119","1055","119","1109","119","2477","119","2635","119","2179","119","1468","119","680","66","143","66","18133","22","1099","119","1058","140","1188","140","730","119","413","119","982","119","1142","119","1164","119","2440","119","2628","17","2371","119","1572","119","980","111","366","111",
"0500000US01023","Choctaw County, Alabama","7812","119","3833","119","216","119","324","86","188","86","133","119","105","61","137","61","178","119","206","119","502","119","577","119","545","119","450","119","239","26","33","26","3979","119","208","119","239","56","194","56","140","119","80","119","173","119","185","119","214","119","503","119","562","119","586","119","462","119","312","52","121","52",
"0500000US01025","Clarke County, Alabama","14243","39","6841","119","288","120","369","111","527","111","301","119","114","77","548","103","171","90","351","119","906","39","1066","119","996","119","750","119","324","55","130","55","7402","120","470","120","434","108","455","108","297","119","252","138","303","122","230","111","423","119","934","119","1029","119","1039","119","800","119","470","114","266","114",
"0500000US01027","Clay County, Alabama","11280","119","5498","119","305","119","335","80","403","80","200","119","137","119","288","119","252","119","294","119","755","119","854","119","745","119","537","119","332","44","61","44","5782","119","266","119","372","80","304","80","221","119","122","119","290","119","297","119","318","119","754","119","836","119","779","119","441","337","376","46","406","342",
