"GEO_ID","NAME","B01001H_001E","B01001H_001M","B01001H_002E","B01001H_002M","B01001H_003E","B01001H_003M","B01001H_004E","B01001H_004M","B01001H_005E","B01001H_005M","B01001H_006E","B01001H_006M","B01001H_007E","B01001H_007M","B01001H_008E","B01001H_008M","B01001H_009E","B01001H_009M","B01001H_010E","B01001H_010M","B01001H_011E","B01001H_011M","B01001H_012E","B01001H_012M","B01001H_013E","B01001H_013M","B01001H_014E","B01001H_014M","B01001H_015E","B01001H_015M","B01001H_016E","B01001H_016M","B01001H_017E","B01001H_017M","B01001H_018E","B01001H_018M","B01001H_019E","B01001H_019M","B01001H_020E","B01001H_020M","B01001H_021E","B01001H_021M","B01001H_022E","B01001H_022M","B01001H_023E","B01001H_023M","B01001H_024E","B01001H_024M","B01001H_025E","B01001H_025M","B01001H_026E","B01001H_026M","B01001H_027E","B01001H_027M","B01001H_028E","B01001H_028M","B01001H_029E","B01001H_029M","B01001H_030E","B01001H_030M","B01001H_031E","B01001H_031M",
"0400000US12","Florida","10926354","2435","5355939","1291","234060","518","245783","2467","273166","2347","172940","306","118222","417","313624","560","302019","405","279413","356","625913","373","814343","371","790193","263","646628","283","397074","2382","142561","2384","5570415","1479","223245","368","237583","3060","254219","3033","162589","243","110790","354","301292","496","291581","369","271326","358","612124","415","824598","410","860111","379","713822","282","471367","3135","235768","3105",
"0400000US13","Georgia","5435939","1291","2675921","863","152663","331","167892","1992","170381","2013","104257","342","72918","624","176230","651","168969","447","164916","344","371584","438","416517","356","354465","176","223038","145","104046","1000","28045","1003","2760018","883","145423","326","158892","2139","161653","2146","97673","302","68115","644","170955","632","167987","282","165232","267","371019","325","419921","236","378019","189","249729","127","142391","1562","63009","1566",
"0400000US15","Hawaii","314177","252","171212","122","7009","46","6052","359","5050","373","2984","26","3287","83","15627","95","15953","14","12936","58","22742","38","25146","35","28693","12","16543","39","6651","278","2539","278","142965","186","6596","49","4886","308","5415","310","2824","8","2476","95","9692","117","11633","36","10060","73","17048","48","21403","53","25492","29","14485","20","6997","312","3958","310",
"0400000US16","Idaho","1324568","555","660216","329","45383","39","46008","1304","49002","1284","28162","141","17449","289","44081","264","42766","56","42703","123","80988","134","89315","54","84614","127","54059","87","26806","473","8880","461","664352","358","42810","145","44928","1119","44635","1114","26236","143","17586","212","43506","199","41932","109","41868","74","79460","74","91024","142","86736","51","55903","59","32556","701","15172","699",
"0400000US17","Illinois","8126804","2071","3980805","1416","212529","204","226465","2060","241689","2032","154020","124","103544","515","256474","592","266611","292","256645","281","518033","404","634718","467","550417","182","317895","145","176968","1244","64797","1238","4145999","983","202190","219","215165","2305","228958","2292","145985","104","96852","219","250492","303","264383","263","253585","178","514727","226","646151","180","573645","247","364049","161","246993","1764","142824","1761",
"0400000US18","Indiana","5286405","1279","2596640","783","155565","217","166562","1730","172682","1800","108064","136","75571","144","181224","244","162309","114","160741","196","336469","200","394763","158","342787","173","200751","56","105074","942","34078","924","2689765","648","147348","284","158884","2321","162961","2339","102508","121","72462","87","179076","176","162039","128","160200","130","334904","190","400303","169","358215","94","228044","75","147583","1352","75238","1357",
"0400000US19","Iowa","2702157","583","1330436","353","79849","72","82656","1205","85603","1193","53088","71","38936","115","92862","142","84000","139","82394","97","159471","82","197448","63","181462","72","106212","19","62878","725","23577","726","1371721","304","76197","108","79403","1085","80039","1125","50188","44","38340","233","89815","232","81361","61","80472","31","157473","113","199359","52","183486","32","118290","20","86508","935","50790","937",
"0400000US20","Kansas","2230704","498","1099798","340","68111","139","70193","1161","71600","1136","44084","131","30541","212","79258","214","72937","170","69341","83","131478","160","161922","120","147543","78","84597","114","48837","634","19356","633","1130906","282","64907","99","66274","1016","67949","986","41458","120","29299","455","73495","481","71425","161","67788","161","131285","166","166332","112","151478","62","94206","85","66666","825","38344","830",
"0400000US21","Kentucky","3753192","715","1838748","552","111569","171","113980","1733","122436","1720","73757","184","49098","330","125527","370","117435","168","118549","146","245346","173","276312","142","243460","100","148513","72","71736","707","21030","720","1914444","391","106192","175","110790","1570","113293","1567","69148","211","47213","420","123545","433","117791","109","118938","63","246918","95","286155","75","258762","103","168423","36","100015","1049","47261","1048",
"0400000US22","Louisiana","2742184","706","1350006","436","80524","194","82295","1412","84826","1414","51310","121","33401","183","94202","294","94842","253","89216","100","171425","204","202498","152","180955","139","110127","63","56845","611","17540","617","1392178","410","76758","201","79846","1691","79266","1697","48380","90","32441","208","93611","212","94083","136","86548","151","170062","162","205652","156","187555","95","124183","46","79132","854","34661","864",
"0400000US23","Maine","1251964","266","612029","155","30574","29","34132","856","36074","842","23695","4","16808","23","37059","17","34140","27","33576","23","76931","40","100361","33","93440","46","56137","27","29367","432","9735","433","639935","165","28774","23","31645","854","34498","847","22247","39","15712","46","35939","66","34405","14","34383","23","79782","24","104669","44","98067","35","60943","4","39586","548","19285","545",
"0400000US24","Maryland","3158454","961","1544857","639","79399","168","85435","1228","92643","1224","59613","122","41063","126","99454","106","99159","106","89560","158","192181","170","256374","165","223692","108","130902","207","68646","775","26736","772","1613597","533","75719","118","82758","1453","86392","1474","56259","90","38822","185","94736","187","97996","115","90205","69","199350","180","264230","165","233052","105","146118","81","94930","1151","53030","1147",
"0400000US25","Massachusetts","5000518","2070","2417390","1228","116459","278","131293","1692","141374","1683","92091","231","71118","296","163417","365","156660","350","141410","331","313025","428","399458","400","340721","258","196265","146","111515","1134","42584","1114","2583128","1153","110711","339","126150","1838","133326","1831","87085","206","71699","154","163658","335","158029","371","143689","304","324094","365","416344","345","366187","295","228221","146","158721","1469","95214","1465",
"0400000US26","Michigan","7546578","1001","3718677","580","196747","191","220314","2055","237612","1979","153819","131","105631","107","251708","128","219538","185","213814","142","468001","178","593090","129","526717","130","309888","75","164436","912","57362","907","3827901","579","187461","203","208221","2110","225728","2093","144499","74","100322","147","243860","195","213295","134","211736","120","465390","150","600063","147","544827","112","341899","77","224096","1350","116504","1349",
"0400000US27","Minnesota","4416170","864","2184191","511","124492","137","130079","1396","136796","1364","85515","116","57904","72","138610","108","145093","117","142341","89","276032","151","351399","123","299948","110","168248","45","94138","773","33596","772","2231979","435","119080","106","125595","1361","128358","1381","81168","89","56569","210","134484","241","141719","74","137563","88","272648","125","353584","164","303790","111","183908","61","124419","1203","69094","1191",
"0400000US28","Mississippi","1720552","659","845293","480","51073","286","53037","1410","53687","1416","32501","275","23789","495","57464","607","51213","293","51430","245","108367","212","123816","160","113147","74","76523","65","38761","595","10485","598","875259","511","47997","261","49311","1224","51721","1209","30942","275","21855","474","55746","545","51522","298","50659","158","107014","198","124952","167","119198","98","86225","54","54915","920","23202","927",
"0400000US29","Missouri","4847928","1291","2380041","779","142008","237","147045","1956","154174","1955","94564","108","65266","229","160713","299","157308","158","151129","166","296328","210","361017","217","313089","146","196491","96","105020","782","35889","783","2467887","700","135048","191","140986","1805","144682","1815","89734","127","62382","334","159697","380","156248","215","149037","98","295406","195","366553","164","331653","132","220933","78","142960","1319","72568","1317",
"0400000US30","Montana","873108","256","438744","209","24621","110","25713","754","24959","760","16382","110","11878","150","30305","173","27622","111","27145","125","50786","116","64238","92","66879","27","40649","14","21070","396","6497","395","434364","228","23396","103","24477","706","23395","727","15242","91","10812","223","27906","205","26013","128","25524","104","48769","115","65425","63","66128","30","40137","16","24121","484","13019","484",
"0400000US31","Nebraska","1503898","390","741636","261","46279","87","47480","1032","47071","1041","28934","57","20788","165","51971","187","50134","98","47608","97","89358","100","109541","53","99064","58","56784","16","34350","490","12274","489","762262","217","44085","60","44491","791","45493","785","27625","61","20651","280","49538","283","48800","90","46764","54","88056","70","110444","93","101698","25","62728","27","46302","629","25587","627",
"0400000US32","Nevada","1457795","717","742298","427","35413","66","37257","1133","36174","1134","23412","76","14433","112","41326","102","48311","166","47906","176","100940","182","117903","96","113184","65","78994","101","36573","524","10472","529","715497","399","33325","156","34891","969","34727","962","22237","47","13036","123","39966","161","46039","104","44305","106","90962","144","109420","73","111689","74","77908","37","39882","806","17110","806",
"0400000US33","New Hampshire","1212922","553","597451","342","29328","145","33167","919","38094","935","24889","35","17682","20","39039","60","33624","71","32115","79","77251","109","103571","53","87513","46","48650","5","24350","482","8178","483","615471","265","28207","48","33104","1002","34652","1004","23465","45","18077","314","37045","329","32674","51","32565","60","79297","122","105992","60","89517","25","52138","8","32451","673","16287","673",
"0400000US34","New Jersey","5170824","1862","2514772","1125","126395","275","143716","1940","160182","1950","101844","143","61667","156","141178","329","139236","311","134661","260","320630","331","428873","267","364765","207","214646","146","127119","1037","49860","1031","2656052","1031","120035","234","138691","1603","149247","1584","96095","159","56258","118","133598","220","135146","227","134532","277","328590","339","440669","284","384813","236","250070","180","181578","1537","106730","1530",
"0400000US35","New Mexico","828574","572","409069","468","18184","198","18632","753","19563","765","12152","223","8742","237","25250","326","24603","241","23517","268","46120","252","62993","211","70141","165","46776","58","25239","434","7157","434","419505","520","16954","192","17006","711","19165","723","11718","232","8291","271","21603","291","22969","261","21870","233","45440","210","65724","111","75721","100","50277","108","28884","634","13883","636",
"0400000US36","New York","11264136","2170","5494857","1135","284758","296","300648","2813","318721","2818","206368","193","150122","396","365473","483","364735","331","337664","267","700637","423","866188","379","768563","290","456424","204","270039","1710","104517","1717","5769279","1420","270268","386","287902","2591","299037","2583","194789","227","144261","431","361061","538","369804","356","336051","261","699189","475","878664","447","807841","322","527443","211","373982","2286","218987","2280",
"0400000US37","North Carolina","6261792","1446","3056716","888","165243","290","178202","2258","185790","2311","111949","268","80992","375","207866","420","186417","284","183405","215","418179","235","467274","200","417706","180","276466","68","138543","1121","38684","1109","3205076","801","156880","245","167618","2324","176681","2296","105622","226","76789","276","196929","405","189438","255","188142","215","422210","367","482587","187","452673","190","314067","50","189120","1433","86320","1424",
"0400000US38","North Dakota","608963","131","308446","82","18497","9","17329","540","17107","538","10925","26","9794","114","28688","113","23387","31","20229","26","35147","38","43882","25","41361","55","22592","23","13905","301","5603","302","300517","101","17553","65","16770","556","16004","558","10399","25","8941","134","24537","136","20151","26","18002","35","32423","34","42798","14","39031","20","23946","26","18844","451","11118","450",
"0400000US39","Ohio","9336539","1345","4569616","845","257733","279","282096","2698","296236","2669","186771","156","127751","107","301568","172","283354","264","276260","208","585857","166","706065","156","630298","166","365610","69","201384","1274","68633","1269","4766923","662","245164","223","264592","2801","283929","2816","177471","139","122256","92","295802","159","280685","168","275243","189","589079","200","724133","165","661212","113","419464","65","281182","1836","146711","1826",
"0400000US40","Oklahoma","2582335","551","1269000","326","71744","163","74382","1070","74925","1087","46005","85","32914","211","87697","241","85148","105","81335","77","157551","145","188275","95","174036","89","114332","31","61613","724","19043","724","1313335","390","68756","170","69412","1045","71040","1047","43340","76","30966","204","85130","223","83842","65","79535","97","156367","109","192607","62","183999","83","128799","51","82376","1035","37166","1038",
"0400000US41","Oregon","3018414","942","1483246","536","76401","211","79136","1618","82462","1611","52714","140","36270","127","94175","172","97290","131","98297","160","192788","199","216518","190","225148","118","137143","92","68894","874","26010","875","1535168","557","71980","137","74959","1519","78722","1516","50007","121","34682","175","93626","211","97187","106","97615","92","188497","163","224076","177","238648","106","148583","120","88053","1198","48533","1206",
"0400000US42","Pennsylvania","10057586","1358","4904564","909","249090","164","271549","2392","287481","2366","188776","143","140821","585","322253","614","301073","244","281022","210","612540","257","779639","333","705826","135","421892","98","249252","1472","93350","1460","5153022","763","236757","223","259442","2478","271795","2460","177891","139","138846","635","314708","652","294130","215","277694","162","614851","176","796707","185","735412","150","482892","91","355657","1891","196240","1896",
"0400000US44","Rhode Island","796516","903","382699","513","16710","219","19055","750","21242","739","13958","94","12435","60","28621","75","23022","126","21365","79","48060","186","63317","116","56107","111","32383","53","18856","437","7568","449","413817","517","15963","91","18265","673","20079","670","13220","117","12984","77","28154","120","22789","69","21927","126","50165","157","67312","170","60221","116","37479","92","26997","644","18262","646",
"0400000US45","South Carolina","2995377","678","1465606","517","80029","140","85353","1508","86631","1531","53370","156","41247","217","100964","342","90202","195","87055","149","190174","182","215898","174","203646","42","144924","43","67958","853","18155","842","1529771","389","76684","151","81600","1483","82197","1473","50098","152","38400","217","97476","211","91417","145","88250","87","191406","120","223305","123","222085","99","159103","43","89189","1084","38561","1083",
"0400000US46","South Dakota","693613","379","346416","275","22024","60","21373","727","21660","709","13389","114","9995","198","23823","211","23217","68","21984","67","40057","92","50734","132","48008","74","27421","56","16234","374","6497","376","347197","275","20738","142","20393","598","20089","579","12351","103","9561","242","22358","266","21749","113","20790","28","38496","55","50491","102","46755","90","28893","33","21895","544","12638","545",
"0400000US47","Tennessee","4820109","1015","2351621","611","132448","94","139379","1893","152239","1934","91119","173","60643","299","153435","346","145671","168","145826","239","316425","184","354711","168","319669","143","211048","110","101298","970","27710","954","2468488","608","126409","201","136086","1785","140633","1794","85911","175","57832","264","154778","268","149885","122","148488","141","319123","162","368307","139","343142","118","235117","92","140725","1364","62052","1347",
"0400000US48","Texas","11488269","2383","5681901","1276","314771","343","330812","2844","336350","2873","209561","465","142116","715","369918","837","378492","473","364108","546","746778","494","884948","339","787932","336","487013","205","251334","1656","77768","1591","5806368","1541","297249","488","308841","2850","323039","2657","197380","429","132962","812","353952","952","373541","467","357705","364","736466","475","889959","431","820027","321","532447","248","327835","1969","154965","1990",
"0400000US49","Utah","2253922","809","1127148","493","99030","103","97186","1527","92305","1499","51820","50","32900","138","91375","190","87863","75","89381","125","138627","125","127152","76","109576","56","63920","14","34761","568","11252","568","1126774","407","93887","67","91685","1479","88034","1471","48731","60","34330","115","91360","199","86159","80","86335","136","134130","197","128189","81","113031","51","70071","13","42593","650","18239","648",
"0400000US50","Vermont","588820","243","290119","177","14499","57","16048","515","17205","506","11393","18","10046","26","20895","18","16431","22","16010","8","35367","53","46693","21","44014","27","25092","12","12242","293","4184","290","298701","94","13557","17","14811","514","16521","515","10723","34","9399","23","19485","22","16343","6","16346","37","36205","51","48611","25","45202","26","26704","6","16716","353","8078","353",
"0400000US51","Virginia","5211870","1138","2570739","761","140391","331","148642","2040","152373","2020","95201","298","71656","865","177324","1111","173040","634","161157","303","340782","412","405102","270","350877","123","215176","135","106083","866","32935","848","2641131","793","133543","356","140149","1990","144799","1978","90342","237","66584","581","168104","684","168221","350","158837","285","341593","294","412018","168","368642","139","236784","109","140995","1491","70520","1491",
"0400000US53","Washington","4904925","1201","2438758","617","128035","138","132494","1754","138593","1785","89138","125","59934","151","162029","205","166843","151","159720","113","323441","235","380409","118","352973","138","206177","110","101280","932","37692","936","2466167","724","122054","118","124863","1786","131807","1780","83970","168","57084","362","150694","412","158987","187","154186","102","314139","169","381604","147","367334","118","220401","39","128539","1335","70505","1337",
"0400000US54","West Virginia","1721469","501","844977","384","47031","174","48421","1198","50644","1180","31594","81","22833","253","55187","283","49243","157","51363","105","109697","139","124660","106","125051","73","78201","61","39998","521","11054","526","876492","263","44563","176","45916","1077","48564","1073","29813","88","21487","301","54192","292","48742","116","51749","48","109364","93","128485","62","129726","48","85180","60","53925","650","24786","659",
"0400000US55","Wisconsin","4736069","658","2345420","385","126067","102","136490","1452","143344","1452","90786","87","64423","58","153889","149","145857","80","143778","129","295906","122","380541","80","331759","53","188898","27","105358","855","38324","854","2390649","350","119184","144","129993","1577","135846","1580","86155","75","62519","37","149293","75","140951","98","139177","79","290132","149","380233","101","332275","47","205074","38","142156","1236","77661","1235",
"0400000US56","Wyoming","485654","393","247072","281","15437","169","15054","618","15463","617","9208","45","6969","224","17385","229","17658","99","16407","67","29939","105","36031","75","35811","34","19288","23","9499","298","2923","298","238582","183","14630","136","14629","652","13860","641","8632","54","5951","201","16225","215","16247","89","15325","17","27596","55","35452","89","34105","31","19252","38","11072","341","5606","343",
"0400000US72","Puerto Rico","27855","1369","14535","908","914","230","1025","236","865","197","549","186","432","137","787","191","612","180","845","226","2289","320","2287","331","1856","244","1202","242","582","127","290","112","13320","818","589","186","685","186","723","195","512","144","301","109","935","237","776","192","923","235","2185","348","2019","305","1733","287","1206","234","530","131","203","83",
"0500000US01001","Autauga County, Alabama","41994","111","20623","43","1300","27","1421","206","1598","205","969","27","560","27","1194","14","1171","27","1222","27","3051","27","3236","9","2325","27","1606","27","750","124","220","124","21371","79","1224","27","1253","209","1728","210","949","27","510","10","1185","27","1206","27","1194","60","3130","27","3231","10","2478","27","1923","27","1049","118","311","118",
"0500000US01003","Baldwin County, Alabama","156039","96","75932","78","4179","27","5242","425","4299","425","2979","6","1656","27","3756","14","3963","70","4313","27","9737","16","11150","27","10725","20","8372","27","4391","212","1170","212","80107","33","4081","27","4884","420","4390","419","2902","27","1544","27","3787","27","4096","5","4513","16","10099","27","11845","24","11924","27","9156","27","4810","275","2076","275",
"0500000US01005","Barbour County, Alabama","12653","131","6747","71","250","21","301","68","330","68","177","45","131","21","363","21","431","21","440","21","1017","21","1080","28","1006","21","767","21","386","36","68","36","5906","61","285","21","322","66","248","57","191","21","126","69","236","69","273","21","256","21","663","21","865","33","1000","21","797","21","452","46","192","47",
"0500000US01007","Bibb County, Alabama","17034","21","8734","21","506","21","597","105","573","105","352","21","200","21","494","21","544","21","275","119","1594","119","1381","21","1104","21","726","21","327","45","61","45","8300","21","458","21","424","114","567","114","323","21","190","154","686","162","273","127","482","21","1149","21","1176","21","1099","21","832","21","515","87","126","87",
"0500000US01009","Blount County, Alabama","50953","43","24925","5","1414","27","1246","178","2061","178","1138","27","619","27","1353","27","1382","27","1449","5","3439","27","3735","27","3332","27","2385","27","1127","87","245","87","26028","42","1394","6","1658","202","1567","202","984","27","540","27","1397","27","1471","27","1466","3","3454","41","3674","27","3644","27","2740","27","1404","152","635","152",
"0500000US01011","Bullock County, Alabama","2390","18","1535","102","36","33","158","84","27","21","32","38","0","18","15","33","58","64","134","90","424","112","124","79","253","18","119","61","106","56","49","39","855","102","9","15","20","33","3","5","9","13","29","46","78","96","25","24","39","37","152","45","35","30","161","18","204","63","47","52","44","36",
"0500000US01013","Butler County, Alabama","11113","16","5315","8","328","21","384","72","228","72","202","21","103","21","245","21","268","21","314","21","623","21","798","21","851","21","588","21","320","30","63","30","5798","8","288","21","212","54","373","54","168","21","85","21","279","21","308","21","291","21","632","21","831","21","889","21","660","21","558","63","224","63",
"0500000US01015","Calhoun County, Alabama","86504","64","41995","17","2286","17","2760","238","2423","238","1640","27","1075","27","2950","27","2617","27","2518","27","5351","27","6247","27","5909","27","3847","27","1878","112","494","112","44509","61","2104","27","2362","282","2541","282","1524","27","1048","27","2970","27","2588","61","2561","27","5447","27","6369","27","6388","27","4479","27","3120","168","1008","168",
"0500000US01017","Chambers County, Alabama","19788","24","9622","24","482","24","612","98","481","98","365","24","214","24","548","24","499","24","500","24","1267","24","1402","24","1468","24","1091","24","546","67","147","67","10166","24","491","24","396","120","611","120","345","24","179","24","494","24","517","24","513","24","1180","24","1501","24","1552","24","1184","24","807","91","396","91",
"0500000US01019","Cherokee County, Alabama","23940","21","11856","21","606","21","594","167","789","167","466","21","277","21","626","21","523","21","635","21","1553","21","1850","21","1837","21","1390","21","585","69","125","69","12084","21","564","21","699","122","703","122","427","21","236","21","603","21","580","21","608","21","1501","21","1790","21","1855","21","1487","21","755","98","276","98",
"0500000US01021","Chilton County, Alabama","35444","21","17264","24","991","24","1067","153","1241","153","709","24","411","24","1026","24","987","24","1053","24","2383","24","2610","24","2312","24","1558","24","778","56","138","56","18180","21","1046","24","984","181","1260","181","699","24","383","24","1035","24","1063","24","1149","24","2352","24","2585","21","2492","24","1744","24","1079","104","309","104",
"0500000US01023","Choctaw County, Alabama","7615","18","3721","18","183","18","224","60","278","60","146","18","163","52","71","52","160","18","196","18","471","18","548","18","519","18","473","18","205","41","84","41","3894","18","183","18","152","53","267","53","143","18","70","41","175","41","165","18","206","18","474","18","560","18","564","18","487","18","272","48","176","48",
"0500000US01025","Clarke County, Alabama","13723","21","6667","21","327","21","327","85","487","85","273","21","159","21","341","21","316","21","342","21","824","21","1025","21","951","21","794","21","374","41","127","41","7056","21","324","21","368","94","485","94","275","21","137","21","307","21","322","21","387","21","844","21","1008","21","1007","21","852","21","515","77","225","77",
"0500000US01027","Clay County, Alabama","10973","9","5360","18","280","18","289","91","391","91","215","18","98","54","308","54","248","18","277","18","690","18","833","18","763","18","554","18","309","45","105","45","5613","9","253","18","335","70","277","70","212","18","113","18","303","18","282","18","299","18","690","9","849","18","790","18","633","18","412","55","165","55",
