"GEO_ID","NAME","B01001I_001E","B01001I_001M","B01001I_002E","B01001I_002M","B01001I_003E","B01001I_003M","B01001I_004E","B01001I_004M","B01001I_005E","B01001I_005M","B01001I_006E","B01001I_006M","B01001I_007E","B01001I_007M","B01001I_008E","B01001I_008M","B01001I_009E","B01001I_009M","B01001I_010E","B01001I_010M","B01001I_011E","B01001I_011M","B01001I_012E","B01001I_012M","B01001I_013E","B01001I_013M","B01001I_014E","B01001I_014M","B01001I_015E","B01001I_015M","B01001I_016E","B01001I_016M","B01001I_017E","B01001I_017M","B01001I_018E","B01001I_018M","B01001I_019E","B01001I_019M","B01001I_020E","B01001I_020M","B01001I_021E","B01001I_021M","B01001I_022E","B01001I_022M","B01001I_023E","B01001I_023M","B01001I_024E","B01001I_024M","B01001I_025E","B01001I_025M","B01001I_026E","B01001I_026M","B01001I_027E","B01001I_027M","B01001I_028E","B01001I_028M","B01001I_029E","B01001I_029M","B01001I_030E","B01001I_030M","B01001I_031E","B01001I_031M",
"0400000US11","District of Columbia","76982","*****","39043","*****","3631","*****","2904","429","2872","429","1148","*****","1106","*****","2537","*****","3819","*****","4285","*****","7186","*****","4775","*****","2950","*****","1258","*****","518","46","54","46","37939","*****","3660","*****","3377","347","2318","347","1184","*****","1418","269","2189","269","4009","*****","4124","*****","6143","*****","3791","*****","2903","*****","1758","*****","695","150","370","150",
"0400000US12","Florida","5593090","*****","2776942","612","175145","276","180596","2654","202448","2672","118205","421","78343","413","192586","489","203559","362","217807","403","437278","511","396806","537","290429","276","168747","377","81724","1284","33269","1292","2816148","611","168056","315","175099","3340","190190","3342","111940","337","73861","456","182105","532","190765","433","199650","324","418535","400","396467","366","317835","287","212955","262","120724","1810","57966","1820",
"0400000US13","Georgia","1048474","604","547722","1205","50705","683","52640","1669","57735","1714","30941","636","20126","652","44508","861","40689","672","40816","840","89982","1061","64821","908","34679","664","14273","623","4789","374","1018","310","500752","1159","47471","637","51302","1815","53623","1882","29396","600","18856","657","38959","692","35993","573","34898","617","76779","782","56077","767","33185","642","15531","504","6152","495","2530","466",
"0400000US15","Hawaii","158741","*****","81660","*****","10363","*****","9176","462","7985","463","3594","*****","2505","70","7426","69","7258","*****","6534","*****","10964","*****","6988","*****","5098","*****","2717","*****","865","65","187","64","77081","*****","9756","*****","8239","681","7931","680","3477","*****","2177","64","6062","64","6482","*****","5978","*****","10048","*****","6789","*****","5429","*****","3161","*****","1099","119","453","118",
"0400000US16","Idaho","234561","*****","120570","510","11281","270","12117","671","13031","683","6721","318","4573","446","10709","421","9792","313","9353","269","16775","425","12539","387","8385","300","3695","255","1399","185","200","98","113991","512","11147","266","11163","743","13031","733","7173","276","4257","326","10258","351","8649","290","8243","277","15012","413","11205","406","7946","321","3780","221","1343","240","784","281",
"0400000US17","Illinois","2250076","213","1152605","625","88880","320","98110","2095","110544","2139","64551","223","41499","324","92748","360","88262","305","86924","427","176405","473","143908","384","92810","330","45855","338","17351","533","4758","554","1097471","594","85864","320","93359","2056","108193","2024","61995","167","40068","390","90780","410","84537","255","78813","301","159677","343","130391","262","86315","290","47940","216","20978","634","8561","652",
"0400000US18","Indiana","494408","211","254553","663","24108","408","24756","1014","29121","1097","15180","351","9745","422","20735","505","18132","413","18844","478","38980","526","27350","510","16468","366","7347","277","2693","328","1094","241","239855","675","23580","427","24592","937","27763","955","14559","455","10147","481","19856","513","17436","368","15993","432","34363","644","24093","531","15351","384","7399","352","2834","374","1889","326",
"0400000US19","Iowa","203048","35","105853","520","10878","288","11612","572","11405","563","6596","318","4439","307","10108","437","7645","311","7828","322","15330","411","9840","348","6292","275","2747","273","660","164","473","185","97195","522","10748","235","10456","595","11361","662","5684","277","4351","386","9089","429","7700","308","6882","326","11860","334","9220","355","5666","349","2763","278","1075","199","340","94",
"0400000US20","Kansas","362053","78","187059","652","18261","258","19631","777","20221","748","11254","366","7293","296","17070","444","14353","337","13090","444","25857","454","19408","425","12270","295","5866","270","1858","246","627","181","174994","647","17396","270","19870","857","18174","819","10545","305","6998","314","15426","376","13552","292","12174","375","22778","371","17326","398","11504","332","5885","315","2021","214","1345","245",
"0400000US21","Kentucky","174359","525","93936","868","9772","430","9375","529","9701","624","5230","430","3758","363","7708","420","7225","439","7638","438","14606","541","9462","535","5679","378","2724","343","804","146","254","124","80423","838","9457","407","9041","582","9308","576","4300","286","2924","368","6400","408","6564","409","6035","349","10960","407","6978","390","4872","348","2024","280","980","160","580","180",
"0400000US22","Louisiana","248782","333","133255","878","13129","406","11408","732","11036","700","5123","364","3598","350","9679","494","9766","421","12077","471","22673","673","15159","659","10920","405","5523","364","2408","271","756","205","115527","778","12453","409","10901","676","10063","627","4799","406","3347","383","8250","458","8039","335","8915","339","16891","465","11754","434","9410","309","6192","307","3009","288","1504","307",
"0400000US23","Maine","24526","*****","12647","224","1156","145","1100","157","1131","156","625","130","456","137","1139","201","1081","197","1102","168","1919","239","1447","213","680","100","485","102","277","104","49","39","11879","225","757","136","1070","191","1003","179","833","164","452","108","1004","199","931","195","973","122","1735","184","1075","166","992","83","653","125","270","80","131","62",
"0400000US24","Maryland","650357","*****","337273","367","33918","217","31584","1230","31406","1222","16263","166","10245","234","23672","249","23496","222","26475","407","59150","421","42334","364","24134","200","9837","229","3615","306","1144","226","313084","366","32284","266","29533","1233","29870","1239","15180","186","9751","263","21731","257","21952","204","23761","241","49567","283","36695","253","23865","211","11704","210","5219","369","1972","324",
"0400000US25","Massachusetts","864202","*****","430497","324","37773","194","36148","949","38101","952","22300","198","16375","163","38685","178","39893","155","36978","204","63454","221","46550","152","31306","87","15216","175","6018","315","1700","277","433705","326","36354","193","34080","1312","36870","1311","21029","169","15991","158","36480","166","37192","219","34420","43","62880","76","50758","219","35777","94","19577","66","8793","507","3504","520",
"0400000US26","Michigan","540036","73","275972","410","24773","205","27369","884","29042","877","16468","232","10639","307","24918","377","21556","290","19997","286","38437","401","28499","411","19112","186","10266","260","3708","210","1188","191","264064","397","23612","177","25326","1032","27898","1021","15457","198","10520","274","24331","363","20186","277","18413","239","34590","236","27667","275","18891","184","10608","249","4710","354","1855","255",
"0400000US27","Minnesota","319828","42","166078","425","16394","217","17616","790","17578","760","9907","229","6216","289","14224","369","13214","249","13020","399","25521","441","17216","386","9525","222","3962","265","1298","164","387","130","153750","418","15757","198","17544","808","16716","802","9497","267","5875","302","12391","388","12586","357","11158","236","21273","439","15485","412","9114","246","4211","230","1699","183","444","115",
"0400000US28","Mississippi","95643","1418","51676","1220","5768","520","4287","498","5121","564","2704","336","1701","259","3933","452","4210","373","4788","753","8094","1089","5370","505","3151","402","1578","321","813","255","158","62","43967","1279","4903","467","4465","444","4528","466","2155","272","1714","290","3640","484","3070","419","2943","403","6256","475","4928","641","2669","460","1462","247","910","293","324","127",
"0400000US29","Missouri","271566","232","138510","667","13660","360","13997","737","14340","693","7530","372","5401","456","11518","591","11120","510","11085","376","20598","544","13599","483","8963","282","4496","313","1572","250","631","144","133056","708","13557","381","13123","684","14585","729","7622","296","5015","328","11223","444","10406","331","9994","447","17027","592","13326","569","9239","293","5117","290","2142","246","680","170",
"0400000US30","Montana","43877","143","22410","385","2408","167","1842","300","2594","290","1165","185","1000","188","2136","278","1762","175","1454","231","2863","351","2349","317","1652","206","882","125","249","88","54","44","21467","387","2086","224","1766","269","2159","263","1036","172","805","180","2067","209","1745","200","1861","172","2592","262","2142","280","1727","168","1051","184","331","119","99","55",
"0400000US31","Nebraska","224693","157","117169","506","13243","251","12868","637","12533","689","7098","326","4566","223","9877","285","9002","297","8581","261","15633","337","11869","347","7392","266","3164","288","1015","228","328","133","107524","515","12933","223","11458","716","12563","728","6399","286","3809","255","9285","262","8565","319","7243","185","13789","342","10314","307","6361","236","3039","189","1164","165","602","137",
"0400000US32","Nevada","897415","*****","456023","251","37606","152","40063","1364","43294","1371","24348","192","15115","245","36513","283","38008","275","36747","230","67038","265","55878","331","35745","143","17457","181","6235","417","1976","404","441392","252","36412","151","37609","1256","42420","1230","23801","219","14332","169","35912","239","36662","128","33297","180","63388","272","52444","286","34582","113","19544","202","8223","386","2766","364",
"0400000US33","New Hampshire","55915","*****","29042","275","2326","77","2523","329","2813","295","1523","142","1340","242","2506","238","2709","219","2795","150","4299","117","3015","130","2004","147","747","86","360","122","82","70","26873","274","2474","112","2161","291","2604","347","1255","89","1253","173","2103","149","2073","106","2525","176","3862","191","2753","125","2135","116","1141","129","427","103","107","70",
"0400000US34","New Jersey","1924503","*****","967776","152","78327","129","78479","2051","80110","2052","45378","64","28811","173","69548","218","71730","146","75736","93","153490","188","127326","159","90116","127","44670","115","17676","592","6379","582","956727","151","74840","126","72943","2190","80569","2192","43373","69","27345","163","66009","164","68049","118","69367","*****","143629","163","125384","163","94555","*****","53299","93","26360","865","11005","877",
"0400000US35","New Mexico","1046411","*****","520984","370","39389","233","41081","1569","45350","1523","25836","231","17115","334","41351","461","38644","406","36723","369","68106","402","58151","324","53637","71","35146","167","14686","522","5769","539","525427","370","38134","287","40486","1485","43498","1469","24872","311","17034","380","39895","486","36729","381","34792","284","67010","389","58905","338","57015","90","39510","141","18566","740","8981","752",
"0400000US36","New York","3871753","*****","1915119","439","147826","267","141612","2035","154058","2057","85287","244","58908","518","141908","515","159648","385","158126","334","286744","493","242356","421","181170","202","99951","213","43897","1002","13628","976","1956634","439","143056","229","135872","2566","147251","2557","81103","269","56774","472","140597","495","153451","314","146984","270","273160","357","246845","332","204649","199","130131","237","67683","1463","29078","1466",
"0400000US37","North Carolina","1016730","155","524857","1007","54766","466","54434","1469","58175","1491","30596","528","20090","766","44329","795","36452","485","36209","514","81434","660","58932","666","31138","499","12654","608","4320","493","1328","268","491873","1013","51850","530","52973","1478","55976","1475","29389","517","18561","624","39424","630","35521","459","33219","522","73488","796","51616","635","28959","378","13226","382","5617","488","2054","358",
"0400000US38","North Dakota","31926","97","17253","405","2467","251","2120","322","1441","258","989","250","525","137","1830","199","1828","210","1793","323","2255","323","1046","245","700","175","134","61","117","43","8","10","14673","395","2189","231","1309","231","1284","326","719","219","479","135","1660","275","1516","267","1503","325","1345","284","1314","256","709","147","494","291","55","36","97","72",
"0400000US39","Ohio","480347","247","245723","744","24173","354","25041","903","24870","967","13548","317","9097","389","19397","469","20298","511","19940","470","36667","714","23929","561","15735","440","8681","379","3277","306","1070","216","234624","715","23761","399","23474","956","24381","905","13491","419","9045","519","18670","539","18748","442","17357","487","31179","462","22920","421","15909","315","9765","378","4423","296","1501","280",
"0400000US40","Oklahoma","443914","*****","231700","328","25258","202","23969","857","26269","880","13091","236","8569","377","20216","475","18128","294","18137","347","32251","455","22693","439","14363","281","6222","221","1946","213","588","180","212214","314","24653","220","23428","1000","25079","993","12544","218","7843","303","18144","337","16179","259","15241","207","27814","342","18930","320","13121","269","6125","219","2231","196","882","162",
"0400000US41","Oregon","570511","*****","296446","357","26441","279","28014","1095","29834","1079","17043","195","11183","388","25830","471","26071","275","23811","312","43797","410","32393","361","19242","233","9085","242","2578","305","1124","257","274065","355","24695","251","25762","1121","29486","1103","16036","216","10241","385","24362","417","23474","260","21304","230","38856","279","28429","266","17380","205","9321","287","3468","333","1251","228",
"0400000US42","Pennsylvania","1023055","119","521902","430","51040","308","47620","1550","53262","1574","28310","273","19381","422","43926","408","44153","306","42637","388","74055","1227","55270","1178","36322","300","17545","224","6307","397","2074","384","501153","410","48698","208","47639","1692","47742","1674","26171","214","18156","355","40647","429","40066","237","38080","263","70234","357","53837","287","37467","201","20262","248","8422","451","3732","464",
"0400000US44","Rhode Island","178673","*****","90310","115","8535","67","8053","698","8134","707","4710","109","3469","194","8124","195","8296","106","7335","177","12630","212","9960","206","6463","132","3088","103","1210","138","303","137","88363","115","8150","56","7636","635","7468","633","4310","147","3378","139","7250","191","7778","210","6734","165","11930","208","10412","176","7315","161","3706","150","1795","150","501","162",
"0400000US45","South Carolina","306230","56","162286","1065","15956","427","15188","841","16876","816","8830","422","5954","486","12642","419","11899","329","12295","533","28000","684","17642","619","10639","463","4335","246","1679","242","351","145","143944","1066","14802","607","14902","834","15748","870","7718","422","5155","384","10815","411","9931","285","10253","343","21654","505","15049","480","10146","539","4980","308","2197","252","594","189",
"0400000US46","South Dakota","37618","251","19579","429","2083","184","2524","333","1955","329","1360","195","623","126","1520","185","1668","265","1802","255","2746","293","1715","247","1073","192","333","87","160","61","17","21","18039","385","2522","181","2377","299","2223","356","895","157","570","154","1513","218","1279","159","1257","218","2258","242","1486","240","859","198","407","137","267","106","126","86",
"0400000US47","Tennessee","395967","355","207201","820","23068","699","21270","1187","23660","1229","11327","444","7742","479","15581","492","15476","527","16435","550","32153","682","21606","649","11946","471","5055","313","1588","241","294","122","188766","823","22805","605","21220","971","21254","875","10840","375","7195","427","15783","554","13266","419","13404","511","26372","541","18068","510","10838","391","4983","331","1896","222","842","229",
"0400000US48","Texas","11479932","*****","5796537","1159","491370","790","510249","4961","552464","4839","315936","699","201944","1084","468048","1376","458637","959","443482","972","836535","1387","666243","1193","472453","544","252850","705","95534","1468","30792","1372","5683395","1162","472121","714","488408","5835","532894","5890","302728","688","192134","782","448787","1031","433038","796","408105","842","789531","1087","662148","966","482249","542","288690","807","129547","1589","53015","1589",
"0400000US49","Utah","465832","137","239529","343","23787","209","23292","1026","25760","1030","14239","192","8724","207","21819","273","20046","165","18466","272","33626","244","25339","296","14723","132","6669","143","2421","172","618","172","226303","340","22597","234","22190","863","24627","850","13451","168","8359","201","20748","239","18503","161","15963","224","30057","191","23308","217","14854","174","7520","171","3008","299","1118","309",
"0400000US50","Vermont","13368","*****","6600","192","477","109","477","118","548","102","326","84","558","116","1008","172","521","117","420","75","744","153","666","164","441","108","308","108","64","30","42","38","6768","192","423","137","353","86","508","119","355","107","338","102","847","137","579","120","506","108","1035","156","755","131","491","124","449","94","100","41","29","22",
"0400000US51","Virginia","840248","343","434214","1054","39701","587","37154","1314","40697","1246","21903","434","14906","592","36199","672","32688","517","35609","714","75276","817","51143","664","31380","491","12143","384","4103","358","1312","291","406034","1048","37401","569","35786","1158","36943","1177","19826","451","13802","487","31956","570","31714","553","31262","507","64659","731","47747","652","30877","424","14760","377","6876","396","2425","328",
"0400000US53","Washington","1007881","45","521189","246","52152","126","53942","1409","53994","1417","28940","170","18513","384","44904","403","45462","477","42617","141","75851","298","52367","254","31982","124","14532","283","4985","273","948","211","486692","253","50450","160","51851","1343","51194","1353","27954","118","17896","298","42077","284","41276","150","37623","187","66406","248","47373","263","29432","232","14944","260","5811","439","2405","423",
"0400000US54","West Virginia","30196","423","16128","509","1506","230","1553","294","1573","319","728","200","949","228","1315","236","1111","234","1320","275","2513","308","1599","305","1079","182","555","147","253","106","74","82","14068","425","1038","202","1202","196","1408","233","650","143","589","183","1287","186","1087","211","867","248","1874","263","1644","349","1012","218","690","169","465","165","255","129",
"0400000US55","Wisconsin","424598","*****","218883","348","21991","153","22676","849","24858","836","13349","253","8229","222","17939","318","15845","238","16154","254","32709","375","22438","333","14026","185","5854","223","2160","261","655","187","205715","347","21467","200","22349","843","23407","853","12946","243","8104","259","17043","284","15210","240","14290","200","28948","274","19482","211","13015","169","5889","172","2481","244","1084","208",
"0400000US56","Wyoming","59185","167","31642","444","3110","311","2776","440","3432","428","1588","259","1236","298","2502","279","2390","273","2934","311","4288","341","2974","388","2180","187","1472","156","471","145","289","73","27543","429","2584","208","2690","379","2933","338","1419","219","1010","260","2052","188","1979","170","1814","220","3971","353","2753","263","2152","206","1277","185","637","185","272","89",
"0400000US72","Puerto Rico","3270361","2107","1550010","1723","61659","606","80069","2034","96584","2133","62731","513","44779","585","113845","733","109945","506","92805","593","188048","732","199177","616","198983","426","167794","391","99172","1410","34419","1374","1720351","1518","58898","607","77359","1773","94248","1817","58499","516","42448","578","110917","617","111556","373","98869","530","210468","475","225296","509","236592","433","206480","315","135061","1640","53660","1645",
"0500000US01001","Autauga County, Alabama","1775","*****","861","136","146","14","66","97","60","51","29","48","0","30","102","114","8","18","151","117","94","109","181","175","24","32","0","30","0","30","0","30","914","136","8","14","131","92","0","30","154","132","71","79","223","109","17","30","31","51","206","101","26","33","30","39","17","23","0","30","0","30",
"0500000US01003","Baldwin County, Alabama","10634","*****","5557","*****","579","*****","373","165","767","166","276","*****","208","125","266","125","361","*****","516","302","919","270","517","219","447","168","299","172","0","30","29","49","5077","*****","478","*****","422","126","621","125","269","*****","180","137","296","137","302","*****","382","*****","738","*****","606","*****","436","*****","193","88","136","85","18","24",
"0500000US01005","Barbour County, Alabama","1176","*****","584","44","42","32","93","33","46","33","32","42","15","22","34","36","70","42","95","46","104","40","24","36","24","22","0","24","5","8","0","24","592","44","97","32","106","67","64","54","21","17","0","24","21","31","18","22","71","62","167","85","15","18","7","10","5","8","0","24","0","24",
"0500000US01007","Bibb County, Alabama","634","*****","417","67","31","38","0","24","0","24","14","27","0","24","0","24","12","24","29","47","197","71","23","41","69","71","37","42","0","24","5","9","217","67","78","44","26","20","37","34","0","24","0","24","0","24","0","24","0","24","28","38","0","24","43","45","0","24","5","9","0","24",
"0500000US01009","Blount County, Alabama","5612","*****","3133","58","266","*****","193","86","432","86","295","58","37","43","295","43","221","*****","186","119","536","119","313","*****","290","45","64","43","5","7","0","30","2479","58","253","*****","347","101","276","102","62","59","62","56","241","56","177","*****","159","*****","362","*****","282","*****","167","57","28","35","63","53","0","30",
"0500000US01011","Bullock County, Alabama","888","*****","510","153","95","106","118","86","141","137","18","38","0","20","0","20","8","16","0","20","72","83","58","64","0","20","0","20","0","20","0","20","378","153","10","14","61","63","0","20","16","43","0","20","99","115","0","20","9","17","126","221","57","52","0","20","0","20","0","20","0","20",
"0500000US01013","Butler County, Alabama","308","*****","166","42","0","20","17","23","53","57","0","20","0","20","0","20","30","50","0","20","39","54","23","25","0","20","4","8","0","20","0","20","142","42","17","23","0","20","53","42","14","19","0","20","0","20","0","20","0","20","18","32","0","20","12","22","18","24","10","20","0","20",
"0500000US01015","Calhoun County, Alabama","4650","*****","2377","70","244","*****","137","74","411","74","93","70","128","60","112","61","173","*****","169","97","285","173","334","194","174","62","53","47","64","56","0","30","2273","70","237","*****","106","76","367","76","206","70","74","82","163","111","130","80","186","110","400","111","116","69","152","*****","72","34","64","34","0","30",
"0500000US01017","Chambers County, Alabama","946","*****","463","108","133","58","28","46","24","48","14","26","0","27","50","46","33","35","43","38","90","37","9","17","39","44","0","27","0","27","0","27","483","109","158","67","4","9","80","33","0","27","20","29","7","14","30","32","19","27","74","38","58","44","26","34","0","27","4","6","3","8",
"0500000US01019","Cherokee County, Alabama","442","*****","275","68","86","35","0","24","27","33","0","24","5","11","0","24","15","24","0","24","77","56","14","21","51","75","0","24","0","24","0","24","167","68","0","24","20","17","16","17","13","19","0","24","0","24","0","24","3","7","56","38","18","27","0","24","31","39","10","19","0","24",
"0500000US01021","Chilton County, Alabama","3567","*****","1996","163","177","84","194","82","237","82","158","116","0","27","160","92","191","92","188","172","362","144","151","89","62","63","0","27","47","58","69","81","1571","163","195","85","178","65","268","97","47","53","72","95","59","53","38","51","171","102","181","119","238","119","124","51","0","27","0","27","0","27",
"0500000US01023","Choctaw County, Alabama","138","*****","83","23","15","15","30","30","0","20","0","20","11","20","0","20","0","20","12","23","0","20","0","20","15","25","0","20","0","20","0","20","55","23","15","15","0","20","0","20","0","20","0","20","6","14","4","6","0","20","0","20","0","20","30","34","0","20","0","20","0","20",
"0500000US01025","Clarke County, Alabama","326","*****","238","70","129","123","0","24","11","17","0","24","0","24","0","24","0","24","0","24","48","57","8","15","27","33","15","17","0","24","0","24","88","70","0","24","44","53","10","16","0","24","0","24","13","28","0","24","0","24","0","24","0","24","21","34","0","24","0","24","0","24",
"0500000US01027","Clay County, Alabama","443","*****","299","95","0","20","0","20","127","54","1","3","0","20","76","111","0","20","80","47","0","20","15","38","0","20","0","20","0","20","0","20","144","96","43","46","1","3","77","34","0","20","0","20","0","20","0","20","22","25","1","3","0","20","0","20","0","20","0","20","0","20",
"0500000US01029","Cleburne County, Alabama","398","*****","212","48","39","34","21","22","0","20","18","22","17","27","0","20","39","29","26","41","14","22","6","6","32","21","0","20","0","20","0","20","186","48","30","26","40","15","1","3","11","17","0","20","29","26","5","10","24","31","12","18","4","5","19","22","4","8","7","12","0","20",
"0500000US01031","Coffee County, Alabama","4282","*****","2240","40","267","*****","165","64","311","64","136","39","122","74","114","58","131","83","176","*****","440","96","157","97","67","48","150","50","4","9","0","30","2042","40","231","*****","134","90","337","89","110","40","131","51","62","51","137","*****","122","*****","327","*****","206","*****","128","*****","92","29","25","29","0","30",
