"GEO_ID","NAME","B01001I_001E","B01001I_001M","B01001I_002E","B01001I_002M","B01001I_003E","B01001I_003M","B01001I_004E","B01001I_004M","B01001I_005E","B01001I_005M","B01001I_006E","B01001I_006M","B01001I_007E","B01001I_007M","B01001I_008E","B01001I_008M","B01001I_009E","B01001I_009M","B01001I_010E","B01001I_010M","B01001I_011E","B01001I_011M","B01001I_012E","B01001I_012M","B01001I_013E","B01001I_013M","B01001I_014E","B01001I_014M","B01001I_015E","B01001I_015M","B01001I_016E","B01001I_016M","B01001I_017E","B01001I_017M","B01001I_018E","B01001I_018M","B01001I_019E","B01001I_019M","B01001I_020E","B01001I_020M","B01001I_021E","B01001I_021M","B01001I_022E","B01001I_022M","B01001I_023E","B01001I_023M","B01001I_024E","B01001I_024M","B01001I_025E","B01001I_025M","B01001I_026E","B01001I_026M","B01001I_027E","B01001I_027M","B01001I_028E","B01001I_028M","B01001I_029E","B01001I_029M","B01001I_030E","B01001I_030M","B01001I_031E","B01001I_031M",
"0500000US08005","Arapahoe County, Colorado","107841","*****","54591","*****","6253","*****","6574","431","5260","431","3063","*****","1830","*****","4388","*****","4693","*****","4934","*****","8228","*****","5143","*****","2615","*****","1071","*****","374","90","165","90","53250","*****","5794","*****","5672","384","5408","384","2818","*****","1650","*****","4229","*****","4535","*****","4648","*****","8215","*****","5298","*****","2923","*****","1269","*****","474","91","317","91",
"0500000US08007","Archuleta County, Colorado","2183","*****","1156","77","94","23","78","56","125","56","115","67","21","24","84","97","97","70","37","33","163","85","131","*****","116","*****","32","24","59","26","4","7","1027","78","106","23","56","45","115","64","4","6","91","95","15","21","96","98","31","37","195","44","80","44","120","*****","57","*****","29","21","32","21",
"0500000US08009","Baca County, Colorado","348","*****","183","27","21","11","13","14","24","20","12","10","7","9","3","5","4","6","13","21","37","21","24","17","13","13","8","9","0","12","4","5","165","27","27","23","27","14","8","8","5","8","0","12","12","16","5","8","10","13","26","18","16","11","13","10","7","8","5","7","4","5",
"0500000US08011","Bent County, Colorado","1893","*****","1236","19","24","14","39","31","74","31","46","11","39","48","73","49","40","31","174","77","371","99","161","*****","112","41","80","40","3","5","0","17","657","19","83","14","76","33","52","33","22","12","0","17","11","17","52","35","50","33","75","23","70","23","77","*****","51","26","19","24","19","20",
"0500000US08013","Boulder County, Colorado","40484","*****","20421","*****","2132","*****","2085","220","2024","220","1058","*****","914","*****","2120","*****","1687","*****","1674","*****","2849","*****","2021","*****","1132","*****","476","*****","197","45","52","45","20063","*****","2081","*****","2134","265","1964","265","997","*****","963","*****","1861","*****","1536","*****","1579","*****","2766","*****","2066","*****","1171","*****","589","*****","203","82","153","82",
"0500000US08014","Broomfield County, Colorado","6775","*****","3396","82","325","*****","183","86","528","85","189","82","75","74","231","120","122","94","589","174","506","*****","343","*****","175","59","119","61","5","12","6","12","3379","82","326","*****","335","84","386","84","180","82","0","28","362","3","267","*****","289","*****","525","99","346","99","200","*****","135","24","28","24","0","28",
"0500000US08015","Chaffee County, Colorado","1769","*****","1019","74","38","21","75","57","53","36","17","27","0","19","82","60","267","111","128","72","165","64","112","64","30","25","32","30","15","23","5","11","750","74","64","21","27","30","73","41","10","20","18","25","61","37","43","42","12","15","61","38","112","38","73","43","101","47","65","45","30","34",
"0500000US08017","Cheyenne County, Colorado","297","125","163","74","6","8","34","32","14","18","0","12","3","5","21","22","0","12","4","6","31","24","39","27","11","17","0","12","0","12","0","12","134","64","10","15","4","6","12","9","28","29","0","12","8","14","30","26","0","12","14","13","19","16","4","5","4","6","0","12","1","4",
"0500000US08019","Clear Creek County, Colorado","462","*****","246","99","0","17","18","24","33","27","4","5","0","17","19","24","47","31","6","13","27","39","30","29","62","63","0","17","0","17","0","17","216","99","26","36","6","9","0","17","16","22","1","3","71","96","7","12","0","17","22","31","13","17","32","30","0","17","22","29","0","17",
"0500000US08021","Conejos County, Colorado","4541","*****","2276","*****","153","*****","171","43","163","43","128","*****","91","36","119","36","115","*****","108","*****","242","*****","330","*****","313","*****","193","*****","121","27","29","27","2265","*****","137","*****","236","57","132","57","112","*****","57","38","150","38","105","*****","105","*****","245","*****","311","*****","300","*****","196","*****","147","19","32","18",
"0500000US08023","Costilla County, Colorado","2314","*****","1218","36","63","32","120","26","38","26","80","14","33","52","86","50","41","37","38","42","132","63","174","*****","186","*****","149","*****","74","8","4","8","1096","36","64","33","62","38","96","38","27","14","72","37","51","33","28","19","60","29","81","38","158","46","153","*****","127","*****","66","37","51","37",
"0500000US08025","Crowley County, Colorado","1654","*****","1042","100","29","12","29","18","44","18","17","21","18","23","151","69","115","67","155","57","180","78","146","57","70","34","71","47","7","9","10","13","612","100","40","13","42","13","44","17","6","6","116","79","64","58","78","77","3","4","41","34","113","55","38","18","5","7","16","16","6","11",
"0500000US08027","Custer County, Colorado","174","70","111","51","14","23","11","11","6","9","33","28","1","2","10","16","11","19","0","12","0","12","6","9","0","12","7","10","0","12","12","21","63","44","10","15","2","4","5","8","11","15","0","12","1","2","0","12","0","12","27","29","0","12","0","12","7","13","0","12","0","12",
"0500000US08029","Delta County, Colorado","4360","*****","2287","65","205","*****","147","62","304","62","96","65","103","74","155","94","200","87","160","75","315","99","263","68","130","60","157","63","52","46","0","25","2073","65","203","*****","190","65","218","65","180","65","95","52","115","52","146","*****","126","*****","248","*****","201","*****","113","81","116","80","109","73","13","15",
"0500000US08031","Denver County, Colorado","194513","*****","99450","*****","10330","*****","9727","490","8935","490","4745","*****","3174","*****","8129","*****","9065","*****","8911","*****","14942","*****","10282","*****","6235","*****","3149","*****","1351","221","475","221","95063","*****","9855","*****","9881","504","8080","504","4457","*****","3062","*****","7795","*****","8232","*****","8009","*****","13211","*****","9603","*****","6521","*****","3656","*****","2134","145","567","145",
"0500000US08033","Dolores County, Colorado","77","54","45","43","0","12","0","12","4","5","0","12","0","12","0","12","0","12","22","39","0","12","0","12","19","20","0","12","0","12","0","12","32","24","0","12","0","12","1","3","0","12","0","12","0","12","0","12","3","4","0","12","8","15","13","19","3","6","4","5","0","12",
"0500000US08035","Douglas County, Colorado","22751","*****","11186","*****","1148","*****","1435","198","1206","197","700","*****","367","*****","641","*****","640","*****","811","*****","1908","*****","1373","*****","612","*****","192","62","136","62","17","22","11565","*****","1112","*****","1195","198","1294","198","691","*****","365","*****","636","*****","667","*****","873","*****","2100","*****","1471","*****","720","*****","330","55","78","48","33","27",
"0500000US08037","Eagle County, Colorado","15629","*****","8346","*****","868","*****","684","179","850","179","418","*****","264","*****","755","*****","814","*****","835","*****","1483","*****","841","*****","386","*****","79","70","2","4","67","70","7283","*****","870","*****","789","120","682","120","359","*****","312","160","447","160","671","*****","704","*****","1236","*****","716","*****","328","*****","82","73","40","58","47","63",
"0500000US08039","Elbert County, Colorado","1340","*****","606","65","73","38","67","30","64","30","21","22","46","29","29","23","25","32","51","36","101","58","60","46","53","46","16","24","0","22","0","22","734","65","47","39","54","34","86","47","77","55","32","34","42","45","8","10","38","30","105","41","101","41","97","45","35","33","12","15","0","22",
"0500000US08041","El Paso County, Colorado","97572","*****","49059","*****","5725","*****","5627","422","4738","423","2725","*****","1900","*****","4796","*****","4337","*****","3915","*****","6099","*****","4704","*****","2604","*****","1213","*****","545","60","131","59","48513","*****","5386","*****","5381","350","4521","350","2550","*****","1665","*****","4262","*****","4242","*****","3757","*****","6307","*****","4983","*****","2871","*****","1588","*****","863","74","137","75",
"0500000US08043","Fremont County, Colorado","5894","*****","4648","217","131","75","169","61","135","61","17","20","24","22","427","119","876","184","743","189","1088","197","548","154","271","*****","171","38","43","37","5","8","1246","217","221","75","21","25","19","22","9","16","22","21","62","63","112","82","35","42","183","*****","193","*****","174","*****","125","36","49","35","21","28",
"0500000US08045","Garfield County, Colorado","15976","*****","8448","*****","968","*****","743","183","1055","183","492","*****","296","*****","687","*****","798","*****","777","*****","1350","*****","812","*****","304","78","143","80","23","27","0","28","7528","*****","940","*****","1114","142","530","141","406","*****","241","*****","578","*****","665","*****","721","*****","1217","*****","651","*****","303","84","112","81","17","25","33","39",
"0500000US08047","Gilpin County, Colorado","369","147","242","92","6","11","32","43","31","50","9","15","1","11","13","21","18","27","0","17","19","27","19","25","4","10","90","52","0","17","0","17","127","84","0","17","12","16","5","11","17","33","10","18","0","17","14","21","0","17","27","25","10","16","14","22","18","21","0","17","0","17",
"0500000US08049","Grand County, Colorado","1102","*****","690","88","62","53","74","50","155","94","23","25","0","19","102","72","9","16","104","70","83","82","25","41","53","65","0","19","0","19","0","19","412","88","25","37","36","28","24","23","5","10","8","14","127","95","11","18","65","68","50","32","29","33","28","31","4","6","0","19","0","19",
"0500000US08051","Gunnison County, Colorado","1315","*****","735","98","209","66","0","19","22","41","7","16","119","70","125","88","14","22","60","44","100","54","4","6","49","47","24","28","2","4","0","19","580","98","63","67","51","40","0","19","72","66","148","87","51","37","21","21","85","69","61","52","9","13","5","13","0","19","12","20","2","4",
"0500000US08053","Hinsdale County, Colorado","21","27","2","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2","5","0","12","0","12","0","12","0","12","0","12","19","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","19","26","0","12","0","12","0","12",
"0500000US08055","Huerfano County, Colorado","2332","*****","1210","66","95","45","24","33","187","77","30","40","0","17","66","52","113","118","26","42","183","87","102","69","163","*****","112","45","77","46","32","28","1122","66","61","45","140","60","12","17","34","53","35","52","64","54","51","55","92","98","81","84","177","*****","154","*****","91","39","78","38","52","35",
"0500000US08057","Jackson County, Colorado","170","108","105","80","18","26","7","12","24","19","0","12","0","12","1","3","0","12","19","31","22","17","0","12","11","15","0","12","0","12","3","4","65","37","0","12","14","16","6","5","0","12","0","12","7","11","0","12","6","16","10","11","0","12","18","16","4","4","0","12","0","12",
"0500000US08059","Jefferson County, Colorado","78924","*****","39047","*****","3724","*****","3740","339","3886","340","2141","*****","1367","*****","3246","*****","3308","*****","3066","*****","5423","*****","4362","*****","2801","*****","1323","*****","559","69","101","69","39877","*****","3615","*****","3811","317","3624","316","2059","*****","1269","*****","3094","*****","3076","*****","3049","*****","5571","*****","4927","*****","3209","*****","1600","*****","676","85","297","84",
"0500000US08061","Kiowa County, Colorado","67","54","38","38","10","9","12","17","3","5","0","12","0","12","0","12","7","13","1","2","3","4","0","12","2","3","0","12","0","12","0","12","29","21","9","13","3","3","2","3","4","7","0","12","2","3","2","3","0","12","2","3","5","4","0","12","0","12","0","12","0","12",
"0500000US08063","Kit Carson County, Colorado","1549","*****","1030","46","140","28","63","31","77","31","29","17","52","56","90","67","108","68","102","51","158","58","123","58","44","62","34","28","8","16","2","5","519","46","27","29","106","34","43","34","46","17","23","27","24","22","50","31","41","32","69","36","49","44","25","25","5","9","11","17","0","17",
"0500000US08065","Lake County, Colorado","2481","298","1191","191","155","42","120","66","100","66","65","32","20","22","111","64","112","51","88","98","199","57","142","45","76","47","0","17","3","11","0","17","1290","188","78","45","194","94","181","80","58","53","91","75","41","35","65","37","132","69","207","84","185","45","27","38","31","34","0","17","0","17",
"0500000US08067","La Plata County, Colorado","6312","*****","3211","*****","353","*****","272","84","279","85","156","*****","126","*****","268","*****","289","*****","250","*****","397","*****","370","*****","244","*****","123","*****","84","28","0","28","3101","*****","310","*****","320","74","200","73","141","*****","109","*****","281","*****","239","*****","215","*****","394","*****","384","*****","259","*****","122","*****","104","21","23","21",
"0500000US08069","Larimer County, Colorado","32682","*****","16675","*****","1813","*****","1441","215","1829","214","874","*****","746","*****","1799","*****","1485","*****","1322","*****","2111","*****","1565","*****","997","*****","450","*****","204","44","39","44","16007","*****","1656","*****","1713","217","1366","217","825","*****","803","*****","1764","*****","1280","*****","1221","*****","1977","*****","1535","*****","1014","*****","503","*****","301","36","49","36",
"0500000US08071","Las Animas County, Colorado","6348","*****","3244","*****","253","*****","226","59","227","59","139","*****","106","*****","259","*****","216","*****","210","*****","371","*****","397","*****","407","*****","271","*****","157","6","5","6","3104","*****","205","*****","215","71","274","71","140","*****","111","*****","184","*****","174","*****","174","*****","338","*****","377","*****","377","*****","268","*****","188","39","79","40",
"0500000US08073","Lincoln County, Colorado","690","*****","617","96","1","3","0","17","1","3","1","3","0","17","43","32","144","65","133","67","137","69","109","55","38","36","0","17","10","16","0","17","73","96","0","17","2","7","2","6","3","10","2","7","0","17","1","28","0","17","27","36","17","27","9","19","2","6","5","9","3","7",
"0500000US08075","Logan County, Colorado","3579","*****","2001","271","114","58","97","65","176","65","76","37","148","205","582","244","78","49","138","97","320","151","91","60","67","74","71","77","43","63","0","22","1578","271","148","58","193","48","72","48","85","38","369","256","142","100","84","89","35","47","140","47","106","47","106","58","17","27","0","22","81","108",
"0500000US08077","Mesa County, Colorado","19859","*****","10159","*****","1113","*****","1230","159","793","159","567","*****","447","*****","911","*****","846","*****","752","*****","1234","*****","976","*****","708","*****","358","*****","190","43","34","43","9700","*****","1070","*****","938","193","995","194","522","*****","405","*****","862","*****","716","*****","679","*****","1169","*****","1030","*****","694","*****","361","*****","140","62","119","62",
"0500000US08079","Mineral County, Colorado","22","20","19","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","17","0","12","4","8","0","12","0","12","0","12","3","5","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","3","5","0","12",
"0500000US08081","Moffat County, Colorado","1914","*****","1118","89","124","55","137","75","137","81","70","16","58","55","92","58","33","30","93","60","143","65","131","59","86","45","0","19","5","8","9","23","796","89","93","54","42","38","99","66","13","17","15","23","106","71","50","37","78","59","98","44","80","44","54","31","9","15","21","22","38","42",
"0500000US08083","Montezuma County, Colorado","2946","*****","1501","35","169","*****","69","71","239","70","65","35","113","70","57","55","79","57","70","50","192","81","210","75","111","*****","73","37","37","34","17","18","1445","35","157","*****","53","61","225","61","88","36","24","26","138","53","77","51","80","56","194","73","131","78","132","*****","83","30","39","27","24","24",
"0500000US08085","Montrose County, Colorado","8183","*****","4253","*****","473","*****","384","131","521","131","261","*****","95","53","351","53","319","*****","324","*****","561","*****","444","*****","303","*****","209","18","8","18","0","25","3930","*****","438","*****","466","131","402","131","234","*****","39","45","325","45","291","*****","304","*****","518","*****","409","*****","266","*****","132","51","43","36","63","44",
"0500000US08087","Morgan County, Colorado","9687","*****","4958","*****","547","*****","553","109","526","109","290","*****","180","*****","387","*****","376","*****","368","*****","681","*****","529","*****","275","*****","182","35","48","31","16","18","4729","*****","548","*****","500","129","546","129","292","*****","178","*****","376","*****","331","*****","331","*****","643","*****","461","*****","271","*****","43","33","138","59","71","64",
"0500000US08089","Otero County, Colorado","7673","*****","3810","*****","336","*****","370","68","350","68","206","*****","139","*****","288","109","203","109","74","48","585","47","448","*****","395","*****","244","*****","163","13","9","13","3863","*****","368","*****","372","53","273","54","188","*****","109","67","289","67","250","*****","222","*****","419","*****","442","*****","402","*****","286","*****","141","56","102","55",
"0500000US08091","Ouray County, Colorado","153","79","80","59","0","12","0","12","10","17","6","10","0","12","0","12","9","13","0","12","0","12","37","38","18","22","0","12","0","12","0","12","73","43","0","12","0","12","0","12","15","27","0","12","0","12","12","15","6","8","13","15","10","9","9","14","0","12","8","11","0","12",
"0500000US08093","Park County, Colorado","811","*****","432","65","43","45","18","18","63","50","1","3","0","19","40","42","58","74","0","19","60","70","36","43","58","46","55","41","0","19","0","19","379","65","5","8","29","26","11","15","61","50","27","38","23","40","18","24","0","19","49","48","103","48","35","34","18","26","0","19","0","19",
"0500000US08095","Phillips County, Colorado","1087","224","607","125","81","36","46","47","83","48","33","25","25","29","98","47","25","28","63","58","83","42","32","27","29","27","9","16","0","12","0","12","480","130","117","51","47","35","15","17","10","16","32","37","24","26","58","27","26","32","52","37","32","22","20","25","2","6","45","26","0","12",
"0500000US08097","Pitkin County, Colorado","1594","*****","792","82","95","80","9","14","77","98","14","24","21","35","24","36","232","110","112","100","0","19","164","100","25","27","19","32","0","19","0","19","802","82","115","102","80","57","14","24","21","25","0","19","80","109","85","73","120","114","162","93","71","61","16","27","36","41","2","6","0","19",
"0500000US08099","Prowers County, Colorado","4449","*****","2284","*****","240","*****","204","75","300","75","149","*****","105","*****","221","60","89","60","72","45","336","45","239","*****","198","*****","87","*****","17","15","27","15","2165","*****","245","*****","220","101","245","101","116","*****","64","45","156","45","140","*****","149","*****","252","*****","227","*****","184","*****","62","30","77","27","28","21",
"0500000US08101","Pueblo County, Colorado","66756","*****","33061","*****","3037","*****","3062","269","2927","269","1760","*****","1254","*****","2561","*****","2200","*****","2157","*****","3968","*****","3798","*****","3323","*****","1734","*****","1005","85","275","85","33695","*****","2817","*****","2669","259","3066","259","1607","*****","1113","*****","2447","*****","2270","*****","2246","*****","4042","*****","4096","*****","3501","*****","2035","*****","1279","100","507","101",
"0500000US08103","Rio Blanco County, Colorado","732","*****","408","73","13","22","58","28","39","68","17","45","1","3","45","87","59","54","34","23","55","30","35","73","9","9","33","15","10","16","0","17","324","74","58","28","48","40","0","17","2","6","58","45","6","14","0","17","58","49","40","42","31","41","1","3","11","12","0","17","11","11",
"0500000US08105","Rio Grande County, Colorado","5154","*****","2544","67","232","*****","275","62","203","62","108","68","84","77","178","77","174","*****","89","56","344","56","322","*****","283","*****","153","*****","88","17","11","17","2610","67","199","*****","227","78","223","77","147","67","106","66","237","77","121","74","165","82","296","82","327","*****","274","*****","147","*****","97","37","44","37",
"0500000US08107","Routt County, Colorado","1557","*****","787","71","73","52","25","29","106","78","0","22","104","126","130","97","39","59","31","38","68","66","131","133","77","33","3","6","0","22","0","22","770","71","103","63","75","62","100","54","31","31","15","23","143","109","34","53","11","17","132","96","85","53","39","32","0","22","0","22","2","6",
"0500000US08109","Saguache County, Colorado","2501","*****","1272","30","115","*****","67","34","142","34","65","30","54","33","129","41","59","32","37","28","170","28","174","*****","153","*****","69","*****","30","8","8","8","1229","31","124","*****","98","22","114","23","51","30","56","*****","85","*****","79","*****","60","*****","129","*****","179","*****","122","*****","93","25","28","17","11","21",
"0500000US08111","San Juan County, Colorado","128","65","76","45","0","12","8","12","0","12","0","12","0","12","0","12","18","26","8","17","3","4","23","23","16","17","0","12","0","12","0","12","52","28","3","4","0","12","5","7","0","12","0","12","3","5","0","12","3","4","0","12","14","15","12","20","5","9","7","8","0","12",
"0500000US08113","San Miguel County, Colorado","675","*****","379","31","45","26","33","33","19","16","18","18","42","31","47","30","14","22","26","25","60","29","48","29","14","13","13","12","0","17","0","17","296","31","27","21","52","18","5","8","9","11","0","17","36","35","54","28","42","37","34","24","16","16","15","15","6","8","0","17","0","17",
"0500000US08115","Sedgwick County, Colorado","359","96","166","48","10","12","6","6","14","12","3","4","4","6","21","22","25","24","7","8","9","10","29","23","16","14","13","12","9","11","0","12","193","62","43","28","1","2","8","8","6","5","21","21","24","21","0","12","0","12","13","11","14","13","43","27","7","9","13","10","0","12",
"0500000US08117","Summit County, Colorado","3987","*****","2170","238","345","88","231","186","49","67","33","53","113","172","421","273","262","181","169","126","321","207","78","78","98","101","0","22","0","22","50","71","1817","237","143","88","262","133","178","129","66","78","0","22","257","91","163","92","174","128","218","128","105","98","201","122","50","71","0","22","0","22",
"0500000US08119","Teller County, Colorado","1328","*****","522","94","0","22","19","23","53","43","41","45","32","34","35","44","22","23","46","38","129","93","56","66","46","36","32","31","11","16","0","22","806","94","123","133","78","106","29","45","122","100","0","22","50","59","5","8","60","54","97","55","124","72","94","46","5","8","19","31","0","22",
"0500000US08121","Washington County, Colorado","436","*****","297","45","24","17","43","19","12","11","27","29","4","5","14","13","45","21","15","12","50","24","14","12","31","20","10","11","8","10","0","12","139","45","16","23","26","17","7","9","10","11","0","12","24","25","3","5","12","14","9","11","12","10","5","8","4","6","11","10","0","12",
"0500000US08123","Weld County, Colorado","73372","*****","37462","*****","4106","*****","4222","352","3730","352","2118","*****","1441","*****","3189","*****","3026","*****","2826","*****","5082","*****","3729","*****","2303","*****","1128","*****","489","50","73","50","35910","*****","3832","*****","4161","270","3674","271","2040","*****","1428","*****","2953","*****","2656","*****","2556","*****","4871","*****","3527","*****","2292","*****","1208","*****","565","73","147","72",
"0500000US08125","Yuma County, Colorado","2121","*****","945","102","117","81","28","23","49","37","106","43","15","17","80","63","25","21","186","68","218","69","48","69","63","50","10","19","0","19","0","19","1176","102","150","81","187","106","229","106","24","43","0","19","79","56","109","56","233","101","90","73","42","43","2","4","30","36","1","4","0","19",
"0500000US09001","Fairfield County, Connecticut","161055","*****","82067","*****","7485","*****","6695","438","6886","438","4012","*****","2750","*****","7279","*****","7614","*****","7690","*****","13363","*****","9919","*****","5007","*****","2194","*****","878","110","295","110","78988","*****","7088","*****","7039","384","5828","383","3687","*****","2480","*****","6050","*****","6340","*****","7041","*****","12903","*****","10166","*****","5480","*****","2980","*****","1431","124","475","124",
"0500000US09003","Hartford County, Connecticut","141471","*****","69159","*****","6824","*****","7009","390","6373","390","4006","*****","2776","*****","6434","*****","5758","*****","5387","*****","9486","*****","7533","*****","4485","*****","2088","*****","762","95","238","95","72312","*****","6660","*****","6822","378","6100","378","3879","*****","2584","*****","6159","*****","5881","*****","5835","*****","10266","*****","8467","*****","5271","*****","2729","*****","1387","112","272","112",
"0500000US09005","Litchfield County, Connecticut","8954","*****","4521","*****","474","*****","417","133","536","133","285","*****","149","*****","350","*****","348","*****","359","*****","647","*****","534","*****","255","*****","100","41","39","39","28","31","4433","*****","423","*****","334","95","540","95","257","*****","125","*****","309","*****","304","*****","363","*****","695","*****","558","*****","296","*****","166","37","63","37","0","28",
"0500000US09007","Middlesex County, Connecticut","8326","*****","4052","77","416","*****","384","98","461","97","127","77","250","114","451","132","173","104","369","163","586","163","444","*****","275","63","90","57","26","31","0","28","4274","77","395","*****","400","108","405","108","338","76","123","71","374","71","317","*****","341","*****","608","*****","493","*****","269","*****","122","46","50","38","39","31",
"0500000US09009","New Haven County, Connecticut","134072","*****","66561","*****","6820","*****","6093","385","6743","385","3900","*****","2765","*****","6143","*****","5703","*****","5607","*****","9506","*****","6924","*****","3796","*****","1726","*****","665","87","170","87","67511","*****","6459","*****","6182","454","6302","454","3650","*****","2624","*****","5732","*****","5602","*****","5660","*****","9930","*****","7645","*****","4285","*****","2147","*****","991","102","302","103",
"0500000US09011","New London County, Connecticut","24425","*****","12559","*****","1249","*****","1292","185","1081","185","711","*****","577","*****","1491","*****","1205","*****","1036","*****","1686","*****","1207","*****","646","*****","275","72","97","72","6","11","11866","*****","1151","*****","1265","168","1045","168","652","*****","455","*****","1061","*****","980","*****","994","*****","1687","*****","1295","*****","716","*****","342","*****","181","33","42","33",
"0500000US09013","Tolland County, Connecticut","6924","*****","3785","59","271","*****","199","116","397","116","175","59","301","130","651","136","281","92","450","111","423","110","353","*****","166","*****","61","25","52","25","5","9","3139","59","274","*****","434","61","127","60","146","59","309","141","490","141","210","*****","209","*****","357","122","304","122","190","53","26","29","29","25","34","35",
"0500000US09015","Windham County, Connecticut","11712","*****","6019","*****","638","*****","545","141","707","141","354","*****","213","93","669","93","514","*****","504","*****","809","*****","569","*****","295","*****","58","44","94","57","50","58","5693","*****","601","*****","605","124","547","124","310","*****","256","*****","550","*****","481","*****","417","*****","775","*****","575","*****","318","*****","179","57","79","57","0","28",
"0500000US10001","Kent County, Delaware","10062","*****","4967","*****","604","*****","508","116","472","116","259","*****","213","146","503","146","478","*****","428","*****","600","*****","440","*****","262","*****","114","55","86","54","0","27","5095","*****","609","*****","579","199","448","199","246","*****","223","*****","461","*****","434","*****","412","*****","641","*****","458","*****","281","*****","107","66","112","70","84","75",
"0500000US10003","New Castle County, Delaware","48301","*****","24843","*****","2599","*****","2493","220","2411","220","1264","*****","963","*****","2344","*****","2389","*****","2291","*****","3652","*****","2418","*****","1233","*****","491","*****","241","40","54","40","23458","*****","2508","*****","2639","254","2130","254","1183","*****","935","*****","2131","*****","2074","*****","2071","*****","3455","*****","2215","*****","1193","*****","577","*****","244","49","103","50",
"0500000US10005","Sussex County, Delaware","17744","*****","9536","*****","1305","*****","864","179","947","179","391","*****","140","83","1015","83","1135","*****","956","*****","1495","*****","675","*****","342","*****","182","*****","66","27","23","26","8208","*****","1245","*****","1020","135","732","135","367","*****","214","*****","653","*****","800","*****","800","*****","1198","*****","591","*****","313","*****","197","45","36","30","42","39",
"0500000US11001","District of Columbia, District of Columbia","59479","*****","30565","*****","2828","*****","1850","198","1398","198","845","*****","964","*****","3094","*****","3959","*****","3839","*****","5394","*****","3398","*****","1819","*****","783","*****","362","42","32","43","28914","*****","2758","*****","1990","221","1238","221","814","*****","1029","*****","2834","*****","3635","*****","3281","*****","4423","*****","2969","*****","2083","*****","1128","*****","513","92","219","92",
"0500000US12001","Alachua County, Florida","21481","*****","10431","*****","673","*****","483","116","607","116","354","*****","868","*****","2712","*****","1206","*****","753","*****","1046","*****","803","*****","484","*****","254","*****","153","29","35","29","11050","*****","687","*****","639","125","409","125","326","*****","1117","*****","2927","*****","987","*****","697","*****","1035","*****","945","*****","659","*****","306","*****","241","42","75","43",
"0500000US12003","Baker County, Florida","586","*****","263","101","8","19","0","25","85","82","0","25","0","25","59","61","0","25","2","4","19","21","82","55","2","7","0","25","6","12","0","25","323","101","8","16","46","42","46","45","0","25","39","53","0","25","0","25","49","53","10","16","81","58","38","49","0","25","0","25","6","12",
"0500000US12005","Bay County, Florida","8574","*****","4490","93","518","*****","384","133","359","133","259","93","262","106","341","106","470","*****","402","*****","576","*****","468","*****","247","*****","158","52","28","37","18","27","4084","93","458","*****","314","97","426","97","130","93","91","61","411","61","401","*****","319","*****","580","*****","440","*****","254","*****","108","57","106","55","46","73",
"0500000US12007","Bradford County, Florida","1025","*****","682","56","58","55","10","19","3","10","6","20","5","10","78","47","98","44","113","50","201","53","47","50","50","32","3","5","6","12","4","8","343","56","28","59","58","55","4","11","44","60","12","17","0","25","37","39","12","20","35","47","37","22","8","12","16","26","39","34","13","21",
"0500000US12009","Brevard County, Florida","46170","*****","22620","*****","2040","*****","1810","212","2059","212","1196","*****","864","*****","1803","*****","1662","*****","1630","*****","2867","*****","2773","*****","1837","*****","1197","*****","832","41","50","40","23550","*****","1861","*****","1881","260","1842","260","1108","*****","685","*****","1533","*****","1565","*****","1563","*****","3209","*****","3171","*****","2247","*****","1620","*****","962","127","303","127",
"0500000US12011","Broward County, Florida","461392","*****","223812","*****","15956","*****","15194","863","16697","863","10636","*****","6839","*****","16649","*****","17232","*****","17866","*****","37190","*****","33695","*****","18971","*****","10104","*****","5387","294","1396","294","237580","*****","15511","*****","14338","854","16067","853","9894","*****","6180","*****","15729","*****","17011","*****","18357","*****","39810","*****","36978","*****","22854","*****","13735","*****","8157","420","2959","420",
"0500000US12013","Calhoun County, Florida","785","*****","529","72","2","7","60","49","0","21","0","21","0","21","11","15","71","50","88","77","120","55","117","67","60","44","0","21","0","21","0","21","256","72","0","21","64","63","90","32","0","21","0","21","0","21","0","21","0","21","57","52","39","57","5","13","0","21","0","21","1","5",
"0500000US12015","Charlotte County, Florida","9869","*****","4879","*****","391","*****","353","98","458","97","238","*****","228","125","495","133","149","82","355","*****","654","*****","570","*****","416","*****","317","*****","183","66","72","66","4990","*****","369","*****","461","100","374","100","222","*****","132","*****","442","87","145","88","316","*****","648","*****","661","*****","509","*****","387","*****","260","45","64","45",
"0500000US12017","Citrus County, Florida","6710","*****","3417","113","367","99","131","63","421","62","102","58","77","87","263","132","177","115","145","109","477","108","368","*****","328","*****","343","*****","123","46","95","46","3293","113","132","99","189","110","302","109","229","57","120","126","198","126","118","106","124","81","423","80","406","*****","452","*****","347","98","195","105","58","56",
