"GEO_ID","NAME","B01001I_001E","B01001I_001M","B01001I_002E","B01001I_002M","B01001I_003E","B01001I_003M","B01001I_004E","B01001I_004M","B01001I_005E","B01001I_005M","B01001I_006E","B01001I_006M","B01001I_007E","B01001I_007M","B01001I_008E","B01001I_008M","B01001I_009E","B01001I_009M","B01001I_010E","B01001I_010M","B01001I_011E","B01001I_011M","B01001I_012E","B01001I_012M","B01001I_013E","B01001I_013M","B01001I_014E","B01001I_014M","B01001I_015E","B01001I_015M","B01001I_016E","B01001I_016M","B01001I_017E","B01001I_017M","B01001I_018E","B01001I_018M","B01001I_019E","B01001I_019M","B01001I_020E","B01001I_020M","B01001I_021E","B01001I_021M","B01001I_022E","B01001I_022M","B01001I_023E","B01001I_023M","B01001I_024E","B01001I_024M","B01001I_025E","B01001I_025M","B01001I_026E","B01001I_026M","B01001I_027E","B01001I_027M","B01001I_028E","B01001I_028M","B01001I_029E","B01001I_029M","B01001I_030E","B01001I_030M","B01001I_031E","B01001I_031M",
"0400000US11","District of Columbia","56259","*****","29035","*****","2538","*****","1740","169","1409","170","850","*****","968","*****","3092","*****","3842","*****","3566","*****","5045","*****","3204","*****","1687","*****","725","*****","329","44","40","44","27224","*****","2470","*****","1901","211","1135","212","824","*****","967","*****","2783","*****","3422","*****","2996","*****","4123","*****","2847","*****","1980","*****","1072","*****","531","74","173","75",
"0400000US12","Florida","4247427","187","2101402","586","160912","264","153408","2395","154068","2422","96482","334","68408","427","174466","544","168521","479","164124","439","330889","546","278617","453","168062","308","106666","381","60069","980","16710","911","2146025","576","153503","268","147321","2199","146686","2235","90681","264","62309","390","155209","435","153040","399","157874","334","329827","347","292592","276","199113","279","137687","326","85040","1131","35143","1142",
"0400000US13","Georgia","853602","634","460041","1103","55394","502","47936","1169","37682","1120","20529","561","15832","585","45283","903","50743","555","47903","656","73984","854","39550","724","16147","494","6168","354","2181","295","709","190","393561","983","52439","542","45673","1330","35622","1147","19009","481","12647","578","31744","613","38053","544","37225","533","60664","643","32748","735","15665","479","7656","425","3222","295","1194","242",
"0400000US15","Hawaii","122882","*****","62430","*****","8028","*****","6703","402","5503","402","3310","*****","2170","61","6274","60","5668","*****","4742","*****","7444","*****","5977","*****","3800","*****","1743","67","697","94","371","89","60452","*****","7609","*****","5817","418","5688","418","3163","*****","2119","61","5394","62","5216","*****","4492","*****","7405","*****","6081","*****","3928","*****","2040","*****","1119","112","381","112",
"0400000US16","Idaho","175512","73","91956","294","11329","158","10800","505","9175","502","5792","208","3262","253","8520","329","8133","302","7242","310","12226","322","8208","238","4728","219","1732","187","562","115","247","107","83556","288","11113","171","9554","523","9477","534","4959","194","3270","241","7163","315","6857","273","6217","209","10952","310","7266","301","3909","157","1673","113","914","145","232","90",
"0400000US17","Illinois","2027384","386","1048095","540","107413","194","103743","1794","99541","1706","56015","238","37419","323","91165","377","94700","349","94312","288","161179","445","106324","337","58806","251","24343","202","10734","356","2401","319","979289","462","103895","215","102468","1853","92187","1857","52882","200","33736","320","78367","365","82944","246","84436","254","145828","326","98066","259","57753","206","28459","287","14420","461","3848","413",
"0400000US18","Indiana","389094","118","204310","629","25228","385","23326","785","18845","789","10418","306","7611","366","17593","448","19322","351","20151","456","29039","448","17712","386","9354","258","3474","212","1699","188","538","124","184784","647","24446","376","21899","874","19201","859","9759","277","6475","283","14921","349","15270","322","15710","284","25219","418","15773","367","9115","243","3950","192","2245","218","801","179",
"0400000US19","Iowa","151027","150","79159","425","10250","221","8649","428","8293","403","4171","203","3530","307","7682","367","7061","266","7109","307","10754","334","6563","281","3256","194","1199","162","486","124","156","55","71868","430","9966","305","9347","460","7565","435","4127","216","2751","300","6415","324","5635","240","5958","293","9087","342","5594","306","3028","207","1419","161","679","118","297","85",
"0400000US20","Kansas","298636","65","155246","400","19138","214","18096","723","15832","689","8420","221","6102","287","13624","330","14076","302","12790","309","21420","308","14140","283","7046","191","2973","162","1305","106","284","80","143390","393","19072","229","17458","589","14968","612","7734","219","5352","290","11646","296","11669","247","11315","288","18909","337","12518","337","6933","187","3284","202","1925","240","607","145",
"0400000US21","Kentucky","131039","661","72530","811","9242","446","8442","557","5705","429","2784","222","2724","287","7710","574","7491","390","7127","343","11006","558","6074","473","2635","298","990","140","492","106","108","60","58509","798","8677","380","6944","441","5203","395","2706","225","2167","232","4896","298","5166","328","5510","367","8114","414","4467","359","2398","219","1387","188","664","167","210","92",
"0400000US22","Louisiana","192582","332","106512","658","10176","357","7511","523","7201","544","3810","293","3150","284","11014","421","12257","341","10702","383","17357","501","11485","460","6642","275","3105","184","1771","168","331","102","86070","649","9435","384","6896","467","6480","487","3533","249","2939","315","7377","394","7739","323","7413","323","11479","347","9081","327","6659","264","3782","178","2479","224","778","129",
"0400000US23","Maine","17241","61","8181","242","760","98","1003","185","745","127","443","125","664","195","584","151","744","168","589","150","1038","184","849","178","434","73","197","59","111","48","20","16","9060","238","1113","126","972","158","802","146","563","134","539","129","821","175","616","173","577","140","901","107","1041","96","549","128","272","83","161","69","133","72",
"0400000US24","Maryland","472285","*****","247720","326","26730","209","21787","757","17388","734","10960","171","7931","201","24247","280","27822","294","27043","229","40887","326","24523","183","11556","172","4402","188","1960","169","484","114","224565","326","24852","172","20484","647","17270","641","9872","176","7624","283","18418","301","21827","147","21904","266","35125","301","24069","173","12817","144","5879","112","3364","201","1060","169",
"0400000US25","Massachusetts","630406","54","310278","297","31791","55","28735","881","28634","869","18198","90","13906","186","31032","217","28429","173","26344","238","43144","202","31607","183","17199","93","7634","117","2747","198","878","172","320128","288","30470","55","27935","708","27532","712","16940","95","13425","207","29760","188","27783","71","26811","81","46476","126","35490","103","20930","59","10219","75","4693","212","1664","224",
"0400000US26","Michigan","438398","133","223857","289","26135","168","25964","709","22076","702","13110","163","9165","290","19088","376","17846","314","17904","226","29920","321","20757","250","12841","187","5691","249","2567","237","793","156","214541","285","25264","180","23571","795","22574","803","12163","184","8209","256","17783","244","16348","182","16373","134","28498","168","20130","169","12660","186","6013","157","3723","218","1232","195",
"0400000US27","Minnesota","250025","122","132007","328","16909","209","14947","483","13198","484","7133","179","4893","317","11756","348","12850","314","12777","256","19187","310","10887","301","4757","201","1816","134","666","108","231","71","118018","308","16187","168","14687","540","11832","516","6102","183","4199","232","9601","258","10645","277","10653","281","16428","321","9693","272","4784","187","1951","156","899","155","357","90",
"0400000US28","Mississippi","78634","500","45267","797","4515","369","3990","444","3604","382","1389","231","1601","317","5369","431","5127","437","5433","439","7012","600","3874","445","2218","280","783","171","223","112","129","81","33367","667","4446","405","3584","354","2752","338","1887","267","1337","263","2564","308","3196","305","3203","290","4448","406","2630","252","1910","295","830","187","367","103","213","117",
"0400000US29","Missouri","212152","139","110921","530","13106","209","11801","634","10826","516","5707","300","3979","311","11082","459","9934","317","10009","269","15434","378","9719","290","5348","218","2543","202","1100","147","333","96","101231","499","12798","263","11360","732","9336","731","5255","240","3734","259","8970","343","8465","266","8793","309","13215","414","9389","353","5196","212","2661","213","1421","157","638","142",
"0400000US30","Montana","28984","126","14506","328","1631","170","1671","216","1329","208","890","171","959","210","1337","224","1128","162","1032","215","1475","216","1497","212","903","129","328","104","231","88","95","56","14478","326","1593","170","1708","229","1350","239","803","158","631","123","1378","176","804","133","825","143","1590","204","1532","182","1373","185","458","129","220","76","213","95",
"0400000US31","Nebraska","167155","188","87691","394","11327","174","10546","503","8557","477","4516","166","3379","200","8056","249","7890","201","7345","240","12431","276","7526","218","3950","220","1445","155","622","104","101","45","79464","360","11028","220","10086","452","8382","460","4326","198","2861","204","6764","294","6492","229","6384","222","10757","286","6343","224","3448","187","1534","144","890","118","169","60",
"0400000US32","Nevada","717835","*****","368391","214","39472","114","38032","1149","35112","1134","20507","99","12848","216","31500","246","32605","184","31374","212","56682","228","37781","195","19180","124","8823","151","3752","233","723","202","349444","214","37943","114","36276","932","33929","926","19578","136","11918","155","28218","255","28839","165","28824","149","52793","194","34751","158","20259","139","10196","179","4590","273","1330","214",
"0400000US33","New Hampshire","37355","*****","18824","183","2063","100","1709","260","2153","277","1070","87","879","141","1764","169","1548","122","1575","133","2632","127","1962","113","911","97","409","91","149","75","0","27","18531","184","2052","99","1902","248","1687","240","1105","80","824","141","1706","198","1217","139","1382","113","2778","134","1935","113","1097","122","507","92","285","73","54","38",
"0400000US34","New Jersey","1557680","*****","785261","100","70931","*****","64539","1310","61621","1310","38268","88","26980","119","69546","120","71836","*****","69774","125","123470","125","95470","*****","53086","83","25637","125","11322","408","2781","388","772419","100","68283","*****","61354","1102","58883","1100","35974","89","24075","132","59807","137","63530","*****","64633","143","120471","151","98978","63","60607","72","33100","104","16849","464","5875","452",
"0400000US35","New Mexico","952569","*****","472719","420","43612","345","42708","1121","41057","1075","24885","226","16707","191","37997","309","35990","312","32092","268","59342","265","58395","108","41765","97","23038","88","11751","409","3380","378","479850","421","41698","218","41976","1238","39785","1215","23847","151","16487","235","36230","279","34992","191","31910","101","60297","96","60333","206","44563","92","26467","90","15385","481","5880","486",
"0400000US36","New York","3425845","*****","1689843","380","146665","231","132288","1900","133118","1882","85208","249","62690","329","157993","412","153960","357","143958","291","253209","308","198922","300","123046","184","63395","172","27914","586","7477","586","1736002","378","140505","186","128129","1876","126420","1821","80598","203","58294","318","142007","330","142828","271","138025","246","253926","260","219178","262","151637","189","88212","237","49250","889","16993","860",
"0400000US37","North Carolina","796293","118","424883","860","53144","429","46523","1216","37414","1288","19075","542","14634","591","41625","639","44398","504","46217","583","66810","692","34065","656","13667","494","5087","352","1811","225","413","126","371410","868","52547","454","45035","964","34978","966","17995","467","11383","414","30816","555","35230","441","37963","564","54487","607","28544","601","13465","472","5477","319","2720","278","770","192",
"0400000US38","North Dakota","14195","124","7171","261","897","107","798","113","534","109","457","94","319","100","852","108","748","126","696","123","761","143","641","133","294","85","66","41","101","38","7","10","7024","246","973","117","915","158","768","144","189","73","425","127","856","135","531","133","642","116","599","139","572","131","325","88","107","51","70","30","52","39",
"0400000US39","Ohio","354910","111","182893","522","21439","290","20043","673","16973","739","9324","296","6736","262","16428","418","17263","388","15733","419","24184","431","17579","415","10174","285","4197","234","2314","199","506","117","172017","534","21749","321","19553","817","16317","844","9150","315","5752","251","14483","339","14714","326","13723","292","21655","362","16135","351","10045","211","4844","203","2792","206","1105","221",
"0400000US40","Oklahoma","331057","*****","176008","452","21953","260","19748","603","16572","560","9280","271","6809","294","17466","463","17198","413","15942","308","23474","400","15525","323","7399","237","3081","178","1292","127","269","85","155049","453","21603","293","18605","609","15947","597","7995","260","6157","220","13461","294","13496","283","12329","259","20170","342","13109","314","7096","234","3159","182","1552","157","370","94",
"0400000US41","Oregon","449888","*****","236354","321","27982","216","27026","862","23637","846","13373","171","8843","304","20735","274","21437","228","21444","390","34748","385","20858","251","10181","177","4199","215","1451","192","440","117","213534","320","26604","218","25237","753","22714","729","12456","185","7744","285","17984","376","17738","217","18141","207","29771","244","18209","247","9933","188","4225","185","2059","198","719","155",
"0400000US42","Pennsylvania","721899","190","369022","423","41020","204","37319","856","34283","873","21158","167","15626","279","35662","328","32448","307","30193","362","50276","358","37003","299","20594","219","8895","215","3528","267","1017","207","352877","393","38912","191","34668","1083","33088","1082","19196","179","14325","306","31772","297","28739","230","27485","220","49101","326","36791","288","21453","195","10549","230","4971","213","1827","230",
"0400000US44","Rhode Island","131316","*****","64987","188","6812","129","6755","477","6070","472","3936","106","3077","111","6520","121","5692","76","5269","207","8970","183","6215","128","3466","65","1493","51","570","93","142","83","66329","188","6444","125","5581","490","6456","487","3726","104","3013","113","5995","141","5355","142","5207","116","9843","146","7292","145","4172","70","1984","73","990","119","271","113",
"0400000US45","South Carolina","232926","126","129093","460","15210","259","12481","560","8755","613","4932","300","4909","352","14770","496","15127","310","14204","376","20538","472","10294","404","5019","307","1963","237","795","189","96","64","103833","453","14394","288","11152","733","9647","660","4397","228","3579","322","9127","374","10327","297","9662","296","14387","439","8807","387","4733","233","2117","184","1181","201","323","116",
"0400000US46","South Dakota","22778","174","12600","323","1554","152","1259","188","1434","168","629","90","443","149","1368","204","1130","160","1020","174","1500","157","1119","183","746","167","195","94","109","68","94","53","10178","302","1546","153","1146","193","1088","163","739","151","295","98","949","170","811","112","685","101","1173","175","1030","226","264","91","178","85","209","91","65","54",
"0400000US47","Tennessee","288582","462","156963","734","20711","449","15154","617","13540","645","6723","330","4888","316","16186","434","18419","434","16985","422","24122","527","11893","426","5170","273","2131","258","829","182","212","92","131619","742","19586","437","15729","687","11372","630","5704","365","4511","349","12486","504","12571","364","12494","376","18086","459","9794","404","5212","294","2307","241","1066","183","701","170",
"0400000US48","Texas","9479670","398","4779137","830","497035","398","477883","3324","450166","3364","260913","541","173169","862","412377","857","402467","736","380280","757","673417","880","512407","823","307084","449","145387","509","67930","1011","18622","891","4700533","916","479286","432","461251","4103","431583","4148","246171","540","160433","557","373128","639","370634","596","362392","481","665830","632","509099","628","330971","428","177519","466","98510","1126","33726","1120",
"0400000US49","Utah","357893","*****","185138","241","23309","146","21575","673","18173","631","10412","121","6818","192","17052","245","16734","283","16108","204","26369","183","15686","172","7944","141","3295","112","1384","134","279","87","172755","243","22128","126","19453","711","18410","674","9563","122","6469","156","14720","190","14552","174","14391","187","23695","252","15007","176","8293","156","3663","112","1736","155","675","139",
"0400000US50","Vermont","9452","*****","4858","174","438","119","456","82","356","93","246","91","284","88","771","136","370","132","376","96","562","116","376","113","378","104","78","43","162","62","5","8","4594","174","336","65","425","94","352","90","217","55","292","84","519","115","296","94","442","138","500","116","608","120","278","76","163","59","139","55","27","25",
"0400000US51","Virginia","631669","415","328157","791","34801","452","29733","893","25810","781","14734","398","10912","478","33432","621","35683","501","34576","621","52680","678","33351","542","14743","367","5079","268","2069","197","554","162","303512","775","33117","427","28049","849","24658","800","13615","424","10069","365","25758","566","29296","552","29873","466","48410","621","32110","456","16495","366","7392","290","3708","252","962","182",
"0400000US53","Washington","754366","*****","393792","274","48333","133","43102","1071","38343","1066","21956","189","14887","214","37272","232","37187","178","35105","187","55478","194","34642","161","17271","171","6992","257","2630","233","594","132","360574","275","46286","124","40502","1080","37746","1090","20764","166","13549","220","31338","212","31796","153","30679","197","48853","207","30537","218","17013","155","7081","185","3273","233","1157","197",
"0400000US54","West Virginia","22026","357","11340","336","1228","178","1029","210","1045","201","457","145","478","140","1220","224","779","171","996","201","1880","217","1043","216","617","124","329","101","186","85","53","49","10686","375","1315","210","1012","147","923","156","472","120","598","169","1037","168","798","208","849","199","1222","236","824","180","719","139","510","109","347","119","60","36",
"0400000US55","Wisconsin","335208","128","175871","361","22050","204","19945","605","17736","576","9455","207","6312","255","15514","286","16544","264","16224","292","24743","323","15124","245","7849","183","2646","164","1422","157","307","100","159337","357","21053","219","19096","608","17043","622","8696","217","5600","186","13459","300","13596","249","13631","242","21342","301","13416","268","6954","175","3020","187","1818","191","613","157",
"0400000US56","Wyoming","50313","*****","26233","336","3045","193","2540","272","2273","257","1291","187","991","214","2302","299","2441","329","2166","331","3633","282","2622","283","1761","150","617","102","450","109","101","56","24080","335","2988","226","2613","271","2145","244","1096","157","921","177","1658","174","2094","165","1649","227","2970","328","2714","326","1673","151","922","113","490","113","147","70",
"0400000US72","Puerto Rico","3675889","1762","1758892","1211","112573","335","121466","1863","136060","1795","84897","207","57386","246","131187","293","117507","239","116342","250","226534","468","221426","352","197291","379","141719","221","70852","913","23652","925","1916997","886","107685","233","111314","1795","133592","1741","81163","176","55454","241","130235","333","123817","215","125789","270","248477","398","256997","343","235458","313","170797","203","95499","1037","40720","1023",
"0500000US01001","Autauga County, Alabama","1310","*****","690","146","137","110","76","73","0","28","0","28","39","59","77","68","73","64","30","33","57","45","92","85","109","53","0","28","0","28","0","28","620","146","0","28","209","153","35","39","48","66","40","38","20","32","50","71","58","48","47","41","79","56","0","28","23","32","11","17","0","28",
"0500000US01003","Baldwin County, Alabama","7915","*****","4150","232","463","226","428","126","313","126","80","59","87","141","521","142","504","*****","452","*****","618","*****","363","*****","162","107","81","72","46","73","32","51","3765","232","597","226","416","115","496","118","34","46","66","78","100","72","584","99","320","*****","463","106","352","107","185","76","55","50","58","49","39","54",
"0500000US01005","Barbour County, Alabama","1365","*****","883","79","112","78","115","113","83","88","16","32","0","22","185","41","74","41","119","75","97","64","30","38","6","11","27","39","19","23","0","22","482","79","28","34","103","39","23","21","9","13","0","22","46","52","147","87","43","38","8","12","28","19","0","22","32","40","15","22","0","22",
"0500000US01007","Bibb County, Alabama","419","*****","154","90","0","22","0","22","0","22","33","43","8","14","18","35","18","22","15","19","9","17","48","69","3","5","2","6","0","22","0","22","265","90","34","43","178","140","14","29","0","22","0","22","0","22","17","21","18","35","0","22","4","7","0","22","0","22","0","22","0","22",
"0500000US01009","Blount County, Alabama","4646","*****","2507","81","333","*****","259","93","236","93","100","65","43","50","302","50","309","*****","255","*****","305","89","258","89","42","40","43","38","22","37","0","28","2139","81","303","*****","238","130","260","130","157","65","136","74","192","60","67","51","188","*****","278","*****","154","*****","107","72","43","38","16","24","0","28",
"0500000US01011","Bullock County, Alabama","623","543","437","403","41","68","18","33","0","19","0","19","0","19","0","19","0","19","0","19","156","196","222","217","0","19","0","19","0","19","0","19","186","175","41","67","26","44","0","19","0","19","0","19","0","19","23","36","0","19","96","113","0","19","0","19","0","19","0","19","0","19",
"0500000US01013","Butler County, Alabama","203","*****","113","21","0","22","0","22","54","23","0","22","0","22","14","22","0","22","0","22","13","17","21","34","0","22","11","18","0","22","0","22","90","21","0","22","0","22","39","19","0","22","0","22","0","22","0","22","11","20","14","17","7","12","8","13","11","18","0","22","0","22",
"0500000US01015","Calhoun County, Alabama","3838","*****","2016","24","275","*****","131","89","242","89","21","24","112","57","166","57","252","*****","131","83","359","126","174","109","55","43","26","33","72","52","0","28","1822","25","247","*****","294","93","175","78","18","26","47","43","147","93","207","93","86","61","313","94","118","78","44","47","20","19","106","59","0","28",
"0500000US01017","Chambers County, Alabama","555","*****","245","57","37","53","0","25","36","55","0","25","0","25","66","79","2","4","24","41","40","42","26","60","6","9","8","18","0","25","0","25","310","57","76","96","0","25","113","90","0","25","0","25","21","27","0","25","60","45","15","33","0","25","0","25","0","25","25","44","0","25",
"0500000US01019","Cherokee County, Alabama","333","*****","93","82","23","28","7","16","7","16","0","22","0","22","0","22","0","22","12","24","0","22","29","65","6","9","9","9","0","22","0","22","240","81","0","22","0","22","11","27","4","9","0","22","198","104","0","22","0","22","0","22","9","15","4","4","14","11","0","22","0","22",
"0500000US01021","Chilton County, Alabama","3238","*****","1755","107","201","106","194","94","157","94","99","37","54","62","188","101","162","94","272","116","355","118","54","63","0","25","10","18","0","25","9","16","1483","107","278","107","165","74","148","74","40","37","14","21","122","75","145","72","161","*****","333","75","4","7","64","59","0","25","9","16","0","25",
"0500000US01023","Choctaw County, Alabama","83","95","22","28","15","26","4","8","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","3","7","0","19","0","19","0","19","61","71","0","19","0","19","15","23","0","19","0","19","19","32","0","19","0","19","0","19","11","14","16","20","0","19","0","19","0","19",
"0500000US01025","Clarke County, Alabama","183","120","49","50","0","22","0","22","0","22","0","22","0","22","0","22","0","22","0","22","30","39","0","22","0","22","19","30","0","22","0","22","134","100","0","22","0","22","0","22","11","21","0","22","0","22","0","22","0","22","6","11","75","63","0","22","42","34","0","22","0","22",
"0500000US01027","Clay County, Alabama","401","*****","232","45","54","36","8","9","18","18","18","26","0","19","43","53","46","54","0","19","8","13","0","19","27","39","10","18","0","19","0","19","169","45","15","19","0","19","12","22","14","15","0","19","0","19","42","51","41","42","7","12","28","39","10","17","0","19","0","19","0","19",
"0500000US01029","Cleburne County, Alabama","313","*****","185","23","10","21","48","34","33","48","0","19","0","19","32","33","2","4","0","19","35","51","20","21","0","19","5","10","0","19","0","19","128","23","0","19","7","20","50","53","32","33","0","19","0","19","7","13","0","19","27","24","0","19","0","19","5","10","0","19","0","19",
"0500000US01031","Coffee County, Alabama","3070","*****","1773","67","317","70","150","75","174","76","10","15","0","28","360","109","137","109","104","62","264","87","136","71","112","13","0","28","9","12","0","28","1297","67","123","69","184","72","145","62","40","39","36","62","130","65","143","76","37","29","201","53","156","55","60","22","5","9","10","13","27","26",
"0500000US01033","Colbert County, Alabama","1132","*****","675","59","113","27","109","35","20","30","59","58","28","25","91","35","31","19","7","16","138","49","43","49","26","31","10","17","0","28","0","28","457","59","80","98","19","30","21","32","47","53","69","64","10","14","54","56","42","51","94","46","10","17","0","28","0","28","11","19","0","28",
"0500000US01035","Conecuh County, Alabama","38","73","20","36","0","19","8","19","0","19","0","19","0","19","0","19","0","19","8","17","0","19","0","19","0","19","4","7","0","19","0","19","18","42","2","9","10","25","0","19","0","19","0","19","0","19","0","19","6","13","0","19","0","19","0","19","0","19","0","19","0","19",
