"GEO_ID","NAME","B01001I_001E","B01001I_001M","B01001I_002E","B01001I_002M","B01001I_003E","B01001I_003M","B01001I_004E","B01001I_004M","B01001I_005E","B01001I_005M","B01001I_006E","B01001I_006M","B01001I_007E","B01001I_007M","B01001I_008E","B01001I_008M","B01001I_009E","B01001I_009M","B01001I_010E","B01001I_010M","B01001I_011E","B01001I_011M","B01001I_012E","B01001I_012M","B01001I_013E","B01001I_013M","B01001I_014E","B01001I_014M","B01001I_015E","B01001I_015M","B01001I_016E","B01001I_016M","B01001I_017E","B01001I_017M","B01001I_018E","B01001I_018M","B01001I_019E","B01001I_019M","B01001I_020E","B01001I_020M","B01001I_021E","B01001I_021M","B01001I_022E","B01001I_022M","B01001I_023E","B01001I_023M","B01001I_024E","B01001I_024M","B01001I_025E","B01001I_025M","B01001I_026E","B01001I_026M","B01001I_027E","B01001I_027M","B01001I_028E","B01001I_028M","B01001I_029E","B01001I_029M","B01001I_030E","B01001I_030M","B01001I_031E","B01001I_031M",
"0400000US11","District of Columbia","53372","*****","27556","*****","2337","*****","1663","214","1330","214","833","*****","621","182","3347","182","3730","*****","3293","*****","4800","*****","3016","*****","1574","*****","659","*****","322","34","31","34","25816","*****","2232","*****","1863","224","1042","225","794","*****","954","*****","2670","*****","3287","*****","2830","*****","3900","*****","2713","*****","1838","*****","1011","*****","450","86","232","86",
"0400000US12","Florida","4122759","194","2041548","632","159567","377","148109","2436","150043","2422","95354","299","67779","509","170164","572","165055","426","160802","453","324809","544","264855","492","159552","296","102059","292","57971","1027","15429","1004","2081211","600","152132","316","142704","1902","142194","1911","89189","288","60903","339","149909","468","149348","387","155590","265","323561","348","278990","299","189409","216","132425","311","81769","1088","33088","1035",
"0400000US13","Georgia","824037","775","446129","1275","55070","453","45340","1331","34952","1241","19959","595","15195","640","45960","970","50869","699","48173","691","71065","897","36687","768","14612","388","5485","378","2167","338","595","154","377908","1289","51624","527","43751","1303","32883","1258","18400","518","11926","569","30615","669","38232","566","36724","597","57404","793","30523","688","14658","401","7041","380","3136","355","991","222",
"0400000US15","Hawaii","119059","*****","60302","*****","7742","*****","6153","414","5600","414","3323","*****","1934","101","6089","102","5381","*****","4436","*****","7213","*****","5868","*****","3672","*****","1779","63","695","137","417","142","58757","*****","7339","*****","5613","439","5510","438","3144","*****","2060","71","5112","71","5053","*****","4307","*****","7257","*****","5981","*****","3756","*****","2082","*****","1153","103","390","103",
"0400000US16","Idaho","168949","59","88796","327","11342","137","10277","535","9018","540","5676","199","3131","275","8357","348","7906","246","6952","289","11822","351","7749","284","4272","217","1556","146","493","97","245","117","80153","314","10800","161","9558","430","8712","447","4792","160","3262","243","6754","250","6580","251","6154","194","10507","334","6728","252","3687","150","1571","119","824","141","224","80",
"0400000US17","Illinois","1987211","354","1028642","571","107581","244","102740","1675","96153","1674","54890","255","36265","307","91480","347","95516","351","94447","459","156909","353","101948","345","55362","280","22927","207","10293","338","2131","280","958569","502","104166","225","99488","1481","90505","1468","51673","206","33095","309","77020","298","83613","283","83962","247","141930","353","94306","286","54562","241","26998","175","13763","421","3488","397",
"0400000US18","Indiana","377169","230","198377","634","25386","361","22655","812","17502","758","9829","276","7270","347","17358","388","19576","352","19967","410","28097","464","16584","362","8919","273","3065","175","1645","147","524","125","178792","625","24488","335","21766","859","17632","778","9211","261","6131","238","14329","312","15420","340","15362","345","24037","399","15120","356","8607","227","3827","171","2055","213","807","188",
"0400000US19","Iowa","144158","127","75663","417","10070","228","8390","415","7850","410","3853","195","3456","275","7411","290","6890","236","6664","233","10202","343","6200","288","2919","217","1168","184","424","117","166","67","68495","430","9744","236","8762","508","7234","473","3813","236","2669","290","5748","337","5709","206","5559","233","8648","334","5234","340","2922","159","1497","175","626","143","330","94",
"0400000US20","Kansas","287599","118","149998","424","18867","194","17042","588","15408","552","8172","218","5751","275","13454","345","13911","342","12702","288","20844","375","13084","365","6492","180","2655","183","1359","151","257","92","137601","424","18519","236","16397","604","14335","623","7524","212","5278","295","11256","310","11329","264","10849","225","18436","336","11871","279","6367","187","3007","185","1887","198","546","132",
"0400000US21","Kentucky","124593","563","68645","808","9056","408","7920","537","4930","464","2759","286","2439","249","7619","405","7664","413","6594","320","10579","395","5169","361","2474","239","913","161","416","125","113","78","55948","744","8596","406","7014","498","4636","406","2556","216","1960","228","4753","348","5127","363","5293","411","7662","391","4149","312","2140","206","1329","197","563","146","170","85",
"0400000US22","Louisiana","183706","371","101701","633","9747","367","7014","458","6704","421","3762","251","3191","343","10946","531","11676","412","9941","433","16334","543","11220","422","6197","223","2989","191","1669","161","311","89","82005","535","8943","328","6629","495","6111","443","3448","253","2852","295","7178","323","7414","349","6889","405","11241","345","8771","347","6073","221","3534","181","2098","190","824","141",
"0400000US23","Maine","17307","93","8596","232","1067","136","1115","210","796","147","423","107","558","177","689","174","780","197","589","162","1172","195","713","152","424","80","158","58","102","52","10","11","8711","245","807","135","991","170","784","161","550","148","537","145","897","167","655","160","441","131","1063","140","891","118","536","115","275","98","178","78","106","64",
"0400000US24","Maryland","451861","*****","237346","283","25739","262","19807","698","17523","686","10686","106","7889","253","23712","303","27506","293","25788","238","38678","255","22903","209","10652","176","4141","178","1871","149","451","143","214515","281","24106","215","19285","625","16504","597","9295","114","7224","339","17977","279","21326","202","20821","249","33696","284","22824","178","11752","109","5518","122","3138","223","1049","215",
"0400000US25","Massachusetts","606922","448","298801","469","30814","52","28138","798","27527","796","17947","96","13489","178","29850","197","27675","156","25191","268","41911","227","29854","148","15867","100","7089","135","2695","187","754","135","308121","134","29662","49","26937","829","26773","828","16769","98","12712","146","28519","178","27191","98","25782","55","45170","100","33671","97","19470","77","9516","70","4458","234","1491","242",
"0400000US26","Michigan","432043","144","221258","409","26265","208","25399","707","21807","695","12995","210","9066","258","18856","404","18173","254","18023","229","29436","292","20404","279","12307","218","5337","236","2555","211","635","151","210785","421","25553","186","23648","843","21487","876","12125","213","8130","319","17160","299","16633","214","16432","211","27866","291","19419","234","11933","182","5734","165","3649","269","1016","205",
"0400000US27","Minnesota","242956","123","128650","481","16913","191","14002","562","12696","580","6756","176","4542","280","11538","373","13224","318","12831","343","18369","350","10513","312","4654","194","1839","154","588","99","185","71","114306","460","16163","214","13550","565","12006","542","5969","193","3802","226","9335","250","10711","269","10330","275","15759","296","9051","289","4644","191","1706","127","917","143","363","79",
"0400000US28","Mississippi","75626","552","43952","851","4757","400","3718","401","3558","387","1319","268","1681","252","5122","449","5383","448","5053","457","6522","602","3849","409","1965","293","694","144","201","128","130","78","31674","673","4151","337","3413","357","2683","333","1554","292","1087","267","2728","319","3250","366","2996","326","3818","358","2723","294","1789","301","917","229","328","121","237","118",
"0400000US29","Missouri","206777","299","107646","531","13392","286","10910","474","10302","462","5432","292","4000","314","10471","413","10445","417","9639","348","14672","371","9772","348","5010","220","2223","201","1036","126","342","103","99131","545","12986","314","11649","518","8454","512","5285","282","3709","298","8861","397","8133","239","8646","380","12703","394","9131","323","5079","234","2450","174","1523","153","522","129",
"0400000US30","Montana","28368","135","14416","363","1712","185","1692","241","1354","234","987","219","936","247","1233","223","1017","156","1022","183","1516","216","1468","175","849","139","280","79","249","72","101","53","13952","360","1739","167","1560","198","1302","253","641","132","700","162","1410","178","742","171","881","171","1654","222","1508","174","1058","132","348","105","226","57","183","111",
"0400000US31","Nebraska","159550","173","83796","334","10966","215","9931","453","8193","473","4454","173","3217","231","7866","268","7655","256","6930","268","12162","254","6999","199","3431","147","1343","135","546","106","103","49","75754","317","10862","265","9173","445","8029","444","4209","199","2648","191","6563","270","6491","238","6025","175","10152","230","6113","211","3058","166","1507","161","781","142","143","60",
"0400000US32","Nevada","698713","*****","359621","247","39798","197","36956","1147","34482","1148","19930","110","12390","301","31142","265","32495","249","31087","212","55443","309","35646","288","17928","128","8245","116","3448","227","631","185","339092","247","37884","162","35321","979","33241","978","18963","143","11567","217","27234","258","28597","158","28389","219","51014","302","33055","248","18991","166","9452","161","4124","250","1260","244",
"0400000US33","New Hampshire","36452","*****","18453","212","2129","95","1755","251","2124","296","1042","89","874","123","1578","166","1620","118","1550","125","2623","112","1746","124","882","96","379","109","144","81","7","10","17999","213","1958","102","1808","233","1716","234","1082","90","865","159","1727","190","1168","129","1352","110","2794","151","1783","110","937","99","517","109","230","72","62","49",
"0400000US34","New Jersey","1512251","*****","762753","102","69910","*****","62086","1559","60159","1559","37843","85","26409","129","67838","176","71385","176","67979","77","120645","128","91011","104","49943","105","24251","115","10819","358","2475","336","749498","101","67177","*****","59525","1234","56783","1233","35452","86","23414","137","58017","168","62971","130","62885","135","118290","159","94871","100","57347","76","31417","99","15989","454","5360","449",
"0400000US35","New Mexico","934301","*****","462979","465","42970","264","41170","956","40924","962","24987","288","16663","261","37456","275","35264","326","31038","263","59018","275","57196","114","39956","93","22008","100","11295","312","3034","302","471322","466","41780","237","40811","1140","39629","1203","24031","189","16343","274","35844","223","34270","165","30865","110","60275","102","59222","242","42531","46","25359","73","14728","468","5634","452",
"0400000US36","New York","3356747","24","1655344","421","144506","216","130276","1676","131612","1627","85877","234","62012","381","153826","444","152503","382","140357","351","249939","361","192531","363","117810","163","60646","186","26902","586","6547","575","1701403","419","138245","210","125093","1937","126317","1931","80802","213","57163","391","137479","392","141786","263","135189","223","252762","293","213162","256","145561","200","84392","228","47154","705","16298","648",
"0400000US37","North Carolina","764707","529","409776","1050","52884","443","43848","999","34859","1073","17387","506","13890","554","41832","674","44530","468","46414","667","63671","848","31365","700","12603","468","4521","334","1609","204","363","127","354931","1054","51637","535","43488","1158","31775","1147","17412","447","10519","489","30140","568","35146","506","36770","516","51065","584","26194","483","12247","426","5122","354","2645","300","771","211",
"0400000US38","North Dakota","13210","192","7004","257","906","125","744","118","562","127","417","106","391","129","844","160","658","136","756","116","738","158","523","122","269","75","64","43","132","58","0","69","6206","259","784","154","757","118","715","140","194","89","241","102","819","143","450","141","607","137","555","141","452","132","297","81","153","74","120","50","62","54",
"0400000US39","Ohio","345370","218","177979","551","21350","281","19548","750","16599","741","9058","303","6484","334","16260","454","16983","413","15147","395","23927","447","16481","362","9400","267","3968","234","2288","224","486","116","167391","525","21509","309","18998","564","15604","580","8969","319","5719","352","13951","391","14180","342","13387","324","21173","316","15888","283","9553","253","4944","269","2399","193","1117","179",
"0400000US40","Oklahoma","318007","222","169382","517","21521","372","18372","629","16467","635","8992","229","6783","350","16611","417","16815","379","15612","371","22306","346","14826","389","6841","203","2756","226","1237","161","243","90","148625","475","21342","324","17975","671","14379","650","7632","253","6121","385","13030","331","13134","284","12052","287","19122","410","12417","352","6580","301","3036","203","1496","169","309","96",
"0400000US41","Oregon","436806","*****","229952","367","28049","178","26182","823","22456","836","12898","230","8417","259","20379","313","21599","264","21517","344","33622","314","19718","266","9452","178","3854","174","1365","172","444","122","206854","367","26759","202","24872","822","21693","813","11782","213","7430","280","17110","321","17904","280","17834","227","28835","289","16838","249","9145","204","3950","213","1999","255","703","197",
"0400000US42","Pennsylvania","690128","190","352825","418","39981","169","35680","958","32874","951","20394","159","15303","342","33853","439","31197","301","28904","410","48136","393","34816","303","19112","242","8304","203","3269","256","1002","173","337303","405","37980","169","33447","878","31608","871","18621","151","13485","263","30134","306","27815","232","26450","248","47104","266","34732","245","19872","180","9434","215","4849","313","1772","266",
"0400000US44","Rhode Island","127816","*****","63165","168","6798","118","6763","403","5723","398","3876","116","2975","127","6131","145","5694","134","5200","189","8790","192","5930","100","3215","72","1402","52","553","85","115","76","64651","167","6344","122","5508","306","6402","305","3699","110","2886","123","5652","125","5391","137","5274","202","9590","156","6944","118","3932","85","1850","61","954","95","225","83",
"0400000US45","South Carolina","222550","315","124306","484","14933","305","11579","525","8496","548","4896","279","4917","363","14406","499","15040","328","13965","423","19329","494","9620","425","4331","262","1834","214","879","184","81","57","98244","498","13978","303","10073","644","8865","623","4228","217","3705","420","8644","439","9880","257","9121","365","13949","453","8165","347","4342","233","2043","227","988","169","263","117",
"0400000US46","South Dakota","21539","201","11903","419","1551","155","1078","211","1451","236","562","87","501","147","1354","254","1046","134","913","146","1450","181","1173","146","485","140","160","87","87","56","92","60","9636","418","1391","129","1134","217","1023","162","565","109","278","94","953","184","805","160","676","120","1154","174","909","209","332","94","162","86","196","79","58","49",
"0400000US47","Tennessee","277011","361","151370","828","19909","421","14503","606","12357","676","6486","321","4782","355","16443","513","18264","486","17096","489","22700","560","11141","493","4840","308","1980","241","733","155","136","75","125641","777","19255","445","15145","689","10008","690","5382","302","3964","371","12451","581","12690","317","12078","455","17265","473","9084","424","4612","295","2142","253","891","169","674","193",
"0400000US48","Texas","9216240","603","4647845","1116","493443","479","463855","3660","436209","3730","256633","592","169303","704","405099","915","397147","845","371329","692","654146","1070","493138","867","288696","528","136408","505","65419","870","17020","779","4568395","1084","475534","529","448047","3695","417668","3683","241051","481","155374","739","363110","852","366909","522","355687","558","647354","700","490749","471","312726","373","167484","484","95578","958","31124","951",
"0400000US49","Utah","344014","*****","178000","354","22757","186","20223","623","17577","615","9978","148","6566","189","16559","212","16796","250","15670","189","25178","213","14729","181","7320","118","3106","133","1258","120","283","95","166014","355","21698","203","19266","569","16991","582","9053","124","6209","183","14166","178","14442","198","13912","158","22798","210","13991","167","7684","141","3716","131","1520","168","568","144",
"0400000US50","Vermont","9451","*****","4888","178","425","119","432","89","412","105","260","78","290","116","654","134","332","128","482","115","602","138","469","143","323","97","64","34","137","57","6","10","4563","178","411","121","440","110","358","115","197","51","278","93","436","115","313","127","358","124","544","130","631","115","289","100","170","52","100","46","38","28",
"0400000US51","Virginia","604882","495","315458","924","33619","472","28720","903","23818","827","14438","428","10485","470","33032","609","35194","586","32959","577","51000","705","31060","529","13843","387","4812","320","1848","229","630","155","289424","896","32508","447","25731","964","23810","994","12771","445","9758","483","24718","628","28808","540","28516","569","45976","660","30111","498","15351","402","6981","318","3414","279","971","208",
"0400000US53","Washington","725373","*****","378937","337","47169","205","41635","1229","36471","1204","21264","149","14181","202","36253","268","36376","218","33938","310","53723","554","32423","353","16077","218","6303","237","2499","258","625","152","346436","336","45195","207","38555","1025","36228","1032","19892","140","12732","256","30274","270","31245","189","29539","225","46603","286","29256","272","15562","194","6865","222","3283","239","1207","204",
"0400000US54","West Virginia","22007","294","11453","395","1139","178","1031","183","1006","209","569","135","607","177","1160","225","773","199","971","238","2038","242","1013","195","607","139","304","104","162","58","73","63","10554","386","1142","161","1018","163","821","202","579","138","630","181","1080","185","763","185","888","199","1279","212","802","156","659","153","483","128","320","107","90","49",
"0400000US55","Wisconsin","324238","71","170136","354","21600","185","19158","668","16607","690","9113","224","5997","212","15872","310","16402","271","15825","306","23888","333","14448","260","7184","197","2532","161","1195","117","315","82","154102","364","20778","174","18291","628","16117","609","8479","207","5324","240","13076","290","13463","254","13335","204","20456","282","12704","280","6854","172","2893","164","1640","172","692","158",
"0400000US56","Wyoming","46391","812","24276","422","2800","174","2377","270","2231","249","1123","151","736","162","2366","187","2327","286","1725","282","3100","294","2755","295","1634","144","615","97","379","71","108","61","22115","585","2732","251","2265","236","2075","221","1085","135","883","217","1536","241","2084","294","1737","219","2622","308","2286","217","1525","162","773","122","393","91","119","54",
"0400000US72","Puerto Rico","3697954","1579","1769227","1054","115996","368","123587","1623","141375","1659","86508","193","57760","196","131470","313","120326","252","117004","311","228743","436","220573","391","196350","322","137543","241","69342","814","22650","780","1928727","1011","111071","205","115655","1854","136753","1838","82704","224","56004","247","131259","344","127727","249","125931","255","251953","398","257566","314","233888","247","165635","226","94221","921","38360","903",
"0500000US01001","Autauga County, Alabama","1298","*****","668","97","127","64","106","66","0","89","0","89","20","32","57","56","93","67","57","37","82","51","58","60","68","52","0","89","0","89","0","89","630","97","78","92","125","53","16","26","53","42","27","28","15","25","76","71","70","71","78","52","64","47","0","89","28","31","0","89","0","89",
"0500000US01003","Baldwin County, Alabama","7435","*****","3873","193","449","177","422","120","256","120","52","45","117","124","465","124","476","*****","420","*****","606","157","309","157","46","47","110","80","110","98","35","56","3562","193","560","177","456","129","404","121","47","45","0","89","103","84","610","84","306","*****","417","120","346","120","123","64","84","58","74","47","32","48",
"0500000US01005","Barbour County, Alabama","1344","*****","821","100","145","85","64","71","53","66","20","32","16","23","148","56","100","50","108","58","113","58","12","20","2","6","18","28","22","23","0","89","523","99","46","49","133","67","26","46","0","89","0","89","67","65","104","79","76","60","3","7","27","23","0","89","25","31","16","22","0","89",
"0500000US01007","Bibb County, Alabama","375","*****","202","94","0","89","10","29","0","89","61","48","10","21","0","89","11","21","25","21","11","22","62","126","7","16","5","11","0","89","0","89","173","94","61","48","61","48","20","41","0","89","0","89","0","89","27","22","0","89","0","89","4","10","0","89","0","89","0","89","0","89",
"0500000US01009","Blount County, Alabama","4475","*****","2446","80","321","*****","257","91","210","91","148","69","68","53","269","53","311","*****","249","*****","285","87","251","86","29","31","26","35","22","35","0","89","2029","80","308","*****","205","113","272","113","92","70","86","38","133","38","159","*****","189","*****","266","*****","147","*****","96","73","58","53","18","27","0","89",
"0500000US01011","Bullock County, Alabama","684","*****","425","117","52","86","35","62","0","89","0","89","0","89","0","89","8","22","0","89","125","102","205","171","0","89","0","89","0","89","0","89","259","117","69","122","35","61","0","89","0","89","0","89","0","89","30","47","0","89","125","102","0","89","0","89","0","89","0","89","0","89",
"0500000US01013","Butler County, Alabama","91","89","49","50","0","89","0","89","28","32","0","89","0","89","8","12","0","89","0","89","12","19","1","4","0","89","0","89","0","89","0","89","42","42","0","89","0","89","13","20","0","89","0","89","0","89","0","89","12","19","11","17","0","89","6","11","0","89","0","89","0","89",
"0500000US01015","Calhoun County, Alabama","3720","*****","1947","22","267","*****","159","87","187","87","14","21","119","63","160","63","249","*****","125","87","344","132","180","121","79","42","21","23","43","43","0","89","1773","22","244","*****","268","84","139","68","64","59","16","23","149","89","231","89","110","78","301","84","92","56","57","42","15","17","87","49","0","89",
"0500000US01017","Chambers County, Alabama","540","*****","215","59","51","60","0","89","22","34","0","89","0","89","45","46","3","6","29","47","46","35","0","89","6","12","13","24","0","89","0","89","325","59","52","62","0","89","64","55","0","89","0","89","28","43","0","89","121","76","25","45","0","89","0","89","0","89","35","58","0","89",
"0500000US01019","Cherokee County, Alabama","331","*****","216","89","0","89","18","24","17","24","0","89","0","89","0","89","0","89","14","23","0","89","27","47","42","61","98","71","0","89","0","89","115","88","0","89","0","89","11","21","4","8","0","89","29","47","0","89","0","89","0","89","0","89","24","31","47","60","0","89","0","89",
"0500000US01021","Chilton County, Alabama","3052","*****","1637","122","149","79","170","85","150","86","109","75","14","22","216","92","168","89","216","107","368","120","51","62","0","89","13","20","4","8","9","15","1415","122","321","79","124","126","167","143","16","23","26","26","116","60","128","55","112","72","307","93","29","30","60","38","0","89","9","16","0","89",
"0500000US01023","Choctaw County, Alabama","37","66","18","24","2","13","11","18","0","89","0","89","0","89","0","89","0","89","0","89","0","89","0","89","5","10","0","89","0","89","0","89","19","50","0","89","0","89","3","18","0","89","0","89","4","21","0","89","0","89","0","89","7","14","5","7","0","89","0","89","0","89",
"0500000US01025","Clarke County, Alabama","287","206","45","47","8","14","0","89","0","89","0","89","0","89","0","89","0","89","0","89","37","44","0","89","0","89","0","89","0","89","0","89","242","197","0","89","0","89","0","89","17","28","0","89","0","89","0","89","0","89","112","135","79","92","0","89","34","50","0","89","0","89",
"0500000US01027","Clay County, Alabama","378","*****","257","41","50","26","0","89","0","89","31","41","0","89","45","41","35","28","21","31","10","13","10","18","49","33","6","9","0","89","0","89","121","41","12","17","10","19","0","89","0","89","0","89","0","89","19","38","25","27","0","89","50","33","5","9","0","89","0","89","0","89",
"0500000US01029","Cleburne County, Alabama","294","*****","179","20","13","31","70","33","0","89","0","89","0","89","41","35","3","6","0","89","0","89","29","27","0","89","23","49","0","89","0","89","115","20","0","89","0","89","29","54","41","35","0","89","0","89","9","21","0","89","30","28","0","89","0","89","6","15","0","89","0","89",
"0500000US01031","Coffee County, Alabama","2921","*****","1611","31","244","*****","149","67","153","67","8","17","0","89","395","69","102","69","181","*****","225","39","71","39","74","25","0","89","9","15","0","89","1310","31","178","*****","190","88","137","81","12","17","42","47","115","47","146","*****","30","27","212","60","136","60","46","19","31","33","10","15","25","26",
"0500000US01033","Colbert County, Alabama","1115","*****","664","60","126","38","93","32","23","36","56","53","29","25","73","31","45","29","0","89","131","53","61","54","7","12","20","21","0","89","0","89","451","60","82","91","28","33","9","16","37","45","51","48","11","16","85","60","35","48","84","44","11","16","0","89","10","15","8","14","0","89",
"0500000US01035","Conecuh County, Alabama","31","50","15","23","0","89","9","17","0","89","0","89","0","89","0","89","0","89","6","8","0","89","0","89","0","89","0","89","0","89","0","89","16","27","0","89","10","17","0","89","0","89","0","89","0","89","0","89","6","11","0","89","0","89","0","89","0","89","0","89","0","89",
