"GEO_ID","NAME","B01001D_001E","B01001D_001M","B01001D_002E","B01001D_002M","B01001D_003E","B01001D_003M","B01001D_004E","B01001D_004M","B01001D_005E","B01001D_005M","B01001D_006E","B01001D_006M","B01001D_007E","B01001D_007M","B01001D_008E","B01001D_008M","B01001D_009E","B01001D_009M","B01001D_010E","B01001D_010M","B01001D_011E","B01001D_011M","B01001D_012E","B01001D_012M","B01001D_013E","B01001D_013M","B01001D_014E","B01001D_014M","B01001D_015E","B01001D_015M","B01001D_016E","B01001D_016M","B01001D_017E","B01001D_017M","B01001D_018E","B01001D_018M","B01001D_019E","B01001D_019M","B01001D_020E","B01001D_020M","B01001D_021E","B01001D_021M","B01001D_022E","B01001D_022M","B01001D_023E","B01001D_023M","B01001D_024E","B01001D_024M","B01001D_025E","B01001D_025M","B01001D_026E","B01001D_026M","B01001D_027E","B01001D_027M","B01001D_028E","B01001D_028M","B01001D_029E","B01001D_029M","B01001D_030E","B01001D_030M","B01001D_031E","B01001D_031M",
"0500000US17183","Vermilion County, Illinois","667","81","325","59","0","26","15","19","47","38","9","15","22","26","6","10","24","21","9","11","40","33","34","23","39","40","59","33","21","24","0","26","342","57","0","26","0","26","17","20","50","41","0","26","0","26","24","25","26","37","91","45","42","35","53","34","39","34","0","26","0","26",
"0500000US17185","Wabash County, Illinois","84","18","42","34","0","17","7","10","0","17","0","17","30","44","0","17","0","17","0","17","5","8","0","17","0","17","0","17","0","17","0","17","42","27","0","17","0","17","13","19","0","17","0","17","0","17","9","13","0","17","6","9","10","14","4","7","0","17","0","17","0","17",
"0500000US17187","Warren County, Illinois","257","39","171","67","52","23","18","19","0","17","18","19","0","17","34","42","0","17","13","17","13","15","0","17","23","36","0","17","0","17","0","17","86","53","33","45","0","17","0","17","0","17","0","17","0","17","25","11","0","17","10","19","0","17","0","17","0","17","18","27","0","17",
"0500000US17189","Washington County, Illinois","54","25","38","30","0","17","9","8","0","17","9","8","10","8","2","5","2","3","0","17","6","6","0","17","0","17","0","17","0","17","0","17","16","12","0","17","0","17","0","17","0","17","0","17","1","2","0","17","0","17","6","5","0","17","1","3","8","14","0","17","0","17",
"0500000US17191","Wayne County, Illinois","84","41","27","23","0","17","0","17","0","17","8","10","0","17","0","17","0","17","0","17","8","11","0","17","0","17","11","15","0","17","0","17","57","25","0","17","0","17","7","9","0","17","0","17","0","17","0","17","13","15","23","18","3","4","0","17","0","17","11","14","0","17",
"0500000US17193","White County, Illinois","68","33","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","68","33","11","17","6","7","0","17","0","17","0","17","26","36","0","17","6","13","18","25","0","17","1","2","0","17","0","17","0","17",
"0500000US17195","Whiteside County, Illinois","314","83","112","53","0","26","0","26","3","6","19","17","2","3","35","46","0","26","0","26","23","23","20","23","0","26","7","11","3","5","0","26","202","42","0","26","11","17","0","26","11","12","0","26","0","26","23","30","11","15","46","31","35","26","38","29","27","21","0","26","0","26",
"0500000US17197","Will County, Illinois","33100","630","15785","402","954","137","1564","226","1345","224","832","54","261","115","866","121","726","43","890","57","3098","118","2469","74","1514","42","877","31","280","65","109","65","17315","355","739","203","1448","194","1684","180","763","75","379","7","769","93","794","92","1320","53","3732","84","2484","63","1680","27","1009","44","398","62","116","62",
"0500000US17199","Williamson County, Illinois","565","132","225","59","28","36","26","36","0","26","0","26","0","26","0","26","47","46","18","26","27","30","60","49","15","16","4","6","0","26","0","26","340","96","7","8","48","50","33","37","6","12","0","26","0","26","62","50","30","32","26","24","28","28","57","21","23","25","20","25","0","26",
"0500000US17201","Winnebago County, Illinois","7144","348","3531","219","223","59","284","89","253","87","257","66","54","48","287","63","224","66","255","40","583","40","477","55","352","21","154","84","128","83","0","26","3613","188","204","61","225","66","332","67","74","46","58","42","258","66","267","39","312","41","636","31","523","27","381","48","225","26","90","33","28","33",
"0500000US17203","Woodford County, Illinois","283","33","128","36","20","23","21","24","18","16","0","23","7","11","3","6","11","15","0","23","19","17","23","22","0","23","6","10","0","23","0","23","155","29","0","23","20","16","7","8","15","15","0","23","0","23","0","23","24","16","26","19","22","21","35","23","6","9","0","23","0","23",
"0500000US18001","Adams County, Indiana","83","22","8","13","0","24","0","24","0","24","0","24","0","24","0","24","0","24","8","13","0","24","0","24","0","24","0","24","0","24","0","24","75","18","18","26","0","24","0","24","0","24","0","24","0","24","0","24","7","13","5","8","37","25","8","15","0","24","0","24","0","24",
"0500000US18003","Allen County, Indiana","10840","358","5330","220","536","50","609","140","398","120","258","55","168","38","425","58","347","47","407","29","846","83","671","45","384","5","210","27","71","27","0","27","5510","214","381","82","365","148","713","142","264","49","182","28","338","83","440","13","481","28","955","55","637","17","460","17","197","27","41","28","56","32",
"0500000US18005","Bartholomew County, Indiana","3452","192","1924","108","166","19","114","82","143","98","18","25","0","27","89","70","354","73","343","40","433","93","139","83","109","18","16","18","0","27","0","27","1528","120","151","48","193","89","11","19","23","30","0","27","88","47","230","50","295","27","317","71","104","68","80","29","7","13","29","36","0","27",
"0500000US18007","Benton County, Indiana","10","13","6","8","0","16","2","5","0","16","0","16","0","16","0","16","0","16","0","16","0","16","2","3","0","16","2","4","0","16","0","16","4","5","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","2","3","0","16","2","4","0","16","0","16","0","16",
"0500000US18009","Blackford County, Indiana","69","58","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","69","58","49","56","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","5","10","7","10","8","13","0","18","0","18",
"0500000US18011","Boone County, Indiana","1264","88","575","95","74","55","25","25","55","58","21","20","12","20","0","27","7","11","69","47","179","67","75","45","0","27","47","66","11","18","0","27","689","99","53","67","67","40","86","41","5","9","0","27","47","50","97","59","52","47","142","67","69","51","0","27","61","54","10","18","0","27",
"0500000US18013","Brown County, Indiana","21","23","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","21","23","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","21","23","0","18","0","18","0","18",
"0500000US18015","Carroll County, Indiana","34","42","12","19","12","19","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","22","27","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","10","18","0","21","12","19",
"0500000US18017","Cass County, Indiana","476","83","247","53","0","24","0","24","13","20","0","24","0","24","33","41","17","29","47","26","57","38","42","59","27","22","11","16","0","24","0","24","229","51","9","15","30","38","0","24","23","24","0","24","0","24","13","15","40","34","22","28","31","34","61","29","0","24","0","24","0","24",
"0500000US18019","Clark County, Indiana","903","205","444","119","42","21","16","19","70","49","14","19","59","57","20","36","69","77","59","58","59","60","19","24","0","27","17","28","0","27","0","27","459","131","52","25","0","27","21","23","0","27","0","27","41","48","33","40","62","65","65","62","12","22","106","48","25","35","42","58","0","27",
"0500000US18021","Clay County, Indiana","14","21","7","12","0","21","0","21","0","21","0","21","4","7","0","21","0","21","0","21","0","21","0","21","0","21","3","6","0","21","0","21","7","11","0","21","0","21","0","21","3","8","0","21","0","21","0","21","1","2","0","21","3","6","0","21","0","21","0","21","0","21",
"0500000US18023","Clinton County, Indiana","62","33","13","16","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","3","5","0","24","5","8","5","9","0","24","0","24","49","29","0","24","0","24","12","18","0","24","0","24","0","24","3","5","0","24","0","24","0","24","34","27","0","24","0","24","0","24",
"0500000US18025","Crawford County, Indiana","9","14","5","8","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","5","8","0","18","0","18","0","18","4","7","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","4","7",
"0500000US18027","Daviess County, Indiana","130","73","37","35","15","19","0","24","0","24","0","24","9","19","0","24","0","24","0","24","13","17","0","24","0","24","0","24","0","24","0","24","93","48","15","19","0","24","0","24","0","24","0","24","0","24","0","24","0","24","28","27","40","37","10","17","0","24","0","24","0","24",
"0500000US18029","Dearborn County, Indiana","231","57","93","24","0","24","9","13","0","24","0","24","13","19","0","24","12","19","8","10","18","23","10","13","23","19","0","24","0","24","0","24","138","49","0","24","24","20","7","10","0","24","0","24","13","17","0","24","8","10","36","27","21","30","26","28","3","6","0","24","0","24",
"0500000US18031","Decatur County, Indiana","137","87","67","76","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","67","76","0","21","0","21","0","21","0","21","70","63","0","21","4","11","0","21","0","21","0","21","0","21","0","21","61","60","0","21","5","8","0","21","0","21","0","21","0","21",
"0500000US18033","DeKalb County, Indiana","181","73","121","67","36","48","0","24","9","16","24","39","0","24","0","24","0","24","0","24","0","24","33","46","19","12","0","24","0","24","0","24","60","28","4","8","0","24","10","16","0","24","0","24","0","24","9","13","0","24","8","7","13","15","16","13","0","24","0","24","0","24",
"0500000US18035","Delaware County, Indiana","1389","171","535","70","15","19","19","32","33","37","0","27","46","59","104","63","89","58","65","43","85","51","49","51","5","7","20","33","0","27","5","9","854","174","47","49","19","32","127","100","18","26","122","71","119","65","89","63","71","44","91","64","48","47","97","63","0","27","6","9","0","27",
"0500000US18037","Dubois County, Indiana","157","135","59","77","0","24","0","24","0","24","0","24","0","24","0","24","0","24","24","37","35","72","0","24","0","24","0","24","0","24","0","24","98","109","0","24","0","24","81","105","0","24","0","24","0","24","0","24","0","24","0","24","17","26","0","24","0","24","0","24","0","24",
"0500000US18039","Elkhart County, Indiana","2030","209","927","134","50","35","71","52","55","37","30","36","43","38","93","100","33","33","126","80","48","34","226","39","123","88","29","33","0","27","0","27","1103","138","46","39","90","75","76","65","39","33","72","37","47","50","88","40","147","112","140","117","164","53","137","67","31","34","13","22","13","22",
"0500000US18041","Fayette County, Indiana","105","75","54","63","0","21","33","50","0","21","0","21","0","21","0","21","0","21","0","21","8","14","7","11","0","21","0","21","0","21","6","12","51","35","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","20","27","20","20","11","17","0","21","0","21","0","21",
"0500000US18043","Floyd County, Indiana","826","74","336","64","0","27","11","15","28","28","8","13","25","37","18","23","21","24","47","37","50","39","78","38","23","33","27","31","0","27","0","27","490","50","41","34","76","42","8","14","31","31","31","21","31","19","15","13","0","27","125","62","102","46","30","27","0","27","0","27","0","27",
"0500000US18045","Fountain County, Indiana","19","19","12","15","0","18","0","18","0","18","0","18","0","18","0","18","6","9","6","12","0","18","0","18","0","18","0","18","0","18","0","18","7","11","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","7","11","0","18","0","18","0","18",
"0500000US18047","Franklin County, Indiana","116","104","49","71","27","39","0","21","0","21","0","21","0","21","0","21","0","21","22","32","0","21","0","21","0","21","0","21","0","21","0","21","67","54","0","21","0","21","0","21","0","21","0","21","0","21","0","21","22","31","37","50","0","21","8","11","0","21","0","21","0","21",
"0500000US18049","Fulton County, Indiana","63","46","3","7","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","3","7","0","21","0","21","0","21","0","21","0","21","60","46","0","21","0","21","0","21","0","21","0","21","0","21","0","21","16","30","12","18","0","21","32","40","0","21","0","21","0","21",
"0500000US18051","Gibson County, Indiana","83","36","23","19","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","23","19","0","24","0","24","0","24","0","24","0","24","60","38","0","24","0","24","3","5","11","18","0","24","0","24","11","16","17","24","0","24","0","24","18","24","0","24","0","24","0","24",
"0500000US18053","Grant County, Indiana","467","92","165","53","0","27","25","30","0","27","0","27","0","27","37","29","18","23","37","42","32","26","0","27","0","27","16","23","0","27","0","27","302","73","0","27","47","47","0","27","0","27","8","15","5","10","0","27","5","9","134","78","42","48","44","45","17","23","0","27","0","27",
"0500000US18055","Greene County, Indiana","150","31","72","40","0","24","0","24","25","17","0","24","0","24","25","17","0","24","0","24","0","24","17","12","0","24","5","12","0","24","0","24","78","30","0","24","25","17","0","24","0","24","0","24","0","24","0","24","0","24","43","38","5","10","0","24","5","12","0","24","0","24",
"0500000US18057","Hamilton County, Indiana","14834","488","7169","280","596","80","648","237","661","227","288","81","138","92","308","89","296","49","527","26","1594","110","1214","49","526","27","254","71","119","70","0","27","7665","300","444","109","612","164","894","210","257","75","180","90","201","90","368","114","736","33","1888","62","1093","91","529","35","319","89","126","84","18","33",
"0500000US18059","Hancock County, Indiana","422","155","113","79","0","27","0","27","0","27","19","34","0","27","0","27","0","27","31","49","47","51","0","27","0","27","0","27","0","27","16","23","309","125","0","27","30","44","49","50","0","27","0","27","0","27","0","27","0","27","72","55","116","52","22","33","0","27","3","5","17","23",
"0500000US18061","Harrison County, Indiana","165","53","74","45","0","24","0","24","0","24","0","24","0","24","0","24","0","24","15","15","0","24","41","48","18","25","0","24","0","24","0","24","91","49","0","24","11","18","14","24","0","24","0","24","1","3","0","24","14","22","0","24","8","15","26","27","0","24","0","24","17","28",
"0500000US18063","Hendricks County, Indiana","3347","303","1498","188","151","29","158","88","114","71","61","42","37","44","75","70","100","75","135","32","303","92","157","83","85","83","122","72","0","27","0","27","1849","239","180","71","200","117","58","48","20","26","30","34","93","59","87","63","170","52","512","131","204","101","157","77","21","33","117","88","0","27",
"0500000US18065","Henry County, Indiana","208","63","115","58","2","4","13","18","20","32","15","26","0","24","13","13","9","14","1","3","7","9","13","8","0","24","13","18","9","13","0","24","93","25","3","5","0","24","11","18","0","24","0","24","0","24","2","3","7","8","10","17","12","20","22","18","12","19","14","15","0","24",
"0500000US18067","Howard County, Indiana","1035","46","470","42","54","55","10","16","113","74","27","24","39","45","33","44","37","36","19","30","62","44","58","47","9","14","9","13","0","27","0","27","565","54","17","21","49","47","20","28","46","43","17","24","38","33","0","27","29","40","47","45","141","65","64","41","46","33","32","28","19","25",
"0500000US18069","Huntington County, Indiana","287","27","108","25","29","16","2","5","7","11","0","24","0","24","0","24","0","24","4","9","59","24","7","12","0","24","0","24","0","24","0","24","179","34","0","24","6","11","33","28","20","22","11","15","9","18","0","24","0","24","67","20","11","21","6","10","0","24","16","23","0","24",
"0500000US18071","Jackson County, Indiana","506","93","282","110","77","66","8","13","14","25","0","24","0","24","0","24","29","53","0","24","134","103","11","18","9","16","0","24","0","24","0","24","224","51","0","24","15","18","11","16","0","24","0","24","6","12","27","38","95","66","9","16","8","16","30","35","10","16","13","24","0","24",
"0500000US18073","Jasper County, Indiana","78","39","20","24","10","17","0","24","0","24","0","24","0","24","0","24","0","24","0","24","10","16","0","24","0","24","0","24","0","24","0","24","58","30","0","24","20","34","0","24","0","24","0","24","0","24","0","24","0","24","23","16","0","24","15","18","0","24","0","24","0","24",
"0500000US18075","Jay County, Indiana","43","34","17","16","0","21","0","21","0","21","0","21","0","21","3","7","0","21","0","21","4","7","0","21","0","21","10","14","0","21","0","21","26","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","9","14","3","7","0","21","14","14","0","21","0","21",
"0500000US18077","Jefferson County, Indiana","272","29","127","27","0","24","34","29","27","39","0","24","0","24","4","9","4","8","0","24","38","29","8","14","12","20","0","24","0","24","0","24","145","28","0","24","6","11","14","16","0","24","42","43","0","24","0","24","26","32","37","46","14","18","6","11","0","24","0","24","0","24",
"0500000US18079","Jennings County, Indiana","54","38","19","32","0","21","0","21","0","21","7","11","6","11","0","21","0","21","0","21","0","21","6","10","0","21","0","21","0","21","0","21","35","19","0","21","8","16","0","21","0","21","0","21","0","21","0","21","8","16","19","9","0","21","0","21","0","21","0","21","0","21",
"0500000US18081","Johnson County, Indiana","2753","446","1311","278","152","129","144","63","102","70","71","39","4","6","62","47","193","81","86","72","273","91","148","62","29","31","47","48","0","27","0","27","1442","230","22","23","79","69","119","60","108","39","11","18","81","64","106","86","85","70","282","98","291","126","210","131","26","32","22","31","0","27",
"0500000US18083","Knox County, Indiana","179","91","46","36","0","24","0","24","0","24","0","24","0","24","6","10","9","18","0","24","31","29","0","24","0","24","0","24","0","24","0","24","133","72","0","24","0","24","0","24","39","43","0","24","0","24","0","24","0","24","39","48","48","50","0","24","0","24","7","12","0","24",
"0500000US18085","Kosciusko County, Indiana","962","75","482","79","72","82","72","52","48","51","0","27","9","16","36","22","59","38","35","49","104","29","30","29","9","11","8","12","0","27","0","27","480","63","34","38","35","42","0","27","3","4","20","29","95","97","22","28","21","23","48","52","156","78","27","24","19","24","0","27","0","27",
"0500000US18087","LaGrange County, Indiana","68","61","7","14","0","24","0","24","0","24","0","24","4","10","3","10","0","24","0","24","0","24","0","24","0","24","0","24","0","24","0","24","61","57","0","24","12","20","0","24","0","24","0","24","0","24","0","24","49","48","0","24","0","24","0","24","0","24","0","24","0","24",
"0500000US18089","Lake County, Indiana","6260","331","2985","202","232","72","120","52","211","81","95","53","60","42","353","106","232","30","241","17","456","61","376","49","367","27","202","48","20","32","20","22","3275","195","141","46","216","70","258","76","156","75","82","49","244","76","225","38","254","43","502","90","431","48","435","47","218","29","88","25","25","25",
"0500000US18091","LaPorte County, Indiana","587","105","285","65","28","35","13","27","5","7","26","30","0","27","71","43","20","37","29","51","37","35","3","5","21","19","7","11","25","38","0","27","302","69","8","11","9","15","34","30","11","17","0","27","43","34","12","17","48","40","43","33","51","33","15","19","28","28","0","27","0","27",
"0500000US18093","Lawrence County, Indiana","270","42","95","30","0","24","0","24","0","24","0","24","0","24","7","12","38","34","0","24","17","24","0","24","20","24","0","24","13","22","0","24","175","38","13","20","20","31","0","24","16","19","7","13","0","24","56","37","32","36","0","24","31","28","0","24","0","24","0","24","0","24",
"0500000US18095","Madison County, Indiana","559","153","270","138","58","52","0","27","46","48","0","27","0","27","13","19","5","9","0","27","88","53","14","21","27","19","19","26","0","27","0","27","289","63","17","28","0","27","5","11","0","27","24","22","19","19","12","15","51","47","52","38","30","27","11","15","31","28","37","36","0","27",
"0500000US18097","Marion County, Indiana","20765","530","10068","334","736","151","771","155","595","156","307","48","272","35","906","98","1267","126","1295","82","1648","116","1007","49","717","28","356","40","186","10","5","8","10697","340","878","174","750","147","530","119","363","45","200","47","971","117","1375","117","1227","54","1640","105","1096","56","848","60","511","14","296","25","12","19",
"0500000US18099","Marshall County, Indiana","262","61","143","44","23","24","0","24","23","24","20","23","0","24","0","24","0","24","9","16","58","32","0","24","0","24","10","12","0","24","0","24","119","46","0","24","10","15","5","8","0","24","0","24","0","24","0","24","4","8","51","33","15","19","16","22","18","17","0","24","0","24",
"0500000US18101","Martin County, Indiana","62","77","33","41","0","18","16","21","0","18","0","18","0","18","0","18","0","18","0","18","0","18","17","21","0","18","0","18","0","18","0","18","29","36","0","18","16","21","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","13","16","0","18","0","18","0","18",
"0500000US18103","Miami County, Indiana","66","55","37","39","0","24","21","35","0","24","12","18","0","24","0","24","0","24","0","24","0","24","4","6","0","24","0","24","0","24","0","24","29","32","0","24","0","24","0","24","11","18","0","24","0","24","0","24","0","24","1","3","16","26","1","3","0","24","0","24","0","24",
"0500000US18105","Monroe County, Indiana","8404","256","4132","171","132","63","222","74","9","13","44","50","458","76","1349","70","639","35","411","62","464","53","218","31","113","25","38","27","28","19","7","11","4272","177","130","53","206","123","151","76","97","92","510","217","1217","233","570","34","405","27","444","48","231","49","196","10","72","33","38","33","5","7",
"0500000US18107","Montgomery County, Indiana","168","78","77","61","0","24","0","24","0","24","0","24","25","36","0","24","0","24","0","24","11","20","8","16","0","24","33","43","0","24","0","24","91","39","0","24","0","24","0","24","0","24","0","24","0","24","0","24","12","14","20","25","5","8","33","44","21","35","0","24","0","24",
"0500000US18109","Morgan County, Indiana","426","19","133","92","0","27","66","90","16","24","9","17","0","27","0","27","0","27","0","27","0","27","0","27","42","30","0","27","0","27","0","27","293","92","15","26","42","61","6","28","16","24","0","27","30","29","15","21","52","46","26","31","40","36","51","32","0","27","0","27","0","27",
"0500000US18111","Newton County, Indiana","35","30","12","17","0","18","0","18","10","17","0","18","0","18","0","18","2","4","0","18","0","18","0","18","0","18","0","18","0","18","0","18","23","25","0","18","0","18","0","18","0","18","0","18","13","22","3","5","0","18","0","18","7","10","0","18","0","18","0","18","0","18",
"0500000US18113","Noble County, Indiana","277","32","134","41","0","24","28","52","0","24","0","24","0","24","41","21","29","23","9","16","18","25","9","14","0","24","0","24","0","24","0","24","143","50","23","14","15","12","0","24","0","24","2","4","24","37","9","16","13","19","40","35","9","14","8","13","0","24","0","24","0","24",
"0500000US18115","Ohio County, Indiana","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16",
"0500000US18117","Orange County, Indiana","23","27","5","8","0","18","2","4","0","18","0","18","0","18","0","18","0","18","0","18","3","4","0","18","0","18","0","18","0","18","0","18","18","21","2","4","0","18","0","18","0","18","0","18","0","18","0","18","7","11","4","6","0","18","0","18","5","9","0","18","0","18",
"0500000US18119","Owen County, Indiana","81","74","74","69","0","21","0","21","0","21","0","21","0","21","53","62","0","21","8","16","6","10","0","21","0","21","7","11","0","21","0","21","7","11","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","7","11","0","21","0","21","0","21",
"0500000US18121","Parke County, Indiana","15","19","5","12","0","18","0","18","0","18","0","18","0","18","3","7","0","18","0","18","0","18","2","5","0","18","0","18","0","18","0","18","10","11","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","10","0","18","1","6","0","18","0","18","0","18","0","18",
"0500000US18123","Perry County, Indiana","55","50","50","49","27","30","0","18","0","18","0","18","0","18","0","18","0","18","8","18","14","16","0","18","1","2","0","18","0","18","0","18","5","10","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","5","10","0","18",
"0500000US18125","Pike County, Indiana","29","32","10","14","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","10","14","0","18","0","18","0","18","19","20","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","13","10","15","0","18","0","18","0","18",
"0500000US18127","Porter County, Indiana","2352","139","1048","96","13","20","51","32","102","47","38","32","36","34","252","57","20","27","85","50","81","38","147","63","130","68","93","68","0","27","0","27","1304","105","88","39","39","34","23","27","47","35","105","78","128","76","41","34","108","70","205","73","236","94","130","74","100","58","54","48","0","27",
"0500000US18129","Posey County, Indiana","66","48","13","18","7","9","0","21","0","21","0","21","0","21","0","21","6","9","0","21","0","21","0","21","0","21","0","21","0","21","0","21","53","43","0","21","3","7","9","13","0","21","0","21","28","42","6","9","0","21","0","21","7","9","0","21","0","21","0","21","0","21",
"0500000US18131","Pulaski County, Indiana","51","18","10","7","0","18","0","18","0","18","5","6","0","18","0","18","0","18","0","18","5","8","0","18","0","18","0","18","0","18","0","18","41","7","0","18","0","18","0","18","12","13","5","6","0","18","0","18","0","18","3","6","10","10","5","9","0","18","6","6","0","18",
"0500000US18133","Putnam County, Indiana","394","168","173","88","12","26","5","11","7","13","7","13","40","36","77","41","0","24","0","24","4","12","17","25","0","24","4","9","0","24","0","24","221","99","5","9","6","13","7","12","0","24","47","31","97","49","4","8","5","11","34","43","0","24","16","23","0","24","0","24","0","24",
"0500000US18135","Randolph County, Indiana","9","9","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","9","9","0","21","0","21","0","21","3","5","0","21","0","21","0","21","5","8","0","21","1","2","0","21","0","21","0","21","0","21",
"0500000US18137","Ripley County, Indiana","229","21","72","54","23","17","0","21","0","21","0","21","0","21","0","21","24","19","0","21","1","2","0","21","24","18","0","21","0","21","0","21","157","54","0","21","0","21","0","21","27","46","0","21","0","21","25","19","0","21","28","48","24","18","30","44","0","21","23","17","0","21",
"0500000US18139","Rush County, Indiana","27","35","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","27","35","0","18","8","18","0","18","18","30","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","3","0","18",
"0500000US18141","St. Joseph County, Indiana","5152","264","2282","185","83","71","88","52","269","96","56","54","147","51","206","76","227","58","220","21","385","49","278","39","177","47","125","36","21","21","0","27","2870","175","150","93","178","80","212","76","172","67","151","68","406","95","110","56","283","26","506","24","300","39","198","39","95","50","104","52","5","9",
"0500000US18143","Scott County, Indiana","17","28","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","17","28","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","17","28","0","21","0","21","0","21",
"0500000US18145","Shelby County, Indiana","299","40","148","24","24","20","14","10","0","24","8","15","0","24","7","14","23","24","17","18","29","19","19","28","0","24","7","10","0","24","0","24","151","31","0","24","29","19","9","13","0","24","0","24","0","24","30","27","9","13","24","23","7","11","36","30","7","11","0","24","0","24",
"0500000US18147","Spencer County, Indiana","108","46","70","31","9","15","3","7","0","21","17","13","0","21","23","16","7","11","3","6","0","21","3","6","5","9","0","21","0","21","0","21","38","18","0","21","4","6","6","9","0","21","0","21","19","11","0","21","3","5","0","21","0","21","2","4","4","8","0","21","0","21",
"0500000US18149","Starke County, Indiana","96","67","12","15","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","12","15","0","21","0","21","84","64","0","21","0","21","0","21","51","61","0","21","0","21","0","21","9","16","0","21","0","21","12","18","12","15","0","21","0","21",
"0500000US18151","Steuben County, Indiana","485","195","270","131","0","24","0","24","0","24","24","31","0","24","9","12","71","60","0","24","108","72","17","26","34","40","7","12","0","24","0","24","215","97","16","23","0","24","18","20","0","24","0","24","13","22","0","24","59","56","26","25","39","41","32","37","12","13","0","24","0","24",
"0500000US18153","Sullivan County, Indiana","25","66","8","53","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","8","53","0","21","0","21","0","21","0","21","17","32","0","21","0","21","17","32","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21",
"0500000US18155","Switzerland County, Indiana","15","23","8","18","3","6","3","6","0","18","0","18","0","18","0","18","2","6","0","18","0","18","0","18","0","18","0","18","0","18","0","18","7","13","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","7","13","0","18","0","18","0","18","0","18",
"0500000US18157","Tippecanoe County, Indiana","12244","270","7128","206","340","36","189","95","159","77","199","74","860","90","2587","79","906","32","626","27","657","83","272","62","198","27","110","27","25","24","0","27","5116","128","227","57","220","71","196","82","51","49","432","43","1397","37","693","42","512","20","658","8","364","27","224","6","100","44","42","44","0","27",
"0500000US18159","Tipton County, Indiana","14","22","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","14","22","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","14","22","0","18",
"0500000US18161","Union County, Indiana","52","42","24","30","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","24","30","0","16","0","16","28","34","0","16","0","16","0","16","0","16","0","16","0","16","0","16","0","16","8","14","20","31","0","16","0","16","0","16","0","16",
"0500000US18163","Vanderburgh County, Indiana","1845","234","860","159","43","43","81","76","12","20","15","26","13","16","87","92","129","88","122","81","157","85","95","97","83","35","23","29","0","27","0","27","985","134","48","51","50","49","41","43","15","20","11","13","90","51","126","64","166","90","179","85","95","106","100","40","32","35","32","41","0","27",
