"GEO_ID","NAME","B01001D_001E","B01001D_001M","B01001D_002E","B01001D_002M","B01001D_003E","B01001D_003M","B01001D_004E","B01001D_004M","B01001D_005E","B01001D_005M","B01001D_006E","B01001D_006M","B01001D_007E","B01001D_007M","B01001D_008E","B01001D_008M","B01001D_009E","B01001D_009M","B01001D_010E","B01001D_010M","B01001D_011E","B01001D_011M","B01001D_012E","B01001D_012M","B01001D_013E","B01001D_013M","B01001D_014E","B01001D_014M","B01001D_015E","B01001D_015M","B01001D_016E","B01001D_016M","B01001D_017E","B01001D_017M","B01001D_018E","B01001D_018M","B01001D_019E","B01001D_019M","B01001D_020E","B01001D_020M","B01001D_021E","B01001D_021M","B01001D_022E","B01001D_022M","B01001D_023E","B01001D_023M","B01001D_024E","B01001D_024M","B01001D_025E","B01001D_025M","B01001D_026E","B01001D_026M","B01001D_027E","B01001D_027M","B01001D_028E","B01001D_028M","B01001D_029E","B01001D_029M","B01001D_030E","B01001D_030M","B01001D_031E","B01001D_031M",
"0400000US11","District of Columbia","20323","382","8754","258","302","75","217","115","250","109","141","57","449","137","1169","175","1411","102","1383","88","1531","69","795","35","553","36","339","132","177","34","37","33","11569","247","215","98","376","80","227","96","148","59","715","168","1689","160","1964","96","1668","116","1796","76","1067","31","901","45","475","35","215","50","113","51",
"0400000US12","Florida","444584","2600","206528","1596","13165","459","14347","643","12681","674","8368","405","6543","406","16262","589","16822","567","17802","446","35950","660","28304","480","20083","311","11195","285","4068","312","938","184","238056","1707","13179","603","15242","687","12904","702","7632","368","5283","422","16518","548","19746","400","21760","414","42271","472","36110","493","26016","338","14491","289","5717","292","1187","176",
"0400000US13","Georgia","296986","1463","143722","955","11011","367","11333","679","9611","593","5742","284","4799","315","11341","407","12246","399","12997","364","26894","470","19022","363","11096","367","5537","274","1674","239","419","146","153264","1055","10799","452","10945","540","8706","528","5598","248","4713","403","10519","458","13584","436","15351","398","28753","430","21448","447","13128","319","6375","271","2503","256","842","192",
"0400000US15","Hawaii","525848","4026","245401","2450","9519","640","10535","528","12427","643","9211","460","5662","378","13428","513","14810","556","13868","463","34116","760","40507","649","35313","576","22103","344","16778","493","7124","478","280447","2419","9826","653","10367","659","11786","681","8099","477","4549","376","13444","566","15395","577","15165","509","40271","777","45223","646","40834","524","28053","394","25653","584","11782","538",
"0400000US16","Idaho","17939","714","7827","445","519","144","473","198","651","139","405","113","229","99","640","154","909","168","758","119","1075","135","968","116","607","103","342","108","165","67","86","54","10112","495","581","125","710","177","581","205","305","89","402","135","633","166","828","141","902","136","1761","180","1454","206","1227","176","407","112","263","83","58","46",
"0400000US17","Illinois","571537","2341","276332","1417","19660","471","17988","758","16275","757","10087","275","8219","275","22198","431","26557","366","27370","331","45930","386","34393","286","26728","222","14465","244","5291","257","1171","209","295205","1448","19825","466","18711","757","16441","674","9274","285","7772","673","20885","883","28589","367","29004","342","49196","457","38578","281","31133","261","16229","229","7158","331","2410","280",
"0400000US18","Indiana","96189","1194","45730","755","3386","256","3310","297","2881","371","1558","228","2166","254","6130","308","4661","302","4276","229","7632","341","4918","318","2777","200","1522","185","403","103","110","61","50459","821","3875","323","3913","369","3161","314","1944","231","1742","278","4709","314","4999","282","4784","229","8771","362","5853","315","4122","284","1528","173","929","170","129","64",
"0400000US19","Iowa","50363","836","24114","608","1827","187","1653","229","1400","188","1035","180","931","183","3124","282","2719","193","2208","198","4203","271","2366","229","1612","219","802","134","208","66","26","23","26249","568","1891","174","2241","207","1642","217","849","159","1067","252","3300","261","2554","190","2677","211","4018","253","2705","194","1834","200","957","131","378","88","136","92",
"0400000US20","Kansas","66119","948","30938","547","2443","196","2339","265","1809","255","1019","138","1126","185","3033","251","3466","322","2896","217","5404","250","3793","214","2049","145","1201","115","287","65","73","54","35181","634","2730","247","2534","232","2309","255","1238","147","858","150","3239","298","3665","274","3299","179","6109","284","3987","194","3244","197","1182","126","672","148","115","60",
"0400000US21","Kentucky","45604","914","20900","598","1640","203","1507","250","1570","216","913","186","668","149","1783","217","1922","199","2189","226","4031","254","2449","200","1382","230","636","121","162","74","48","36","24704","575","1795","187","2270","218","1588","241","654","114","497","156","1943","283","2389","208","2641","240","4629","316","2816","256","2094","200","880","138","438","120","70","57",
"0400000US22","Louisiana","67210","781","33510","685","2235","234","2078","282","2311","273","1401","211","1086","203","3202","297","3490","308","3112","252","4900","305","4790","275","2871","165","1466","203","423","148","145","72","33700","609","2040","243","2158","240","1837","251","1156","161","976","160","2847","220","3254","270","3274","347","6067","350","4275","259","3328","217","1420","197","911","171","157","98",
"0400000US23","Maine","13432","422","5879","330","397","112","453","122","477","114","371","179","344","161","415","147","443","108","762","164","829","115","631","96","468","152","122","68","157","92","10","17","7553","306","522","134","497","115","769","110","253","92","349","125","590","131","549","111","514","83","1401","127","993","114","654","111","301","65","128","63","33","37",
"0400000US24","Maryland","304574","1595","145329","921","10644","289","9467","437","9111","511","5619","241","3836","235","10472","324","11776","341","12965","232","24829","327","20358","261","14190","192","8300","201","3131","224","631","151","159245","1074","9686","378","10314","566","8576","455","5221","230","3663","271","10104","358","13236","359","15035","224","28614","327","23819","313","16864","244","8833","173","4024","232","1256","226",
"0400000US25","Massachusetts","335906","1955","161932","1260","12132","398","11190","538","9011","527","5962","249","5861","229","15706","340","16328","353","16160","243","27856","326","19590","245","11920","160","6422","170","3056","193","738","157","173974","1074","11569","372","11590","590","9137","545","5683","199","7227","357","16651","438","18381","260","18002","267","29426","310","20811","188","13344","185","7257","167","3765","250","1131","207",
"0400000US26","Michigan","242886","1816","118324","914","9170","385","9254","456","8709","411","4621","233","4771","337","10526","347","9733","290","11312","289","20924","334","13583","283","8746","198","4934","186","1670","158","371","102","124562","1111","8768","369","10615","431","8154","451","4588","230","4095","265","9926","394","11175","239","12840","236","21586","306","14227","269","10514","211","5063","196","2487","185","524","108",
"0400000US27","Minnesota","204202","1479","99212","891","9562","324","9284","483","8499","500","5431","177","4225","214","9835","368","9984","327","8928","256","15019","258","9121","244","5253","154","2788","152","982","119","301","79","104990","890","9458","343","9447","472","8563","489","5244","159","3917","222","10325","349","10932","344","9881","273","15449","294","10164","235","6483","176","3130","126","1385","158","612","118",
"0400000US28","Mississippi","24691","806","11809","674","736","208","777","182","758","186","422","165","383","108","1572","336","1107","254","1059","232","1905","290","1321","253","1099","202","469","146","121","57","80","49","12882","493","608","158","976","247","515","154","383","154","305","135","997","201","1086","223","997","182","2512","269","1876","309","1522","251","642","201","403","117","60","53",
"0400000US29","Missouri","92147","1108","43665","752","3173","255","3207","335","2492","319","1425","182","1831","255","4278","331","4557","238","4702","193","7557","243","4711","216","3009","182","1845","159","754","148","124","67","48482","861","3356","268","3273","305","2967","320","1527","196","1598","276","4489","324","4795","264","4764","201","8285","273","5868","254","4380","211","2069","174","868","154","243","85",
"0400000US30","Montana","6091","413","2273","251","108","55","70","44","161","74","171","95","112","62","265","111","257","112","253","118","283","83","289","92","195","62","76","45","25","22","8","13","3818","298","105","44","272","143","227","72","245","85","154","97","329","104","245","88","258","79","665","113","627","140","435","104","167","66","47","45","42","40",
"0400000US31","Nebraska","29624","807","14412","472","1243","163","1183","204","915","198","651","99","542","77","1655","150","1369","138","1494","125","2336","155","1344","78","1055","96","432","100","152","87","41","43","15212","459","1158","169","1186","193","947","188","517","73","324","86","1534","222","1598","206","1604","133","2463","128","1723","109","1395","109","530","86","181","66","52","34",
"0400000US32","Nevada","183979","1960","82732","1080","4896","409","5367","483","4913","458","3450","198","2167","159","5577","323","6834","288","6706","274","13652","304","12086","219","9026","205","5539","138","2031","130","488","133","101247","1198","4591","341","4444","516","5501","532","3423","185","2158","129","6517","314","8229","250","8150","310","17070","344","16674","287","13232","262","7523","154","3185","196","550","158",
"0400000US33","New Hampshire","27754","574","13267","455","1288","161","1026","183","1054","181","506","96","405","152","959","188","1116","127","1400","119","2500","183","1551","200","975","103","394","95","83","57","10","17","14487","315","1251","163","1176","179","1000","157","457","115","382","124","1041","185","1394","162","1782","142","2633","141","1631","116","1118","90","407","82","188","57","27","33",
"0400000US34","New Jersey","697788","2320","340960","1338","25641","464","24510","870","22857","682","13477","286","7717","227","20825","238","27237","312","33227","247","61623","362","48293","305","31821","213","17028","197","5670","230","1034","203","356828","1426","24679","428","24357","902","22396","797","12650","198","7093","192","19864","292","31338","245","35507","289","64649","372","51635","330","34802","306","18071","215","7450","325","2337","281",
"0400000US35","New Mexico","27463","699","12097","439","731","114","649","162","749","170","469","89","316","115","1071","161","1119","178","1327","165","2095","187","1596","170","1116","114","601","99","202","45","56","40","15366","570","899","170","1010","162","924","231","508","107","289","129","863","197","1232","164","1313","223","2551","192","2457","190","1978","191","822","144","442","83","78","61",
"0400000US36","New York","1392380","3294","673729","2035","43200","612","39570","1114","40416","1052","25961","420","20389","516","55160","690","61366","608","58526","509","108508","550","98999","502","67199","343","35313","295","14799","409","4323","391","718651","1831","39645","535","38971","1047","38442","996","24574","390","19999","529","56733","626","70385","524","66789","426","119631","554","104216","451","73164","439","39711","369","19388","516","7003","509",
"0400000US37","North Carolina","194993","1460","93167","925","7483","350","6771","411","7178","479","4200","290","3391","409","7952","495","8493","346","9368","270","16753","394","10980","453","6043","222","3293","255","1007","164","255","112","101826","985","7784","381","7484","437","7009","477","3374","274","3178","302","7636","459","9556","334","10525","283","18876","458","12161","364","8071","334","4052","286","1625","212","495","132",
"0400000US38","North Dakota","6132","419","3101","338","173","101","119","75","100","59","209","122","318","140","768","221","375","102","255","110","367","111","116","61","160","79","115","54","26","24","0","93","3031","214","153","94","149","73","149","60","75","66","131","64","516","125","554","148","248","62","402","111","316","101","204","69","78","53","56","45","0","93",
"0400000US39","Ohio","186464","1680","89361","1061","6518","331","6740","439","5490","378","3250","247","2958","344","7441","567","8819","298","9767","342","15634","299","10301","341","7056","268","3799","214","1356","227","232","88","97103","1120","7089","380","7283","497","5222","455","3262","249","2605","222","7524","363","10066","372","10245","279","16614","416","11662","348","8798","250","4174","222","1945","219","614","135",
"0400000US40","Oklahoma","61581","1009","29158","603","1984","180","1930","280","1887","249","1331","199","1168","170","3252","304","2807","247","2752","208","4642","210","3502","188","2348","137","1138","109","358","71","59","35","32423","659","1933","216","2058","240","1919","271","1242","150","996","156","2888","228","2881","251","2897","205","5430","254","4360","211","3426","166","1482","117","769","123","142","79",
"0400000US41","Oregon","135518","1407","62419","856","4192","320","4161","348","4434","362","2434","250","2027","180","5275","340","4968","249","5739","253","10990","256","8343","264","5252","161","2766","111","1415","133","423","129","73099","908","4091","320","4468","382","4553","384","2646","222","1987","211","5637","336","6066","268","6850","243","13164","291","10106","273","7091","192","3685","162","2109","181","646","152",
"0400000US42","Pennsylvania","332435","1652","160733","1019","11958","380","11096","455","10345","479","6185","269","5934","311","15741","410","15201","347","15258","283","26472","413","19232","292","12986","219","7100","157","2695","196","530","145","171702","1143","11942","430","11517","570","10835","636","5851","226","6437","313","15026","410","17142","348","16203","274","28039","389","21571","321","15046","190","7691","211","3737","228","665","135",
"0400000US44","Rhode Island","30991","619","14736","398","923","133","1014","222","1050","191","758","82","630","84","1634","212","1674","182","1484","147","2122","157","1648","133","958","132","594","70","219","52","28","28","16255","375","1069","161","1081","206","983","183","740","100","918","120","2205","142","1820","141","1265","177","2104","184","1961","190","1150","80","613","81","265","82","81","58",
"0400000US45","South Carolina","54288","903","25065","658","1635","263","1572","261","1835","258","807","196","801","183","2025","262","2463","186","2369","255","4705","313","3176","305","2081","147","1255","173","305","98","36","33","29223","580","1779","194","1978","279","1822","270","1018","198","646","158","1821","287","2755","257","3021","269","5132","324","3853","231","3090","180","1661","188","563","146","84","48",
"0400000US46","South Dakota","7126","521","3442","456","283","99","231","63","189","67","137","73","296","189","383","132","458","247","398","133","519","119","324","92","75","47","52","35","97","98","0","99","3684","277","344","89","213","93","208","115","126","141","111","62","286","82","290","122","371","129","704","126","581","131","357","88","57","47","36","27","0","99",
"0400000US47","Tennessee","87257","1049","41483","705","3082","262","3337","310","2667","292","1739","228","1260","186","3191","287","3719","308","4083","228","7886","281","5095","222","3167","150","1592","147","539","116","126","65","45774","707","3328","241","3344","288","2860","300","1428","180","1140","166","3118","283","4333","227","4674","192","8363","358","6262","286","4144","210","1929","209","713","129","138","65",
"0400000US48","Texas","904831","2864","440598","1986","33107","628","32724","853","29968","971","17147","418","12033","377","34538","577","39328","542","40702","583","79895","636","57506","527","37748","462","18320","317","6344","302","1238","207","464233","1657","32843","606","32151","842","28858","942","15748","389","11515","418","32144","611","41866","464","44344","449","84209","663","63576","585","44290","440","21179","257","8961","359","2549","327",
"0400000US49","Utah","53046","1014","24665","695","1732","201","1577","263","1533","256","1209","162","988","147","2622","259","2286","219","2369","184","3995","198","2973","158","1974","139","845","112","446","102","116","58","28381","577","1558","236","1461","191","1823","252","1052","164","936","147","2817","221","2721","144","2916","200","4704","215","3767","187","2503","132","1175","119","726","111","222","72",
"0400000US50","Vermont","7396","300","3232","253","178","67","194","73","285","98","123","61","178","68","487","96","339","40","229","58","521","96","348","109","207","88","89","52","52","35","2","7","4164","200","214","59","342","76","249","76","153","47","234","93","490","108","426","86","321","114","761","128","488","126","242","72","121","57","109","69","14","17",
"0400000US51","Virginia","416549","1970","195550","1451","14870","545","13745","678","12176","694","7460","335","5805","464","14545","578","16764","448","18574","412","35853","492","26079","457","16389","301","9666","216","3001","222","623","160","220999","1152","14537","578","13980","632","12639","581","7214","267","5584","412","14477","553","19541","355","22248","400","40373","446","31556","424","21725","396","11142","257","4928","242","1055","184",
"0400000US53","Washington","457771","2788","210763","1555","14089","533","13730","690","13212","669","8847","371","6616","363","17500","458","19120","459","19059","432","34738","489","27907","411","19458","264","10552","225","4512","270","1423","227","247008","1889","13600","465","14044","729","13504","758","8375","378","6600","330","17635","473","22141","463","21657","420","42691","566","36131","396","25937","326","13996","213","8405","366","2292","321",
"0400000US54","West Virginia","11482","413","5260","261","363","101","300","125","227","83","210","94","194","94","635","180","534","164","455","118","811","148","685","150","366","90","359","97","87","57","34","31","6222","319","304","118","424","117","308","100","99","60","205","71","690","186","604","112","398","80","1160","181","864","151","677","123","324","91","158","70","7","11",
"0400000US55","Wisconsin","122442","1219","59462","767","5903","304","5174","382","5264","380","3456","234","2512","191","7008","295","5910","225","5386","189","8311","297","5369","244","3030","187","1297","176","670","135","172","85","62980","704","5773","332","5718","388","5481","363","3417","216","2754","255","7012","318","6028","292","5317","235","8795","302","5762","222","3873","197","1804","154","958","138","288","100",
"0400000US56","Wyoming","4138","394","1802","306","77","50","99","68","235","192","54","46","126","121","209","106","175","112","171","100","247","133","95","75","222","101","56","40","23","33","13","17","2336","229","155","76","49","34","126","83","82","60","92","48","205","160","160","97","255","95","430","152","304","96","268","116","113","57","56","41","41","44",
"0400000US72","Puerto Rico","12414","1252","4293","602","225","108","271","127","242","111","176","79","54","51","458","146","319","124","253","108","845","238","631","173","345","135","238","91","166","74","70","49","8121","877","571","190","640","190","635","183","428","117","261","108","462","151","821","215","655","176","1091","293","1044","193","772","197","507","148","132","77","102","64",
"0500000US01001","Autauga County, Alabama","348","107","133","44","9","14","14","18","12","15","0","119","38","28","17","26","0","119","7","13","16","19","20","23","0","119","0","119","0","119","0","119","215","80","20","23","9","14","8","15","14","23","0","119","15","31","12","19","0","119","63","43","43","56","15","24","13","22","3","6","0","119",
"0500000US01003","Baldwin County, Alabama","1149","198","539","139","14","23","47","50","84","95","79","46","52","54","60","39","27","44","80","72","15","28","46","41","13","22","0","119","22","40","0","119","610","125","36","44","30","29","32","35","0","119","44","66","0","119","0","119","76","66","190","115","153","89","6","12","43","44","0","119","0","119",
"0500000US01005","Barbour County, Alabama","46","54","14","24","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","14","24","0","119","0","119","0","119","0","119","0","119","32","39","0","119","0","119","0","119","0","119","0","119","0","119","8","16","0","119","0","119","24","35","0","119","0","119","0","119","0","119",
"0500000US01007","Bibb County, Alabama","36","37","36","37","0","119","0","119","0","119","0","119","0","119","0","119","0","119","12","21","24","31","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01009","Blount County, Alabama","246","219","71","61","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","31","44","40","55","0","119","0","119","0","119","0","119","175","173","10","14","0","119","93","112","0","119","0","119","0","119","0","119","27","41","37","55","0","119","8","15","0","119","0","119","0","119",
"0500000US01011","Bullock County, Alabama","47","65","29","40","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","29","40","0","119","0","119","0","119","18","25","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","18","25","0","119","0","119","0","119",
"0500000US01013","Butler County, Alabama","176","159","97","89","0","119","26","40","0","119","0","119","0","119","0","119","0","119","20","31","0","119","39","55","12","19","0","119","0","119","0","119","79","82","0","119","17","27","0","119","0","119","0","119","13","20","0","119","28","43","11","17","10","17","0","119","0","119","0","119","0","119",
"0500000US01015","Calhoun County, Alabama","815","126","267","100","27","38","0","119","0","119","0","119","39","62","67","70","12","21","0","119","0","119","52","39","37","32","33","31","0","119","0","119","548","102","0","119","27","38","67","82","0","119","14","22","37","42","41","47","34","32","89","63","117","83","81","39","33","35","8","13","0","119",
"0500000US01017","Chambers County, Alabama","145","38","61","28","0","119","28","27","0","119","0","119","0","119","0","119","5","12","24","14","4","7","0","119","0","119","0","119","0","119","0","119","84","18","0","119","42","23","0","119","0","119","0","119","0","119","18","22","0","119","16","16","5","10","0","119","0","119","3","4","0","119",
"0500000US01019","Cherokee County, Alabama","69","62","19","37","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","19","37","0","119","0","119","0","119","0","119","50","51","0","119","0","119","0","119","0","119","0","119","0","119","26","37","24","40","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01021","Chilton County, Alabama","85","37","33","26","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","18","22","15","20","0","119","0","119","0","119","0","119","52","33","11","18","0","119","0","119","0","119","0","119","9","15","0","119","0","119","18","22","0","119","5","9","9","16","0","119","0","119",
"0500000US01023","Choctaw County, Alabama","39","46","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","39","46","0","119","0","119","0","119","0","119","0","119","0","119","0","119","26","42","0","119","0","119","13","20","0","119","0","119","0","119",
"0500000US01025","Clarke County, Alabama","108","119","49","21","0","119","7","16","3","7","0","119","0","119","29","24","0","119","0","119","0","119","10","7","0","119","0","119","0","119","0","119","59","21","3","7","29","24","0","119","2","7","0","119","0","119","8","15","0","119","1","3","0","119","16","35","0","119","0","119","0","119",
"0500000US01027","Clay County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01029","Cleburne County, Alabama","2","5","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","2","5","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","2","5","0","119","0","119","0","119",
"0500000US01031","Coffee County, Alabama","536","127","142","47","12","16","0","119","0","119","0","119","3","4","26","28","26","39","7","13","52","31","3","5","3","5","10","12","0","119","0","119","394","111","13","15","31","43","17","21","29","25","0","119","0","119","29","31","0","119","60","52","93","55","98","24","24","20","0","119","0","119",
"0500000US01033","Colbert County, Alabama","262","119","148","40","0","119","0","119","19","25","0","119","0","119","0","119","30","50","18","29","14","18","39","41","5","11","23","35","0","119","0","119","114","40","5","9","0","119","19","25","0","119","0","119","0","119","0","119","4","6","14","18","54","46","0","119","0","119","18","30","0","119",
"0500000US01035","Conecuh County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01037","Coosa County, Alabama","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01039","Covington County, Alabama","188","124","124","82","0","119","15","27","64","47","0","119","0","119","0","119","0","119","0","119","45","33","0","119","0","119","0","119","0","119","0","119","64","48","25","23","0","119","0","119","0","119","0","119","0","119","28","30","11","21","0","119","0","119","0","119","0","119","0","119","0","119",
"0500000US01041","Crenshaw County, Alabama","531","220","237","101","38","45","25","36","40","41","0","119","0","119","17","25","0","119","0","119","100","41","0","119","17","30","0","119","0","119","0","119","294","136","43","59","43","42","20","30","0","119","0","119","27","32","15","23","43","31","66","48","19","23","18","26","0","119","0","119","0","119",
