"GEO_ID","NAME","B01001D_001E","B01001D_001M","B01001D_002E","B01001D_002M","B01001D_003E","B01001D_003M","B01001D_004E","B01001D_004M","B01001D_005E","B01001D_005M","B01001D_006E","B01001D_006M","B01001D_007E","B01001D_007M","B01001D_008E","B01001D_008M","B01001D_009E","B01001D_009M","B01001D_010E","B01001D_010M","B01001D_011E","B01001D_011M","B01001D_012E","B01001D_012M","B01001D_013E","B01001D_013M","B01001D_014E","B01001D_014M","B01001D_015E","B01001D_015M","B01001D_016E","B01001D_016M","B01001D_017E","B01001D_017M","B01001D_018E","B01001D_018M","B01001D_019E","B01001D_019M","B01001D_020E","B01001D_020M","B01001D_021E","B01001D_021M","B01001D_022E","B01001D_022M","B01001D_023E","B01001D_023M","B01001D_024E","B01001D_024M","B01001D_025E","B01001D_025M","B01001D_026E","B01001D_026M","B01001D_027E","B01001D_027M","B01001D_028E","B01001D_028M","B01001D_029E","B01001D_029M","B01001D_030E","B01001D_030M","B01001D_031E","B01001D_031M",
"0400000US11","District of Columbia","23822","493","9809","330","450","101","223","92","155","72","126","66","556","158","996","190","1535","139","1661","121","2027","161","931","79","629","56","331","40","168","46","21","24","14013","390","378","98","326","89","179","67","132","59","743","180","1548","242","2549","194","2333","126","2652","103","1174","86","1032","38","557","45","196","65","214","70",
"0400000US12","Florida","509085","3462","233736","2167","12243","467","15222","799","13375","792","8694","392","6853","466","18154","654","19113","525","18088","586","39722","738","32754","614","25163","438","16235","404","6507","336","1613","233","275349","2093","13073","534","14977","712","15024","741","8351","417","5633","423","17755","732","20509","515","22403","574","48075","699","41359","501","34961","472","21312","455","8993","429","2924","317",
"0400000US13","Georgia","360448","2439","173779","1461","11492","484","12368","743","12115","730","6620","302","5756","376","13696","540","14070","525","14711","386","31560","538","23789","362","15744","325","8401","253","3009","195","448","156","186669","1416","11121","500","12429","674","12268","706","6719","324","5054","357","12441","520","15014","350","16635","410","36289","514","26085","539","18441","369","9561","286","3666","318","946","202",
"0400000US15","Hawaii","530551","4003","246689","2281","9613","641","10695","673","12387","672","7970","398","4913","352","14524","538","14772","488","13731","475","31366","577","37513","603","38051","568","26653","372","15528","507","8973","457","283862","2307","9931","590","9721","632","11110","629","7787","374","4389","288","13196","589","14920","531","16184","531","36561","695","44056","610","43723","605","32235","392","23268","638","16781","569",
"0400000US16","Idaho","21711","1056","9713","702","597","170","569","162","557","163","433","142","162","74","1254","404","904","180","1122","217","1423","172","1202","165","787","128","465","120","190","74","48","38","11998","624","596","169","717","168","731","192","431","129","278","107","829","174","925","159","814","163","2447","258","1776","254","1205","164","755","137","392","100","102","44",
"0400000US17","Illinois","645642","2421","310197","1636","19842","440","20451","778","17844","742","10963","330","8077","301","23695","506","27043","494","29022","452","53116","489","38492","400","31974","308","20121","290","7748","305","1809","255","335445","1394","18610","575","20065","788","18763","721","10635","319","7633","237","23279","453","28823","410","32183","419","57854","539","43438","485","37829","304","23318","273","9807","360","3208","307",
"0400000US18","Indiana","121729","1438","59480","833","4243","285","3997","416","3548","470","2121","222","3160","278","8331","301","5751","320","5863","313","9333","407","6295","301","3682","173","2418","267","640","115","98","51","62249","1054","3442","301","4234","421","4292","452","2060","255","2499","279","6765","423","5414","259","6250","321","10595","425","7419","344","5405","297","2396","213","1199","198","279","104",
"0400000US19","Iowa","62997","953","31189","765","2254","208","2377","254","2017","254","1226","163","1500","187","4385","384","3127","277","2834","213","4999","317","3228","231","1834","171","966","116","377","93","65","42","31808","623","2027","142","2341","333","1628","233","1352","247","1077","147","3676","340","3186","232","3066","163","5688","252","3475","257","2325","184","1268","175","496","109","203","98",
"0400000US20","Kansas","75653","925","36257","615","2585","201","2772","271","2475","283","1104","177","1012","154","4332","321","3698","170","3291","184","6078","222","3918","224","2866","145","1477","107","524","100","125","81","39396","586","2538","188","2354","252","2677","263","1519","171","1169","233","3931","268","3713","225","3756","204","6768","262","4481","207","3430","180","1954","161","866","133","240","67",
"0400000US21","Kentucky","55483","811","25771","563","1879","160","2159","275","1668","244","1137","179","653","129","2671","248","2229","213","2245","214","4839","246","3180","224","1685","150","1001","115","335","70","90","58","29712","622","2046","186","2179","247","2202","192","994","140","771","158","2414","224","2702","259","2865","249","5437","271","3439","219","2337","165","1553","188","631","112","142","61",
"0400000US22","Louisiana","77818","994","37564","681","2359","256","2680","385","2000","314","1342","139","1166","233","3827","289","3448","234","3189","307","6202","342","4803","253","3978","253","1832","177","635","110","103","66","40254","713","2526","275","2305","364","2575","306","1373","206","1047","227","3251","242","3768","247","3756","230","6640","311","4940","206","4727","210","2044","181","1025","152","277","90",
"0400000US23","Maine","14590","572","5971","381","235","100","443","144","406","139","312","101","305","102","571","127","525","128","604","140","1054","132","731","115","382","98","319","69","55","32","29","30","8619","384","439","111","622","148","649","117","445","140","256","95","680","145","701","183","782","152","1362","145","1037","157","961","124","488","117","147","68","50","35",
"0400000US24","Maryland","357616","1659","170309","1009","10716","360","11655","515","10856","571","6282","236","4472","234","11718","309","13545","300","13726","323","28352","366","24210","253","18076","190","10767","232","4399","297","1535","264","187307","1088","9503","338","10644","567","11050","516","5862","213","4638","204","10743","316","14958","302","16343","297","33357","342","27954","309","21620","204","12926","166","5982","315","1727","316",
"0400000US25","Massachusetts","400675","2124","190481","1253","12206","449","11415","540","11606","517","6729","221","6866","323","17591","436","18764","342","18254","337","32610","389","24066","255","16503","148","8552","175","4061","253","1258","218","210194","1234","12202","452","12488","578","11190","539","6880","209","8069","281","19266","389","21570","337","20848","268","35876","332","26475","231","18596","179","9905","154","4879","271","1950","247",
"0400000US26","Michigan","268766","1842","130324","1084","8220","306","9354","568","9260","464","5564","244","5315","395","12443","521","10525","259","10429","232","22224","364","16792","297","10554","239","6537","214","2468","181","639","152","138442","1072","7655","296","9272","488","9797","463","5455","284","4458","261","11899","438","11230","251","12202","321","24616","362","17477","305","12771","249","7496","207","3148","198","966","165",
"0400000US27","Minnesota","240786","1496","116742","940","9391","327","10383","551","9347","443","5655","189","4204","247","11966","348","11964","349","11205","251","18232","300","12114","213","6900","162","3527","182","1516","140","338","107","124044","888","9526","346","9886","449","9674","502","5952","232","4152","229","11259","279","13424","299","12510","270","19401","339","12463","215","8422","211","4492","197","1910","232","973","201",
"0400000US28","Mississippi","28900","757","13522","604","579","149","1131","233","1067","258","506","155","352","134","1725","284","1260","256","1153","219","2249","303","1586","212","1166","204","469","128","251","91","28","27","15378","471","673","180","811","193","1088","223","427","112","523","144","1344","219","1105","241","1384","218","2696","268","2310","293","1731","209","873","147","336","91","77","46",
"0400000US29","Missouri","106537","1495","50425","969","3409","384","3597","343","3346","321","1753","260","1775","229","5608","305","4827","264","5079","339","8462","353","5673","288","3594","191","2148","158","1000","129","154","84","56112","936","2800","300","3762","311","3247","378","1785","197","1571","218","5026","318","5240","298","6031","295","10222","377","6600","246","5263","238","2875","189","1420","139","270","93",
"0400000US30","Montana","7187","492","2985","351","106","75","161","98","136","84","185","96","359","156","282","121","287","138","211","85","442","152","285","116","300","133","178","95","39","39","14","15","4202","321","73","49","209","70","334","110","206","95","128","93","538","156","390","146","344","114","651","165","460","134","506","129","226","99","64","45","73","44",
"0400000US31","Nebraska","38066","621","18319","395","1277","137","1408","203","1156","219","734","70","727","88","2039","151","1993","132","1706","129","3039","124","2057","141","1273","123","709","87","120","57","81","54","19747","482","1120","120","1491","183","1243","172","694","89","660","117","1983","123","1928","151","1828","148","3371","237","2377","138","1757","99","880","77","299","70","116","61",
"0400000US32","Nevada","214846","1776","97035","1130","4373","371","5560","414","5862","419","3691","274","2402","188","7254","403","7704","404","7518","273","14807","400","14230","308","11855","199","7859","222","3193","228","727","197","117811","1126","3885","259","4915","471","5650","471","3565","227","2002","160","7057","315","8619","339","8960","281","19096","499","18923","322","17474","249","11329","247","5055","280","1281","229",
"0400000US33","New Hampshire","31364","694","14644","469","999","138","1152","214","854","157","613","107","483","117","1261","184","1084","138","1344","131","2947","202","1939","168","1213","138","494","92","190","46","71","57","16720","433","985","149","1155","189","1157","203","598","110","572","130","1402","199","1305","107","1529","91","3340","206","1943","121","1607","148","767","151","258","61","102","74",
"0400000US34","New Jersey","804989","2625","391575","1642","26012","438","26573","846","25754","841","14880","265","8834","181","22837","350","29750","382","35497","355","70972","409","55013","385","40792","234","23471","258","9111","336","2079","312","413414","1385","25043","508","26742","731","24994","901","14285","278","8553","231","22986","362","31875","351","38561","282","74812","383","59294","326","45314","266","26192","243","11154","406","3609","410",
"0400000US35","New Mexico","28761","1039","12332","614","598","112","652","162","947","209","363","100","490","152","1075","236","1347","265","951","140","2028","203","1485","195","1281","127","787","125","204","62","124","57","16429","632","640","151","809","260","911","171","513","104","373","90","1057","164","995","170","1337","201","3067","260","2469","187","2243","178","1299","179","570","110","146","60",
"0400000US36","New York","1570223","3844","751965","2604","45824","884","42945","1135","42178","1026","26632","380","20310","420","61572","648","67677","629","63719","531","114237","638","105663","651","87808","516","46175","379","21823","594","5402","557","818258","1968","43223","733","40058","1049","40924","1107","25496","353","19728","478","64972","720","76327","604","74200","589","133112","585","117286","629","94413","474","52525","431","26030","554","9964","538",
"0400000US37","North Carolina","244076","1986","116369","1288","8263","366","8330","458","8432","659","4295","321","3512","313","9162","433","10491","350","11730","434","22065","452","14321","322","8972","285","4803","253","1655","219","338","112","127707","1094","7782","354","8711","478","9144","517","4822","286","3921","333","8494","380","11451","371","13238","377","23043","493","16162","410","11851","317","5985","281","2505","264","598","155",
"0400000US38","North Dakota","8979","368","4425","278","186","76","224","65","146","66","130","65","181","112","843","203","731","160","644","130","569","126","404","120","188","70","149","58","11","12","19","30","4554","232","278","70","231","78","295","105","85","62","108","74","543","96","606","105","545","119","610","121","647","144","333","73","214","72","28","30","31","37",
"0400000US39","Ohio","216170","2068","102528","1346","6248","364","6748","510","6200","454","3690","294","3268","230","8849","371","10433","363","10001","377","18415","444","12245","303","8563","203","5375","253","2069","203","424","131","113642","1055","6583","393","7207","477","7562","455","4051","243","3799","326","8424","385","10953","325","10744","280","19451","416","14215","327","10758","286","6514","279","2590","242","791","159",
"0400000US40","Oklahoma","74570","1222","35195","742","2558","202","2416","248","2102","268","1385","135","1172","155","3907","351","3695","333","3091","234","5648","242","4152","188","2887","159","1533","119","504","82","145","65","39375","665","2056","229","2474","310","2274","262","1273","145","1147","147","3732","219","3541","185","3844","173","6565","248","5012","171","4169","147","2304","132","724","105","260","74",
"0400000US41","Oregon","156695","1935","71478","1219","3616","297","4552","411","4210","378","2913","216","2236","169","7250","343","5993","263","5568","314","11997","360","9972","314","7025","212","3843","192","1717","171","586","150","85217","1093","3949","297","4504","347","4819","386","2977","255","2163","205","6915","443","6806","315","6986","329","15148","333","12747","259","9503","254","5082","188","2437","185","1181","166",
"0400000US42","Pennsylvania","392595","2221","188133","1361","11506","468","13174","636","11496","605","7044","219","6843","260","16265","491","17649","428","17477","324","31067","536","23579","379","17080","266","9718","254","4231","243","1004","197","204462","1303","12063","401","12345","625","13285","671","7294","295","7403","372","15829","390","19684","312","19252","305","34421","507","25841","292","19678","260","11081","226","4960","261","1326","194",
"0400000US44","Rhode Island","34213","712","15879","453","1055","137","1019","185","1013","186","615","82","827","84","1740","148","1683","159","1603","123","2290","147","1806","129","1223","117","611","106","359","79","35","39","18334","432","1056","111","812","156","1314","164","644","85","1096","126","2334","163","2016","116","1758","74","2607","161","1967","122","1365","132","795","95","369","83","201","90",
"0400000US45","South Carolina","66982","845","31319","666","1951","230","2226","289","1872","262","1117","196","1051","224","3221","294","2603","235","2722","205","5246","257","4129","232","2813","180","1776","220","483","125","109","86","35663","554","1769","198","2320","291","2087","287","1138","181","1206","234","2429","265","2543","226","3232","231","6079","345","5082","315","4074","220","2563","268","956","183","185","80",
"0400000US46","South Dakota","10152","455","4888","346","289","72","373","122","337","120","283","81","232","91","663","145","614","158","257","56","765","153","541","148","303","100","156","93","75","51","0","22","5264","295","381","68","516","129","409","129","223","78","222","87","417","130","558","150","353","120","785","146","655","112","565","130","139","69","41","48","0","22",
"0400000US47","Tennessee","102027","1470","46876","914","2988","249","3701","391","2945","301","1983","195","1051","168","3910","381","3910","377","4296","269","8551","313","6228","274","4052","178","2276","152","857","112","128","60","55151","912","3320","232","3626","359","3597","353","2101","187","1640","280","3396","281","4726","308","5229","309","10084","348","7390","344","5391","248","3138","212","1244","174","269","117",
"0400000US48","Texas","1124011","3988","546888","2392","37149","671","38442","1393","38147","1320","20819","665","13403","477","41382","832","46608","647","47954","626","96820","810","74487","665","51055","534","27834","399","10797","359","1991","291","577123","2492","34855","799","39128","1151","35557","1117","20290","453","13168","421","37884","639","49233","640","53543","613","105480","777","77366","678","60568","445","32892","459","13251","487","3908","390",
"0400000US49","Utah","64102","1477","29523","835","1931","248","1890","289","1901","254","1196","128","1133","188","3227","283","2918","199","2839","178","4565","218","3321","184","2678","85","1185","74","532","87","207","80","34579","853","1804","303","2272","233","1937","255","1208","145","949","177","3261","240","3533","202","3196","189","5962","241","4299","220","3308","121","1713","123","783","136","354","104",
"0400000US50","Vermont","8774","324","3892","226","230","75","188","67","304","98","181","63","224","76","424","110","434","112","316","54","644","136","458","126","244","71","202","73","27","29","16","19","4882","244","148","64","283","75","252","71","286","55","302","78","516","123","389","44","424","100","928","102","535","83","479","90","285","63","32","25","23","27",
"0400000US51","Virginia","492973","2605","231231","1613","14230","579","16659","743","15397","695","8671","321","5688","394","17580","624","18319","405","20307","517","41297","564","32512","466","21902","386","12498","250","4846","328","1325","238","261742","1623","14511","535","16133","679","16055","644","8518","319","6190","413","15653","608","21217","513","24048","467","49418","575","37268","572","28247","406","15620","314","6821","350","2043","265",
"0400000US53","Washington","535501","3217","247414","2042","14440","567","14755","743","14852","774","9404","362","6713","308","20749","619","22337","608","22464","453","41043","540","32754","548","25103","382","14300","213","6689","262","1811","235","288087","1860","13467","529","15130","703","15105","660","8898","408","6548","307","20228","567","24099","493","25983","463","49284","632","40928","537","34345","337","19755","289","9884","389","4433","368",
"0400000US54","West Virginia","13485","484","6275","325","441","126","321","117","336","143","128","65","198","88","933","231","802","184","737","165","741","179","652","158","507","111","291","80","153","65","35","22","7210","343","265","111","218","102","457","116","245","104","203","95","805","183","702","162","551","116","1165","204","927","185","933","149","560","158","103","60","76","55",
"0400000US55","Wisconsin","143732","1226","69946","758","6001","327","6122","396","5123","393","3423","182","2910","273","8342","293","7187","269","6967","231","10270","360","6559","286","3874","186","2027","168","917","166","224","102","73786","823","6199","345","6459","373","5776","355","3347","177","2543","201","8022","315","7771","255","6911","275","10525","302","7325","249","4759","222","2509","167","1260","212","380","112",
"0400000US56","Wyoming","5319","410","2383","361","93","61","142","91","93","61","57","44","90","58","240","52","372","179","398","193","359","147","220","122","166","73","90","59","26","22","37","42","2936","271","122","68","97","90","191","99","93","54","90","59","210","80","314","90","263","99","461","116","416","135","374","118","143","81","126","63","36","38",
"0400000US72","Puerto Rico","10159","1137","2906","546","77","52","156","111","260","145","97","53","56","43","123","73","213","119","236","107","527","173","421","155","423","138","241","86","47","39","29","30","7253","769","456","202","506","183","399","151","386","154","106","57","479","179","709","215","502","163","1258","302","1005","223","608","164","424","133","208","99","207","109",
"0500000US01001","Autauga County, Alabama","534","176","228","72","0","27","55","48","27","38","4","8","0","27","71","89","0","27","0","27","44","51","27","39","0","27","0","27","0","27","0","27","306","137","6","11","27","29","27","38","4","8","0","27","0","27","12","20","19","33","120","74","0","27","0","27","91","120","0","27","0","27",
"0500000US01003","Baldwin County, Alabama","1307","329","542","205","0","27","49","75","0","27","76","110","36","37","166","47","14","31","48","70","23","28","76","85","0","27","34","34","12","18","8","11","765","154","24","38","27","44","28","47","9","17","0","27","148","33","15","35","102","101","57","59","176","114","74","51","90","53","15","17","0","27",
"0500000US01005","Barbour County, Alabama","244","158","120","130","0","21","0","21","34","57","35","27","0","21","0","21","0","21","0","21","22","36","0","21","0","21","29","33","0","21","0","21","124","79","0","21","0","21","30","39","0","21","0","21","0","21","0","21","0","21","36","39","29","41","0","21","29","34","0","21","0","21",
"0500000US01007","Bibb County, Alabama","21","27","7","15","0","21","0","21","0","21","0","21","0","21","7","15","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","14","24","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","14","24","0","21","0","21","0","21","0","21",
"0500000US01009","Blount County, Alabama","83","67","29","31","0","27","0","27","0","27","0","27","9","14","0","27","0","27","1","3","13","16","1","2","0","27","0","27","5","8","0","27","54","45","0","27","0","27","9","18","0","27","0","27","0","27","5","9","8","10","5","7","3","5","1","2","22","26","1","2","0","27",
"0500000US01011","Bullock County, Alabama","22","25","9","14","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","9","14","0","18","0","18","0","18","0","18","13","21","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","13","21","0","18","0","18",
"0500000US01013","Butler County, Alabama","81","74","62","66","0","21","0","21","0","21","0","21","0","21","0","21","0","21","7","10","55","65","0","21","0","21","0","21","0","21","0","21","19","19","0","21","0","21","0","21","0","21","0","21","0","21","0","21","7","11","12","18","0","21","0","21","0","21","0","21","0","21",
"0500000US01015","Calhoun County, Alabama","1000","142","405","132","43","53","81","54","15","21","13","25","17","21","15","20","21","28","42","45","117","41","14","25","13","25","14","24","0","27","0","27","595","83","0","27","57","43","24","27","0","27","0","27","93","57","54","45","21","33","88","74","72","58","159","68","17","21","10","16","0","27",
"0500000US01017","Chambers County, Alabama","260","26","117","40","30","38","0","24","0","24","0","24","0","24","0","24","17","24","9","14","49","18","3","6","4","6","5","9","0","24","0","24","143","47","27","37","0","24","0","24","0","24","0","24","18","25","10","15","33","26","32","31","19","16","3","6","1","2","0","24","0","24",
"0500000US01019","Cherokee County, Alabama","88","86","50","49","0","21","10","16","0","21","0","21","0","21","0","21","16","26","0","21","0","21","0","21","0","21","0","21","24","35","0","21","38","43","0","21","10","16","0","21","0","21","0","21","0","21","2","5","0","21","0","21","0","21","3","22","23","34","0","21","0","21",
"0500000US01021","Chilton County, Alabama","126","75","67","50","0","24","0","24","0","24","11","17","0","24","0","24","23","35","26","37","0","24","7","11","0","24","0","24","0","24","0","24","59","42","0","24","0","24","0","24","8","12","0","24","0","24","26","37","0","24","0","24","7","11","0","24","18","28","0","24","0","24",
"0500000US01023","Choctaw County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01025","Clarke County, Alabama","90","91","42","48","15","27","0","21","0","21","0","21","0","21","0","21","0","21","0","21","9","14","0","21","0","21","18","22","0","21","0","21","48","53","0","21","13","22","0","21","0","21","0","21","0","21","16","27","9","15","0","21","0","21","10","17","0","21","0","21","0","21",
"0500000US01027","Clay County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01029","Cleburne County, Alabama","53","65","35","40","0","18","0","18","12","19","0","18","0","18","0","18","0","18","0","18","0","18","23","26","0","18","0","18","0","18","0","18","18","29","0","18","0","18","12","19","0","18","0","18","0","18","0","18","0","18","0","18","6","11","0","18","0","18","0","18","0","18",
"0500000US01031","Coffee County, Alabama","627","98","161","97","7","11","11","15","26","27","2","5","0","27","19","26","1","5","9","18","33","38","16","15","15","18","22","39","0","27","0","27","466","79","11","19","29","36","0","27","13","25","0","27","12","19","14","24","0","27","141","60","69","21","69","47","8","8","100","75","0","27",
"0500000US01033","Colbert County, Alabama","178","59","83","46","0","27","0","27","0","27","0","27","0","27","0","27","6","10","13","20","8","12","30","25","14","13","12","15","0","27","0","27","95","41","0","27","5","9","4","10","0","27","0","27","0","27","0","27","0","27","14","21","16","19","29","16","13","17","0","27","14","14",
"0500000US01035","Conecuh County, Alabama","6","11","4","7","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","4","7","0","18","0","18","2","5","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","2","5","0","18","0","18","0","18",
"0500000US01037","Coosa County, Alabama","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18",
"0500000US01039","Covington County, Alabama","117","53","27","22","0","24","4","8","3","5","4","6","0","24","0","24","0","24","0","24","7","8","9","11","0","24","0","24","0","24","0","24","90","38","9","13","0","24","5","7","0","24","0","24","0","24","0","24","23","27","14","15","7","10","10","12","5","9","6","9","11","16",
